"date","Idaho/Ada","Idaho/Adams","Idaho/Bannock","Idaho/Bear Lake","Idaho/Benewah","Idaho/Bingham","Idaho/Blaine","Idaho/Boise","Idaho/Bonner","Idaho/Bonneville","Idaho/Boundary","Idaho/Butte","Idaho/Camas","Idaho/Canyon","Idaho/Caribou","Idaho/Cassia","Idaho/Clark","Idaho/Clearwater","Idaho/Custer","Idaho/Elmore","Idaho/Franklin","Idaho/Fremont","Idaho/Gem","Idaho/Gooding","Idaho/Idaho","Idaho/Jefferson","Idaho/Jerome","Idaho/Kootenai","Idaho/Latah","Idaho/Lemhi","Idaho/Lewis","Idaho/Lincoln","Idaho/Madison","Idaho/Minidoka","Idaho/Nez Perce","Idaho/Oneida","Idaho/Owyhee","Idaho/Payette","Idaho/Power","Idaho/Shoshone","Idaho/Teton","Idaho/Twin Falls","Idaho/Unassigned","Idaho/Valley","Idaho/Washington"
"2020-08-08","8932","19","391","15","64","243","575","48","183","1003","35","","1","5726","31","516","8","16","10","212","51","79","179","161","31","190","471","1790","99","23","1","56","162","475","158","13","262","384","55","96","82","1384","5","59","203"
"2020-08-09","8949","19","391","15","64","244","576","48","183","1052","35","","1","5772","31","518","8","16","10","212","51","84","179","162","31","198","474","1791","99","25","1","56","165","478","159","13","263","384","55","100","82","1412","5","59","205"
"2020-08-10","9144","19","400","17","64","254","577","50","183","1075","36","","1","5869","32","525","8","17","10","213","52","85","180","169","32","201","483","1792","102","25","1","59","170","480","161","14","265","394","57","100","83","1430","5","61","209"
"2020-08-11","9315","20","427","17","72","269","578","51","184","1112","38","","1","5951","32","527","9","17","11","215","52","87","180","170","32","214","488","1856","107","28","0","59","172","479","161","15","266","405","58","117","85","1435","5","65","216"
"2020-08-12","9425","20","443","20","77","297","578","51","189","1176","38","","1","6064","33","532","9","17","11","218","52","89","183","174","33","219","499","1922","113","35","0","59","175","486","162","16","269","417","62","132","86","1464","5","66","217"
"2020-08-13","9595","21","464","20","80","320","582","52","189","1206","38","1","1","6137","34","543","10","17","11","229","52","90","187","175","33","229","505","1946","124","35","0","60","177","498","168","16","272","424","64","154","90","1482","5","69","224"
"2020-08-14","9753","22","488","21","80","338","584","52","191","1266","38","1","1","6257","34","544","10","17","11","230","52","92","188","179","34","239","517","1972","133","41","0","61","180","503","174","16","276","441","66","163","95","1506","5","71","229"
"2020-08-15","9924","22","489","21","80","339","585","53","191","1281","38","1","1","6308","34","545","11","17","11","234","52","92","189","180","34","242","521","1989","133","45","0","61","180","503","174","16","276","443","66","166","98","1517","5","74","234"
"2020-08-16","9968","22","487","21","80","339","585","53","191","1317","38","1","1","6362","34","547","12","17","11","234","52","94","189","181","34","252","525","1989","133","48","0","62","190","504","174","16","279","447","66","166","97","1521","3","76","238"
"2020-08-17","10030","22","507","21","80","351","586","54","192","1338","40","1","1","6422","34","553","14","18","11","234","52","94","195","183","36","260","528","1994","146","51","0","62","195","507","188","16","281","451","67","168","101","1533","3","76","241"
"2020-08-18","10132","22","529","24","86","360","590","54","192","1374","42","3","1","6501","34","560","15","18","15","241","53","96","195","185","36","270","532","2015","154","53","0","62","200","509","194","16","282","468","74","172","102","1537","3","76","244"
"2020-08-19","10228","23","536","25","90","360","592","56","192","1394","42","4","2","6589","34","565","15","18","16","245","53","96","198","188","38","281","537","2033","156","61","0","63","204","517","201","18","283","495","76","176","107","1548","3","77","245"
"2020-08-20","10348","23","548","25","92","387","593","57","194","1441","42","4","2","6650","35","569","15","20","17","253","54","97","198","191","38","289","544","2049","172","61","0","63","206","524","219","18","286","509","81","182","109","1571","3","78","253"
"2020-08-21","10450","23","556","25","93","395","593","57","196","1479","42","4","2","6663","35","570","15","20","18","259","54","97","202","194","39","294","546","2057","176","62","0","63","208","525","227","18","287","514","90","183","116","1583","3","78","253"
"2020-08-22","10562","24","556","25","95","396","594","57","196","1506","42","4","2","6735","35","570","15","20","18","259","54","97","205","196","39","299","560","2062","176","63","0","63","210","525","227","18","290","550","90","183","117","1589","3","78","254"
"2020-08-23","10592","25","557","25","95","396","595","57","196","1540","42","4","2","6798","35","570","15","20","18","259","54","100","205","198","39","312","568","2062","176","63","0","63","217","526","227","18","290","558","90","183","118","1600","3","78","256"
"2020-08-24","10664","25","560","27","95","398","595","57","197","1553","42","4","2","6825","35","570","16","21","18","265","54","102","205","200","39","318","571","2074","191","63","0","63","219","528","243","18","290","570","94","184","120","1604","3","78","257"
