"date","Illinois/Adams","Illinois/Alexander","Illinois/Bond","Illinois/Boone","Illinois/Brown","Illinois/Bureau","Illinois/Calhoun","Illinois/Carroll","Illinois/Cass","Illinois/Champaign","Illinois/Christian","Illinois/Clark","Illinois/Clay","Illinois/Clinton","Illinois/Coles","Illinois/Cook","Illinois/Crawford","Illinois/Cumberland","Illinois/De Witt","Illinois/DeKalb","Illinois/Douglas","Illinois/DuPage","Illinois/Edgar","Illinois/Edwards","Illinois/Effingham","Illinois/Fayette","Illinois/Ford","Illinois/Franklin","Illinois/Fulton","Illinois/Gallatin","Illinois/Greene","Illinois/Grundy","Illinois/Hamilton","Illinois/Hancock","Illinois/Hardin","Illinois/Henderson","Illinois/Henry","Illinois/Iroquois","Illinois/Jackson","Illinois/Jasper","Illinois/Jefferson","Illinois/Jersey","Illinois/Jo Daviess","Illinois/Johnson","Illinois/Kane","Illinois/Kankakee","Illinois/Kendall","Illinois/Knox","Illinois/LaSalle","Illinois/Lake","Illinois/Lawrence","Illinois/Lee","Illinois/Livingston","Illinois/Logan","Illinois/Macon","Illinois/Macoupin","Illinois/Madison","Illinois/Marion","Illinois/Marshall","Illinois/Mason","Illinois/Massac","Illinois/McDonough","Illinois/McHenry","Illinois/McLean","Illinois/Menard","Illinois/Mercer","Illinois/Monroe","Illinois/Montgomery","Illinois/Morgan","Illinois/Moultrie","Illinois/Ogle","Illinois/Out of IL","Illinois/Peoria","Illinois/Perry","Illinois/Piatt","Illinois/Pike","Illinois/Pope","Illinois/Pulaski","Illinois/Putnam","Illinois/Randolph","Illinois/Richland","Illinois/Rock Island","Illinois/Saline","Illinois/Sangamon","Illinois/Schuyler","Illinois/Scott","Illinois/Shelby","Illinois/St. Clair","Illinois/Stark","Illinois/Stephenson","Illinois/Tazewell","Illinois/Unassigned","Illinois/Union","Illinois/Vermilion","Illinois/Wabash","Illinois/Warren","Illinois/Washington","Illinois/Wayne","Illinois/White","Illinois/Whiteside","Illinois/Will","Illinois/Williamson","Illinois/Winnebago","Illinois/Woodford"
"2020-04-11","  4.17 %","","   .00 %","   .00 %",""," 25.00 %","   .00 %","   .00 %","","  7.59 %","  4.35 %","   .00 %",""," 15.62 %"," ##.## %","  7.58 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","  3.97 %","","","   .00 %"," 28.57 %","   .00 %","   .00 %","-50.00 %","   .00 %","-50.00 %"," 13.33 %","","   .00 %","","","  4.76 %"," 14.29 %"," 11.11 %","   .00 %"," 20.00 %","   .00 %","   .00 %",""," 10.91 %"," 10.78 %"," 11.96 %"," ##.## %"," -5.26 %","  8.21 %","   .00 %","   .00 %","  7.14 %"," 50.00 %"," 64.29 %","   .00 %","  1.98 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.80 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %"," 50.00 %","   .00 %",""," 15.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  5.71 %","   .00 %","  5.00 %","   .00 %","  2.38 %","   .00 %","","   .00 %","  8.81 %","   .00 %","   .00 %","  5.88 %","  4.94 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","  4.17 %","  4.55 %","   .00 %","  3.90 %","   .00 %"
"2020-04-12","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  1.18 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","  8.71 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %"," 10.88 %","","","   .00 %"," 22.22 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 23.53 %","","   .00 %","","","   .00 %"," 12.50 %","  3.33 %","   .00 %"," 16.67 %","   .00 %"," 10.00 %","","  7.18 %"," 10.27 %","  1.94 %","   .00 %"," 11.11 %","  8.56 %","   .00 %","  8.33 %","  6.67 %","   .00 %"," 52.17 %"," 14.29 %","  6.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.82 %","  2.67 %","   .00 %","   .00 %","  6.98 %","   .00 %","   .00 %","-33.33 %"," 12.50 %",""," 17.39 %","   .00 %","   .00 %","   .00 %",""," 25.00 %","","  8.11 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %",""," 33.33 %","  9.25 %","   .00 %","   .00 %","  5.56 %"," 18.82 %",""," 14.29 %","   .00 %"," ##.## %","   .00 %","","","  4.00 %","  9.06 %","   .00 %"," 17.50 %","   .00 %"
"2020-04-13","  4.00 %","","   .00 %"," 85.71 %",""," 20.00 %","   .00 %","   .00 %","","  1.16 %","   .00 %"," 33.33 %","","  5.41 %","   .00 %","  6.10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.25 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","  4.55 %","   .00 %"," 16.13 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  4.47 %","  2.94 %","  8.57 %","   .00 %","  5.00 %","  4.91 %","   .00 %","  7.69 %","  6.25 %"," 33.33 %"," 20.00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  4.26 %","  2.60 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %"," 44.44 %",""," 14.81 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  2.50 %","   .00 %"," 15.38 %","   .00 %","  2.33 %","   .00 %","","   .00 %","  6.88 %","   .00 %","   .00 %","   .00 %","-35.64 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","  7.69 %","  4.48 %","   .00 %","  5.32 %"," 28.57 %"
"2020-04-14","  3.85 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  1.15 %","   .00 %","   .00 %","   .00 %"," -2.56 %"," 33.33 %","  5.49 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","  7.28 %","","","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 14.29 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.41 %","  4.76 %","   .00 %","   .00 %","  9.52 %","  6.93 %","   .00 %"," -7.14 %","   .00 %","   .00 %","  7.14 %","   .00 %"," 11.30 %","  7.69 %"," ##.## %","   .00 %"," 50.00 %","   .00 %","  4.90 %","  2.53 %","   .00 %"," 50.00 %","  2.17 %","   .00 %"," 10.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  7.62 %","   .00 %"," 13.64 %","   .00 %","","   .00 %","  8.91 %","   .00 %"," 12.50 %"," 10.53 %","-16.92 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","  7.14 %","  5.22 %","   .00 %","  2.02 %"," 11.11 %"
"2020-04-15","   .00 %","","   .00 %"," 23.08 %",""," 16.67 %","   .00 %","   .00 %","","  2.27 %","   .00 %","   .00 %","   .00 %","  2.63 %"," 12.50 %","  6.02 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","  5.64 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","","","  8.70 %"," 22.22 %","  8.33 %","   .00 %"," 12.50 %"," 33.33 %","   .00 %"," ##.## %","  3.35 %","  2.73 %","  1.75 %","   .00 %","  4.35 %","  5.55 %","   .00 %"," 15.38 %","   .00 %","   .00 %"," -2.22 %","  6.25 %","  5.47 %"," 21.43 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  2.72 %","  1.23 %","   .00 %","   .00 %","  4.26 %","   .00 %"," -9.09 %","   .00 %","  7.69 %","","  6.45 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 12.20 %","   .00 %"," 22.12 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","-16.67 %","   .00 %","   .00 %","-50.00 %","   .00 %"," 50.00 %","",""," -3.33 %","  6.15 %"," 20.00 %"," 10.89 %"," 10.00 %"
"2020-04-16","  7.41 %","","   .00 %"," 12.50 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.51 %","   .00 %","   .00 %","   .00 %","  5.41 %","  9.09 %","  5.56 %","",""," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  5.83 %"," 11.50 %","  2.59 %","   .00 %","  4.17 %","  3.27 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  6.82 %","  5.88 %"," 11.85 %","   .00 %","   .00 %"," 33.33 %","   .00 %"," 50.00 %","  5.68 %","   .00 %","   .00 %"," 33.33 %","  2.04 %","   .00 %"," 10.00 %","   .00 %","  3.57 %","","  3.03 %","   .00 %"," 16.67 %","   .00 %",""," 20.00 %","","   .00 %","   .00 %"," 11.59 %","   .00 %","  8.00 %","   .00 %","","   .00 %","  6.22 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","","  3.45 %","  4.26 %","   .00 %","  8.04 %","   .00 %"
"2020-04-17","  3.45 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","   .00 %","   .00 %","","  2.22 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","  7.21 %","   .00 %","   .00 %","   .00 %"," 17.95 %","   .00 %","  6.63 %","","","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," 12.00 %","  9.09 %","  2.56 %"," 33.33 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  9.80 %","  3.17 %","  3.36 %"," 50.00 %","  8.00 %","  8.32 %","   .00 %"," 13.33 %","  5.88 %","   .00 %","   .00 %","   .00 %","  3.97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.68 %","  1.22 %","   .00 %","   .00 %","  4.00 %"," 22.22 %","  9.09 %","   .00 %"," 37.93 %","","   .00 %","   .00 %","   .00 %","   .00 %","","-16.67 %","","  4.35 %"," ##.## %","  8.44 %","   .00 %","  7.41 %","   .00 %","","   .00 %","  6.28 %","   .00 %"," 11.11 %","   .00 %"," 34.55 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 25.00 %","","","  3.33 %","  4.82 %","  8.33 %"," 19.83 %","   .00 %"
"2020-04-18","  3.33 %","   .00 %","   .00 %"," 38.10 %",""," 14.29 %","   .00 %"," 20.00 %","","  1.09 %","  4.17 %","   .00 %","   .00 %","  4.76 %"," 55.56 %","  5.18 %"," 25.00 %","   .00 %","   .00 %"," 17.39 %","   .00 %","  5.26 %","","","   .00 %","  8.33 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %",""," ##.## %","  7.14 %","   .00 %","  5.00 %"," 75.00 %","  9.09 %","   .00 %","  9.09 %","   .00 %","  8.18 %","  4.62 %","  9.76 %"," 66.67 %","   .00 %","  8.31 %","   .00 %","   .00 %"," -5.56 %","-20.00 %"," 17.02 %"," 16.67 %","  7.64 %"," 11.76 %"," 50.00 %","   .00 %","-25.00 %","   .00 %"," 11.11 %","   .00 %"," 50.00 %"," 25.00 %","   .00 %"," 18.18 %","   .00 %","   .00 %"," 20.00 %","","  8.82 %","   .00 %","   .00 %","   .00 %",""," 80.00 %",""," 12.50 %","   .00 %"," 11.98 %","   .00 %","  5.17 %","   .00 %","","   .00 %","  4.33 %","   .00 %"," 20.00 %"," 95.24 %"," 13.51 %"," 25.00 %"," 12.50 %","   .00 %"," ##.## %"," 20.00 %","   .00 %",""," 16.13 %","  2.36 %","   .00 %"," 18.62 %","   .00 %"
"2020-04-19","  9.68 %"," ##.## %","   .00 %","  3.45 %","","   .00 %","   .00 %","   .00 %","","  2.15 %","   .00 %","   .00 %","   .00 %","  2.27 %"," 14.29 %","  4.30 %","-20.00 %","   .00 %","   .00 %","  1.85 %","   .00 %","  3.23 %","","","   .00 %"," 15.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  8.33 %","   .00 %"," ##.## %"," ##.## %","   .00 %","   .00 %","   .00 %","  3.95 %","  1.10 %","   .00 %"," 80.00 %","  3.70 %","  4.29 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.82 %","   .00 %","  6.51 %","  5.26 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.41 %","   .00 %","   .00 %","  1.92 %","  7.69 %","   .00 %","   .00 %","   .00 %","","  5.41 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  5.56 %","   .00 %","   .53 %","   .00 %","  1.64 %","   .00 %","","   .00 %","  2.26 %","   .00 %","   .00 %","-36.59 %"," 36.90 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 16.67 %","   .00 %","","   .00 %","  2.50 %","  7.69 %","  3.49 %","   .00 %"
"2020-04-20","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.89 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","  5.45 %","  1.09 %","  2.22 %"," 11.11 %","  7.14 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","  2.22 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  3.24 %","  1.18 %","   .00 %","   .00 %","  1.89 %"," 14.29 %","  8.33 %","   .00 %"," 20.83 %",""," 10.26 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  1.75 %","   .00 %"," 12.23 %","   .00 %","  3.23 %","   .00 %","","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %"," 13.04 %","   .00 %","   .00 %","   .00 %"," 15.38 %","   .00 %","   .00 %",""," 13.89 %","  2.98 %","  7.14 %","  9.55 %","   .00 %"
"2020-04-21","-14.71 %","   .00 %","   .00 %","  6.06 %","","   .00 %","   .00 %"," 16.67 %","   .00 %","  2.11 %"," -3.70 %","   .00 %","   .00 %","  2.22 %","  6.25 %","  4.89 %"," 75.00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  5.85 %","",""," 25.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 33.33 %","   .00 %","   .00 %","  3.33 %","  7.69 %","  9.09 %"," 80.00 %","  6.25 %"," 25.00 %","   .00 %","   .00 %","  7.21 %","   .00 %","  5.80 %"," 10.00 %"," 10.00 %","  3.20 %","   .00 %","   .00 %","  5.88 %","   .00 %","  9.09 %","  4.76 %","  3.26 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.84 %","   .00 %","   .00 %","   .00 %","  1.85 %","  6.25 %","   .00 %","   .00 %","  1.72 %","","  2.33 %","   .00 %","   .00 %","   .00 %",""," 11.11 %","","  5.17 %","   .00 %","  2.84 %","   .00 %","  6.25 %","   .00 %","","   .00 %","  4.71 %","   .00 %","  8.33 %"," 15.38 %"," 47.69 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","  2.60 %","  6.67 %","  6.15 %","   .00 %"
"2020-04-22","   .00 %","   .00 %","   .00 %"," 17.14 %","","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," ##.## %","  6.52 %","  5.88 %","  5.89 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.45 %","","","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  4.17 %","   .00 %"," ##.## %","   .00 %"," -8.33 %"," 50.00 %"," 11.70 %","  2.52 %","  7.53 %"," 45.45 %"," 15.15 %","  4.02 %","   .00 %","  5.88 %","   .00 %","   .00 %"," 55.00 %","  9.09 %"," 18.95 %"," -4.00 %","   .00 %"," 20.00 %","   .00 %"," 33.33 %","  8.42 %","   .00 %"," 33.33 %","   .00 %","  5.45 %"," 23.53 %","  7.69 %","   .00 %"," 20.34 %","","  4.55 %"," ##.## %","   .00 %","   .00 %",""," 20.00 %","","  3.28 %","   .00 %"," 11.52 %","   .00 %","  1.47 %","   .00 %","","   .00 %","  9.34 %","   .00 %","   .00 %","-16.67 %"," 18.75 %","   .00 %","   .00 %","   .00 %"," 26.67 %","   .00 %","   .00 %","   .00 %","  7.14 %","  4.84 %","  6.25 %"," 14.98 %","   .00 %"
"2020-04-23","   .00 %","   .00 %","   .00 %"," 31.71 %","","   .00 %","   .00 %","   .00 %"," 14.29 %","  2.06 %","   .00 %","   .00 %","   .00 %","  4.08 %","   .00 %","  5.15 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.14 %","","","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","  3.12 %","   .00 %","  6.00 %"," 11.11 %","  2.67 %"," 10.00 %","   .00 %","   .00 %"," 12.96 %","  1.40 %","  8.92 %"," 31.25 %","  2.63 %","  6.77 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  3.98 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.01 %","  1.16 %","   .00 %"," 20.00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 17.39 %"," 50.00 %","   .00 %","   .00 %","","  8.33 %","","  7.94 %","   .00 %","  2.07 %","   .00 %"," 10.14 %","   .00 %",""," 25.00 %","  4.43 %","   .00 %","   .00 %"," 20.00 %","-15.35 %"," 20.00 %","   .00 %","   .00 %"," 63.16 %","   .00 %","   .00 %","   .00 %","  8.89 %","  3.57 %"," 11.76 %","  5.88 %","   .00 %"
"2020-04-24"," 10.34 %","   .00 %","   .00 %"," 11.11 %",""," 12.50 %","   .00 %","   .00 %"," ##.## %","  3.03 %","  3.85 %","   .00 %","   .00 %"," 43.14 %"," 22.22 %","  6.99 %","   .00 %","   .00 %","   .00 %"," 21.43 %","   .00 %","  8.40 %","","","   .00 %","  6.67 %","-12.50 %","   .00 %"," ##.## %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  9.09 %","  7.14 %","  5.66 %","  2.50 %","  3.90 %","  9.09 %","   .00 %","   .00 %"," 11.47 %","  2.77 %"," 11.70 %"," 14.29 %","  7.69 %","  6.97 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","  4.17 %"," 14.04 %","  4.00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  9.55 %","   .00 %","   .00 %"," 16.67 %","  3.33 %","  9.52 %","  7.14 %"," ##.## %","  5.63 %","","  3.70 %","   .00 %","   .00 %","   .00 %",""," 15.38 %",""," 16.18 %"," 50.00 %","  9.31 %","   .00 %","  6.58 %","   .00 %",""," ##.## %","  6.06 %","   .00 %","   .00 %"," 13.33 %"," 12.95 %"," 16.67 %"," 10.00 %","   .00 %"," 19.35 %","   .00 %"," ##.## %","   .00 %","  8.16 %","  6.58 %"," 15.79 %"," 10.71 %","   .00 %"
"2020-04-25","   .00 %","   .00 %"," 25.00 %"," 18.33 %","","   .00 %","   .00 %"," 28.57 %"," 23.53 %","   .00 %","  3.70 %","   .00 %","   .00 %"," 12.33 %","   .00 %","  5.22 %","   .00 %"," 50.00 %","   .00 %","  4.41 %","   .00 %","  4.15 %","","","   .00 %","   .00 %"," 14.29 %","   .00 %","-33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.04 %","   .67 %","  6.28 %"," 29.17 %","  2.38 %","  5.96 %"," 50.00 %","  5.56 %"," 11.11 %","   .00 %","  1.01 %"," 12.00 %","  4.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.37 %","  1.15 %","   .00 %","   .00 %","  1.61 %","   .00 %","   .00 %","   .00 %"," 13.33 %","","  7.14 %"," ##.## %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  8.52 %","   .00 %"," 17.28 %","   .00 %","","-10.00 %","  3.71 %","   .00 %"," 23.08 %","  5.88 %"," 25.69 %","   .00 %","   .00 %","   .00 %"," 18.92 %","   .00 %","   .00 %","   .00 %"," 11.32 %","  2.54 %","   .00 %","  8.24 %","   .00 %"
"2020-04-26","   .00 %"," 50.00 %","   .00 %","  7.04 %",""," 11.11 %","   .00 %","   .00 %"," 28.57 %","  2.94 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","  5.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  5.71 %","","","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %"," 19.64 %","   .00 %","  3.75 %","   .00 %","   .00 %"," 33.33 %","  5.72 %","  1.67 %","  2.46 %"," 16.13 %","  2.33 %","  3.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  8.93 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 20.00 %","  2.19 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","  6.67 %","   .00 %","  2.35 %","","  8.33 %"," 14.29 %","   .00 %","   .00 %","","   .00 %",""," 31.65 %","   .00 %","  3.75 %","   .00 %","  9.47 %","   .00 %",""," 11.11 %","  7.71 %","   .00 %","   .00 %","   .00 %"," 12.04 %"," 14.29 %","   .00 %","   .00 %"," 11.36 %"," 14.29 %","   .00 %","   .00 %","  5.08 %","  3.20 %"," 13.64 %","  5.30 %","   .00 %"
"2020-04-27","  3.12 %","   .00 %","   .00 %","  3.95 %","","   .00 %","   .00 %","   .00 %"," -7.41 %","  1.90 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","  4.51 %","   .00 %","   .00 %","   .00 %","  7.04 %","  7.69 %","  7.57 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.85 %","  1.64 %","  4.81 %","   .00 %","  4.55 %","  3.01 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .98 %","  7.14 %","   .33 %","   .00 %","   .00 %"," 16.67 %","   .00 %"," 16.67 %","  4.87 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %"," 20.69 %","","  4.62 %"," 12.50 %","   .00 %","   .00 %",""," 13.33 %","","  4.81 %","   .00 %","  6.25 %","   .00 %","  8.65 %","   .00 %","","   .00 %","  3.07 %","   .00 %","   .00 %","  2.78 %"," 10.10 %","   .00 %"," 27.27 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","  8.06 %","  2.21 %","   .00 %","  7.86 %","   .00 %"
"2020-04-28"," 21.21 %","   .00 %","   .00 %","  2.53 %",""," 10.00 %","   .00 %","   .00 %","  8.00 %","  6.54 %","   .00 %"," 25.00 %","   .00 %","  5.88 %","   .00 %","  4.68 %","   .00 %","   .00 %"," ##.## %","  7.89 %","   .00 %","  4.11 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %"," 11.11 %"," 10.29 %","  4.76 %"," -2.41 %","   .00 %","   .00 %","   .00 %"," 10.38 %","  1.29 %","  7.80 %","   .00 %","  6.52 %","  3.64 %","   .00 %"," 10.00 %","   .00 %"," 75.00 %","   .00 %","   .00 %","  3.92 %","  7.69 %","   .00 %"," 42.86 %","   .00 %"," 71.43 %","  2.60 %","  2.17 %"," 75.00 %","   .00 %","  4.69 %","  4.35 %"," 16.67 %"," 25.00 %","  4.76 %",""," 14.71 %"," 44.44 %","   .00 %","   .00 %","","   .00 %",""," 15.60 %","   .00 %","  5.88 %","   .00 %"," 40.71 %","   .00 %","","   .00 %","  7.69 %","   .00 %"," 37.50 %","  2.70 %","  -.89 %","   .00 %"," 14.29 %","   .00 %","  6.00 %","   .00 %","   .00 %"," ##.## %"," 13.43 %","  3.73 %"," 12.00 %","  6.41 %","  9.09 %"
"2020-04-29","   .00 %","   .00 %"," 20.00 %","  9.88 %","","   .00 %","   .00 %","   .00 %","  7.41 %","  5.26 %","  7.14 %","   .00 %","   .00 %"," 12.22 %","   .00 %","  4.28 %","   .00 %","   .00 %"," 50.00 %","  9.76 %","   .00 %","  4.90 %","",""," 20.00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %"," 25.00 %","  9.33 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  7.95 %","  4.15 %","  8.51 %"," 13.89 %","   .00 %","  5.95 %","   .00 %","  4.55 %","   .00 %","   .00 %","  1.94 %","   .00 %","  1.89 %","  3.57 %","   .00 %"," 10.00 %","   .00 %","  8.33 %","  6.52 %","   .00 %","   .00 %","   .00 %","  2.99 %","  4.17 %","  4.76 %","   .00 %","   .91 %","","  8.97 %"," 38.46 %","   .00 %","   .00 %","","   .00 %","","  9.52 %","   .00 %","  7.89 %","   .00 %","  6.29 %","   .00 %","","   .00 %","  1.84 %","   .00 %"," 31.82 %","  5.26 %","  5.67 %"," 37.50 %","   .00 %","   .00 %","  5.66 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  5.10 %","  3.57 %","  7.40 %","   .00 %"
"2020-04-30","   .00 %","   .00 %","   .00 %"," 10.11 %",""," -9.09 %","   .00 %","   .00 %"," 13.79 %","  8.33 %","   .00 %","   .00 %","   .00 %","  4.95 %","   .00 %","  4.68 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","  7.35 %","","","-16.67 %","   .00 %","-10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.38 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 15.38 %","  8.00 %"," 30.49 %","   .00 %","  2.47 %","   .00 %","  8.33 %","   .00 %","  8.07 %","  3.68 %","  4.31 %"," 12.20 %","  8.16 %","  3.76 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .95 %","   .00 %","  2.78 %"," 13.79 %","   .00 %","  9.09 %","   .00 %"," 38.46 %","  5.61 %","  1.06 %"," 14.29 %"," 14.29 %","  1.45 %","  4.00 %","   .00 %","   .00 %","  7.21 %","","  1.18 %"," 16.67 %","   .00 %","   .00 %","","  5.88 %",""," 13.04 %","   .00 %","  2.17 %","   .00 %","  5.33 %"," ##.## %","","   .00 %","  7.47 %","   .00 %"," 20.69 %"," 12.50 %","  6.78 %"," 54.55 %","  6.25 %","   .00 %"," 10.71 %","   .00 %","   .00 %","   .00 %"," 10.53 %","  5.19 %","  6.90 %"," 12.76 %","  8.33 %"
