"date","Jharkhand/Bokara","Jharkhand/Bokaro","Jharkhand/Chatra","Jharkhand/Deoghar","Jharkhand/Dhanbad","Jharkhand/Dumka","Jharkhand/East Singhbhum","Jharkhand/Gamla","Jharkhand/Garhwa","Jharkhand/Giridih","Jharkhand/Godda","Jharkhand/Gumla","Jharkhand/Hazaribagh","Jharkhand/Jamtara","Jharkhand/Khunti","Jharkhand/Koderma","Jharkhand/Latehar","Jharkhand/Lohardaga","Jharkhand/Pakur","Jharkhand/Palamu","Jharkhand/Ramgarh","Jharkhand/Ranchi","Jharkhand/Sahibganj","Jharkhand/Saraikela","Jharkhand/Saraikela-Kharsawan","Jharkhand/Simdega","Jharkhand/West Singhbhum"
"2021-06-12","","19703","6188","10894","15938","4822","52329","","6599","9163","6092","10299","20822","5860","7969","13766","7780","6906","2591","13115","14296","84031","4708","","7274","7222","13516"
"2021-06-13","","19709","6195","10927","15950","4822","52671","","6605","9179","6099","10318","20863","5863","7988","13784","7793","6906","2591","13132","14311","84090","4723","","7298","7260","13529"
"2021-06-14","","19719","6201","10938","15967","4829","52843","","6616","9192","6103","10340","20886","5863","7996","13804","7804","6928","","13145","14341","84122","4727","","7301","7287","13546"
"2021-06-15","","19726","6225","10943","15974","4838","52893","","6623","9211","6107","10353","20907","5863","8003","13839","7827","6933","2594","13163","14355","84370","4733","","7336","7314","13555"
"2021-06-16","","19747","6232","10951","15989","4838","52932","","6695","9229","6107","10369","20930","5863","8009","13858","7844","6936","2594","13179","14370","84615","4743","","7352","7323","13567"
"2021-06-17","","19757","6237","10956","16014","4843","52967","","6724","9237","6111","10387","20956","5865","8023","13870","7852","6937","","13191","14385","84804","4749","","7356","7326","13574"
"2021-06-18","","19770","6250","10967","16039","4848","53006","","6734","9241","6114","10387","20971","5866","8028","13876","7881","6952","2594","13203","14398","84804","4754","","7363","7356","13587"
"2021-06-19","","19780","6284","10974","16071","","53048","","6737","9244","6118","10402","20988","5866","8031","13891","7897","6954","2596","13214","14408","84854","4758","","7366","7368","13597"
"2021-06-20","","19788","6287","10978","16085","4848","53065","","6739","9250","6121","10411","21001","5878","8035","13896","7902","6958","","13221","14415","84879","4761","","7375","7377","13609"
"2021-06-21","","19795","6310","10985","16102","4852","53089","","6742","9254","6125","10423","21028","5879","8038","13900","7918","6961","2597","13226","14415","84899","4761","","7380","7399","13625"
"2021-06-22","","19799","","10990","16117","","53115","","6748","9259","6129","10431","21042","5879","8041","13905","7930","6963","2597","13231","14420","84925","4766","","7386","7404","13644"
"2021-06-23","","19808","6312","10996","16133","4856","53142","","6750","9263","6131","10438","21056","5886","8042","13909","7941","6964","","13233","14420","84953","4768","","7396","7423","13656"
"2021-06-24","","19816","6333","11001","16152","4859","53162","","6751","9274","6134","10446","21074","5886","8044","13909","7946","6965","","13236","14424","85052","4769","","7403","7429","13663"
"2021-06-25","","19820","6345","11008","16161","4860","53182","","6756","9283","6134","10456","21082","5895","","13916","7950","6966","","13238","14427","85081","4771","","7406","7450","13669"
"2021-06-26","","19832","6351","11010","16172","4860","53198","","6760","9290","","10465","21097","5896","8074","13923","7953","6969","","13243","14430","85090","4775","","7409","7463","13672"
"2021-06-27","","19841","6352","11013","16185","4860","53220","","6770","9294","6135","10469","21105","5900","8074","13927","7959","6970","","13244","14435","85145","4779","","7414","7463","13675"
"2021-06-28","","19857","6353","11018","16203","","53262","","6783","9301","6137","10487","21123","","","13934","7968","6973","2598","13247","14442","85212","4787","","7422","7477","13682"
"2021-06-29","","19861","6353","11022","16207","4861","53283","","6797","9306","6138","10500","21129","5905","8076","13937","7970","6975","","13251","14445","85257","4789","","7426","7481","13686"
"2021-06-30","","19869","6353","11032","16213","4863","53305","","6803","9309","6138","10504","21138","5905","8077","13943","7974","6980","","","14449","85266","4792","","7427","7492","13692"
"2021-07-01","","19882","","11037","16222","4863","53319","","6809","9319","6139","10511","21147","5910","","13943","7981","","2598","13255","14450","85304","4794","","7430","7508","13698"
"2021-07-02","","19888","","11042","16227","4864","53337","","6813","9325","6140","10512","21152","5913","8081","13950","7987","6984","","13259","14454","85314","4796","","7431","7519","13701"
"2021-07-03","","19896","6361","11044","16232","","53369","","6818","9327","6140","10521","21157","5915","8081","13952","7991","6990","","13260","14458","85319","4798","","7435","7524","13706"
"2021-07-04","","19904","6365","11047","16237","4864","53379","","6819","9330","6141","10523","21159","5915","8081","13952","7996","6991","2598","13261","14460","85460","4800","","7437","7527","13708"
"2021-07-05","","19908","6366","11050","16240","4864","53390","","6830","9332","6150","10526","21168","5915","8081","13952","8002","6995","2598","13263","14462","85469","4804","","7438","7535","13709"
"2021-07-06","","19915","","11053","16244","4870","53402","","6836","9334","6152","10530","21176","5917","8082","13952","8009","6997","","13266","14465","85494","4811","","","7537","13711"
"2021-07-07","","19924","6377","11057","16252","","53417","","","9336","","10535","21183","5917","8086","13952","8013","7001","2599","13266","14466","85507","4816","","7438","7539","13714"
"2021-07-08","","19930","6377","11060","16260","4876","53430","","6838","9337","6154","10542","21186","","8088","13952","8022","7002","","13268","","85515","4821","","7444","7563","13716"
"2021-07-09","","19941","","11062","16262","","53441","","","9338","","10544","21187","5921","8088","13954","8027","7003","","13271","14469","85524","4825","","7449","7577","13718"
"2021-07-10","","19950","","11065","16262","4877","53458","","6838","9339","6156","10547","21189","5925","8090","13961","8030","7004","","13275","14473","85533","4830","","","7580","13720"
"2021-07-11","","19954","","11067","16263","","53470","","","9340","","10554","21190","5929","8090","13961","8036","","","13279","14475","85545","4834","","","7580","13721"
"2021-07-12","","19960","6380","11071","16267","4878","53479","","6838","9342","6156","10564","21191","5929","8090","13964","8036","7004","2599","13281","14477","85545","4838","","7451","7590","13722"
"2021-07-13","","19965","","11088","16267","","53489","","","","","10569","21194","","","13968","8039","7006","","13283","14478","85567","4841","","","7593","13724"
"2021-07-14","","19968","6380","11090","16280","4879","53497","","","","6156","10572","21194","5929","","13969","8044","7006","","13286","14481","85581","4842","","","7606","13725"
"2021-07-15","","19971","","11090","16280","4894","53507","","","","","10573","21195","5937","8092","13969","8047","7007","","13286","14483","85591","4846","","7452","","13726"
"2021-07-16","","19980","","11092","16281","4894","53521","","6838","","","10575","","5937","8093","13969","8049","7007","","13290","14484","85596","4851","","","7607","13730"
"2021-07-17","","19987","6380","11094","16290","4894","53530","","6839","","","10577","21201","5941","","13972","8050","7008","","","14486","85602","4853","","7456","7608","13734"
"2021-07-18","","19991","","11098","16296","","53538","","6839","","","10578","21201","","","13975","8052","","2599","13292","14491","85604","4855","","","7610","13735"
"2021-07-19","","19998","","11099","16298","4895","53545","","","","6156","10579","21211","5951","","13977","8055","7011","","","14493","85606","4857","","","7610","13735"
"2021-07-20","","20001","6381","11100","16300","4897","53553","","6841","","","10581","21212","5959","8095","13980","8059","7011","","13293","14496","85608","4858","","7456","7612","13736"
"2021-07-21","","20006","","11100","16300","","53560","","","","6178","10583","21212","5965","8095","13980","8060","","","13294","","85612","4859","","","7612","13738"
"2021-07-22","","20009","","11103","16300","","53568","","","","","10584","21214","","","13980","8062","","","13295","14498","85619","","","7456","7613","13740"
"2021-07-23","","20021","","11103","16302","","53574","","6841","9342","6180","10586","21215","","8095","13980","8065","","","","14499","85630","","","7456","7617","13741"
"2021-07-24","","20026","","11105","16303","","53580","","6842","9342","","10588","21218","5969","8095","","8065","7015","","13297","14507","85636","4861","","","7623","13743"
"2021-07-25","","20033","","","16310","4897","53585","","","","","10590","21220","5970","","13982","8065","7021","","","14508","85646","4864","","7458","7625",""
"2021-07-26","","20045","","11106","16312","4899","53590","","6842","","","10591","21222","5970","","13984","8067","7023","2600","","14512","85652","","","","7627","13744"
