"date","Michigan/Alcona","Michigan/Alger","Michigan/Allegan","Michigan/Alpena","Michigan/Antrim","Michigan/Arenac","Michigan/Baraga","Michigan/Barry","Michigan/Bay","Michigan/Benzie","Michigan/Berrien","Michigan/Branch","Michigan/Calhoun","Michigan/Cass","Michigan/Charlevoix","Michigan/Cheboygan","Michigan/Chippewa","Michigan/Clare","Michigan/Clinton","Michigan/Crawford","Michigan/Delta","Michigan/Dickinson","Michigan/Eaton","Michigan/Emmet","Michigan/Federal Correctional Institution (FCI)","Michigan/Genesee","Michigan/Gladwin","Michigan/Gogebic","Michigan/Grand Traverse","Michigan/Gratiot","Michigan/Hillsdale","Michigan/Houghton","Michigan/Huron","Michigan/Ingham","Michigan/Ionia","Michigan/Iosco","Michigan/Iron","Michigan/Isabella","Michigan/Jackson","Michigan/Kalamazoo","Michigan/Kalkaska","Michigan/Kent","Michigan/Keweenaw","Michigan/Lake","Michigan/Lapeer","Michigan/Leelanau","Michigan/Lenawee","Michigan/Livingston","Michigan/Luce","Michigan/Mackinac","Michigan/Macomb","Michigan/Manistee","Michigan/Marquette","Michigan/Mason","Michigan/Mecosta","Michigan/Menominee","Michigan/Michigan Department of Corrections (MDOC)","Michigan/Midland","Michigan/Missaukee","Michigan/Monroe","Michigan/Montcalm","Michigan/Montmorency","Michigan/Muskegon","Michigan/Newaygo","Michigan/Oakland","Michigan/Oceana","Michigan/Ogemaw","Michigan/Ontonagon","Michigan/Osceola","Michigan/Oscoda","Michigan/Otsego","Michigan/Ottawa","Michigan/Out of MI","Michigan/Presque Isle","Michigan/Roscommon","Michigan/Saginaw","Michigan/Sanilac","Michigan/Schoolcraft","Michigan/Shiawassee","Michigan/St. Clair","Michigan/St. Joseph","Michigan/Tuscola","Michigan/Unassigned","Michigan/Van Buren","Michigan/Washtenaw","Michigan/Wayne","Michigan/Wexford"
"2020-05-27","12","","211","95","12","33","1","62","294","4","600","105","351","79","15","21","2","17","142","58","17","5","179","21","138","1971","18","5","23","74","169","4","42","717","145","89","","74","439","814","19","3454","","5","188","11","147","391","3","6","6558","11","54","31","20","8","3548","80","16","464","65","5","606","96","8260","85","21","0","11","5","100","715","64","11","21","1002","40","4","237","431","109","186","16","131","1305","19999","11"
"2020-05-28","14","","214","94","12","33","1","62","296","4","606","109","357","80","15","21","2","18","139","58","17","5","183","21","142","1983","18","5","23","74","169","5","44","729","147","90","","76","445","820","19","3540","","5","188","11","150","391","3","8","6586","11","54","31","20","8","3604","81","16","468","65","5","619","101","8281","85","21","0","11","5","100","744","70","11","21","1013","40","4","239","438","110","186","3","134","1313","20059","11"
"2020-05-29","14","","216","94","12","34","1","62","302","4","613","111","361","80","15","21","2","18","139","58","17","5","185","21","142","1998","18","5","25","74","169","5","44","734","147","94","","76","510","833","19","3596","","7","188","11","151","395","3","8","6616","11","54","32","21","8","3749","81","16","469","65","5","631","103","8311","85","21","0","11","5","100","759","32","11","21","1018","41","4","239","448","112","189","24","136","1318","20227","11"
"2020-05-30","14","","217","94","12","34","1","62","303","4","618","117","365","82","15","21","2","18","139","58","17","5","187","21","146","2004","18","5","27","74","169","6","44","736","147","94","","77","510","834","19","3642","","7","189","11","151","395","3","8","6624","11","55","32","21","8","3914","82","16","469","65","5","636","105","8319","85","21","0","11","5","100","766","36","11","21","1029","41","4","240","448","118","189","24","140","1331","20254","11"
"2020-05-31","15","","218","94","12","34","1","63","310","4","626","121","371","83","15","21","2","19","139","58","17","5","190","21","146","2013","18","5","27","74","169","6","48","738","148","94","","77","448","844","19","3715","","6","190","11","153","395","3","8","6695","11","56","32","21","8","3933","82","16","474","66","5","643","105","8396","85","21","0","11","5","102","774","42","11","21","1038","41","4","240","449","119","187","4","144","1336","20415","11"
"2020-06-01","17","","220","95","12","34","1","63","312","4","629","123","372","82","15","21","2","19","140","58","17","5","190","21","146","2015","18","5","27","74","169","6","48","740","151","95","","77","448","844","19","3748","","6","190","11","154","397","3","8","6707","11","56","32","21","8","3933","82","16","473","66","5","645","107","8407","87","22","0","11","5","102","781","42","11","21","1048","41","4","240","448","119","189","2","144","1337","20446","12"
"2020-06-02","17","","221","95","12","34","1","64","317","4","636","124","386","83","15","21","2","19","140","58","17","5","189","21","147","2021","18","5","27","76","169","6","48","745","152","96","1","78","456","848","19","3777","","6","191","11","154","397","3","8","6720","11","56","32","21","8","3965","82","16","472","66","5","648","108","8412","89","22","0","11","5","102","786","42","11","21","1050","41","4","240","448","129","189","12","147","1340","20468","12"
"2020-06-03","17","","221","95","12","34","1","64","322","4","643","124","392","84","15","21","2","19","141","58","17","5","192","21","149","2049","18","5","27","76","170","6","48","746","154","96","1","78","458","850","19","3815","","6","191","11","175","398","3","8","6769","11","56","32","21","8","3970","82","16","473","67","5","657","108","8425","92","22","0","12","5","102","797","45","11","21","1057","42","4","239","452","130","188","12","149","1341","20541","12"
"2020-06-04","17","","223","96","12","34","1","65","326","4","646","126","398","85","15","21","2","19","142","59","17","5","192","21","152","2046","18","5","28","76","170","7","48","755","154","95","1","78","459","858","19","3851","","6","192","11","155","405","3","8","6790","11","56","32","21","8","3987","82","16","474","69","5","675","111","8438","94","23","0","12","5","102","807","30","11","21","1065","42","4","239","453","133","188","12","150","1347","20590","12"
"2020-06-05","21","","263","103","13","38","1","84","370","4","849","139","454","101","21","26","3","21","181","63","20","5","235","27","154","2511","18","5","34","86","178","8","57","793","174","111","2","94","482","919","31","4130","","7","220","11","189","536","3","8","6903","15","57","38","24","8","3993","120","22","553","74","5","690","121","10859","102","31","0","16","8","131","898","33","11","24","1108","43","4","261","515","144","195","104","172","1632","21042","18"
"2020-06-06","21","","263","104","13","38","1","86","377","5","856","147","461","104","21","26","3","22","182","63","20","6","244","27","154","2525","18","5","36","88","180","8","57","801","175","111","2","94","482","926","31","4164","","7","221","11","191","536","3","8","6940","15","57","38","24","8","3993","120","22","556","76","5","692","121","10980","102","31","0","16","8","131","906","33","11","24","1124","43","4","261","515","149","201","111","175","1632","21163","18"
"2020-06-07","21","","266","104","13","38","1","87","380","5","860","149","462","106","22","26","3","22","182","63","20","6","245","27","154","2544","19","5","37","88","180","8","57","806","175","111","2","94","483","929","31","4190","","7","223","12","191","536","3","8","6997","15","57","38","24","8","3993","121","22","557","77","5","706","121","11005","101","31","0","17","8","131","903","33","11","24","1134","43","4","261","515","152","202","118","176","1632","21387","18"
"2020-06-08","21","","268","107","13","38","1","87","384","5","867","151","466","108","22","26","3","23","183","63","20","6","244","27","154","2546","19","5","39","88","180","8","57","809","174","111","2","94","483","934","32","4203","","7","223","11","191","544","3","8","7007","15","58","38","24","8","4010","125","22","559","78","5","709","120","11133","101","31","0","17","8","131","904","33","11","24","1135","43","4","261","516","156","204","111","177","1635","21455","18"
"2020-06-09","21","","273","107","13","38","1","87","385","5","806","153","470","108","19","26","3","23","186","63","20","6","252","26","156","2552","19","6","35","88","179","8","59","808","176","110","2","93","483","935","30","4225","","7","226","12","191","519","3","8","6997","12","59","38","24","9","4114","128","22","560","79","5","714","122","11255","102","31","","18","8","120","892","42","11","24","1137","42","4","261","511","158","205","8","179","1539","21533","14"
"2020-06-10","20","1","274","112","14","38","1","89","372","5","808","155","475","110","19","26","3","24","187","63","20","6","255","26","159","2558","20","5","35","88","179","8","60","810","176","110","2","95","484","940","30","4261","1","7","225","12","191","519","3","8","7000","12","59","38","24","9","4129","138","23","560","81","5","726","125","11262","103","31","","18","8","120","900","23","11","24","1138","42","4","262","514","160","206","8","195","1551","21570","14"
"2020-06-11","20","1","277","114","14","38","1","90","385","5","816","160","477","112","19","26","3","24","188","63","20","6","255","26","161","2564","20","5","35","89","179","8","60","832","177","110","2","95","488","943","30","4291","1","7","226","12","193","520","3","8","7006","12","59","38","24","9","4144","140","23","561","81","5","730","125","11283","103","31","","18","8","120","908","30","12","24","1148","42","4","263","514","166","207","5","195","1569","21629","14"
"2020-06-12","20","1","280","113","14","38","1","91","381","5","816","161","481","114","20","26","3","24","188","63","21","7","256","26","163","2566","20","5","36","88","179","8","60","815","179","111","2","95","484","949","30","4420","1","7","226","12","195","520","3","8","7016","12","59","38","24","9","4154","145","23","562","80","5","733","125","11286","105","32","","18","8","120","922","36","12","25","1147","43","4","264","513","171","208","6","200","1560","21660","15"
"2020-06-13","21","1","283","114","14","38","1","91","376","5","822","164","484","114","20","26","3","24","188","63","21","7","256","26","164","2573","20","5","36","91","179","8","60","824","179","112","2","96","486","952","30","4427","1","7","228","12","195","520","3","8","7035","12","59","38","25","9","4128","152","23","568","80","5","734","126","11298","107","32","","21","8","120","927","44","12","25","1151","44","4","264","516","175","209","9","202","1567","21711","16"
"2020-06-14","21","1","286","114","14","38","1","91","377","5","825","235","486","115","20","26","3","25","190","63","21","7","257","26","164","2574","20","5","36","91","179","8","60","825","179","112","2","97","487","954","30","4461","1","7","229","12","196","520","3","8","7050","12","59","38","25","9","4130","152","23","569","80","5","740","127","11306","107","32","","21","8","120","933","47","12","25","1157","44","4","265","518","177","210","2","206","1569","21749","16"
"2020-06-15","21","1","287","114","14","38","1","91","378","5","824","235","487","115","20","26","3","25","190","65","21","7","258","26","165","2583","20","5","37","91","182","8","61","822","180","112","3","97","487","955","30","4463","1","7","229","12","198","521","3","8","7060","12","59","39","25","9","4059","153","24","570","80","5","742","127","11313","112","32","","22","8","120","936","34","12","25","1160","43","4","265","518","186","211","2","205","1571","21793","17"
"2020-06-16","21","1","288","114","14","38","1","91","376","5","827","237","492","116","22","26","4","25","190","65","21","7","258","26","166","2589","20","5","37","90","182","8","60","817","180","111","3","99","486","958","30","4471","1","7","230","12","201","526","3","8","7091","12","59","38","26","9","4058","152","24","571","81","5","742","128","11372","116","32","","22","8","120","936","35","12","25","1168","43","4","265","518","193","216","10","207","1584","21805","17"
"2020-06-17","21","2","288","114","14","38","1","92","378","5","829","238","495","118","22","26","4","25","191","65","21","7","261","26","168","2596","20","5","36","91","182","8","60","818","182","111","3","99","487","969","30","4491","1","7","231","12","199","527","3","8","7102","12","59","38","26","9","4067","153","24","570","81","5","748","130","11384","119","32","","22","8","120","936","40","12","25","1171","43","4","264","518","200","230","4","210","1592","21897","17"
"2020-06-18","21","2","291","115","14","38","1","93","379","5","843","239","501","119","22","26","3","25","193","65","21","7","263","28","168","2605","23","5","37","92","182","8","60","819","188","111","4","102","488","977","30","4526","1","7","242","12","199","530","3","8","7112","13","59","40","27","9","4072","153","24","571","81","5","759","131","11425","145","32","","25","9","120","941","41","12","25","1174","43","4","266","518","204","246","2","212","1598","21941","18"
"2020-06-19","21","2","292","115","14","38","1","94","379","5","848","247","503","119","22","26","3","26","195","66","21","7","265","26","168","2619","23","6","38","92","183","8","60","831","188","111","4","106","488","984","30","4551","1","7","243","12","199","534","3","8","7123","14","61","40","27","9","4078","156","24","575","81","5","768","131","11485","163","32","","25","9","120","951","41","12","26","1182","43","4","265","524","210","246","5","213","1604","21995","18"
"2020-06-20","21","2","297","115","16","38","1","93","378","5","852","250","503","121","22","26","3","26","199","66","21","7","267","26","168","2625","23","6","38","93","183","9","60","837","190","111","4","109","489","995","30","4575","1","7","244","12","198","535","3","8","7146","15","61","41","28","9","4085","158","24","576","83","5","775","134","11667","173","32","","27","9","121","961","51","12","26","1189","43","4","265","525","215","246","1","215","1612","22085","18"
"2020-06-21","21","2","299","115","16","38","1","94","378","5","852","250","504","122","22","26","3","27","201","66","21","7","269","26","168","2631","23","6","38","93","183","9","63","845","190","111","4","112","489","996","30","4590","1","7","244","12","199","539","3","8","7152","15","62","41","29","9","4083","159","24","576","83","5","784","139","11685","176","32","","27","9","121","965","53","12","26","1193","43","4","265","525","219","246","2","216","1615","22139","18"
"2020-06-22","21","2","301","116","16","38","1","95","379","5","852","250","506","124","22","26","3","27","201","66","21","7","271","26","169","2634","26","6","39","93","183","11","63","859","192","111","4","113","488","996","30","4603","1","7","266","12","199","541","3","8","7165","15","63","41","29","9","4084","159","24","581","83","5","786","142","11740","186","32","","26","9","121","971","59","12","26","1202","43","4","265","527","228","248","2","217","1622","22180","18"
"2020-06-23","21","2","301","116","16","38","1","95","379","5","854","250","507","126","22","26","3","27","204","66","21","7","274","26","170","2640","26","6","40","93","184","11","63","867","191","111","4","116","489","1002","30","4628","1","7","268","12","198","546","3","8","7175","15","63","42","28","9","4097","160","24","580","83","5","790","145","11791","199","32","","26","10","121","972","64","12","26","1214","43","4","265","528","232","229","4","217","1628","22245","18"
"2020-06-24","21","2","303","116","16","38","1","96","381","6","855","254","514","126","22","26","3","27","205","68","21","7","287","28","170","2668","26","6","39","93","187","11","64","896","191","111","4","120","489","1017","30","4666","1","7","274","12","200","548","3","8","7191","16","63","43","28","11","4098","160","24","583","83","5","793","151","11805","210","32","","25","12","122","977","65","12","26","1224","43","4","265","532","242","229","21","221","1633","22324","18"
"2020-06-25","21","2","301","117","18","38","1","95","383","6","859","254","517","131","26","27","3","27","207","68","22","7","297","27","178","2669","26","6","39","92","192","11","64","916","193","111","5","120","489","1042","31","4717","1","7","276","20","205","550","3","8","7225","16","63","43","29","14","4099","161","24","591","83","5","796","162","11826","222","32","","25","14","122","983","70","12","26","1247","44","4","268","535","255","229","4","224","1639","22453","19"
"2020-06-26","21","2","302","117","18","38","4","95","385","7","860","254","523","134","26","27","3","27","214","68","21","7","306","27","179","2682","26","6","39","92","191","11","64","954","192","111","5","121","492","1048","32","4777","1","7","278","20","207","552","3","8","7252","16","64","43","29","14","4100","160","26","597","85","5","806","163","11843","235","32","","26","15","122","1000","81","12","26","1254","44","4","268","543","262","233","13","224","1649","22479","20"
"2020-06-27","21","3","303","117","18","38","4","96","386","7","865","255","523","134","26","28","3","27","215","68","21","7","311","27","181","2683","26","7","42","92","192","11","65","980","193","111","5","121","494","1055","32","4816","1","7","288","16","209","561","3","8","7271","16","64","45","29","15","4101","160","28","602","86","5","806","163","11886","249","32","","26","14","122","1008","90","12","26","1260","44","4","269","547","276","233","3","224","1661","22579","21"
"2020-06-28","21","3","306","118","18","39","4","97","386","7","870","257","526","136","26","27","5","27","217","68","21","7","314","27","181","2690","26","7","44","92","193","11","65","992","193","112","5","122","494","1063","32","4849","1","7","288","16","210","566","3","8","7297","16","64","45","29","16","4104","164","28","603","86","5","807","163","11916","263","32","","27","16","122","1012","96","12","26","1268","44","4","269","549","289","233","7","225","1670","22621","21"
"2020-06-29","21","3","308","119","18","38","5","98","387","9","879","257","532","139","26","27","5","27","220","71","21","7","319","27","181","2715","26","7","47","92","194","11","65","1002","194","113","5","122","497","1069","32","4862","1","7","291","16","214","568","3","8","7317","16","64","46","29","16","4106","164","29","606","87","5","811","165","11942","280","33","","29","16","122","1013","99","12","26","1275","46","4","272","552","307","234","3","226","1683","22662","21"
"2020-06-30","22","3","312","120","18","38","5","102","392","12","882","257","536","145","27","27","10","28","223","70","23","7","327","27","183","2734","27","7","48","92","194","11","65","1019","195","113","5","123","505","1084","33","4900","1","8","292","17","220","572","3","9","7359","19","64","51","29","16","4107","166","29","617","88","5","815","167","12017","287","33","","29","18","122","1036","104","12","26","1286","47","4","273","558","320","232","3","225","1699","22767","25"
"2020-07-01","21","4","317","122","19","39","5","103","392","10","899","257","539","149","27","27","11","28","226","70","24","7","331","29","183","2743","27","7","49","92","194","12","66","1042","195","114","5","127","513","1089","34","4945","1","8","295","19","221","579","3","9","7428","19","65","53","29","16","4110","169","29","618","91","5","821","169","12051","292","33","","29","20","122","1046","38","13","28","1292","49","4","273","561","327","232","4","230","1712","22855","28"
"2020-07-02","22","4","325","122","20","38","5","106","396","10","901","257","550","152","27","27","11","29","236","70","26","7","320","29","184","2766","27","7","52","92","197","14","66","1054","196","116","6","128","517","1093","34","5064","1","9","300","19","227","584","3","9","7469","19","70","57","29","16","4114","169","29","619","96","5","827","176","12108","307","34","","30","21","122","1064","45","13","28","1301","51","4","276","572","336","232","3","231","1730","22991","29"
"2020-07-03","22","4","328","123","21","38","5","108","401","10","906","260","557","156","28","27","12","30","241","70","27","9","328","29","184","2789","27","7","53","93","197","16","66","1070","199","118","6","129","520","1103","35","5159","1","9","301","19","234","584","3","9","7502","21","71","58","30","21","4117","171","29","626","98","5","842","177","12160","320","35","","30","21","123","1083","64","13","28","1313","50","5","276","578","339","233","4","232","1745","23054","30"
"2020-07-04","22","4","331","123","22","38","5","111","403","10","918","260","558","160","28","27","12","31","247","70","27","10","335","30","184","2797","27","7","56","93","199","18","66","1085","203","118","6","131","523","1108","36","5220","1","10","304","24","236","588","3","9","7521","23","71","61","31","21","4118","171","30","629","102","5","850","179","12208","342","37","1","33","21","123","1105","75","13","28","1315","50","5","277","583","340","233","3","234","1748","23123","38"
"2020-07-05","22","4","333","123","23","38","5","115","404","10","927","260","559","164","28","27","13","31","250","70","27","10","336","35","185","2816","27","7","64","94","199","19","66","1092","203","118","6","135","523","1110","39","5266","1","12","304","26","238","594","3","9","7541","25","73","61","32","22","4118","172","33","633","108","5","858","180","12233","345","38","1","35","21","123","1128","91","13","28","1328","50","6","278","587","349","233","3","235","1759","23182","44"
"2020-07-06","22","4","338","123","23","38","5","119","405","11","927","260","562","164","30","28","13","31","253","70","27","14","338","31","186","2829","27","10","65","95","201","20","66","1095","206","118","6","136","528","1112","41","5302","1","12","308","27","238","595","3","9","7580","25","76","65","32","24","4118","172","34","641","109","5","861","182","12254","347","39","1","39","21","124","1135","100","13","28","1337","51","6","278","586","352","235","17","235","1768","23259","46"
"2020-07-07","22","4","346","123","23","38","5","120","407","11","939","260","576","172","30","28","14","30","263","81","27","15","347","32","186","2837","27","11","70","96","202","20","68","1114","205","118","6","135","528","1131","41","5380","1","12","308","27","239","600","3","9","7625","25","83","66","32","25","4118","172","33","647","111","5","867","182","12320","354","42","1","41","21","124","1156","127","14","29","1342","54","6","278","593","358","238","6","246","1790","23435","47"
"2020-07-08","22","4","353","123","24","38","5","121","410","11","954","265","583","177","30","27","14","32","271","81","27","16","348","33","186","2860","28","11","70","100","203","21","69","1129","205","118","6","139","532","1156","41","5456","1","11","309","30","252","601","3","9","7651","25","84","70","32","29","4118","173","34","653","118","5","877","184","12408","365","44","1","42","22","124","1181","134","13","29","1355","55","7","280","596","361","241","4","256","1817","23597","51"
"2020-07-09","24","4","358","123","24","38","5","123","415","11","967","266","594","179","30","27","16","32","279","81","30","16","348","35","186","2870","27","11","78","105","206","27","73","1142","205","120","6","146","535","1172","41","5575","1","12","313","32","258","607","3","9","7690","25","85","72","34","32","4116","178","34","656","120","5","881","189","12488","372","45","1","44","22","124","1204","39","13","29","1361","55","7","283","599","368","243","5","257","1849","23701","52"
"2020-07-10","24","4","362","123","24","38","5","130","418","11","983","266","598","182","31","27","18","32","282","82","30","18","349","36","186","2882","27","11","83","105","205","27","73","1153","207","121","6","152","540","1194","41","5675","1","12","315","35","263","609","3","9","7739","26","86","72","34","39","4111","182","36","655","122","6","907","190","12568","381","46","1","45","22","124","1236","41","13","30","1372","56","7","283","605","376","242","18","263","1879","23811","53"
"2020-07-11","24","4","371","123","24","38","5","131","427","14","1000","267","607","186","31","28","18","32","290","82","30","17","357","39","186","2891","27","12","91","105","205","27","76","1163","208","121","7","158","547","1216","42","5785","1","12","318","40","275","612","3","9","7784","28","87","74","37","41","4111","182","36","659","125","7","914","194","12642","397","46","1","45","23","125","1274","59","13","31","1392","57","7","284","606","381","246","50","270","1909","23898","53"
"2020-07-12","24","4","373","123","25","38","5","134","431","14","1006","269","608","187","32","30","18","32","291","86","32","17","356","39","187","2910","27","12","90","105","205","27","77","1174","209","122","7","159","551","1234","42","5851","1","12","321","42","278","615","3","9","7830","29","88","76","39","43","4111","183","36","661","125","7","927","197","12700","404","46","1","46","23","125","1294","69","13","33","1401","57","7","285","608","382","247","3","273","1914","23996","53"
"2020-07-13","24","4","378","123","27","38","5","139","435","15","1019","269","615","193","32","27","20","32","294","84","34","17","358","40","187","2916","28","14","90","107","208","27","78","1187","211","122","8","161","555","1237","42","5885","1","12","325","42","283","618","3","9","7877","29","90","76","40","45","4111","184","36","671","127","7","937","201","12752","406","46","1","49","23","125","1302","79","16","34","1418","57","7","284","612","388","244","5","273","1938","24076","54"
"2020-07-14","24","4","388","123","27","38","6","140","438","16","1026","278","622","197","32","29","21","34","296","84","34","21","358","40","187","2931","28","16","99","107","211","30","80","1207","218","122","8","163","558","1252","42","5982","2","14","331","46","285","619","3","9","7922","29","96","79","40","49","4115","192","37","673","128","7","944","200","12814","407","46","1","52","23","125","1333","52","15","34","1432","57","7","285","615","406","243","23","279","1955","24270","53"
"2020-07-15","25","5","400","123","27","38","5","140","442","16","1043","286","630","208","42","29","23","35","305","84","37","21","360","42","187","2986","29","18","104","107","212","31","86","1210","221","122","8","174","560","1268","43","6061","2","13","333","47","291","629","3","9","8037","30","98","80","42","51","4115","202","37","693","129","7","958","204","13022","414","46","1","52","23","126","1366","56","14","38","1457","59","7","285","622","414","244","5","286","1993","24525","55"
"2020-07-16","24","4","404","124","27","38","5","145","455","17","1053","289","636","210","39","29","23","35","314","84","42","27","363","46","187","3005","29","21","114","110","215","32","93","1242","227","122","8","180","565","1277","42","6124","2","13","334","49","291","641","3","9","8138","28","100","79","42","53","4119","217","37","706","135","8","979","205","13171","417","46","1","57","23","127","1384","84","14","41","1485","60","7","288","623","417","247","3","287","2030","24760","53"
"2020-07-17","25","4","408","125","28","38","5","146","462","20","1078","291","642","215","40","30","23","37","319","86","43","27","369","45","187","3028","29","21","118","114","217","33","88","1257","231","122","8","178","567","1299","44","6210","2","13","335","49","299","656","3","9","8211","28","102","81","42","54","4120","222","37","719","144","8","998","210","13260","422","48","1","60","23","127","1402","59","14","43","1511","70","7","289","636","423","247","10","290","2084","24915","53"
"2020-07-18","26","4","415","125","28","39","5","149","468","21","1098","293","651","215","40","30","24","38","325","86","46","29","374","45","187","3069","29","29","123","115","216","33","93","1265","232","122","9","182","574","1316","45","6270","2","13","339","50","308","664","3","9","8271","28","102","81","46","54","4121","225","38","728","147","7","1016","218","13329","432","48","1","61","23","127","1426","88","14","43","1552","73","7","292","639","436","248","3","296","2143","25051","53"
"2020-07-19","25","4","424","125","29","39","5","153","478","22","1114","293","652","217","40","30","24","38","326","86","47","33","375","45","187","3087","30","36","123","115","217","33","96","1287","233","122","9","183","580","1327","45","6335","2","13","339","54","312","669","3","9","8353","29","105","82","46","55","4122","225","39","740","151","7","1030","219","13398","436","47","1","61","23","127","1460","107","14","44","1563","75","7","295","645","442","251","6","301","2103","25136","53"
"2020-07-20","26","4","435","125","29","39","5","155","480","22","1130","295","665","229","40","30","25","39","331","86","50","33","381","46","188","3116","30","37","130","119","218","33","100","1286","235","123","10","184","582","1348","45","6357","2","14","341","56","321","671","3","10","8418","30","106","89","45","56","4123","230","40","743","155","7","1036","226","13442","437","47","1","62","23","127","1478","119","14","44","1584","81","7","296","651","450","251","7","311","2120","25227","53"
"2020-07-21","27","4","440","125","29","39","5","156","484","24","1149","296","670","230","41","31","25","39","332","87","52","35","389","46","188","3154","30","45","134","120","218","37","103","1301","240","123","10","185","591","1351","45","6424","2","14","341","55","328","676","3","10","8504","31","107","92","46","58","4130","236","40","747","157","7","1046","230","13492","442","47","1","63","23","128","1511","81","14","44","1602","81","8","296","661","453","254","29","313","2139","25410","53"
"2020-07-22","27","4","443","125","31","39","5","160","493","24","1155","303","676","237","42","32","25","42","334","92","55","35","394","51","189","3183","30","45","138","118","220","38","108","1308","242","124","10","186","597","1370","48","6486","2","14","343","56","334","683","3","13","8586","31","107","104","48","61","4130","243","40","754","160","7","1052","232","13644","445","48","1","63","23","128","1524","40","14","44","1617","79","8","296","668","461","258","33","325","2169","25520","55"
"2020-07-23","27","5","449","125","31","39","5","164","497","28","1184","304","680","247","41","32","25","44","338","92","56","37","399","51","189","3221","30","48","149","120","222","39","114","1318","241","124","10","188","608","1391","48","6568","2","15","348","58","339","690","3","13","8649","31","110","96","48","62","4120","250","40","765","165","7","1069","240","13711","452","48","2","62","23","128","1555","53","14","45","1655","80","8","296","670","473","262","8","339","2195","25649","55"
"2020-07-24","27","5","458","125","33","40","5","167","500","29","1196","304","685","250","41","34","25","47","349","93","56","40","403","50","189","3249","30","48","155","124","223","40","115","1336","250","124","12","191","614","1397","48","6607","2","15","362","59","345","695","3","14","8752","31","110","93","48","65","4123","254","40","773","168","7","1072","243","13782","455","49","2","63","23","128","1567","69","14","45","1684","83","8","297","680","482","265","7","352","2204","25770","55"
"2020-07-25","27","5","465","125","34","40","5","168","510","28","1204","306","688","258","42","33","26","48","353","94","58","40","405","51","189","3268","31","54","158","124","224","41","131","1341","254","124","12","192","623","1411","48","6648","2","15","370","59","349","701","3","16","8779","30","112","93","49","69","4123","260","40","784","167","7","1072","242","13823","456","49","3","64","23","128","1572","105","14","45","1691","87","8","299","687","497","268","13","350","2280","25877","55"
"2020-07-26","28","5","470","125","34","41","5","170","521","28","1224","307","694","261","45","33","26","50","359","94","60","42","410","52","191","3309","34","57","160","128","229","42","132","1387","255","124","13","193","629","1441","47","6781","2","17","383","61","369","712","3","16","8891","32","113","93","50","69","4123","265","40","794","168","7","1080","242","14035","458","51","3","64","23","128","1600","75","14","45","1738","87","8","303","702","526","270","3","362","2259","26084","57"
"2020-07-27","27","5","472","125","35","41","5","170","524","30","1232","307","699","263","41","34","28","52","367","94","60","42","421","53","192","3327","37","62","168","134","230","43","133","1398","256","124","13","194","630","1449","47","6823","2","16","390","63","366","719","3","16","8983","31","115","93","50","73","4124","270","40","803","172","7","1089","243","14111","458","50","3","64","23","129","1606","93","14","45","1755","88","8","301","710","528","276","3","364","2270","26161","58"
"2020-07-28","27","5","477","125","35","40","5","168","532","30","1241","308","705","265","43","34","27","53","380","93","62","43","432","54","193","3340","45","64","171","134","232","46","140","1415","257","126","15","197","636","1455","47","6902","2","16","392","63","372","722","3","19","9055","31","120","93","51","75","4125","278","40","817","173","7","1096","245","14200","460","49","3","65","23","130","1626","153","14","45","1778","88","8","302","723","536","286","3","369","2311","26331","61"
"2020-07-29","28","5","482","126","34","40","5","168","534","30","1254","310","708","268","43","36","27","54","388","93","63","43","433","56","193","3374","45","67","173","135","238","47","142","1430","259","128","15","200","652","1469","47","6945","3","16","393","62","378","737","3","19","9166","31","122","94","52","77","4128","285","40","833","173","7","1103","246","14362","461","50","3","65","24","132","1641","194","14","46","1792","90","8","307","742","543","292","3","374","2326","26689","61"
"2020-07-30","28","6","485","125","34","40","5","169","536","28","1260","313","717","272","42","37","27","56","397","93","65","44","442","56","193","3415","49","78","188","142","244","47","143","1438","264","128","16","200","666","1489","48","6991","3","16","399","62","387","745","3","20","9314","31","122","94","55","86","4129","289","40","854","175","7","1107","246","14494","462","50","4","65","24","131","1657","97","14","47","1807","90","8","315","746","551","297","6","385","2345","26924","62"
"2020-07-31","28","8","495","125","36","40","5","170","539","27","1269","319","728","284","42","37","29","58","404","93","72","44","447","58","193","3463","51","83","191","143","246","47","146","1459","265","129","17","199","671","1522","48","7053","3","16","404","64","388","760","3","20","9448","31","127","95","55","86","4140","292","40","867","174","8","1125","247","14614","461","50","4","66","24","131","1672","66","15","47","1822","92","8","321","754","549","300","4","394","2374","27067","63"
"2020-08-01","28","8","498","125","36","40","5","171","542","28","1283","327","737","290","42","38","31","59","412","95","77","45","451","56","194","3487","52","88","196","144","250","47","146","1473","266","129","17","198","680","1541","48","7105","3","17","412","64","390","769","3","20","9565","32","133","97","56","91","4146","298","40","882","179","8","1122","246","14721","462","51","4","68","24","131","1739","84","16","47","1836","91","9","325","771","551","304","4","404","2385","27183","64"
