"date","North Dakota/Adams","North Dakota/Barnes","North Dakota/Benson","North Dakota/Billings","North Dakota/Bottineau","North Dakota/Bowman","North Dakota/Burke","North Dakota/Burleigh","North Dakota/Cass","North Dakota/Cavalier","North Dakota/Dickey","North Dakota/Divide","North Dakota/Dunn","North Dakota/Eddy","North Dakota/Emmons","North Dakota/Foster","North Dakota/Golden Valley","North Dakota/Grand Forks","North Dakota/Grant","North Dakota/Griggs","North Dakota/Hettinger","North Dakota/Kidder","North Dakota/LaMoure","North Dakota/Logan","North Dakota/McHenry","North Dakota/McIntosh","North Dakota/McKenzie","North Dakota/McLean","North Dakota/Mercer","North Dakota/Morton","North Dakota/Mountrail","North Dakota/Nelson","North Dakota/Oliver","North Dakota/Pembina","North Dakota/Pierce","North Dakota/Ramsey","North Dakota/Ransom","North Dakota/Renville","North Dakota/Richland","North Dakota/Rolette","North Dakota/Sargent","North Dakota/Sheridan","North Dakota/Sioux","North Dakota/Slope","North Dakota/Stark","North Dakota/Steele","North Dakota/Stutsman","North Dakota/Towner","North Dakota/Traill","North Dakota/Unassigned","North Dakota/Walsh","North Dakota/Ward","North Dakota/Wells","North Dakota/Williams"
"2020-06-17",""," 22.22 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.27 %","   .82 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.16 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 75.00 %","   .00 %","   .00 %","   .00 %"," 15.38 %","","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %"
"2020-06-18",""," 45.45 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .34 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.71 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %"," 25.00 %","   .00 %"," 42.86 %","   .00 %","  3.17 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %"
"2020-06-19","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.44 %","   .62 %",""," 33.33 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","","   .56 %","   .00 %","   .00 %","","   .00 %","   .00 %",""," 50.00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %"," 20.00 %","   .00 %","  4.62 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %"
"2020-06-20","","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  2.13 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .84 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.47 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-21",""," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," ##.## %","","   .00 %"," 10.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.38 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %","  3.33 %","","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %"
"2020-06-22","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.02 %","   .23 %"," ##.## %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","","  1.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %"," 58.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %"
"2020-06-23","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .14 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %"
"2020-06-24","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.94 %","   .89 %","-33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .27 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 28.57 %","   .00 %"," 22.22 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.76 %","   .00 %","   .00 %","   .00 %"
"2020-06-25","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.91 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -9.09 %","   .00 %","   .00 %","  5.13 %"," 11.11 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.26 %","  7.41 %","   .00 %","  7.69 %"
"2020-06-26","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.37 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","  1.61 %","","   .00 %","   .00 %","   .00 %","  1.72 %","   .00 %","  3.57 %"
"2020-06-27","","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.93 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.67 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-28","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.99 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.32 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.82 %","   .00 %","   .00 %","","  6.25 %","   .00 %","  4.76 %","   .00 %","   .00 %"," 10.34 %"
"2020-06-29","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.32 %","  1.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","  4.44 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %"
"2020-06-30","","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.35 %","  6.38 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %"
"2020-07-01","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.49 %","   .67 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.74 %"," ##.## %","   .00 %",""," 11.76 %","   .00 %","  4.35 %","   .00 %","   .00 %"," 15.62 %"
"2020-07-02","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.24 %","   .75 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -4.17 %","   .00 %","  2.67 %","   .00 %","   .00 %","","  5.26 %","   .00 %","  4.17 %","   .00 %"," 12.50 %","   .00 %"
"2020-07-03","","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  7.47 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.53 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.44 %"," 10.00 %","   .00 %","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.00 %","   .00 %","  4.00 %","  1.67 %","   .00 %","  2.70 %"
"2020-07-04","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.97 %","  1.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","  5.88 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  5.88 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.92 %","   .00 %","  2.63 %"
"2020-07-05","","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.55 %","   .47 %"," 33.33 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.90 %","   .00 %","  1.59 %","","   .00 %","   .00 %","  7.69 %","  1.56 %","   .00 %"," 10.26 %"
"2020-07-06","","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","   .73 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","  1.56 %","","  4.76 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %"
"2020-07-07","","  4.55 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.57 %","   .30 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","  5.83 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  4.00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","  1.54 %","   .00 %"," 16.28 %"
"2020-07-08","","   .00 %"," 80.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.83 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 50.00 %","  3.57 %","   .00 %","   .00 %","  6.42 %","   .00 %"," ##.## %","   .00 %"," 18.18 %"," 20.00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 11.54 %","   .00 %","  1.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %"," -1.52 %","   .00 %","  6.00 %"
"2020-07-09","","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.06 %","  1.22 %"," 66.67 %"," 25.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  6.90 %","   .00 %","   .00 %","  4.31 %","  1.85 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %"," 10.53 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %"," 10.34 %","   .00 %","  2.41 %","   .00 %","  1.54 %","   .00 %","  4.55 %","   .00 %"," 32.26 %","  3.08 %","   .00 %"," 11.32 %"
"2020-07-10","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.23 %","   .79 %"," 30.00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","-25.00 %","","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 14.29 %","  1.65 %","  7.27 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  5.56 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","  4.71 %"," 33.33 %","   .00 %"," ##.## %","  8.70 %","   .00 %","  7.32 %","  2.99 %","   .00 %","  5.08 %"
"2020-07-11","","  4.35 %"," 27.27 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  3.91 %","   .87 %","  7.69 %","   .00 %","   .00 %"," 21.05 %","   .00 %","   .00 %","   .00 %","","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-##.## %"," 50.00 %"," 20.00 %","  6.45 %","   .00 %"," 12.50 %","  2.44 %","  3.39 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  4.44 %","  9.09 %","   .00 %","   .00 %","  9.09 %","   .00 %","  3.37 %","   .00 %","   .00 %"," 50.00 %","  8.00 %","   .00 %","  4.55 %","  2.90 %"," 11.11 %","  4.84 %"
"2020-07-12","","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.47 %","   .90 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.71 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  3.97 %","  4.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %"," 40.00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  2.78 %","   .00 %","  6.52 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","  4.35 %","  2.82 %","   .00 %","  6.15 %"
"2020-07-13","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  4.95 %","  1.14 %"," 13.33 %"," 20.00 %","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","","  2.46 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %"," 14.29 %"," 15.15 %","   .00 %","   .00 %","  3.05 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %"," 22.92 %","  4.11 %","   .00 %"," 11.59 %"
"2020-07-14","","  4.17 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .64 %","   .44 %","  5.88 %","   .00 %","   .00 %","  4.00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","  9.09 %","   .00 %","  2.96 %","  4.55 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %"," 19.48 %"
"2020-07-15","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .22 %","   .00 %","   .00 %"," ##.## %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.26 %","   .00 %","   .00 %","   .72 %"," 21.74 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","  4.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  2.63 %"," 10.00 %","  7.61 %"
"2020-07-16","","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.60 %","   .99 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","  1.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  4.65 %","   .00 %","   .00 %","  2.86 %","  5.95 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %"," 50.00 %","  5.13 %","   .00 %","  4.85 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","  1.54 %","  6.41 %","   .00 %"," 11.11 %"
"2020-07-17","","  4.00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.45 %","  9.52 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %"," ##.## %","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %"," 33.33 %","  2.78 %","  1.12 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","  4.76 %","   .00 %","  2.08 %","   .00 %"," 12.50 %","   .00 %","  7.32 %","   .00 %","  2.78 %","   .00 %","  1.41 %","   .00 %","  3.57 %","   .00 %","   .00 %"," 15.66 %","   .00 %","  7.27 %"
"2020-07-18","","   .00 %","  9.52 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.38 %","  1.12 %","  4.35 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %"," 50.00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 10.87 %","  8.33 %","   .00 %","  5.41 %"," -1.11 %"," 50.00 %"," 50.00 %","  5.88 %","   .00 %","  4.17 %","  4.55 %"," 14.29 %","   .00 %","  8.33 %","-11.11 %"," 33.33 %","  2.27 %","   .00 %","  9.01 %"," 25.00 %","  2.78 %","   .00 %","   .00 %","   .00 %","  6.06 %","  4.17 %","   .00 %","  6.78 %"
"2020-07-19","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  2.92 %","  1.00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  5.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  1.96 %","  7.69 %","   .00 %","  7.69 %","  1.12 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.08 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  -.83 %"," 20.00 %","   .00 %"," 33.33 %","  3.45 %","   .00 %"," 10.00 %","  2.00 %","   .00 %","  7.14 %"
"2020-07-20","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.84 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  2.38 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","  1.35 %","   .00 %","  3.33 %","   .00 %","  2.60 %","  7.84 %","   .00 %"," 16.30 %"
"2020-07-21","","  3.85 %"," 17.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.59 %","   .38 %"," -4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  7.69 %","   .00 %","  8.33 %","  1.74 %","  2.20 %","   .00 %","   .00 %","  5.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","  1.33 %","   .00 %","  6.45 %","   .00 %","  5.06 %","  3.64 %","   .00 %","  5.73 %"
"2020-07-22","","  3.70 %"," 18.52 %","   .00 %","   .00 %"," ##.## %"," 37.50 %","  6.39 %","  1.57 %","  4.17 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 11.11 %","   .00 %"," 50.00 %","  1.09 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %"," 14.29 %","  7.69 %","  6.86 %","  4.30 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","  7.55 %","   .00 %"," 12.50 %","   .00 %","  2.17 %","   .00 %","  1.64 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %","  2.41 %","  4.39 %","  9.09 %","  6.63 %"
"2020-07-23","   .00 %"," -3.57 %"," 18.75 %","   .00 %"," 14.29 %"," 66.67 %","   .00 %","  7.42 %","   .70 %","  4.00 %","   .00 %","   .00 %"," -3.70 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  5.17 %","  6.25 %","   .00 %","  5.88 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  4.17 %","   .00 %","  1.75 %","  7.69 %","-11.11 %","   .00 %","   .00 %","   .00 %","  1.61 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","  1.18 %","  9.24 %","   .00 %","  4.52 %"
"2020-07-24","   .00 %","  3.70 %","  5.26 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  2.35 %","  1.02 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," ##.## %","   .00 %","  1.61 %","   .00 %"," ##.## %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.65 %"," 28.57 %","  3.54 %","  2.04 %"," 33.33 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %"," 12.50 %"," 13.79 %"," 14.29 %"," 12.50 %","   .00 %","  2.13 %","   .00 %","  4.76 %"," 16.67 %","  5.88 %","   .00 %","  3.03 %","   .00 %","  1.16 %","  1.54 %","   .00 %","  2.70 %"
"2020-07-25","   .00 %","  7.14 %"," 17.50 %","   .00 %","   .00 %"," 20.00 %","  9.09 %","  4.74 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %"," 28.57 %"," 33.33 %","  1.05 %","   .00 %"," 37.50 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","  5.00 %","   .00 %","  6.34 %","  1.00 %"," 25.00 %"," 25.00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","  6.25 %","-11.11 %"," 25.00 %","  2.08 %","   .00 %","  7.58 %"," 14.29 %","  3.33 %"," 25.00 %","  2.94 %","   .00 %","  9.20 %","  5.30 %","   .00 %","  2.63 %"
