"date","Wisconsin/Adams","Wisconsin/Ashland","Wisconsin/Barron","Wisconsin/Bayfield","Wisconsin/Brown","Wisconsin/Buffalo","Wisconsin/Burnett","Wisconsin/Calumet","Wisconsin/Chippewa","Wisconsin/Clark","Wisconsin/Columbia","Wisconsin/Crawford","Wisconsin/Dane","Wisconsin/Dodge","Wisconsin/Door","Wisconsin/Douglas","Wisconsin/Dunn","Wisconsin/Eau Claire","Wisconsin/Florence","Wisconsin/Fond du Lac","Wisconsin/Forest","Wisconsin/Grant","Wisconsin/Green","Wisconsin/Green Lake","Wisconsin/Iowa","Wisconsin/Iron","Wisconsin/Jackson","Wisconsin/Jefferson","Wisconsin/Juneau","Wisconsin/Kenosha","Wisconsin/Kewaunee","Wisconsin/La Crosse","Wisconsin/Lafayette","Wisconsin/Langlade","Wisconsin/Lincoln","Wisconsin/Manitowoc","Wisconsin/Marathon","Wisconsin/Marinette","Wisconsin/Marquette","Wisconsin/Menominee","Wisconsin/Milwaukee","Wisconsin/Monroe","Wisconsin/Oconto","Wisconsin/Oneida","Wisconsin/Outagamie","Wisconsin/Ozaukee","Wisconsin/Pepin","Wisconsin/Pierce","Wisconsin/Polk","Wisconsin/Portage","Wisconsin/Price","Wisconsin/Racine","Wisconsin/Richland","Wisconsin/Rock","Wisconsin/Rusk","Wisconsin/Sauk","Wisconsin/Sawyer","Wisconsin/Shawano","Wisconsin/Sheboygan","Wisconsin/St. Croix","Wisconsin/Taylor","Wisconsin/Trempealeau","Wisconsin/Unassigned","Wisconsin/Vernon","Wisconsin/Vilas","Wisconsin/Walworth","Wisconsin/Washburn","Wisconsin/Washington","Wisconsin/Waukesha","Wisconsin/Waupaca","Wisconsin/Waushara","Wisconsin/Winnebago","Wisconsin/Wood"
"2020-06-11","0","0","0","0","16","1","0","2","1","0","1","0","12","4","0","0","0","0","0","4","0","2","1","0","0","0","2","4","1","11","0","13","0","1","0","0","1","0","2","1","124","3","1","1","12","0","0","0","1","15","0","14","0","5","2","0","0","0","9","0","0","5","0","1","0","12","0","4","23","2","1","16","2"
"2020-06-12","1","0","3","0","21","0","1","1","3","5","5","0","34","1","2","0","0","4","0","2","0","2","3","1","0","0","-1","10","0","17","0","6","2","-1","0","2","10","0","0","-1","90","3","0","0","12","3","0","0","-1","2","0","9","0","15","2","0","0","2","8","2","0","0","0","0","0","1","0","2","19","3","2","12","1"
"2020-06-13","0","0","0","0","16","0","0","2","-1","0","1","0","3","8","-2","0","0","2","0","6","0","3","0","0","1","0","0","3","0","7","0","10","3","0","0","0","-1","2","0","0","108","1","1","0","13","2","0","1","0","3","0","11","0","8","0","2","0","0","10","1","0","7","0","1","0","2","0","1","10","5","0","21","1"
"2020-06-14","1","0","1","0","11","0","0","0","-1","0","0","1","23","0","0","0","0","5","0","3","0","1","0","0","0","0","0","3","1","13","0","6","0","0","1","3","3","0","0","1","93","2","0","2","6","3","0","2","1","4","0","3","0","2","1","-1","0","1","10","0","1","1","0","0","0","0","0","0","10","7","0","12","4"
"2020-06-15","0","0","0","0","0","0","0","0","0","1","0","0","12","1","0","0","0","0","0","7","0","0","0","0","0","0","0","2","0","1","0","7","2","1","0","2","0","1","0","0","77","1","1","0","6","0","0","3","0","4","0","2","0","0","0","0","0","1","1","0","2","7","0","0","0","0","0","4","11","1","0","14","2"
"2020-06-16","0","0","1","0","23","0","1","1","1","0","2","0","12","0","0","0","0","1","0","3","0","0","2","0","0","0","0","1","0","17","2","9","0","0","-1","1","1","0","0","0","70","3","0","1","2","6","0","0","-1","3","0","42","0","7","0","2","0","0","8","5","0","7","0","0","0","9","0","2","13","1","4","5","0"
"2020-06-17","1","0","0","0","15","0","0","1","0","2","1","0","20","1","0","0","0","2","0","2","0","6","1","0","1","0","1","0","0","8","0","20","0","0","1","2","5","0","0","0","92","2","0","0","9","0","0","0","1","0","0","6","0","6","0","0","0","0","5","0","0","9","0","2","0","1","0","3","14","2","0","14","2"
"2020-06-18","1","0","4","0","13","-1","-1","2","2","3","1","0","17","1","0","0","0","9","0","3","0","0","0","0","0","0","2","3","2","10","1","27","5","1","0","6","7","0","0","0","195","1","1","0","12","0","0","0","0","4","0","14","0","6","0","1","0","2","6","3","1","5","0","2","2","6","0","4","16","2","-2","18","3"
"2020-06-19","0","0","0","0","18","1","0","0","0","0","3","0","17","3","1","0","0","2","0","1","0","1","0","0","0","0","0","4","0","8","2","24","1","0","0","2","6","2","0","0","104","1","0","0","11","2","0","0","2","1","0","13","1","4","0","2","0","0","-1","3","2","1","0","1","0","1","1","4","14","3","1","10","1"
"2020-06-20","0","0","1","0","34","-1","0","0","2","2","1","2","29","5","0","0","0","5","0","8","1","10","1","0","1","0","0","4","0","6","1","26","4","0","0","5","6","0","0","0","118","5","0","0","10","3","0","0","1","3","0","13","0","6","1","4","0","2","3","4","1","5","0","0","0","9","0","6","19","2","1","14","2"
"2020-06-21","0","0","0","0","8","0","0","2","2","0","4","2","35","0","0","0","0","5","0","4","0","1","1","0","2","0","0","5","1","10","1","21","1","0","0","5","4","0","0","0","100","1","0","0","9","3","0","0","0","1","0","2","0","8","0","2","0","0","6","2","0","0","0","0","0","1","0","8","12","2","0","8","1"
"2020-06-22","1","0","0","0","1","0","0","0","1","2","1","0","41","3","0","0","0","2","0","5","0","4","0","0","1","0","0","4","1","5","0","24","2","0","0","2","4","0","1","0","88","4","3","0","6","2","0","0","0","5","0","9","0","0","0","0","0","2","0","3","-1","1","0","1","0","0","0","1","12","0","0","7","1"
"2020-06-23","0","0","0","0","39","1","0","0","0","0","1","0","33","3","0","0","0","4","0","1","0","1","0","1","-1","0","0","4","0","3","2","20","4","0","0","6","6","3","0","0","51","-1","0","0","10","-1","0","0","0","3","0","17","0","9","0","1","0","0","1","3","1","0","0","1","1","11","0","4","5","4","0","11","1"
"2020-06-24","0","0","1","0","41","0","0","0","1","4","0","1","63","4","0","0","0","3","1","1","0","4","1","1","2","0","0","9","2","12","0","22","1","0","0","5","9","0","0","0","138","2","1","0","3","2","0","0","1","2","0","7","0","16","0","0","0","0","1","1","1","6","0","0","-1","13","0","4","36","1","0","7","3"
"2020-06-25","1","0","0","0","37","0","0","2","5","0","4","0","89","1","0","0","4","6","0","2","3","2","2","0","2","0","2","7","0","4","3","27","1","1","0","0","7","3","0","0","130","6","1","0","13","2","0","3","0","6","0","10","0","3","0","1","1","3","2","6","0","6","0","1","0","24","0","5","13","5","0","8","0"
"2020-06-26","2","0","0","0","40","0","0","2","2","3","2","0","122","2","3","2","1","4","0","7","0","5","1","3","2","1","0","10","0","10","3","28","4","-1","1","2","3","1","2","1","138","2","1","1","8","2","0","4","2","10","0","20","0","8","0","0","2","1","1","9","0","2","0","0","0","13","0","2","16","3","0","5","2"
"2020-06-27","1","0","2","0","39","0","1","1","4","2","3","0","84","3","0","0","2","14","0","1","0","4","1","1","2","2","0","11","1","18","2","25","2","0","0","4","8","1","0","1","168","2","1","1","11","3","0","1","0","11","0","4","0","12","0","2","0","1","5","5","1","5","0","0","0","11","0","11","34","2","1","4","3"
"2020-06-28","0","0","0","0","49","0","0","6","0","1","1","1","117","3","0","2","2","14","0","1","0","5","3","2","0","0","0","6","0","10","1","7","2","0","0","4","2","3","1","0","130","0","3","0","7","5","0","1","3","2","0","3","0","9","0","2","0","0","3","3","1","1","0","0","0","2","0","6","14","0","2","12","5"
"2020-06-29","4","0","0","0","-1","0","0","3","2","0","3","0","80","3","0","0","-1","10","0","1","0","2","0","0","0","1","0","6","3","12","0","1","0","1","0","1","8","0","0","0","106","2","0","0","9","1","0","2","2","5","0","4","0","5","0","3","0","1","3","1","0","-1","0","0","0","2","0","4","18","0","0","7","2"
"2020-06-30","0","0","0","0","48","0","0","2","0","2","2","0","146","3","1","1","0","11","0","2","1","2","1","0","2","0","1","2","1","13","1","28","4","0","1","2","10","3","0","1","142","3","3","0","13","6","0","0","0","7","0","16","0","11","0","2","0","2","7","5","0","5","0","3","0","33","0","10","24","7","2","7","2"
"2020-07-01","0","0","0","0","43","1","0","3","4","5","3","1","80","2","-1","5","1","11","0","2","0","7","0","1","1","1","0","6","3","19","3","23","0","2","0","5","6","4","3","0","152","-1","2","1","15","9","0","0","4","5","0","5","0","9","0","1","0","0","0","7","1","2","0","1","0","5","0","12","35","3","4","14","10"
"2020-07-02","1","0","1","0","21","-1","0","1","3","4","1","2","108","6","1","1","3","9","0","1","0","1","1","1","0","0","0","15","1","9","1","37","0","0","1","1","12","0","1","0","139","1","0","0","9","3","0","0","5","15","0","11","0","9","0","1","0","0","6","8","1","4","0","1","0","10","0","15","40","5","2","9","2"
"2020-07-03","3","0","1","0","31","1","0","1","4","1","2","3","114","9","1","8","0","14","0","0","0","3","3","1","1","0","0","3","2","16","1","5","0","1","1","4","3","4","0","0","174","7","1","0","8","1","0","4","2","6","0","7","0","15","0","8","0","3","9","12","2","4","0","1","0","28","0","16","22","1","1","0","6"
"2020-07-04","4","0","0","0","29","0","1","4","4","4","3","2","128","2","-1","0","1","16","1","4","0","7","1","2","3","1","0","14","1","27","1","13","2","0","2","4","12","1","6","0","260","6","1","0","16","11","0","1","0","13","0","2","0","0","0","2","0","2","1","11","0","3","0","0","0","27","0","11","45","6","2","9","10"
"2020-07-05","5","0","0","0","21","0","0","1","3","1","7","0","83","5","1","2","1","5","0","2","0","3","2","0","1","0","0","11","0","12","1","5","0","0","1","6","9","0","1","0","150","2","2","0","16","7","0","2","1","11","0","21","0","2","0","4","0","3","5","3","-1","2","0","0","0","12","0","8","62","7","-1","10","5"
"2020-07-06","1","0","0","0","31","0","0","1","3","0","0","0","71","1","0","0","3","6","0","9","0","2","4","3","0","0","0","6","0","6","1","4","0","0","0","2","15","3","0","0","163","7","2","0","12","3","0","1","0","4","0","1","0","41","0","0","0","0","7","13","0","6","0","0","1","2","0","6","33","4","0","4","2"
"2020-07-07","0","0","0","1","23","1","1","6","13","0","3","0","53","3","4","5","1","10","0","10","1","1","0","0","1","0","4","1","0","18","0","5","0","0","2","6","1","3","7","0","143","2","2","1","25","10","0","1","1","4","0","35","0","7","0","0","1","0","9","13","1","3","0","0","3","10","1","7","17","6","1","8","0"
"2020-07-08","2","0","1","0","15","1","0","2","6","1","1","3","77","1","1","1","1","7","0","8","1","2","1","1","0","0","0","11","1","18","3","16","0","0","1","6","7","2","4","2","189","13","0","1","4","2","1","3","2","4","0","19","0","17","0","7","1","1","10","7","1","18","0","1","0","12","0","8","54","7","2","3","7"
"2020-07-09","0","0","2","0","36","1","1","6","3","5","5","0","65","4","2","1","2","7","0","7","4","5","2","0","0","1","1","12","3","38","2","16","0","-1","3","4","7","2","9","0","276","7","4","2","16","6","2","3","0","7","2","22","0","18","0","7","1","2","10","5","1","10","0","1","0","10","0","10","43","5","2","21","6"
"2020-07-10","2","2","2","1","21","0","-1","10","3","5","3","1","119","9","1","2","4","9","0","10","2","3","2","0","3","0","2","23","3","31","0","9","0","0","-1","7","17","7","0","0","308","10","2","0","18","6","1","9","3","13","2","12","1","26","0","7","0","2","10","14","1","4","0","1","1","11","0","5","50","4","3","8","2"
"2020-07-11","0","2","2","1","53","2","0","8","2","1","3","0","113","10","0","6","0","9","0","10","1","10","1","1","4","1","0","14","0","20","6","17","2","0","1","8","11","7","5","0","349","10","3","4","18","16","9","7","2","10","2","20","0","15","0","3","0","3","8","6","-2","6","0","-1","1","18","1","16","54","8","2","5","2"
"2020-07-12","4","1","3","0","31","1","0","3","7","2","4","0","111","4","1","4","3","6","0","22","0","6","4","1","0","6","1","8","1","17","2","4","3","1","1","5","10","6","0","0","267","4","7","0","21","12","1","1","1","16","0","13","1","18","0","17","0","1","4","17","0","2","0","0","1","2","0","8","50","6","1","11","4"
"2020-07-13","0","0","2","1","1","1","0","5","1","10","3","0","54","8","0","1","0","2","0","3","0","6","0","0","0","1","1","1","1","31","0","5","0","0","1","3","15","5","4","0","170","3","3","0","11","0","0","3","0","4","0","10","0","0","0","5","0","0","6","8","4","4","0","0","0","37","0","-1","45","7","1","6","2"
"2020-07-14","2","0","3","2","76","1","0","2","1","7","2","0","99","5","4","2","0","6","1","4","0","8","0","0","2","0","0","8","2","31","6","20","2","0","-1","7","11","21","0","1","301","2","10","4","30","15","1","7","6","4","0","42","0","30","0","21","0","6","19","6","2","3","0","2","0","9","0","11","79","6","2","11","0"
"2020-07-15","2","0","3","2","43","5","0","4","4","3","4","1","94","9","7","1","2","5","0","2","1","5","0","0","0","4","1","15","5","35","3","7","1","0","2","5","8","5","2","0","280","6","3","6","24","10","2","3","-1","2","1","27","0","10","1","1","0","3","14","3","2","7","0","0","0","15","0","10","74","8","1","16","3"
"2020-07-16","1","0","5","0","45","0","0","4","6","7","2","0","59","4","1","2","0","14","0","5","0","8","3","1","0","3","-1","9","7","31","0","10","0","0","1","10","14","7","0","-1","378","3","3","1","9","5","1","6","1","3","0","45","0","22","1","3","0","2","14","13","1","19","0","0","0","11","0","9","72","6","1","6","8"
"2020-07-17","3","2","7","1","14","-2","0","7","0","2","10","0","64","16","4","0","1","6","1","8","0","5","1","0","0","0","0","12","3","31","0","18","1","0","6","3","17","6","1","1","306","8","4","1","22","15","0","4","0","3","0","56","1","21","0","7","2","1","28","6","3","6","0","1","1","32","0","16","72","3","1","7","4"
"2020-07-18","2","0","3","1","55","1","0","8","0","2","9","1","71","0","3","8","3","17","0","9","1","7","0","2","3","1","0","10","4","40","2","14","1","0","2","9","20","10","0","0","269","3","8","7","30","4","3","2","4","13","2","45","0","19","0","4","2","1","6","9","1","8","0","2","2","39","1","17","130","7","1","16","4"
"2020-07-19","0","0","1","0","45","2","0","2","3","7","4","1","58","7","0","1","2","9","-1","6","0","5","2","1","0","1","0","3","1","53","3","7","0","0","2","10","12","10","1","0","353","2","4","4","12","19","0","3","0","8","1","25","0","28","0","13","0","2","12","4","2","0","0","0","1","5","0","18","33","3","1","14","5"
"2020-07-20","1","0","4","0","3","3","0","2","7","2","5","0","55","6","1","0","3","5","0","8","0","2","1","0","0","2","1","9","2","41","1","7","0","0","2","3","8","18","1","0","290","4","1","1","22","2","0","0","2","5","1","35","0","0","0","12","0","3","12","4","1","1","0","0","0","40","0","0","36","9","0","17","2"
"2020-07-21","2","1","4","0","86","4","0","2","4","1","7","0","37","7","0","0","3","5","0","10","0","2","1","1","1","5","-1","14","1","55","-1","11","1","2","3","5","5","12","0","0","295","-2","4","0","26","24","5","5","3","4","1","91","1","29","0","2","0","3","12","4","1","10","0","1","0","22","1","21","228","15","4","12","5"
"2020-07-22","0","0","4","1","33","-1","1","2","7","5","5","1","47","7","1","2","3","2","0","7","1","4","0","1","3","4","1","8","3","20","2","0","0","0","6","5","22","7","2","0","207","0","4","1","18","13","2","3","4","7","2","24","0","28","0","15","0","2","9","9","0","4","0","0","-1","19","0","17","91","9","1","8","0"
"2020-07-23","0","2","5","1","38","5","1","9","5","5","2","0","36","8","3","5","5","12","0","5","2","5","1","0","0","3","1","12","4","42","3","12","7","1","3","7","22","6","1","4","420","-1","6","6","25","18","3","4","3","7","2","55","0","16","0","6","0","1","14","10","3","3","0","0","1","10","1","23","92","11","1","17","12"
"2020-07-24","2","1","9","1","21","1","2","3","6","2","8","1","63","7","2","5","5","2","1","10","2","5","0","0","2","2","0","21","2","59","2","18","0","6","1","5","10","6","3","2","340","6","-1","1","20","9","4","0","3","6","0","45","2","11","0","9","2","5","13","19","1","10","0","0","1","13","0","31","142","11","1","12","4"
"2020-07-25","4","0","3","0","47","2","0","10","5","2","6","1","49","10","2","2","1","10","-1","7","2","16","0","0","0","5","-1","22","12","26","1","10","4","6","2","4","24","18","2","1","324","6","3","2","19","10","2","6","1","2","1","42","0","24","0","11","0","3","18","11","1","1","0","1","0","18","0","13","89","5","3","18","5"
"2020-07-26","1","1","17","2","31","0","0","1","4","1","8","1","50","8","0","3","3","0","0","13","0","4","1","0","1","13","2","7","9","16","1","10","1","4","0","19","28","5","1","0","279","3","3","7","43","9","0","2","2","3","0","25","0","11","0","15","3","2","9","4","2","6","0","1","0","27","1","25","138","37","7","23","4"
"2020-07-27","1","0","9","1","2","0","2","3","2","1","1","0","39","5","0","0","3","3","0","6","0","5","0","0","0","2","1","5","2","47","0","19","0","1","3","8","5","1","0","0","162","4","3","0","10","0","1","0","1","1","0","45","0","9","0","5","1","3","10","8","0","0","0","0","0","16","2","3","91","18","8","6","6"
"2020-07-28","2","0","8","0","54","1","2","3","4","3","2","1","34","5","-1","4","4","5","0","4","0","8","1","0","1","5","3","9","3","13","5","5","2","4","1","2","13","23","-1","1","226","3","6","1","16","14","2","4","5","1","0","33","0","6","0","16","1","6","22","2","0","15","0","3","2","16","1","21","82","1","9","10","5"
"2020-07-29","1","0","12","0","33","3","0","3","0","5","6","1","66","7","1","6","3","7","0","10","0","4","0","1","-2","1","0","10","2","36","1","3","0","3","0","15","6","2","1","0","241","8","5","4","17","12","0","7","2","4","-1","27","1","20","0","10","1","1","53","24","1","4","0","0","1","20","1","23","110","3","3","8","13"
"2020-07-30","1","0","62","-1","41","1","0","6","5","1","6","1","37","8","2","8","3","14","2","9","0","10","0","0","6","1","2","7","3","33","3","13","1","4","4","9","14","15","0","0","300","8","10","5","29","20","-1","1","3","3","0","47","3","5","0","19","4","4","15","9","2","4","0","3","3","39","3","44","96","10","6","19","15"
"2020-07-31","3","0","21","0","23","0","0","6","5","1","3","1","79","13","0","3","1","12","0","7","1","5","2","2","0","2","1","2","2","52","0","13","1","1","0","6","15","8","2","0","179","5","0","2","24","14","0","4","3","7","1","37","0","12","1","9","3","4","5","6","3","16","0","1","1","37","4","14","108","6","4","17","12"
"2020-08-01","0","4","25","1","43","0","1","10","1","5","6","1","26","20","1","9","3","11","0","16","1","2","2","0","1","0","1","6","3","27","1","7","2","3","1","8","14","18","0","0","271","7","14","6","16","30","0","5","6","7","2","96","2","15","1","25","2","6","8","3","3","4","0","3","1","46","8","55","90","9","1","27","13"
"2020-08-02","4","1","2","1","46","0","0","10","0","1","5","5","86","27","0","11","0","18","0","15","0","8","5","0","0","1","1","6","7","21","0","26","3","2","2","6","17","17","2","1","208","10","5","1","25","10","0","1","3","10","1","54","5","9","1","14","1","5","23","5","2","2","0","0","8","12","5","20","85","11","6","14","9"
"2020-08-03","0","0","4","0","3","0","4","2","1","3","3","0","32","3","0","2","0","4","0","11","0","1","1","0","2","0","1","8","0","25","0","4","2","1","1","5","2","16","0","1","128","4","0","1","11","0","0","4","0","1","-1","4","0","5","0","6","3","3","13","5","2","0","0","0","0","21","1","0","30","9","1","8","3"
"2020-08-04","3","0","5","1","52","1","1","8","2","2","1","3","33","23","6","4","2","10","0","2","0","2","0","1","0","0","0","9","0","18","1","11","2","2","1","5","9","11","0","1","148","3","8","4","19","24","1","4","5","3","1","62","0","4","0","13","3","2","14","5","1","6","0","2","1","7","3","33","72","13","2","19","14"
"2020-08-05","3","1","9","0","37","0","2","10","1","0","5","4","77","15","7","6","5","14","-1","11","0","1","4","1","3","1","1","8","4","44","4","18","2","0","1","7","16","8","4","-1","172","5","9","3","26","13","1","5","1","9","3","32","2","7","0","6","7","5","46","13","4","9","0","-1","1","26","1","32","76","16","3","12","8"
"2020-08-06","3","1","3","0","51","0","1","12","5","1","5","1","36","14","3","4","0","10","0","14","0","9","2","0","2","0","2","15","2","36","7","27","2","6","-1","3","7","6","1","0","214","7","7","6","22","19","0","14","0","10","1","21","0","13","1","12","2","5","38","6","2","7","0","0","5","-7","2","22","89","9","0","17","5"
"2020-08-07","0","2","6","1","42","2","-1","8","5","3","3","2","60","25","1","10","7","22","1","14","0","5","12","1","4","1","3","16","0","12","5","8","6","2","2","4","11","20","0","0","248","1","12","10","28","23","0","7","0","12","3","95","2","15","0","2","0","5","13","5","3","3","0","0","3","14","0","24","100","13","2","13","8"
"2020-08-08","3","0","9","1","47","-1","1","17","4","0","4","2","56","26","1","13","3","11","1","23","0","6","9","0","5","0","3","12","2","50","3","7","8","4","1","7","6","11","3","2","283","0","18","12","28","29","0","5","5","16","4","40","1","15","3","8","7","12","9","4","5","4","0","3","5","16","4","48","158","12","1","40","10"
"2020-08-09","0","1","2","4","24","0","0","7","3","1","3","1","44","11","3","1","1","14","0","22","0","4","4","1","1","1","0","7","0","8","1","12","9","2","0","5","17","8","1","0","142","1","11","7","16","16","0","13","1","6","-1","15","0","7","0","11","8","6","4","8","0","0","0","2","0","21","2","27","46","11","1","12","5"
"2020-08-10","1","0","2","1","0","1","0","10","9","4","4","0","18","16","0","13","3","2","0","14","0","1","5","0","2","0","0","6","1","14","0","6","4","0","0","8","9","16","0","0","116","1","8","10","24","0","0","2","0","9","1","12","0","9","1","0","2","4","7","9","2","2","0","0","2","0","1","0","65","15","4","17","14"
"2020-08-11","0","1","1","1","76","0","0","4","2","1","3","1","24","10","1","5","2","6","0","5","1","5","2","1","1","1","0","10","0","11","4","7","4","-2","1","6","7","21","0","3","153","1","3","12","23","24","0","0","5","6","0","41","0","3","0","8","7","4","23","10","0","7","0","2","5","24","-1","42","55","5","0","19","17"
"2020-08-12","3","1","12","0","12","1","1","6","3","1","18","2","52","12","0","7","3","16","0","24","0","6","10","0","3","0","1","10","1","7","0","11","7","1","1","3","6","0","0","1","65","3","-6","3","11","7","0","6","1","2","0","4","0","3","0","20","6","1","10","2","2","9","0","1","5","10","0","7","48","7","0","4","5"
"2020-08-13","2","2","7","1","39","0","2","15","8","1","1","4","36","18","2","9","3","17","2","12","0","7","7","3","2","0","1","20","6","19","2","13","5","3","1","7","3","17","0","0","270","1","9","4","16","14","0","0","0","10","-1","28","0","15","0","12","4","2","18","10","0","6","0","1","1","32","2","32","113","14","2","19","12"
"2020-08-14","2","1","5","2","34","0","3","17","7","5","5","2","83","19","0","5","4","16","2","32","0","12","8","1","5","2","1","13","4","16","4","6","7","3","2","12","9","30","1","0","213","0","1","10","28","20","1","2","2","10","0","44","0","8","0","11","6","3","10","4","4","4","0","2","3","29","-1","41","142","13","0","13","18"
"2020-08-15","1","0","3","0","44","2","-1","15","7","-1","8","0","34","26","6","6","1","9","3","13","0","4","16","1","4","0","-1","11","2","37","1","8","3","3","0","18","11","6","0","0","175","3","9","3","15","13","1","7","0","9","0","22","1","7","1","7","9","4","21","6","-1","6","0","1","4","49","1","19","89","13","5","15","15"
"2020-08-16","0","0","3","2","36","0","0","16","8","2","1","2","66","10","-1","5","0","4","1","6","1","5","4","0","3","2","2","17","1","9","1","8","2","1","0","8","6","10","0","0","158","2","4","3","19","13","2","5","3","10","1","11","0","7","0","10","9","3","7","2","2","1","0","3","1","20","1","52","64","6","1","17","7"
"2020-08-17","0","0","2","3","0","0","1","-1","5","3","3","4","25","12","4","2","3","10","0","28","0","2","6","1","0","5","0","14","0","12","0","6","1","0","0","7","6","6","0","0","122","0","14","3","13","1","0","3","0","3","0","13","0","10","1","1","3","4","8","8","0","-1","0","3","0","17","0","0","44","5","0","8","2"
"2020-08-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-19","2","0","15","2","151","2","1","10","5","2","6","3","50","25","3","6","5","11","1","24","1","11","5","2","5","7","3","16","3","21","6","14","5","0","0","18","14","22","0","0","222","0","31","7","53","31","0","6","4","11","0","56","0","12","-1","24","7","3","43","8","-1","17","0","2","9","18","1","61","144","23","0","21","8"
"2020-08-20","1","0","3","1","26","1","2","5","4","4","10","0","31","15","0","2","3","8","0","29","0","1","4","2","1","6","0","17","7","30","0","21","1","1","0","5","1","7","0","2","222","0","6","1","30","9","0","3","3","6","0","17","0","8","0","10","7","-1","10","2","1","2","0","1","6","12","1","37","65","9","0","12","10"
"2020-08-21","1","0","1","0","57","1","2","11","5","5","3","1","43","11","2","2","2","12","1","24","1","4","6","1","1","2","1","36","1","9","4","8","2","1","1","7","2","12","0","0","182","7","14","3","23","6","0","5","2","10","0","32","2","21","0","13","7","5","14","8","1","3","0","4","-1","27","1","46","75","8","4","14","7"
"2020-08-22","0","0","6","1","167","0","0","10","0","13","4","0","55","8","0","3","1","7","0","37","1","5","12","6","0","6","4","11","6","19","3","14","0","0","1","10","2","16","1","0","184","4","12","1","30","10","0","5","1","8","0","32","1","19","1","9","6","1","12","12","2","3","0","2","1","18","2","38","75","9","1","15","7"
"2020-08-23","1","1","5","0","53","1","0","4","8","4","5","1","35","10","1","1","1","16","1","37","0","1","2","2","2","2","1","7","2","2","0","8","1","0","1","6","9","5","0","0","65","1","5","1","13","13","0","4","3","2","0","14","0","6","0","19","2","2","4","16","2","0","0","0","1","0","0","17","0","12","0","11","4"
"2020-08-24","0","0","0","0","10","2","0","8","1","2","7","1","29","23","2","2","1","6","3","22","1","1","1","7","1","2","0","5","2","1","0","9","1","0","0","5","2","2","0","0","72","0","14","1","26","0","1","1","0","5","0","0","0","11","0","2","1","3","6","1","2","0","0","0","3","13","1","2","54","1","2","10","1"
