"date","New York/Albany","New York/Allegany","New York/Bronx","New York/Broome","New York/Cattaraugus","New York/Cayuga","New York/Chautauqua","New York/Chemung","New York/Chenango","New York/Clinton","New York/Columbia","New York/Cortland","New York/Delaware","New York/Dutchess","New York/Erie","New York/Essex","New York/Franklin","New York/Fulton","New York/Genesee","New York/Greene","New York/Hamilton","New York/Herkimer","New York/Jefferson","New York/Kings","New York/Lewis","New York/Livingston","New York/Madison","New York/Monroe","New York/Montgomery","New York/Nassau","New York/New York City","New York/Niagara","New York/Oneida","New York/Onondaga","New York/Ontario","New York/Orange","New York/Orleans","New York/Oswego","New York/Otsego","New York/Putnam","New York/Queens","New York/Rensselaer","New York/Richmond","New York/Rockland","New York/Saratoga","New York/Schenectady","New York/Schoharie","New York/Schuyler","New York/Seneca","New York/St. Lawrence","New York/Steuben","New York/Suffolk","New York/Sullivan","New York/Tioga","New York/Tompkins","New York/Ulster","New York/Unassigned","New York/Warren","New York/Washington","New York/Wayne","New York/Westchester","New York/Wyoming","New York/Yates"
"2020-05-26","  1.08 %","   .00 %","","  2.97 %","  2.70 %","  1.62 %","  5.95 %","   .30 %","   .84 %","   .21 %","  1.00 %","  1.62 %","  1.65 %","   .47 %","  1.77 %","   .00 %","  1.05 %","  1.06 %","   .53 %","   .92 %","   .00 %","  2.08 %","   .28 %","","  2.16 %","   .70 %","   .61 %","  1.77 %","   .77 %","   .25 %","   .37 %","  1.86 %","  2.34 %","  2.59 %","  2.09 %","   .36 %","  3.72 %","  2.50 %","   .59 %","   .79 %","","   .44 %","","   .22 %","  1.03 %","   .92 %","   .00 %","  2.00 %","  1.14 %","   .20 %","   .17 %","   .33 %","   .87 %","   .84 %","  1.21 %","   .67 %","   .00 %","   .82 %","   .54 %","  1.33 %","   .26 %","   .75 %","  1.76 %"
"2020-05-27","   .45 %","   .45 %","","  2.45 %","  2.10 %","  1.86 %","  4.48 %","   .15 %","  1.17 %","   .21 %","  1.32 %","  1.07 %","  1.63 %","   .42 %","  1.49 %","   .00 %","  1.05 %","   .94 %","   .63 %","  1.45 %","   .00 %","  2.04 %","   .00 %","","  1.05 %","   .70 %","   .86 %","  1.42 %","  1.27 %","   .21 %","   .35 %","  1.62 %","  2.34 %","  2.15 %","  1.94 %","   .29 %","  3.79 %","  1.82 %","   .59 %","   .67 %","","   .26 %","","   .22 %","   .75 %","   .85 %","   .00 %","   .00 %","   .37 %","   .51 %","   .08 %","   .30 %","   .81 %","  1.00 %","  1.07 %","   .62 %","   .00 %","   .48 %","   .36 %","  1.13 %","   .25 %","   .75 %","  2.85 %"
"2020-05-28","   .49 %","   .45 %","","  2.37 %","  1.75 %","  2.04 %","  2.40 %","   .00 %","  1.33 %","   .00 %","  1.15 %","   .53 %","  1.07 %","   .39 %","  1.18 %","   .00 %","   .00 %","   .72 %","   .62 %","  1.70 %","   .00 %","  1.17 %","   .00 %","","  1.05 %","   .70 %","   .59 %","  1.20 %","  1.27 %","   .21 %","   .38 %","  1.20 %","  2.11 %","  1.53 %","  2.02 %","   .25 %","  1.58 %","  1.58 %","   .58 %","   .59 %","","   .26 %","","   .22 %","   .70 %","   .85 %","   .00 %","   .00 %","   .73 %","   .51 %","   .08 %","   .29 %","   .82 %","   .82 %","   .92 %","   .64 %","   .00 %","   .32 %","   .53 %","   .92 %","   .25 %","   .50 %","  1.08 %"
"2020-05-29","   .58 %","   .45 %","","  2.15 %","  1.98 %","  2.96 %","  1.81 %","   .15 %","  1.96 %","   .00 %","   .92 %","   .00 %","   .52 %","   .42 %","  1.08 %","   .00 %","  1.00 %","  1.21 %","   .82 %","  1.51 %","   .00 %","  1.16 %","   .56 %","","  1.05 %","   .70 %","   .59 %","  1.18 %","  1.24 %","   .19 %","   .39 %","  1.39 %","  2.39 %","  1.39 %","  2.20 %","   .26 %","  1.35 %","  1.56 %","   .58 %","   .54 %","","   .64 %","","   .21 %","   .74 %","   .66 %","   .00 %","   .00 %","   .72 %","   .50 %","   .08 %","   .25 %","   .81 %","   .65 %","   .78 %","   .56 %","   .00 %","   .32 %","   .53 %","   .91 %","   .23 %","   .25 %","  1.08 %"
"2020-05-30","   .57 %","   .45 %","","  1.57 %","  1.45 %","  3.19 %","  2.05 %","   .15 %","  2.10 %","   .00 %","   .59 %","  1.03 %","   .52 %","   .38 %","  1.08 %","   .00 %","  1.95 %","  1.10 %","   .82 %","  1.14 %","   .00 %","   .77 %","   .56 %","","  1.05 %","   .52 %","   .53 %","  1.26 %","  2.43 %","   .20 %","   .40 %","  1.33 %","  2.14 %","  1.49 %","  2.19 %","   .28 %","  2.16 %","   .76 %","   .58 %","   .55 %","","   .89 %","","   .20 %","   .69 %","   .65 %","   .41 %","   .00 %","  1.07 %","   .50 %","   .08 %","   .23 %","   .76 %","   .97 %","   .90 %","   .56 %","   .00 %","   .32 %","   .61 %","   .73 %","   .23 %","   .49 %","  1.08 %"
"2020-05-31","   .74 %","   .45 %","","  1.64 %","  1.68 %","  3.15 %","  1.76 %","   .15 %","  1.58 %","   .00 %","   .74 %","  1.03 %","   .52 %","   .39 %","  1.08 %","   .56 %","  1.95 %","  1.20 %","   .92 %","  1.14 %","   .00 %","   .95 %","   .56 %","","   .00 %","   .17 %","   .85 %","  1.27 %","  2.63 %","   .21 %","   .40 %","  1.45 %","  2.29 %","  1.52 %","  1.20 %","   .25 %","  1.96 %","   .95 %","   .86 %","   .49 %","","  1.05 %","","   .20 %","   .72 %","   .62 %","   .41 %","   .00 %","  1.07 %","   .70 %","   .08 %","   .23 %","   .72 %","  1.28 %","  1.27 %","   .57 %","   .00 %","   .32 %","   .61 %","   .90 %","   .22 %","   .96 %","  1.08 %"
"2020-06-01","   .94 %","  1.33 %","","  1.69 %","  1.66 %","  2.86 %","  1.74 %","   .15 %","  1.25 %","   .21 %","   .47 %","  1.03 %","   .76 %","   .40 %","  1.06 %","   .56 %","  2.86 %","  1.19 %","   .71 %","   .69 %","   .00 %","   .75 %","   .56 %","","   .00 %","   .17 %","   .39 %","  1.21 %","  2.13 %","   .22 %","   .38 %","  1.48 %","  2.21 %","  1.56 %","   .99 %","   .25 %","  2.38 %","   .94 %","   .86 %","   .48 %","","  1.09 %","","   .21 %","   .76 %","   .59 %","   .41 %","   .00 %","  1.42 %","   .50 %","   .00 %","   .23 %","   .72 %","   .95 %","  1.14 %","   .55 %","   .00 %","   .24 %","   .61 %","  1.07 %","   .22 %","   .96 %","   .00 %"
"2020-06-02","   .93 %","  1.33 %","","  1.18 %","   .93 %","  2.07 %","  1.21 %","   .15 %","  1.09 %","   .42 %","   .57 %","  1.03 %","  1.01 %","   .35 %","   .96 %","  1.10 %","  2.86 %","  1.18 %","   .50 %","   .42 %","   .00 %","   .93 %","   .56 %","","   .00 %","   .17 %","   .45 %","  1.14 %","  2.57 %","   .21 %","   .33 %","  1.27 %","  1.81 %","  1.64 %","   .79 %","   .24 %","  2.61 %","   .56 %","   .85 %","   .42 %","","  1.01 %","","   .22 %","   .68 %","   .58 %","   .81 %","  1.82 %","  1.05 %","   .40 %","   .08 %","   .31 %","   .60 %","   .78 %","  1.01 %","   .45 %","   .00 %","   .16 %","   .52 %","   .71 %","   .20 %","   .96 %","   .00 %"
"2020-06-03","   .92 %","  1.75 %","","  1.12 %","   .91 %","  1.53 %","  1.66 %","   .00 %","   .46 %","   .42 %","   .88 %","  1.03 %","   .75 %","   .33 %","   .99 %","  1.10 %","  1.86 %","   .67 %","   .30 %","   .34 %","   .00 %","  1.10 %","   .00 %","","   .00 %","   .34 %","   .58 %","  1.28 %","  2.29 %","   .21 %","   .28 %","  1.15 %","  1.38 %","  1.52 %","   .96 %","   .19 %","  2.65 %","   .73 %","   .56 %","   .37 %","","   .70 %","","   .24 %","   .67 %","   .61 %","   .81 %","  1.82 %","  1.03 %","   .39 %","   .17 %","   .31 %","   .42 %","  1.09 %","  1.00 %","   .45 %","   .00 %","   .16 %","   .51 %","  1.22 %","   .20 %","  1.20 %","   .00 %"
"2020-06-04","   .93 %","  1.75 %","","  1.12 %","   .90 %","  1.30 %","  2.76 %","   .00 %","   .15 %","   .42 %","   .87 %","   .00 %","   .75 %","   .32 %","   .96 %","  1.10 %","   .91 %","   .76 %","   .50 %","   .25 %","   .00 %","  1.10 %","   .00 %","","   .00 %","   .34 %","   .51 %","  1.16 %","  1.53 %","   .20 %","   .26 %","  1.25 %","  1.22 %","  1.48 %","  1.14 %","   .16 %","  1.62 %","   .73 %","   .56 %","   .32 %","","   .37 %","","   .23 %","   .66 %","   .43 %","   .40 %","  1.82 %","   .68 %","   .49 %","   .33 %","   .31 %","   .43 %","   .77 %","   .49 %","   .31 %","   .00 %","   .08 %","   .25 %","  1.38 %","   .20 %","   .71 %","   .00 %"
"2020-06-05","   .86 %","  2.57 %","","  1.34 %","   .89 %","  1.50 %","  2.94 %","   .00 %","   .00 %","   .42 %","  1.22 %","   .00 %","  1.24 %","   .38 %","   .93 %","   .54 %","   .91 %","  1.04 %","   .30 %","   .33 %","   .00 %","  1.27 %","   .27 %","","   .00 %","   .33 %","   .44 %","  1.16 %","  1.08 %","   .20 %","   .26 %","  1.17 %","   .96 %","  1.42 %","  1.14 %","   .15 %","  1.53 %","   .55 %","   .28 %","   .29 %","","   .24 %","","   .22 %","   .66 %","   .49 %","   .40 %","  1.82 %","  1.02 %","   .29 %","   .41 %","   .30 %","   .32 %","   .61 %","   .36 %","   .31 %","   .00 %","   .08 %","   .42 %","  1.20 %","   .22 %","   .46 %","   .00 %"
"2020-06-06","   .74 %","  1.23 %","","  1.33 %","   .67 %","  1.69 %","  3.11 %","   .00 %","   .00 %","   .21 %","  1.16 %","   .00 %","   .97 %","   .36 %","   .98 %","   .54 %","   .00 %","  1.12 %","   .39 %","   .58 %","   .00 %","  2.30 %","   .27 %","","   .00 %","   .33 %","   .56 %","  1.33 %","  1.50 %","   .18 %","   .27 %","  1.18 %","  1.71 %","  1.57 %","  1.13 %","   .16 %","  1.49 %","   .72 %","   .55 %","   .27 %","","   .28 %","","   .20 %","   .73 %","   .49 %","  1.58 %","  1.82 %","   .67 %","   .39 %","   .82 %","   .29 %","   .32 %","   .61 %","   .84 %","   .27 %","   .00 %","   .16 %","   .42 %","  1.19 %","   .22 %","   .69 %","   .00 %"
"2020-06-07","   .63 %","  1.23 %","","  1.41 %","  1.10 %","  1.67 %","  3.28 %","   .00 %","   .15 %","   .00 %","  1.16 %","   .00 %","   .73 %","   .32 %","   .99 %","   .00 %","   .00 %","  1.11 %","   .59 %","   .41 %","   .00 %","  2.10 %","   .80 %","","   .00 %","   .33 %","   .62 %","  1.31 %","  1.47 %","   .16 %","   .25 %","  1.19 %","  1.74 %","  1.43 %","  1.13 %","   .12 %","  1.14 %","   .90 %","   .27 %","   .24 %","","   .36 %","","   .15 %","   .73 %","   .43 %","  1.18 %","   .00 %","   .67 %","   .39 %","   .74 %","   .17 %","   .33 %","   .46 %","   .84 %","   .26 %","   .00 %","   .16 %","   .25 %","  1.35 %","   .19 %","   .69 %","   .00 %"
"2020-06-08","   .60 %","   .82 %","","  1.16 %","  1.09 %","  1.02 %","  2.59 %","   .00 %","   .30 %","   .00 %","   .75 %","   .49 %","   .73 %","   .28 %","   .94 %","   .53 %","   .00 %","  1.28 %","   .59 %","   .49 %","   .00 %","  1.90 %","  1.06 %","","   .00 %","   .17 %","   .50 %","  1.00 %","  1.25 %","   .15 %","   .24 %","   .90 %","  2.04 %","  1.31 %","   .55 %","   .12 %","   .81 %","   .53 %","   .54 %","   .24 %","","   .32 %","","   .12 %","   .61 %","   .31 %","  1.18 %","   .00 %","   .33 %","   .29 %","   .65 %","   .16 %","   .34 %","   .15 %","   .72 %","   .23 %","   .00 %","   .08 %","   .17 %","   .82 %","   .18 %","   .68 %","   .00 %"
"2020-06-09","   .54 %","   .82 %","","  1.12 %","   .87 %","  1.22 %","  1.63 %","   .15 %","   .30 %","   .00 %","   .70 %","   .49 %","   .96 %","   .27 %","   .89 %","  1.04 %","   .00 %","  1.18 %","   .48 %","   .58 %","   .00 %","  2.06 %","  1.32 %","","   .00 %","   .17 %","   .74 %","  1.03 %","   .82 %","   .13 %","   .22 %","   .73 %","  2.09 %","  1.13 %","   .36 %","   .12 %","   .80 %","   .53 %","   .54 %","   .19 %","","   .40 %","","   .11 %","   .72 %","   .40 %","  1.18 %","   .00 %","   .33 %","   .19 %","   .57 %","   .14 %","   .18 %","   .15 %","   .72 %","   .23 %","   .00 %","   .08 %","   .17 %","   .81 %","   .16 %","   .90 %","   .00 %"
"2020-06-10","   .46 %","   .39 %","","   .81 %","   .86 %","   .81 %","  1.60 %","   .15 %","   .60 %","   .00 %","   .44 %","   .49 %","   .71 %","   .19 %","   .80 %","  1.04 %","   .00 %","   .81 %","   .58 %","   .57 %","   .00 %","  1.71 %","  1.05 %","","   .00 %","   .00 %","   .49 %","   .87 %","   .82 %","   .11 %","   .21 %","   .54 %","  2.25 %","   .88 %","   .27 %","   .11 %","   .96 %","   .53 %","  1.08 %","   .19 %","","   .40 %","","   .11 %","   .60 %","   .28 %","  1.18 %","   .00 %","   .00 %","   .19 %","   .57 %","   .11 %","   .23 %","   .15 %","   .48 %","   .17 %","   .00 %","   .08 %","   .00 %","   .65 %","   .13 %","   .67 %","   .00 %"
"2020-06-11","   .44 %","   .78 %","","   .90 %","  1.27 %","   .40 %","  1.38 %","   .15 %","   .60 %","   .21 %","   .58 %","   .49 %","   .70 %","   .16 %","   .71 %","  1.04 %","   .00 %","   .71 %","   .58 %","   .24 %","   .00 %","   .49 %","  1.05 %","","   .00 %","   .00 %","   .49 %","   .78 %","   .61 %","   .10 %","   .19 %","   .48 %","  1.53 %","   .66 %","   .81 %","   .08 %","   .47 %","   .87 %","  1.06 %","   .13 %","","   .36 %","","   .10 %","   .48 %","   .20 %","   .00 %","   .00 %","   .33 %","   .29 %","   .24 %","   .12 %","   .21 %","   .15 %","   .00 %","   .17 %","   .00 %","   .00 %","   .08 %","   .64 %","   .11 %","   .45 %","   .00 %"
"2020-06-12","   .47 %","   .78 %","","   .76 %","  1.45 %","   .39 %","   .97 %","   .15 %","   .59 %","   .21 %","   .67 %","   .49 %","   .70 %","   .17 %","   .70 %","  1.04 %","   .87 %","   .62 %","   .38 %","   .24 %","   .00 %","   .64 %","   .77 %","","   .00 %","   .00 %","   .37 %","   .80 %","   .60 %","   .10 %","   .19 %","   .55 %","  1.59 %","   .68 %","   .81 %","   .08 %","   .39 %","   .86 %","  1.06 %","   .08 %","","   .32 %","","   .11 %","   .47 %","   .28 %","   .00 %","   .00 %","   .65 %","   .48 %","   .24 %","   .11 %","   .18 %","   .45 %","   .12 %","   .19 %","   .00 %","   .00 %","   .17 %","   .79 %","   .13 %","   .45 %","   .00 %"
"2020-06-13","   .38 %","  1.15 %","","   .73 %","  1.24 %","   .39 %","   .97 %","   .15 %","   .44 %","   .21 %","   .81 %","   .00 %","   .70 %","   .21 %","   .67 %","   .51 %","  1.70 %","   .44 %","   .38 %","   .24 %","   .00 %","   .64 %","   .76 %","","   .00 %","   .17 %","   .37 %","   .84 %","   .60 %","   .11 %","   .21 %","   .67 %","  1.38 %","   .74 %","   .81 %","   .08 %","   .39 %","  1.20 %","  1.31 %","   .09 %","","   .32 %","","   .11 %","   .40 %","   .31 %","   .00 %","   .00 %","   .65 %","   .48 %","   .32 %","   .12 %","   .18 %","   .45 %","   .23 %","   .21 %","   .00 %","   .00 %","   .17 %","   .94 %","   .15 %","   .22 %","   .00 %"
"2020-06-14","   .37 %","  1.15 %","","   .76 %","  1.83 %","   .78 %","   .77 %","   .00 %","   .44 %","   .21 %","  1.04 %","   .00 %","   .46 %","   .20 %","   .57 %","   .00 %","  1.70 %","   .52 %","   .19 %","   .24 %","  4.00 %","   .48 %","   .50 %","","   .00 %","   .33 %","   .18 %","   .77 %","   .79 %","   .11 %","   .21 %","   .72 %","  1.44 %","   .75 %","   .98 %","   .07 %","   .77 %","  1.20 %","  1.31 %","   .12 %","","   .31 %","","   .10 %","   .16 %","   .28 %","   .00 %","   .00 %","   .65 %","   .57 %","   .24 %","   .12 %","   .17 %","   .74 %","   .23 %","   .20 %","   .00 %","   .00 %","   .25 %","  1.09 %","   .15 %","   .22 %","   .51 %"
"2020-06-15","   .36 %","  1.13 %","","   .78 %","  2.01 %","   .78 %","   .38 %","   .00 %","   .15 %","   .21 %","   .89 %","   .00 %","   .23 %","   .23 %","   .60 %","   .00 %","  1.70 %","   .61 %","   .19 %","   .16 %","  4.00 %","   .48 %","   .50 %","","   .00 %","   .33 %","   .24 %","   .76 %","   .79 %","   .11 %","   .20 %","   .70 %","  1.25 %","   .79 %","   .98 %","   .06 %","   .69 %","  1.85 %","   .77 %","   .14 %","","   .27 %","","   .10 %","   .23 %","   .44 %","   .00 %","   .00 %","   .97 %","   .57 %","   .24 %","   .11 %","   .10 %","   .59 %","   .23 %","   .17 %","   .00 %","   .00 %","   .25 %","  1.09 %","   .15 %","   .22 %","   .51 %"
"2020-06-16","   .30 %","   .75 %","","   .46 %","  1.78 %","   .78 %","   .38 %","   .00 %","   .29 %","   .20 %","   .84 %","   .00 %","   .00 %","   .24 %","   .57 %","   .00 %","  1.70 %","   .52 %","   .09 %","   .24 %","  4.00 %","   .48 %","   .50 %","","   .00 %","   .33 %","   .18 %","   .65 %","   .59 %","   .11 %","   .20 %","   .61 %","  1.36 %","   .73 %","   .43 %","   .06 %","   .61 %","  3.22 %","   .76 %","   .16 %","","   .24 %","","   .11 %","   .35 %","   .50 %","   .00 %","   .00 %","   .64 %","   .28 %","   .24 %","   .11 %","   .10 %","   .73 %","   .23 %","   .15 %","   .00 %","   .00 %","   .17 %","  1.08 %","   .15 %","   .44 %","   .51 %"
"2020-06-17","   .22 %","   .75 %","","   .40 %","  1.54 %","   .58 %","   .38 %","   .00 %","   .14 %","   .20 %","   .65 %","   .00 %","   .23 %","   .21 %","   .49 %","   .00 %","   .83 %","   .43 %","   .38 %","   .24 %","  4.00 %","   .16 %","   .50 %","","  1.00 %","   .33 %","   .30 %","   .58 %","   .19 %","   .10 %","   .19 %","   .59 %","  1.11 %","   .67 %","   .35 %","   .08 %","   .76 %","  3.05 %","  1.01 %","   .19 %","","   .20 %","","   .11 %","   .35 %","   .44 %","   .37 %","   .00 %","   .32 %","   .09 %","   .24 %","   .10 %","   .07 %","   .44 %","   .12 %","   .12 %","   .00 %","   .00 %","   .08 %","  1.21 %","   .12 %","   .44 %","   .51 %"
"2020-06-18","   .18 %","  1.10 %","","   .31 %","  1.54 %","   .58 %","   .75 %","   .00 %","   .14 %","   .20 %","   .55 %","   .95 %","   .23 %","   .19 %","   .49 %","   .00 %","   .80 %","   .34 %","   .47 %","   .16 %","  4.00 %","   .00 %","   .25 %","","  1.00 %","   .16 %","   .48 %","   .59 %","   .39 %","   .09 %","   .17 %","   .50 %","  1.23 %","   .92 %","   .43 %","   .08 %","   .76 %","  3.44 %","   .50 %","   .16 %","","   .16 %","","   .09 %","   .46 %","   .41 %","   .37 %","   .00 %","   .32 %","   .09 %","   .16 %","   .10 %","   .06 %","   .44 %","   .00 %","   .08 %","   .00 %","   .08 %","   .08 %","  1.20 %","   .09 %","   .44 %","   .51 %"
"2020-06-19","   .29 %","  1.45 %","","   .37 %","   .95 %","   .19 %","   .92 %","   .14 %","   .14 %","   .20 %","   .45 %","   .95 %","   .23 %","   .26 %","   .50 %","   .00 %","  1.57 %","   .26 %","   .56 %","   .24 %","   .00 %","   .47 %","   .25 %","","  1.00 %","   .00 %","   .47 %","   .53 %","   .38 %","   .09 %","   .17 %","   .32 %","  1.29 %","   .90 %","   .51 %","   .09 %","   .52 %","  6.63 %","   .50 %","   .17 %","","   .23 %","","   .09 %","   .50 %","   .57 %","   .37 %","   .00 %","   .32 %","   .00 %","   .16 %","   .10 %","   .06 %","   .14 %","   .00 %","   .09 %","   .00 %","   .31 %","   .00 %","  1.18 %","   .10 %","   .22 %","   .00 %"
"2020-06-20","   .31 %","  1.08 %","","   .30 %","  1.30 %","   .38 %","  1.46 %","   .14 %","   .14 %","   .41 %","   .54 %","   .95 %","   .45 %","   .29 %","   .47 %","   .50 %","  1.57 %","   .68 %","   .83 %","   .32 %","   .00 %","   .93 %","   .49 %","","  1.95 %","   .00 %","   .47 %","   .63 %","   .38 %","   .10 %","   .17 %","   .32 %","  1.49 %","   .88 %","   .51 %","   .12 %","   .52 %","  6.22 %","   .50 %","   .15 %","","   .27 %","","   .08 %","   .54 %","   .46 %","   .73 %","   .00 %","   .00 %","   .09 %","   .39 %","   .11 %","   .04 %","   .14 %","   .12 %","   .10 %","   .00 %","   .31 %","   .08 %","  1.46 %","   .09 %","   .22 %","   .50 %"
"2020-06-21","   .28 %","  1.08 %","","   .36 %","  1.46 %","   .38 %","  1.44 %","   .14 %","   .00 %","   .20 %","   .40 %","   .95 %","   .45 %","   .31 %","   .44 %","   .50 %","  1.57 %","   .59 %","   .83 %","   .32 %","   .00 %","  1.23 %","   .73 %","","  2.86 %","   .00 %","   .53 %","   .56 %","   .38 %","   .09 %","   .18 %","   .36 %","  1.38 %","   .94 %","   .51 %","   .13 %","   .59 %","  4.63 %","   .25 %","   .14 %","","   .39 %","","   .07 %","   .42 %","   .51 %","  1.09 %","   .00 %","   .00 %","   .09 %","   .31 %","   .11 %","   .06 %","   .00 %","   .23 %","   .14 %","   .00 %","   .31 %","   .08 %","  1.31 %","   .09 %","   .00 %","   .50 %"
"2020-06-22","   .30 %","  1.08 %","","   .39 %","  1.09 %","   .38 %","  1.44 %","   .14 %","   .14 %","   .20 %","   .45 %","   .95 %","   .22 %","   .33 %","   .44 %","   .50 %","  1.57 %","   .67 %","   .82 %","   .32 %","   .00 %","  1.37 %","   .48 %","","  1.86 %","   .16 %","   .53 %","   .54 %","   .76 %","   .09 %","   .17 %","   .27 %","  1.62 %","   .90 %","   .68 %","   .10 %","   .44 %","  4.63 %","   .24 %","   .17 %","","   .50 %","","   .07 %","   .45 %","   .64 %","   .72 %","   .00 %","   .00 %","   .19 %","   .46 %","   .12 %","   .07 %","   .00 %","   .23 %","   .14 %","   .00 %","   .39 %","   .08 %","   .86 %","   .10 %","   .00 %","   .99 %"
"2020-06-23","   .27 %","   .35 %","","   .42 %","  1.61 %","   .38 %","  1.07 %","   .14 %","   .29 %","   .20 %","   .49 %","   .00 %","   .45 %","   .30 %","   .44 %","   .50 %","  1.51 %","   .67 %","  1.08 %","   .32 %","   .00 %","  1.37 %","   .48 %","","  2.73 %","   .32 %","   .35 %","   .58 %","   .75 %","   .09 %","   .17 %","   .20 %","  1.30 %","   .66 %","   .59 %","   .12 %","   .44 %","  4.60 %","   .24 %","   .15 %","","   .69 %","","   .08 %","   .45 %","   .85 %","   .72 %","   .00 %","   .00 %","   .19 %","   .46 %","   .12 %","   .08 %","   .14 %","   .23 %","   .13 %","   .00 %","   .31 %","   .08 %","   .85 %","   .10 %","   .00 %","  1.46 %"
"2020-06-24","   .16 %","   .00 %","","   .24 %","  1.95 %","   .37 %","  1.05 %","   .00 %","   .43 %","   .20 %","   .36 %","   .00 %","   .45 %","   .23 %","   .44 %","   .50 %","   .74 %","   .59 %","  1.08 %","   .16 %","   .00 %","  1.63 %","   .48 %","","  2.73 %","   .32 %","   .29 %","   .61 %","   .75 %","   .10 %","   .16 %","   .24 %","  1.27 %","   .75 %","   .58 %","   .09 %","   .22 %","  2.41 %","   .24 %","   .11 %","","   .57 %","","   .07 %","   .38 %","   .69 %","   .72 %","   .00 %","   .00 %","   .19 %","   .46 %","   .12 %","   .18 %","   .14 %","   .23 %","   .13 %","   .00 %","   .08 %","   .08 %","  1.25 %","   .08 %","   .00 %","  1.93 %"
"2020-06-25","   .22 %","   .00 %","","   .45 %","  1.38 %","   .19 %","  1.03 %","   .00 %","   .71 %","   .20 %","   .18 %","   .00 %","   .22 %","   .24 %","   .45 %","   .00 %","   .74 %","   .08 %","   .80 %","   .16 %","   .00 %","  1.32 %","   .48 %","","  2.61 %","   .48 %","   .35 %","   .65 %","   .93 %","   .10 %","   .15 %","   .25 %","  1.43 %","   .80 %","   .74 %","   .08 %","   .29 %","  2.49 %","   .24 %","   .15 %","","   .76 %","","   .08 %","   .34 %","   .76 %","   .36 %","   .00 %","   .62 %","   .09 %","   .23 %","   .12 %","   .18 %","   .14 %","   .11 %","   .17 %","   .00 %","   .15 %","   .08 %","  1.50 %","   .09 %","   .00 %","  1.43 %"
"2020-06-26","   .29 %","   .00 %","","   .86 %","  1.36 %","   .19 %","  1.02 %","   .00 %","   .85 %","   .20 %","   .40 %","   .00 %","   .22 %","   .20 %","   .50 %","   .00 %","   .74 %","   .41 %","   .89 %","   .08 %","   .00 %","  1.86 %","   .24 %","","  2.50 %","   .48 %","   .35 %","   .80 %","  1.29 %","   .10 %","   .15 %","   .35 %","  1.76 %","   .86 %","   .98 %","   .09 %","   .22 %","  2.12 %","   .24 %","   .24 %","","   .94 %","","   .08 %","   .26 %","   .71 %","   .00 %","   .00 %","  1.53 %","   .18 %","   .23 %","   .11 %","   .17 %","   .14 %","   .00 %","   .16 %","   .00 %","   .15 %","   .08 %","  2.15 %","   .10 %","   .22 %","  1.88 %"
"2020-06-27","   .30 %","   .00 %","","   .91 %","  1.36 %","   .55 %","  1.18 %","   .00 %","   .84 %","   .20 %","   .40 %","   .00 %","   .22 %","   .22 %","   .48 %","   .49 %","  1.46 %","   .41 %","  1.05 %","   .31 %","   .00 %","  2.38 %","   .24 %","","  2.50 %","   .32 %","   .23 %","   .92 %","  1.44 %","   .10 %","   .16 %","   .50 %","  1.79 %","   .85 %","   .97 %","   .10 %","   .29 %","  2.33 %","   .24 %","   .21 %","","   .82 %","","   .08 %","   .41 %","   .65 %","   .00 %","   .00 %","  1.53 %","   .09 %","   .08 %","   .12 %","   .18 %","   .28 %","   .00 %","   .19 %","   .00 %","   .08 %","   .08 %","  2.40 %","   .11 %","   .43 %","  1.40 %"
"2020-06-28","   .34 %","   .34 %","","   .94 %","   .84 %","   .91 %","  1.18 %","   .14 %","   .70 %","   .20 %","   .39 %","   .91 %","   .00 %","   .23 %","   .43 %","   .49 %","   .71 %","   .89 %","   .78 %","   .31 %","   .00 %","  2.90 %","   .24 %","","  3.94 %","   .48 %","   .29 %","   .83 %","  1.60 %","   .10 %","   .16 %","   .51 %","  2.22 %","   .83 %","  1.13 %","   .09 %","   .29 %","  1.74 %","   .24 %","   .27 %","","   .67 %","","   .07 %","   .37 %","   .57 %","   .35 %","   .00 %","  1.53 %","   .09 %","   .23 %","   .12 %","   .15 %","   .14 %","   .11 %","   .24 %","   .00 %","   .08 %","   .16 %","  2.25 %","   .11 %","   .43 %","   .92 %"
"2020-06-29","   .33 %","   .34 %","","  1.14 %","   .50 %","   .90 %","   .84 %","   .14 %"," -8.76 %"," 23.57 %","   .39 %","  2.21 %","   .00 %","   .21 %","   .39 %","  8.58 %","  1.40 %","   .97 %","   .69 %","  4.85 %","   .00 %","  2.30 %","  1.65 %","","  9.46 %","   .48 %","  1.59 %","   .78 %","  1.42 %","   .09 %","   .15 %","   .48 %","  2.26 %","   .64 %","   .88 %","   .14 %","   .29 %","   .84 %","   .24 %","  2.92 %","","   .70 %","","   .07 %","   .41 %","  2.41 %","   .35 %","  3.33 %","  1.53 %","   .18 %","  1.66 %","   .12 %","   .06 %","   .42 %","   .23 %","   .41 %","   .00 %","   .08 %","   .16 %","  1.93 %","   .12 %","   .43 %","   .90 %"
