"date","Wisconsin/Adams","Wisconsin/Ashland","Wisconsin/Barron","Wisconsin/Bayfield","Wisconsin/Brown","Wisconsin/Buffalo","Wisconsin/Burnett","Wisconsin/Calumet","Wisconsin/Chippewa","Wisconsin/Clark","Wisconsin/Columbia","Wisconsin/Crawford","Wisconsin/Dane","Wisconsin/Dodge","Wisconsin/Door","Wisconsin/Douglas","Wisconsin/Dunn","Wisconsin/Eau Claire","Wisconsin/Florence","Wisconsin/Fond du Lac","Wisconsin/Forest","Wisconsin/Grant","Wisconsin/Green","Wisconsin/Green Lake","Wisconsin/Iowa","Wisconsin/Iron","Wisconsin/Jackson","Wisconsin/Jefferson","Wisconsin/Juneau","Wisconsin/Kenosha","Wisconsin/Kewaunee","Wisconsin/La Crosse","Wisconsin/Lafayette","Wisconsin/Langlade","Wisconsin/Lincoln","Wisconsin/Manitowoc","Wisconsin/Marathon","Wisconsin/Marinette","Wisconsin/Marquette","Wisconsin/Menominee","Wisconsin/Milwaukee","Wisconsin/Monroe","Wisconsin/Oconto","Wisconsin/Oneida","Wisconsin/Outagamie","Wisconsin/Ozaukee","Wisconsin/Pepin","Wisconsin/Pierce","Wisconsin/Polk","Wisconsin/Portage","Wisconsin/Price","Wisconsin/Racine","Wisconsin/Richland","Wisconsin/Rock","Wisconsin/Rusk","Wisconsin/Sauk","Wisconsin/Sawyer","Wisconsin/Shawano","Wisconsin/Sheboygan","Wisconsin/St. Croix","Wisconsin/Taylor","Wisconsin/Trempealeau","Wisconsin/Unassigned","Wisconsin/Vernon","Wisconsin/Vilas","Wisconsin/Walworth","Wisconsin/Washburn","Wisconsin/Washington","Wisconsin/Waukesha","Wisconsin/Waupaca","Wisconsin/Waushara","Wisconsin/Winnebago","Wisconsin/Wood"
"2020-06-12"," 16.67 %","   .00 %"," 14.29 %","   .00 %","   .87 %","   .00 %"," ##.## %","  1.20 %","  4.92 %"," 11.11 %"," 10.00 %","   .00 %","  3.79 %","   .24 %","  5.13 %","   .00 %","   .00 %","  3.17 %","   .00 %","   .80 %","   .00 %","  1.98 %","  4.17 %","  4.35 %","   .00 %","   .00 %"," -4.55 %","  7.04 %","   .00 %","  1.29 %","   .00 %","  6.38 %","  5.56 %","-16.67 %","   .00 %","  5.00 %"," 14.29 %","   .00 %","   .00 %","-25.00 %","   .98 %"," 11.54 %","   .00 %","   .00 %","  3.92 %","  1.62 %","   .00 %","   .00 %"," -2.70 %","  3.03 %","   .00 %","   .46 %","   .00 %","  2.06 %"," 28.57 %","   .00 %","   .00 %","  3.33 %","  6.20 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .70 %","  2.20 %","  4.76 %"," 14.29 %","  2.54 %","  6.67 %"
"2020-06-13","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","  2.38 %"," -1.56 %","   .00 %","  1.82 %","   .00 %","   .32 %","  1.93 %"," -4.88 %","   .00 %","   .00 %","  1.54 %","   .00 %","  2.37 %","   .00 %","  2.91 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","  1.97 %","   .00 %","   .52 %","   .00 %"," 10.00 %","  7.89 %","   .00 %","   .00 %","   .00 %"," -1.25 %","  5.41 %","   .00 %","   .00 %","  1.16 %","  3.45 %","  2.33 %","   .00 %","  4.09 %","  1.06 %","   .00 %","  1.96 %","   .00 %","  4.41 %","   .00 %","   .56 %","   .00 %","  1.08 %","   .00 %","  2.38 %","   .00 %","   .00 %","  7.30 %","   .91 %","   .00 %"," 14.29 %","   .00 %","  4.35 %","   .00 %","   .43 %","   .00 %","   .35 %","  1.13 %","  7.58 %","   .00 %","  4.33 %","  6.25 %"
"2020-06-14"," 14.29 %","   .00 %","  4.17 %","   .00 %","   .45 %","   .00 %","   .00 %","   .00 %"," -1.59 %","   .00 %","   .00 %","  3.85 %","  2.47 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.79 %","   .00 %","  1.16 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.94 %","  4.17 %","   .97 %","   .00 %","  5.45 %","   .00 %","   .00 %"," 14.29 %","  7.14 %","  3.80 %","   .00 %","   .00 %"," 33.33 %","   .99 %","  6.67 %","   .00 %"," 14.29 %","  1.81 %","  1.58 %","   .00 %","  3.85 %","  2.78 %","  5.63 %","   .00 %","   .15 %","   .00 %","   .27 %"," 11.11 %"," -1.16 %","   .00 %","  1.61 %","  6.80 %","   .00 %"," 50.00 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","  9.86 %","   .00 %","  2.37 %"," 23.53 %"
"2020-06-15","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.26 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .07 %","   .00 %","  6.03 %","  4.88 %"," 20.00 %","   .00 %","  4.44 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .81 %","  3.12 %","  2.27 %","   .00 %","  1.78 %","   .00 %","   .00 %","  5.56 %","   .00 %","  5.33 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .64 %","   .00 %"," 66.67 %"," 12.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.38 %","  1.22 %","  1.28 %","   .00 %","  2.70 %","  9.52 %"
"2020-06-16","   .00 %","   .00 %","  4.00 %","   .00 %","   .93 %","   .00 %"," 50.00 %","  1.16 %","  1.61 %","   .00 %","  3.57 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .73 %","   .00 %","  1.12 %","   .00 %","   .00 %","  2.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","  1.25 %","  5.41 %","  7.32 %","   .00 %","   .00 %","-12.50 %","  2.13 %","  1.22 %","   .00 %","   .00 %","   .00 %","   .73 %","  9.09 %","   .00 %","  6.25 %","   .58 %","  3.11 %","   .00 %","   .00 %"," -2.70 %","  3.80 %","   .00 %","  2.11 %","   .00 %","   .93 %","   .00 %","  2.35 %","   .00 %","   .00 %","  5.06 %","  4.50 %","   .00 %"," 10.94 %","   .00 %","   .00 %","   .00 %","  1.91 %","   .00 %","   .68 %","  1.42 %","  1.27 %"," 25.00 %","   .94 %","   .00 %"
"2020-06-17"," 12.50 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","  1.15 %","   .00 %","  3.92 %","  1.72 %","   .00 %","  2.04 %","   .24 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .74 %","   .00 %","  5.61 %","  1.30 %","   .00 %","  5.88 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .58 %","   .00 %"," 15.15 %","   .00 %","   .00 %"," 14.29 %","  4.17 %","  6.02 %","   .00 %","   .00 %","   .00 %","   .95 %","  5.56 %","   .00 %","   .00 %","  2.61 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .30 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.01 %","   .00 %","   .00 %"," 12.68 %","   .00 %","  8.33 %","   .00 %","   .21 %","   .00 %","  1.01 %","  1.51 %","  2.50 %","   .00 %","  2.61 %","  8.70 %"
"2020-06-18"," 11.11 %","   .00 %"," 15.38 %","   .00 %","   .52 %","-14.29 %","-33.33 %","  2.27 %","  3.17 %","  5.66 %","  1.69 %","   .00 %","  1.70 %","   .24 %","   .00 %","   .00 %","   .00 %","  6.43 %","   .00 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  1.86 %","  8.00 %","   .72 %","  2.56 %"," 17.76 %"," 11.63 %"," 16.67 %","   .00 %"," 12.00 %","  7.95 %","   .00 %","   .00 %","   .00 %","  2.00 %","  2.63 %","  2.22 %","   .00 %","  3.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.88 %","   .00 %","   .69 %","   .00 %","   .78 %","   .00 %","  1.15 %","   .00 %","  3.12 %","  3.51 %","  2.59 %"," 20.00 %","  6.25 %","   .00 %","  7.69 %"," 25.00 %","  1.25 %","   .00 %","  1.34 %","  1.70 %","  2.44 %","-10.00 %","  3.27 %"," 12.00 %"
"2020-06-19","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  1.67 %","   .70 %","  2.56 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .36 %","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .57 %","  5.00 %"," 13.41 %","  2.08 %","   .00 %","   .00 %","  3.57 %","  6.32 %","  5.00 %","   .00 %","   .00 %","  1.05 %","  2.56 %","   .00 %","   .00 %","  3.01 %","  1.01 %","   .00 %","   .00 %","  5.41 %","  1.16 %","   .00 %","   .63 %","  7.14 %","   .52 %","   .00 %","  2.27 %","   .00 %","   .00 %","  -.56 %","  2.52 %"," 33.33 %","  1.18 %","   .00 %","  3.57 %","   .00 %","   .21 %"," 33.33 %","  1.32 %","  1.46 %","  3.57 %","  5.56 %","  1.76 %","  3.57 %"
"2020-06-20","   .00 %","   .00 %","  3.33 %","   .00 %","  1.34 %","-14.29 %","   .00 %","   .00 %","  3.08 %","  3.57 %","  1.59 %","  7.41 %","  2.80 %","  1.17 %","   .00 %","   .00 %","   .00 %","  3.31 %","   .00 %","  2.88 %","  2.94 %","  8.77 %","  1.28 %","   .00 %","  5.56 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .43 %","  2.38 %"," 12.81 %","  8.16 %","   .00 %","   .00 %","  8.62 %","  5.94 %","   .00 %","   .00 %","   .00 %","  1.17 %"," 12.50 %","   .00 %","   .00 %","  2.65 %","  1.49 %","   .00 %","   .00 %","  2.56 %","  3.45 %","   .00 %","   .63 %","   .00 %","   .77 %"," 10.00 %","  4.44 %","   .00 %","  3.03 %","  1.70 %","  3.28 %"," 12.50 %","  5.81 %","   .00 %","   .00 %","   .00 %","  1.84 %","   .00 %","  1.95 %","  1.95 %","  2.30 %","  5.26 %","  2.42 %","  6.90 %"
"2020-06-21","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","  2.22 %","  2.99 %","   .00 %","  6.25 %","  6.90 %","  3.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","  1.40 %","   .00 %","   .81 %","  1.27 %","   .00 %"," 10.53 %","   .00 %","   .00 %","  2.91 %","  3.70 %","   .71 %","  2.33 %","  9.17 %","  1.89 %","   .00 %","   .00 %","  7.94 %","  3.74 %","   .00 %","   .00 %","   .00 %","   .98 %","  2.22 %","   .00 %","   .00 %","  2.33 %","  1.47 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .10 %","   .00 %","  1.02 %","   .00 %","  2.13 %","   .00 %","   .00 %","  3.35 %","  1.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","  2.56 %","  1.21 %","  2.25 %","   .00 %","  1.35 %","  3.23 %"
"2020-06-22"," 10.00 %","   .00 %","   .00 %","   .00 %","   .04 %","   .00 %","   .00 %","   .00 %","  1.45 %","  3.45 %","  1.47 %","   .00 %","  3.73 %","   .69 %","   .00 %","   .00 %","   .00 %","  1.24 %","   .00 %","  1.72 %","   .00 %","  3.20 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","  2.26 %","  3.57 %","   .35 %","   .00 %","  9.60 %","  3.70 %","   .00 %","   .00 %","  2.94 %","  3.60 %","   .00 %"," 11.11 %","   .00 %","   .86 %","  8.70 %","  6.52 %","   .00 %","  1.52 %","   .97 %","   .00 %","   .00 %","   .00 %","  5.49 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","  2.34 %","-11.11 %","  1.10 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .31 %","  1.20 %","   .00 %","   .00 %","  1.16 %","  3.12 %"
"2020-06-23","   .00 %","   .00 %","   .00 %","   .00 %","  1.51 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","  2.90 %","   .69 %","   .00 %","   .00 %","   .00 %","  2.45 %","   .00 %","   .34 %","   .00 %","   .78 %","   .00 %","  4.17 %"," -4.55 %","   .00 %","   .00 %","  2.21 %","   .00 %","   .21 %","  4.55 %","  7.30 %","  7.14 %","   .00 %","   .00 %","  8.57 %","  5.22 %","  7.14 %","   .00 %","   .00 %","   .49 %"," -2.00 %","   .00 %","   .00 %","  2.49 %","  -.48 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .81 %","   .00 %","  1.14 %","   .00 %","  1.04 %","   .00 %","   .00 %","   .54 %","  2.29 %"," 12.50 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","  2.21 %","   .00 %","  1.24 %","   .49 %","  4.40 %","   .00 %","  1.81 %","  3.03 %"
"2020-06-24","   .00 %","   .00 %","  3.23 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","  1.43 %","  6.67 %","   .00 %","  3.23 %","  5.38 %","   .91 %","   .00 %","   .00 %","   .00 %","  1.80 %"," 50.00 %","   .34 %","   .00 %","  3.08 %","  1.25 %","  4.00 %","  9.52 %","   .00 %","   .00 %","  4.86 %","  6.90 %","   .84 %","   .00 %","  7.48 %","  1.67 %","   .00 %","   .00 %","  6.58 %","  7.44 %","   .00 %","   .00 %","   .00 %","  1.33 %","  4.08 %","  2.04 %","   .00 %","   .73 %","   .96 %","   .00 %","   .00 %","  2.50 %","  2.02 %","   .00 %","   .33 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .75 %"," 11.11 %","  6.52 %","   .00 %","   .00 %"," -9.09 %","  2.55 %","   .00 %","  1.23 %","  3.53 %","  1.05 %","   .00 %","  1.13 %","  8.82 %"
"2020-06-25","  9.09 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","  2.17 %","  7.04 %","   .00 %","  5.71 %","   .00 %","  7.21 %","   .23 %","   .00 %","   .00 %"," 13.79 %","  3.53 %","   .00 %","   .67 %","  8.57 %","  1.49 %","  2.47 %","   .00 %","  8.70 %","   .00 %","  8.33 %","  3.61 %","   .00 %","   .28 %","  6.52 %","  8.54 %","  1.64 %"," 14.29 %","   .00 %","   .00 %","  5.38 %","  6.67 %","   .00 %","   .00 %","  1.23 %"," 11.76 %","  2.00 %","   .00 %","  3.13 %","   .95 %","   .00 %","  5.26 %","   .00 %","  5.94 %","   .00 %","   .47 %","   .00 %","   .37 %","   .00 %","  1.03 %"," 11.11 %","  4.29 %","  1.07 %","  4.44 %","   .00 %","  6.12 %","   .00 %","  3.23 %","   .00 %","  4.60 %","   .00 %","  1.52 %","  1.23 %","  5.21 %","   .00 %","  1.28 %","   .00 %"
"2020-06-26"," 16.67 %","   .00 %","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %","  2.13 %","  2.63 %","  4.69 %","  2.70 %","   .00 %","  9.21 %","   .45 %","  7.50 %"," 10.00 %","  3.03 %","  2.27 %","   .00 %","  2.34 %","   .00 %","  3.68 %","  1.20 %"," 11.54 %","  8.00 %"," 50.00 %","   .00 %","  4.98 %","   .00 %","   .69 %","  6.12 %","  8.16 %","  6.45 %","-12.50 %"," 12.50 %","  2.47 %","  2.19 %","  2.08 %"," 20.00 %"," 25.00 %","  1.29 %","  3.51 %","  1.96 %","  5.88 %","  1.87 %","   .94 %","   .00 %","  6.67 %","  4.88 %","  9.35 %","   .00 %","   .94 %","   .00 %","   .98 %","   .00 %","   .00 %"," 20.00 %","  1.37 %","   .53 %","  6.38 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .60 %","  1.50 %","  2.97 %","   .00 %","   .79 %","  5.41 %"
"2020-06-27","  7.14 %","   .00 %","  6.25 %","   .00 %","  1.42 %","   .00 %"," 50.00 %","  1.04 %","  5.13 %","  2.99 %","  3.95 %","   .00 %","  5.81 %","   .67 %","   .00 %","   .00 %","  5.88 %","  7.78 %","   .00 %","   .33 %","   .00 %","  2.84 %","  1.19 %","  3.45 %","  7.41 %"," 66.67 %","   .00 %","  5.21 %","  3.23 %","  1.24 %","  3.85 %","  6.74 %","  3.03 %","   .00 %","   .00 %","  4.82 %","  5.71 %","  2.04 %","   .00 %"," 20.00 %","  1.55 %","  3.39 %","  1.92 %","  5.56 %","  2.52 %","  1.40 %","   .00 %","  1.56 %","   .00 %","  9.40 %","   .00 %","   .19 %","   .00 %","  1.45 %","   .00 %","  2.04 %","   .00 %","  1.35 %","  2.63 %","  3.33 %"," 10.00 %","  4.72 %","   .00 %","   .00 %","   .00 %","  1.97 %","   .00 %","  3.26 %","  3.13 %","  1.92 %","  5.00 %","   .63 %","  7.69 %"
"2020-06-28","   .00 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","  6.19 %","   .00 %","  1.45 %","  1.27 %","  3.12 %","  7.65 %","   .67 %","   .00 %","  9.09 %","  5.56 %","  7.22 %","   .00 %","   .33 %","   .00 %","  3.45 %","  3.53 %","  6.67 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .68 %","  1.85 %","  1.77 %","  2.94 %","   .00 %","   .00 %","  4.60 %","  1.35 %","  6.00 %","  8.33 %","   .00 %","  1.18 %","   .00 %","  5.66 %","   .00 %","  1.57 %","  2.30 %","   .00 %","  1.54 %","  6.98 %","  1.56 %","   .00 %","   .14 %","   .00 %","  1.07 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.54 %","  1.94 %","  9.09 %","   .90 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","  1.72 %","  1.25 %","   .00 %","  9.52 %","  1.87 %"," 11.90 %"
"2020-06-29"," 26.67 %","   .00 %","   .00 %","   .00 %","  -.04 %","   .00 %","   .00 %","  2.91 %","  2.44 %","   .00 %","  3.75 %","   .00 %","  4.86 %","   .66 %","   .00 %","   .00 %"," -2.63 %","  4.81 %","   .00 %","   .32 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.63 %","  9.38 %","   .81 %","   .00 %","   .25 %","   .00 %"," 14.29 %","   .00 %","  1.10 %","  5.33 %","   .00 %","   .00 %","   .00 %","   .95 %","  3.28 %","   .00 %","   .00 %","  1.98 %","   .45 %","   .00 %","  3.03 %","  4.35 %","  3.85 %","   .00 %","   .19 %","   .00 %","   .59 %","   .00 %","  2.94 %","   .00 %","  1.33 %","  1.52 %","   .63 %","   .00 %","  -.89 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","  1.13 %","  1.59 %","   .00 %","   .00 %","  1.07 %","  4.26 %"
"2020-06-30","   .00 %","   .00 %","   .00 %","   .00 %","  1.70 %","   .00 %","   .00 %","  1.89 %","   .00 %","  2.86 %","  2.41 %","   .00 %","  8.45 %","   .66 %","  2.33 %","  4.17 %","   .00 %","  5.05 %","   .00 %","   .65 %","  2.63 %","  1.32 %","  1.14 %","   .00 %","  6.90 %","   .00 %","  3.85 %","   .85 %","  2.86 %","   .87 %","  1.82 %","  6.93 %","  5.71 %","   .00 %"," 11.11 %","  2.17 %","  6.33 %","  5.66 %","   .00 %"," 16.67 %","  1.27 %","  4.76 %","  5.36 %","   .00 %","  2.81 %","  2.69 %","   .00 %","   .00 %","   .00 %","  5.19 %","   .00 %","   .74 %","   .00 %","  1.29 %","   .00 %","  1.90 %","   .00 %","  2.63 %","  3.48 %","  3.14 %","   .00 %","  4.50 %","   .00 %","  9.38 %","   .00 %","  5.75 %","   .00 %","  2.79 %","  2.09 %","  6.60 %","  8.70 %","  1.06 %","  4.08 %"
"2020-07-01","   .00 %","   .00 %","   .00 %","   .00 %","  1.50 %"," 14.29 %","   .00 %","  2.78 %","  4.76 %","  6.94 %","  3.53 %","  3.03 %","  4.27 %","   .44 %"," -2.27 %"," 20.00 %","  2.70 %","  4.80 %","   .00 %","   .64 %","   .00 %","  4.55 %","   .00 %","  3.12 %","  3.23 %"," 16.67 %","   .00 %","  2.54 %","  8.33 %","  1.26 %","  5.36 %","  5.32 %","   .00 %"," 25.00 %","   .00 %","  5.32 %","  3.57 %","  7.14 %"," 23.08 %","   .00 %","  1.34 %"," -1.52 %","  3.39 %","  5.26 %","  3.15 %","  3.93 %","   .00 %","   .00 %","  8.33 %","  3.52 %","   .00 %","   .23 %","   .00 %","  1.04 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","  4.27 %","  8.33 %","  1.72 %","   .00 %","  2.86 %","   .00 %","   .82 %","   .00 %","  3.26 %","  2.98 %","  2.65 %"," 16.00 %","  2.09 %"," 19.61 %"
"2020-07-02","  5.26 %","   .00 %","  2.94 %","   .00 %","   .72 %","-12.50 %","   .00 %","   .90 %","  3.41 %","  5.19 %","  1.14 %","  5.88 %","  5.53 %","  1.30 %","  2.33 %","  3.33 %","  7.89 %","  3.75 %","   .00 %","   .32 %","   .00 %","   .62 %","  1.12 %","  3.03 %","   .00 %","   .00 %","   .00 %","  6.20 %","  2.56 %","   .59 %","  1.69 %","  8.13 %","   .00 %","   .00 %"," 10.00 %","  1.01 %","  6.90 %","   .00 %","  6.25 %","   .00 %","  1.21 %","  1.54 %","   .00 %","   .00 %","  1.83 %","  1.26 %","   .00 %","   .00 %","  9.62 %"," 10.20 %","   .00 %","   .51 %","   .00 %","  1.03 %","   .00 %","   .93 %","   .00 %","   .00 %","  2.88 %","  4.68 %","  7.69 %","  3.39 %","   .00 %","  2.78 %","   .00 %","  1.63 %","   .00 %","  3.95 %","  3.31 %","  4.31 %","  6.90 %","  1.32 %","  3.28 %"
"2020-07-03"," 15.00 %","   .00 %","  2.86 %","   .00 %","  1.06 %"," 14.29 %","   .00 %","   .89 %","  4.40 %","  1.23 %","  2.25 %","  8.33 %","  5.53 %","  1.93 %","  2.27 %"," 25.81 %","   .00 %","  5.62 %","   .00 %","   .00 %","   .00 %","  1.85 %","  3.33 %","  2.94 %","  3.12 %","   .00 %","   .00 %","  1.17 %","  5.00 %","  1.05 %","  1.67 %","  1.02 %","   .00 %"," 10.00 %","  9.09 %","  4.00 %","  1.61 %","  6.67 %","   .00 %","   .00 %","  1.49 %"," 10.61 %","  1.64 %","   .00 %","  1.60 %","   .41 %","   .00 %","  5.88 %","  3.51 %","  3.70 %","   .00 %","   .32 %","   .00 %","  1.70 %","   .00 %","  7.34 %","   .00 %","  3.85 %","  4.21 %","  6.70 %"," 14.29 %","  3.28 %","   .00 %","  2.70 %","   .00 %","  4.50 %","   .00 %","  4.05 %","  1.76 %","   .83 %","  3.23 %","   .00 %","  9.52 %"
"2020-07-04"," 17.39 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %"," 33.33 %","  3.54 %","  4.21 %","  4.88 %","  3.30 %","  5.13 %","  5.89 %","   .42 %"," -2.22 %","   .00 %","  2.44 %","  6.08 %"," 33.33 %","  1.27 %","   .00 %","  4.24 %","  1.08 %","  5.71 %","  9.09 %"," 14.29 %","   .00 %","  5.38 %","  2.38 %","  1.75 %","  1.64 %","  2.62 %","  2.70 %","   .00 %"," 16.67 %","  3.85 %","  6.35 %","  1.56 %"," 35.29 %","   .00 %","  2.20 %","  8.22 %","  1.61 %","   .00 %","  3.15 %","  4.55 %","   .00 %","  1.39 %","   .00 %","  7.74 %","   .00 %","   .09 %","   .00 %","   .00 %","   .00 %","  1.71 %","   .00 %","  2.47 %","   .45 %","  5.76 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .00 %","  4.15 %","   .00 %","  2.68 %","  3.54 %","  4.92 %","  6.25 %","  1.30 %"," 14.49 %"
"2020-07-05"," 18.52 %","   .00 %","   .00 %","   .00 %","   .70 %","   .00 %","   .00 %","   .85 %","  3.03 %","  1.16 %","  7.45 %","   .00 %","  3.60 %","  1.05 %","  2.27 %","  5.13 %","  2.38 %","  1.79 %","   .00 %","   .63 %","   .00 %","  1.74 %","  2.13 %","   .00 %","  2.78 %","   .00 %","   .00 %","  4.01 %","   .00 %","   .76 %","  1.61 %","   .98 %","   .00 %","   .00 %","  7.14 %","  5.56 %","  4.48 %","   .00 %","  4.35 %","   .00 %","  1.24 %","  2.53 %","  3.17 %","   .00 %","  3.05 %","  2.77 %","   .00 %","  2.74 %","  1.69 %","  6.08 %","   .00 %","   .96 %","   .00 %","   .22 %","   .00 %","  3.36 %","   .00 %","  3.61 %","  2.23 %","  1.49 %"," -6.25 %","  1.55 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .00 %","  1.90 %","  4.71 %","  5.47 %"," -2.94 %","  1.43 %","  6.33 %"
"2020-07-06","  3.12 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .85 %","  2.94 %","   .00 %","   .00 %","   .00 %","  2.98 %","   .21 %","   .00 %","   .00 %","  6.98 %","  2.11 %","   .00 %","  2.81 %","   .00 %","  1.14 %","  4.17 %","  8.11 %","   .00 %","   .00 %","   .00 %","  2.11 %","   .00 %","   .38 %","  1.59 %","   .78 %","   .00 %","   .00 %","   .00 %","  1.75 %","  7.14 %","  4.62 %","   .00 %","   .00 %","  1.33 %","  8.64 %","  3.08 %","   .00 %","  2.22 %","  1.15 %","   .00 %","  1.33 %","   .00 %","  2.08 %","   .00 %","   .05 %","   .00 %","  4.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.06 %","  6.34 %","   .00 %","  4.58 %","   .00 %","   .00 %"," 10.00 %","   .29 %","   .00 %","  1.40 %","  2.39 %","  2.96 %","   .00 %","   .56 %","  2.38 %"
"2020-07-07","   .00 %","   .00 %","   .00 %"," 33.33 %","   .75 %"," 12.50 %"," 25.00 %","  5.04 %"," 12.38 %","   .00 %","  2.97 %","   .00 %","  2.16 %","   .62 %","  8.89 %"," 12.20 %","  2.17 %","  3.45 %","   .00 %","  3.04 %","  2.56 %","   .56 %","   .00 %","   .00 %","  2.70 %","   .00 %"," 14.81 %","   .34 %","   .00 %","  1.13 %","   .00 %","   .96 %","   .00 %","   .00 %"," 13.33 %","  5.17 %","   .44 %","  4.41 %"," 29.17 %","   .00 %","  1.15 %","  2.27 %","  2.99 %","  5.00 %","  4.53 %","  3.80 %","   .00 %","  1.32 %","  1.67 %","  2.04 %","   .00 %","  1.58 %","   .00 %","   .74 %","   .00 %","   .00 %","  8.33 %","   .00 %","  3.81 %","  5.96 %","  6.67 %","  2.19 %","   .00 %","   .00 %"," 27.27 %","  1.45 %"," 25.00 %","  1.61 %","  1.20 %","  4.32 %","  3.03 %","  1.12 %","   .00 %"
