"date","Georgia/Appling","Georgia/Atkinson","Georgia/Bacon","Georgia/Baker","Georgia/Baldwin","Georgia/Banks","Georgia/Barrow","Georgia/Bartow","Georgia/Ben Hill","Georgia/Berrien","Georgia/Bibb","Georgia/Bleckley","Georgia/Brantley","Georgia/Brooks","Georgia/Bryan","Georgia/Bulloch","Georgia/Burke","Georgia/Butts","Georgia/Calhoun","Georgia/Camden","Georgia/Candler","Georgia/Carroll","Georgia/Catoosa","Georgia/Charlton","Georgia/Chatham","Georgia/Chattahoochee","Georgia/Chattooga","Georgia/Cherokee","Georgia/Clarke","Georgia/Clay","Georgia/Clayton","Georgia/Clinch","Georgia/Cobb","Georgia/Coffee","Georgia/Colquitt","Georgia/Columbia","Georgia/Cook","Georgia/Coweta","Georgia/Crawford","Georgia/Crisp","Georgia/Dade","Georgia/Dawson","Georgia/DeKalb","Georgia/Decatur","Georgia/Dodge","Georgia/Dooly","Georgia/Dougherty","Georgia/Douglas","Georgia/Early","Georgia/Echols","Georgia/Effingham","Georgia/Elbert","Georgia/Emanuel","Georgia/Evans","Georgia/Fannin","Georgia/Fayette","Georgia/Floyd","Georgia/Forsyth","Georgia/Franklin","Georgia/Fulton","Georgia/Gilmer","Georgia/Glascock","Georgia/Glynn","Georgia/Gordon","Georgia/Grady","Georgia/Greene","Georgia/Gwinnett","Georgia/Habersham","Georgia/Hall","Georgia/Hancock","Georgia/Haralson","Georgia/Harris","Georgia/Hart","Georgia/Heard","Georgia/Henry","Georgia/Houston","Georgia/Irwin","Georgia/Jackson","Georgia/Jasper","Georgia/Jeff Davis","Georgia/Jefferson","Georgia/Jenkins","Georgia/Johnson","Georgia/Jones","Georgia/Lamar","Georgia/Lanier","Georgia/Laurens","Georgia/Lee","Georgia/Liberty","Georgia/Lincoln","Georgia/Long","Georgia/Lowndes","Georgia/Lumpkin","Georgia/Macon","Georgia/Madison","Georgia/Marion","Georgia/McDuffie","Georgia/McIntosh","Georgia/Meriwether","Georgia/Miller","Georgia/Mitchell","Georgia/Monroe","Georgia/Montgomery","Georgia/Morgan","Georgia/Murray","Georgia/Muscogee","Georgia/Newton","Georgia/Oconee","Georgia/Oglethorpe","Georgia/Out of GA","Georgia/Paulding","Georgia/Peach","Georgia/Pickens","Georgia/Pierce","Georgia/Pike","Georgia/Polk","Georgia/Pulaski","Georgia/Putnam","Georgia/Quitman","Georgia/Rabun","Georgia/Randolph","Georgia/Richmond","Georgia/Rockdale","Georgia/Schley","Georgia/Screven","Georgia/Seminole","Georgia/Spalding","Georgia/Stephens","Georgia/Stewart","Georgia/Sumter","Georgia/Talbot","Georgia/Taliaferro","Georgia/Tattnall","Georgia/Taylor","Georgia/Telfair","Georgia/Terrell","Georgia/Thomas","Georgia/Tift","Georgia/Toombs","Georgia/Towns","Georgia/Treutlen","Georgia/Troup","Georgia/Turner","Georgia/Twiggs","Georgia/Unassigned","Georgia/Union","Georgia/Upson","Georgia/Walker","Georgia/Walton","Georgia/Ware","Georgia/Warren","Georgia/Washington","Georgia/Wayne","Georgia/Webster","Georgia/Wheeler","Georgia/White","Georgia/Whitfield","Georgia/Wilcox","Georgia/Wilkes","Georgia/Wilkinson","Georgia/Worth"
"2020-04-24","4","0","0","0","8","1","5","9","0","2","10","2","0","2","4","1","11","-1","2","0","0","6","1","0","6","0","2","2","5","0","13","0","42","9","2","8","0","10","0","8","1","1","32","-2","0","25","-13","3","3","0","1","1","2","0","1","2","3","6","0","64","3","","1","2","1","2","31","16","59","2","0","0","0","0","6","10","-2","6","1","1","1","0","-2","0","0","1","4","-1","0","0","0","4","1","1","2","1","0","0","0","-2","-2","1","0","0","3","3","5","0","12","-62","8","1","1","1","0","6","0","2","0","0","3","18","7","0","0","0","4","7","0","4","0","","0","0","4","3","-1","0","3","1","0","4","1","1","86","2","2","0","11","3","0","5","1","0","0","2","3","4","0","2","-4"
"2020-04-25","1","0","1","0","11","0","0","10","2","2","3","0","1","0","0","0","0","0","2","0","0","5","0","0","1","0","0","4","0","0","13","0","27","3","1","1","1","0","0","2","0","0","67","1","1","2","5","0","6","0","0","1","0","0","0","3","2","8","1","43","5","","-1","6","0","2","78","5","10","1","0","0","0","0","17","2","0","0","0","1","0","1","0","2","2","0","2","2","0","0","1","2","0","1","2","3","4","0","0","4","0","0","0","0","2","11","8","1","0","75","3","0","0","0","1","3","0","0","0","0","1","2","4","0","0","0","45","1","0","2","0","","0","2","6","0","0","2","1","0","0","0","0","1","161","1","3","0","5","2","0","1","0","0","0","0","1","0","0","1","2"
"2020-04-26","2","0","0","0","1","0","-3","3","0","0","1","0","0","0","0","0","6","1","0","0","1","1","0","0","0","0","0","3","-4","0","-1","0","33","4","-1","5","1","1","0","2","0","0","12","0","0","4","0","2","4","0","0","3","0","0","2","0","0","3","0","2","10","","0","0","0","0","44","1","1","1","0","1","0","0","15","3","0","-2","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","2","-1","0","0","0","0","1","2","1","0","-2","0","5","1","-2","-1","31","1","0","1","0","0","1","0","0","0","0","0","5","-1","0","0","0","1","14","0","6","0","","1","0","0","0","1","2","0","0","0","4","1","-1","14","4","1","0","0","2","0","0","0","1","0","0","0","0","1","1","1"
"2020-04-27","4","0","1","2","12","-1","5","3","1","-1","8","0","0","13","1","0","0","0","1","2","0","3","0","1","2","1","1","19","17","0","8","0","55","2","7","2","0","2","0","4","1","2","55","4","1","7","10","6","4","0","0","0","1","0","1","8","1","19","0","135","8","","0","0","6","1","41","22","65","7","1","1","3","1","13","6","0","4","0","3","0","0","3","1","1","0","2","5","0","0","1","8","3","3","0","2","1","0","0","0","3","2","0","2","1","8","6","4","1","5","6","2","0","2","0","3","4","6","1","1","3","17","5","0","0","2","7","3","1","6","0","","0","1","-1","2","4","-2","1","0","0","12","1","0","11","0","6","0","3","5","0","3","1","2","1","10","6","4","0","1","2"
"2020-04-28","5","0","0","0","9","1","10","9","1","3","13","3","1","0","1","0","-3","3","0","1","-1","5","0","1","9","2","0","39","2","0","20","1","32","12","7","4","3","1","1","2","-3","5","32","2","0","0","11","14","0","0","0","0","0","0","3","2","0","13","0","47","2","","4","4","4","-2","58","19","85","12","0","0","0","0","23","4","0","1","1","0","0","0","0","1","1","0","0","6","2","1","0","7","5","2","1","0","0","0","4","0","0","0","0","-1","2","8","8","1","0","-55","6","5","4","0","0","0","1","0","1","2","0","5","6","0","1","1","2","-2","3","8","1","","1","0","0","3","11","-3","0","1","1","3","2","0","-25","2","5","-1","10","0","0","1","0","0","0","8","6","17","0","2","1"
"2020-04-29","0","0","0","1","8","2","8","10","0","0","33","0","0","3","2","2","10","5","3","1","0","12","1","0","4","0","2","24","2","1","22","0","56","6","3","6","2","4","0","4","0","1","83","14","2","3","8","13","12","0","0","3","1","0","1","3","5","6","0","43","8","","0","4","5","2","117","19","59","3","1","2","1","-1","5","2","0","6","1","1","0","0","0","0","2","0","0","1","0","1","0","6","3","0","1","2","0","0","1","2","13","1","0","4","2","3","7","1","1","46","3","1","1","0","0","7","2","0","0","0","3","7","6","0","0","0","6","1","2","8","2","","2","0","0","7","5","13","2","0","0","4","1","1","-29","0","3","2","10","3","0","0","0","0","0","3","4","0","1","0","5"
"2020-04-30","5","1","2","1","5","4","2","5","0","-1","3","4","1","3","1","1","1","7","9","1","0","12","0","-1","5","1","0","11","6","1","22","0","43","11","3","5","1","0","0","2","0","2","56","2","0","7","6","8","-1","0","1","1","0","0","1","2","5","8","1","41","4","","0","3","0","0","67","26","90","5","-1","1","0","1","0","2","0","9","-1","2","0","0","10","0","1","0","6","4","0","0","1","3","4","4","0","0","1","0","0","2","4","0","0","0","2","9","8","5","-1","-56","13","1","0","1","1","1","3","3","-1","1","0","17","8","0","0","-1","3","6","1","2","2","","0","0","2","6","8","7","1","0","0","3","1","0","-185","-1","5","1","6","6","0","4","1","0","0","0","24","1","1","1","4"
"2020-05-01","2","1","1","0","11","1","8","10","1","0","7","3","0","1","2","3","1","12","4","0","0","17","1","3","4","0","0","7","5","1","14","0","63","3","2","2","2","16","2","2","2","0","46","5","2","0","25","10","1","0","1","1","0","1","1","2","1","10","1","71","1","","3","21","1","1","59","70","150","6","2","1","1","1","0","11","0","4","1","3","0","0","2","1","1","1","2","4","0","0","0","1","2","2","0","0","0","2","0","0","8","1","1","-1","1","13","4","2","1","106","2","6","-1","0","0","2","1","2","1","1","2","6","5","0","0","1","6","3","1","2","0","","-1","0","1","1","4","5","0","1","0","2","0","0","253","0","8","-1","3","7","0","1","0","0","1","4","8","0","0","0","6"
"2020-05-02","0","2","1","0","3","6","14","1","2","0","7","1","0","0","0","2","0","-2","0","1","0","8","3","0","0","0","0","8","1","2","50","1","72","3","1","1","0","2","1","0","0","5","76","3","1","2","4","6","0","0","0","3","0","0","1","3","0","23","1","46","4","","1","0","0","1","88","17","212","7","0","0","0","0","20","3","1","11","1","0","1","0","8","0","1","0","2","5","0","0","0","2","17","0","0","0","0","0","0","0","1","0","-1","0","1","4","5","-1","1","-6","4","4","2","-2","0","0","0","0","0","-1","2","3","3","0","0","0","1","6","0","3","0","","0","1","0","1","1","4","1","-2","0","4","1","0","5","-2","1","0","3","1","1","1","0","0","0","15","7","0","0","0","3"
"2020-05-03","0","0","1","0","4","0","4","1","1","0","4","0","-1","1","0","0","0","-1","4","1","0","3","-5","1","4","1","-1","8","0","0","16","0","19","2","0","1","2","17","0","2","-1","0","35","1","0","1","2","6","5","0","0","4","0","0","0","2","0","1","1","51","0","","0","0","0","-2","42","-1","6","3","0","0","0","3","8","5","0","0","1","2","0","1","0","0","0","0","0","1","1","0","0","-1","0","0","1","0","0","0","0","0","0","0","0","1","0","8","3","0","0","-8","1","-1","2","-1","0","0","1","-1","3","0","0","2","1","0","0","1","4","0","0","3","0","1","0","0","0","1","1","1","2","0","0","0","0","0","42","0","5","-9","1","1","0","0","0","0","0","0","2","0","0","0","0"
"2020-05-04","2","1","1","3","6","-2","8","16","0","0","24","1","0","1","1","1","1","2","0","-2","0","-4","5","0","12","0","0","19","5","0","11","0","72","3","4","4","1","12","0","2","1","1","76","3","1","1","7","2","2","0","0","0","1","0","1","4","5","9","1","86","4","","0","3","-1","3","80","12","76","3","0","-2","1","-1","0","20","2","3","1","0","0","0","4","0","-1","1","3","1","-1","0","0","5","4","0","1","-3","2","0","2","-1","7","1","0","1","1","9","7","0","0","30","12","4","0","1","0","1","1","5","-2","0","1","5","4","0","0","0","0","1","0","3","-1","0","0","0","0","3","4","5","0","-1","0","5","0","0","9","0","10","10","3","3","0","-1","0","0","0","1","6","0","0","1","5"
"2020-05-05","3","2","0","0","21","0","10","9","0","0","4","0","0","2","1","0","1","6","0","1","0","5","1","1","21","0","0","8","7","0","9","6","46","5","2","1","0","2","1","4","0","0","25","2","1","-1","7","10","2","0","2","1","0","0","0","2","1","6","2","99","0","","1","1","0","0","46","7","70","3","1","1","1","1","8","5","1","5","0","0","1","0","1","2","0","0","1","4","0","0","0","4","2","0","1","-2","2","0","1","0","5","5","0","1","0","5","7","2","2","-41","2","1","-1","4","0","1","0","3","0","0","1","2","5","0","1","0","3","2","0","1","0","0","0","0","0","2","8","0","0","1","0","4","1","0","-17","1","3","0","3","9","0","0","0","0","0","4","5","0","1","-1","6"
"2020-05-06","1","3","1","2","3","3","20","9","7","2","16","0","0","1","1","-1","1","5","2","0","0","4","0","0","15","-1","0","27","6","2","36","1","113","5","4","1","3","3","0","3","1","5","73","9","1","1","5","10","-2","0","0","1","0","0","1","-1","1","9","1","87","6","","8","1","12","-2","120","14","68","43","1","0","2","0","18","7","1","1","1","0","1","0","0","0","0","0","2","5","2","0","0","4","3","0","0","0","1","-1","2","-2","5","3","0","0","1","6","10","0","-1","-26","3","1","1","1","0","3","0","2","0","0","2","5","19","-1","0","1","1","1","1","-7","-1","0","0","0","0","2","15","4","3","0","1","5","1","0","-158","0","2","0","4","3","0","3","0","0","0","0","4","0","0","6","2"
"2020-05-07","10","3","3","1","7","3","-6","1","2","0","12","1","1","0","0","-1","1","4","1","1","0","-2","0","1","3","1","1","25","2","0","29","0","25","6","3","0","0","10","0","3","-1","1","39","0","-1","2","11","3","3","1","0","1","1","0","1","3","3","5","0","7","6","1","3","2","5","1","31","7","44","7","1","1","0","0","13","7","1","2","0","0","0","0","0","0","-1","0","2","1","2","0","0","3","4","0","1","0","0","1","2","0","4","1","0","0","6","6","4","0","2","72","6","0","2","1","1","0","1","1","0","0","0","7","3","0","1","1","1","0","1","2","2","0","0","0","0","2","8","3","2","0","1","3","2","0","322","1","1","0","5","3","0","5","0","0","0","4","6","2","0","-1","4"
"2020-05-08","1","0","3","2","1","0","1","1","1","0","5","4","0","0","2","1","11","4","3","0","0","1","0","3","6","-1","0","9","4","0","10","0","48","6","1","8","0","0","0","1","0","2","49","4","1","5","17","32","0","0","-1","3","0","0","0","-1","0","3","1","59","0","0","1","1","3","1","70","3","39","2","0","1","0","0","7","3","0","3","0","2","0","0","1","0","1","0","5","0","2","0","0","10","0","0","0","2","0","0","1","1","1","0","2","0","4","9","4","-1","3","-1","3","1","1","0","0","1","1","2","0","0","0","5","2","0","0","1","3","0","3","4","0","0","0","0","0","3","12","6","0","0","0","5","1","0","4","1","1","1","0","7","2","2","0","0","0","-1","-1","2","0","0","1"
"2020-05-09","3","0","6","0","-1","1","2","0","0","0","-19","2","1","0","0","0","2","1","3","1","1","3","1","0","8","0","0","15","2","0","13","1","56","4","5","1","0","8","0","0","0","0","44","0","0","1","4","2","2","0","0","2","0","0","0","5","2","2","0","68","6","0","0","0","0","0","80","0","5","8","0","3","1","0","27","-1","0","1","-1","0","0","0","1","-1","0","0","3","0","0","0","0","1","0","1","1","0","0","1","3","1","9","0","0","2","1","1","12","0","0","20","1","0","1","6","0","0","-1","1","0","1","1","3","2","0","0","0","5","0","1","8","1","0","0","0","0","0","3","7","1","0","0","9","4","0","-104","0","2","2","3","0","-1","0","0","0","0","2","9","1","1","-1","2"
"2020-05-10","1","0","2","0","1","0","-1","2","0","0","2","1","1","0","1","1","4","8","1","1","1","2","0","0","4","0","0","14","4","0","24","0","47","0","0","4","1","11","-1","3","1","6","46","0","0","5","6","5","0","0","1","3","0","0","0","4","0","22","0","123","2","0","1","1","0","-1","44","0","10","1","0","1","1","0","11","3","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","1","0","3","0","1","1","0","0","0","2","0","0","1","1","7","6","1","0","382","1","1","0","2","3","1","0","0","0","0","0","3","9","0","0","0","3","0","0","1","0","0","0","2","0","0","0","4","0","0","0","1","0","0","90","0","1","1","1","10","1","4","0","0","0","0","5","0","0","1","1"
"2020-05-11","0","0","0","2","4","0","2","1","1","0","3","0","1","0","0","1","2","9","0","0","0","0","2","0","8","2","0","14","2","0","19","12","11","2","3","0","0","2","0","0","0","0","20","0","2","0","16","12","0","1","0","0","1","0","0","2","1","3","0","8","1","0","0","2","0","1","28","0","27","0","0","1","1","1","6","-1","1","1","0","0","0","0","1","-1","0","0","2","0","0","0","0","0","0","-1","0","0","0","0","1","2","0","1","0","0","0","6","2","-1","0","64","3","0","0","0","0","0","0","3","0","0","0","2","4","0","0","0","2","1","3","0","0","0","0","1","0","-1","7","1","0","0","0","4","0","0","74","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"2020-05-12","3","0","8","1","1","2","37","4","3","0","6","0","1","0","1","1","1","2","0","0","1","3","6","0","16","1","0","14","1","0","7","7","67","7","11","3","1","2","2","5","0","0","50","4","1","2","34","0","3","1","1","1","0","0","1","1","2","9","2","79","2","0","1","1","5","1","21","6","21","10","1","1","0","2","4","6","0","1","1","0","1","1","2","0","0","0","0","3","0","0","0","9","1","1","0","0","1","1","0","0","5","9","1","0","3","14","1","0","0","28","4","5","2","1","3","3","0","1","1","0","1","20","2","0","0","2","0","1","1","6","0","0","1","1","0","1","15","4","1","0","0","6","0","0","221","1","4","3","0","2","1","6","0","1","1","0","14","0","0","0","5"
"2020-05-13","3","0","-3","0","1","1","22","9","0","0","2","3","1","0","0","0","3","1","0","6","0","-1","5","2","10","1","0","20","1","-1","4","0","27","3","8","5","-1","0","-1","1","0","0","27","2","1","3","1","5","0","2","-1","3","1","-1","1","0","6","-7","1","19","2","0","1","-1","0","-1","14","6","52","2","1","5","1","0","1","-1","0","1","0","0","1","-2","1","0","0","0","3","0","1","0","0","2","3","3","0","-2","1","1","2","1","24","0","0","0","3","7","1","0","0","-21","4","1","1","1","-2","0","0","0","0","0","0","2","3","0","1","3","-1","1","0","3","0","0","0","0","1","1","3","3","0","1","2","-4","2","0","149","0","1","5","7","-1","0","-1","1","0","0","0","2","4","0","0","3"
"2020-05-14","9","0","3","-1","3","2","1","5","1","1","6","0","0","0","0","0","-1","4","0","3","0","3","4","1","7","1","0","21","2","2","28","0","83","4","12","6","0","0","0","2","0","3","32","0","2","1","-1","7","9","2","0","0","0","0","0","2","3","2","1","11","3","0","-1","0","0","0","42","2","13","2","0","1","0","0","6","16","0","0","0","0","3","0","0","0","1","0","1","0","0","0","0","5","2","1","0","0","0","0","4","1","6","1","0","0","2","13","1","14","-1","-6","2","0","-1","0","-1","2","4","1","0","0","0","9","1","0","0","-1","3","0","2","3","0","0","1","0","0","0","9","6","2","0","0","0","1","1","79","0","0","1","-1","3","0","1","0","0","3","0","2","-1","1","0","0"
"2020-05-15","0","0","8","0","2","2","3","3","1","0","7","1","7","0","0","0","0","0","7","0","0","8","1","6","9","2","-1","19","5","0","16","4","32","1","4","5","0","2","0","0","3","0","87","1","0","3","19","4","-5","3","0","0","0","0","0","1","3","2","1","78","0","0","3","1","2","0","45","11","15","7","0","1","0","0","7","8","0","1","0","0","0","0","1","0","0","1","1","1","0","0","1","1","0","1","0","1","0","0","1","2","1","2","3","0","4","13","-1","0","0","-25","4","2","0","0","0","7","-2","2","1","0","0","10","0","0","0","2","0","3","0","1","1","0","0","0","0","0","5","5","0","0","0","3","0","0","281","0","2","0","0","1","0","0","0","0","-2","1","2","-3","0","2","4"
"2020-05-16","0","0","0","0","2","0","0","0","0","0","3","1","3","-1","0","0","0","1","-1","1","0","1","1","0","3","0","0","5","-2","1","3","1","12","0","1","3","0","3","0","0","0","0","49","0","1","2","0","5","0","0","4","0","1","0","0","1","8","1","0","46","2","0","-1","2","0","0","0","3","6","0","0","0","0","0","2","-1","0","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","2","1","-1","0","0","48","0","0","1","0","-1","0","0","27","2","-1","0","1","0","1","0","15","0","0","0","0","0","1","1","0","0","1","0","2","0","0","0","0","0","0","2","1","1","0","1","4","0","0","143","0","1","0","0","1","0","0","0","0","0","0","3","0","0","3","0"
"2020-05-17","0","0","1","0","3","0","-1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","-1","-1","0","-1","0","0","14","0","1","6","0","-1","1","0","0","0","-1","0","0","0","0","2","0","0","0","-1","-1","0","0","0","0","0","0","0","1","0","1","2","12","2","0","-1","1","0","0","-3","6","6","10","0","-1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","1","0","1","0","1","0","0","0","-1","0","0","0","0","0","0","-2","-1","0","44","-1","-1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","5","0","0","0","1","0","0","248","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-05-18","3","2","1","0","3","0","6","11","2","2","1","-1","1","1","4","0","4","2","-1","3","0","0","0","0","8","0","0","9","5","0","1","1","23","7","7","7","-1","1","0","4","0","0","54","12","5","5","3","2","-2","1","3","2","0","1","2","3","7","6","0","-10","2","0","2","0","2","3","86","35","12","2","0","0","2","0","-3","4","0","5","0","1","1","0","3","0","0","-1","1","-1","1","1","0","5","1","2","0","6","0","0","-2","-1","1","0","0","1","1","16","5","1","0","48","0","0","3","4","0","1","0","2","0","0","0","1","1","0","1","0","3","6","2","4","2","0","1","0","1","0","5","4","2","0","0","1","3","0","181","1","1","0","6","3","0","4","0","0","0","-2","8","0","2","0","1"
"2020-05-19","2","0","10","-1","2","3","4","14","1","1","14","1","5","2","1","0","2","0","0","1","0","10","2","3","16","1","2","22","0","0","1","3","74","9","5","0","0","2","5","3","0","2","62","3","0","0","4","6","3","5","2","21","0","0","0","2","8","7","0","44","5","0","2","4","0","0","91","2","27","9","1","0","2","3","-16","5","0","2","0","1","2","0","8","1","3","0","3","2","0","0","0","1","0","0","1","1","0","1","0","0","5","7","0","0","3","11","2","1","1","-8","6","0","1","6","0","0","0","1","0","0","0","4","2","1","0","1","4","1","1","2","0","0","1","0","1","0","1","3","0","0","0","12","1","1","-80","0","6","2","2","3","0","1","0","0","0","3","6","2","0","1","4"
"2020-05-20","2","2","-3","0","4","0","5","9","0","2","-3","-1","2","0","1","1","4","6","0","1","2","7","4","-1","9","-1","2","13","0","0","24","1","81","1","4","2","4","-1","0","3","0","9","61","9","3","1","4","7","2","32","1","0","0","0","1","3","13","22","2","-2","1","0","2","2","1","0","49","13","39","-1","0","1","2","3","4","1","0","3","0","0","1","0","-4","1","0","1","-4","2","0","2","0","17","5","2","2","0","2","0","3","0","2","6","0","0","2","5","9","1","0","-2","14","0","0","3","1","6","-1","3","0","0","1","6","-1","-1","0","0","5","3","0","4","1","0","0","0","-2","4","13","6","1","0","0","2","0","0","296","1","0","5","6","14","0","3","1","0","3","1","12","1","0","3","5"
"2020-05-21","3","2","5","0","3","22","4","5","5","5","8","1","0","0","0","2","-2","0","-1","1","0","12","2","0","18","0","1","11","8","2","13","0","41","8","5","10","5","17","-1","1","1","4","59","4","0","1","44","3","-1","1","2","0","0","0","0","-3","10","9","0","79","6","0","2","1","-1","2","62","3","18","-2","1","3","0","1","8","11","1","2","0","3","0","1","0","0","2","0","1","-5","13","0","6","3","0","-1","0","1","3","0","3","1","3","5","0","0","3","31","5","21","0","55","3","0","1","1","0","1","3","3","0","0","0","21","3","0","2","1","-5","4","0","7","1","0","0","-1","1","1","2","10","1","1","0","12","5","1","32","1","4","3","14","0","1","1","0","0","-1","0","14","0","0","12","1"
"2020-05-22","3","0","0","0","30","5","5","3","2","4","7","3","2","0","1","1","0","1","2","0","0","2","18","0","22","1","4","21","11","2","24","0","30","7","13","-1","4","8","1","6","5","2","42","1","1","0","7","23","-1","5","11","2","0","0","0","3","6","1","0","59","3","0","0","1","1","1","79","6","21","8","0","1","0","2","4","4","0","6","5","2","0","1","0","0","4","0","1","2","3","0","0","3","0","2","0","0","2","0","2","1","-2","1","0","1","3","22","6","0","2","54","9","1","1","3","3","6","0","-2","2","0","0","1","3","0","3","0","4","1","0","4","2","0","0","0","2","5","4","8","2","0","0","11","2","0","32","0","0","10","0","10","0","0","0","0","0","1","29","0","2","2","-3"
"2020-05-23","3","0","3","1","0","0","2","17","1","0","9","1","2","0","1","3","0","2","3","0","1","1","0","1","7","2","0","17","3","1","18","1","6","2","9","0","0","5","1","1","1","0","66","0","0","1","2","9","2","2","2","0","0","0","0","4","2","2","1","46","8","0","2","2","0","0","36","9","36","1","0","1","0","0","-1","3","0","2","0","0","0","0","-2","1","0","0","4","0","1","0","0","1","0","-1","5","1","0","0","0","0","2","3","1","1","5","27","3","0","0","86","2","0","2","0","0","3","1","1","1","0","0","2","1","0","1","0","3","1","2","3","0","0","1","0","0","2","1","1","0","0","0","7","4","2","186","0","1","1","0","5","0","1","1","0","0","1","21","0","0","1","0"
"2020-05-24","8","3","-1","0","2","0","0","-1","2","0","1","1","1","0","1","0","1","1","0","3","0","5","4","0","10","2","0","3","2","0","30","2","41","21","7","0","2","15","1","10","0","0","111","1","0","3","2","3","-2","0","0","0","0","0","1","1","1","3","0","77","1","0","0","0","0","1","59","12","17","15","0","3","0","0","6","1","0","0","0","2","0","0","0","1","1","0","1","1","1","0","0","12","0","0","1","0","0","1","0","0","0","0","0","0","1","14","15","0","0","79","2","0","0","1","1","-1","0","2","0","0","0","2","7","0","1","0","0","-1","0","6","1","0","1","0","0","0","2","6","0","0","0","5","4","0","-25","0","1","-1","3","3","0","1","0","0","0","1","9","0","0","1","5"
"2020-05-25","2","2","2","0","-1","0","9","0","3","3","2","-1","0","1","0","0","2","2","2","-1","0","27","4","0","3","1","0","21","8","0","13","7","93","2","53","1","0","45","0","2","0","2","48","7","0","4","3","14","1","1","0","0","1","0","0","1","1","31","3","26","2","0","2","0","0","0","142","2","5","0","0","0","0","2","9","6","1","1","0","1","3","0","5","0","2","2","3","11","2","0","0","5","3","0","1","0","1","0","0","0","0","1","1","1","0","14","7","2","0","73","14","0","0","1","1","2","0","1","0","0","4","7","2","0","1","1","6","1","2","4","0","0","0","0","1","0","2","9","0","0","0","10","5","1","-363","0","2","2","7","9","1","-1","1","0","0","0","4","0","0","0","1"
"2020-05-26","4","4","3","3","5","7","15","9","4","1","1","2","-1","1","2","1","0","3","1","0","0","18","6","1","24","5","0","19","17","0","41","1","59","4","30","5","-1","7","3","0","0","1","116","3","2","2","44","13","1","34","12","2","-1","0","0","11","15","12","0","150","2","0","6","-1","1","1","109","4","51","1","4","1","0","0","14","7","0","5","1","0","1","0","1","0","4","2","1","8","1","1","0","9","0","3","2","0","2","0","0","1","0","1","-1","0","3","4","24","3","0","-69","3","0","0","1","2","4","0","0","1","1","1","19","1","1","4","0","3","6","2","5","2","0","4","0","1","2","10","6","3","0","0","8","1","0","-504","2","4","6","21","3","0","0","0","0","0","1","20","7","1","0","3"
"2020-05-27","5","3","3","-2","2","8","9","6","4","1","5","3","0","0","1","1","0","5","1","1","0","22","4","3","4","3","0","11","10","2","16","0","53","8","55","8","2","14","-1","3","0","4","152","5","0","2","10","4","3","3","-1","0","1","0","0","3","10","10","2","79","6","0","9","5","2","1","173","5","44","0","0","4","0","2","17","6","0","18","0","1","2","1","0","0","3","4","-1","1","2","0","3","9","4","1","3","3","0","0","3","1","13","-1","0","0","2","19","6","1","0","8","11","0","0","1","2","6","0","0","0","1","1","10","8","-1","15","0","2","3","1","6","1","0","0","0","0","2","1","4","1","1","0","0","4","1","-418","3","1","7","25","2","0","1","1","0","0","3","8","0","0","5","-4"
"2020-05-28","5","3","8","0","5","4","5","11","2","3","3","2","1","1","1","6","-2","4","0","6","0","4","4","0","1","0","0","8","11","0","15","1","41","-1","27","6","1","6","0","2","1","0","62","20","1","1","-20","7","-1","5","1","0","0","0","1","-4","5","5","4","58","3","0","10","6","-3","1","139","3","28","2","2","1","2","2","0","1","1","4","0","3","1","0","0","1","6","0","0","-2","2","0","0","15","0","0","5","1","2","4","1","1","-3","1","0","0","2","6","3","2","0","-22","4","0","2","5","0","6","1","0","0","2","1","13","2","0","3","1","3","4","4","6","0","0","1","1","2","-2","0","9","1","0","0","15","4","0","-53","-1","0","3","4","2","0","0","0","0","4","1","11","1","0","-2","-1"
"2020-05-29","8","5","1","0","6","0","4","8","1","4","7","0","3","0","0","0","0","6","1","0","0","3","10","0","14","6","0","16","9","2","13","0","39","4","0","5","0","11","0","3","0","1","83","4","0","2","0","11","0","3","0","1","0","0","2","3","2","5","1","123","0","0","3","4","1","1","114","5","15","0","1","2","0","0","14","1","4","9","1","0","3","0","0","0","1","1","0","0","9","0","0","15","4","1","5","4","0","0","2","0","0","1","0","0","1","9","7","5","2","72","11","2","2","1","0","5","2","1","0","1","2","19","5","0","0","0","8","2","1","10","0","0","3","1","1","0","0","8","1","1","1","9","1","0","-294","1","0","26","15","4","0","0","1","1","0","2","9","3","0","1","1"
