"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-06-16","",""," ##.## %"," ##.## %","-71.43 %","","","","-66.67 %"," 55.56 %"," ##.## %","   .00 %","   .00 %","-73.33 %","","-66.67 %","","","-33.33 %","-50.00 %","   .00 %","-50.00 %","","","   .00 %"," 25.00 %"," 50.00 %","-25.00 %","   .00 %","","","  8.33 %"," ##.## %","-88.89 %","","","   .00 %"," ##.## %","",""," ##.## %","-86.36 %",""," ##.## %","","","","-87.50 %"," ##.## %","","","   .00 %","","-56.25 %","   .00 %","","-50.00 %"," 28.57 %","",""
"2020-06-17","",""," ##.## %",""," 50.00 %","","","","   .00 %"," -7.14 %","-44.44 %","","   .00 %","-75.00 %","","-75.00 %","",""," ##.## %","-83.33 %",""," ##.## %","","","","-60.00 %","",""," ##.## %","","   .00 %","-53.85 %"," 16.67 %","   .00 %","",""," 33.33 %","-80.00 %","",""," 33.33 %","",""," ##.## %","","","","","-25.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 57.14 %","","","   .00 %","-88.89 %","",""
"2020-06-18","","","-62.50 %","-85.71 %"," 33.33 %","","","","","","-40.00 %","","-50.00 %"," ##.## %","","","","","-78.57 %","","","-62.50 %","","","   .00 %","","   .00 %","-33.33 %","","","","-66.67 %","-85.71 %","-50.00 %","","",""," ##.## %","",""," 75.00 %","   .00 %",""," ##.## %","","","","   .00 %","   .00 %","","","","   .00 %","-63.64 %","   .00 %",""," ##.## %","","",""
"2020-06-19","","","","","-75.00 %","","",""," ##.## %","   .00 %","   .00 %",""," ##.## %","-36.36 %","","   .00 %","","",""," ##.## %",""," ##.## %","",""," ##.## %"," 50.00 %","","-50.00 %","","","","","   .00 %"," ##.## %","","","   .00 %"," ##.## %","","","  7.14 %","   .00 %","","","","",""," ##.## %"," 66.67 %","   .00 %","   .00 %"," ##.## %","   .00 %"," ##.## %","   .00 %","","-40.00 %","","",""
"2020-06-20","","","","   .00 %"," ##.## %","","",""," ##.## %",""," 33.33 %","   .00 %","","-21.43 %",""," 33.33 %","","","   .00 %","-97.14 %","-50.00 %","-14.29 %","","",""," ##.## %","","","-90.91 %",""," 66.67 %","   .00 %"," ##.## %","-66.67 %","","","-83.33 %","","",""," 53.33 %","-33.33 %","","","","","",""," 50.00 %","-##.## %","","","","-63.16 %","   .00 %","","-##.## %","   .00 %","",""
"2020-06-21","","","","","","","","","-50.00 %",""," ##.## %","   .00 %","-97.22 %"," ##.## %","","","","","","","","-50.00 %","","","","-70.00 %","","   .00 %","","","-40.00 %","-31.25 %","-77.78 %","","",""," ##.## %","-62.50 %","","","-39.13 %"," 75.00 %","","   .00 %","","","",""," 20.00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 42.86 %","","","   .00 %","-60.00 %","",""
"2020-06-22","","","   .00 %","   .00 %","-95.45 %","","","","-88.89 %","   .00 %","-45.45 %","-71.43 %"," ##.## %","-48.48 %","","","","","","   .00 %","   .00 %","-66.67 %","","","-83.33 %","-33.33 %","   .00 %"," ##.## %"," ##.## %",""," 33.33 %"," ##.## %"," ##.## %","   .00 %","",""," ##.## %","","",""," ##.## %","-42.86 %","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","",""," ##.## %","   .00 %",""," ##.## %","","",""
"2020-06-23","","","","   .00 %"," ##.## %","","",""," ##.## %","","-50.00 %","-50.00 %","","-94.12 %","","   .00 %","","","   .00 %",""," 50.00 %","   .00 %","","","","-25.00 %","",""," ##.## %","","-50.00 %","-66.67 %","-75.00 %"," ##.## %","","","-90.00 %"," ##.## %","",""," -2.78 %","-50.00 %","","","","","","-94.44 %"," 77.78 %","-50.00 %","","   .00 %","","-81.48 %","-20.00 %","","-28.57 %","   .00 %","",""
"2020-06-24","","","","   .00 %"," 60.00 %","","","","-88.89 %","   .00 %"," ##.## %"," ##.## %",""," ##.## %","","","","","   .00 %","   .00 %","","","","","","-33.33 %","   .00 %",""," 50.00 %","","","-33.33 %"," ##.## %"," ##.## %","",""," ##.## %","-92.86 %","","","-42.86 %","   .00 %","","","","",""," ##.## %","-50.00 %","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %","","","","",""
"2020-06-25","","","","-75.00 %","   .00 %","","","","   .00 %","-37.50 %","-36.36 %","-80.00 %","   .00 %"," 80.00 %","","   .00 %","","","","   .00 %"," ##.## %","   .00 %","","","","   .00 %","   .00 %","   .00 %"," 83.33 %",""," ##.## %","   .00 %","-92.31 %"," 12.00 %","","","-93.75 %"," ##.## %","","","-25.00 %"," ##.## %","","-14.29 %","","","","   .00 %","-62.50 %","   .00 %","   .00 %","","","-76.92 %"," ##.## %","","-80.00 %","   .00 %","",""
"2020-06-26","","","   .00 %","","-62.50 %","","","","","-20.00 %"," ##.## %","","","-88.89 %","","","","","-25.00 %"," ##.## %","","-50.00 %","","","   .00 %"," ##.## %","","-33.33 %","-81.82 %","",""," ##.## %"," ##.## %","-71.43 %","",""," ##.## %","   .00 %","",""," 53.33 %","-78.57 %","","","","",""," 66.67 %"," 33.33 %"," ##.## %"," ##.## %","   .00 %","","-88.89 %","-83.33 %","","","-84.62 %","",""
"2020-06-27","","","","   .00 %"," ##.## %","","",""," ##.## %","-12.50 %"," 83.33 %"," ##.## %","   .00 %"," ##.## %","","   .00 %","","","","-64.29 %","-25.00 %"," ##.## %","","","   .00 %","-11.11 %","   .00 %"," ##.## %"," ##.## %","","   .00 %","-31.82 %","-90.00 %"," 62.50 %","","","-33.33 %"," 18.18 %","","","  8.70 %","-66.67 %","","   .00 %","","","","","-62.50 %","-66.67 %","   .00 %","   .00 %",""," ##.## %"," ##.## %","","   .00 %"," ##.## %","",""
"2020-06-28","","","   .00 %","-40.00 %","-11.11 %","","","",""," 28.57 %"," 21.21 %","-76.74 %","-85.71 %","","","-50.00 %","","","   .00 %","-40.00 %","-66.67 %"," 62.50 %","","","-53.85 %","-12.50 %","","-83.33 %","-86.67 %","","","-66.67 %"," ##.## %","-84.62 %","",""," ##.## %","-61.54 %","",""," -8.00 %"," ##.## %",""," ##.## %","","","","   .00 %"," ##.## %"," ##.## %"," ##.## %","-50.00 %","   .00 %","   .00 %"," 75.00 %",""," ##.## %","   .00 %","",""
"2020-06-29","","","-90.00 %","-66.67 %"," 12.50 %","","","","   .00 %"," ##.## %","-85.00 %","-90.00 %","","   .00 %",""," ##.## %","","","-50.00 %"," ##.## %","","-76.92 %","","","-50.00 %"," ##.## %","   .00 %","   .00 %","","","-68.42 %"," 20.00 %","-14.29 %"," ##.## %","","","-43.75 %"," ##.## %","",""," ##.## %"," ##.## %","","-71.43 %","","","","   .00 %"," 90.00 %","-42.86 %","-66.67 %"," ##.## %","-50.00 %"," ##.## %","-85.71 %","","-76.92 %"," ##.## %","",""
"2020-06-30","","",""," ##.## %"," 22.22 %","","",""," ##.## %"," ##.## %"," 83.33 %"," ##.## %","   .00 %","-94.74 %","","-78.79 %","",""," ##.## %","-83.33 %","   .00 %","   .00 %","",""," ##.## %"," 62.50 %"," ##.## %"," ##.## %","",""," 66.67 %"," 33.33 %"," ##.## %","-72.22 %","",""," 11.11 %","-28.57 %","","","-64.22 %","-60.00 %","   .00 %"," ##.## %","","","",""," 10.53 %","-75.00 %"," ##.## %",""," ##.## %"," 50.00 %"," ##.## %",""," ##.## %","-48.00 %","",""
"2020-07-01","","","   .00 %","","-81.82 %","","",""," 25.00 %","-80.56 %","   .00 %","-55.56 %",""," ##.## %","","-57.14 %","","","-37.50 %"," ##.## %"," ##.## %","","","","-50.00 %","-69.23 %","-80.00 %","-22.22 %"," 50.00 %","","-60.00 %"," ##.## %","-77.78 %","-80.00 %","","","-20.00 %","-70.00 %","","","-41.03 %"," ##.## %","","-50.00 %","","","","   .00 %","-85.71 %","   .00 %","-40.00 %","-90.00 %","-77.78 %"," ##.## %","  7.14 %","",""," -7.69 %","",""
"2020-07-02","","","-66.67 %","-20.00 %"," ##.## %","","","","","-42.86 %"," ##.## %"," ##.## %","   .00 %","   .00 %","","   .00 %","",""," 80.00 %"," ##.## %","","","",""," ##.## %","-75.00 %",""," 14.29 %","","","-75.00 %"," -6.25 %","-25.00 %"," ##.## %","",""," ##.## %"," ##.## %","",""," ##.## %","-50.00 %",""," ##.## %","","","","-81.82 %",""," ##.## %"," 33.33 %","   .00 %","   .00 %","-47.37 %","-80.00 %","","   .00 %","  8.33 %","",""
"2020-07-03","",""," ##.## %","-25.00 %","-31.03 %","","","","   .00 %"," ##.## %","-35.71 %","-46.15 %"," ##.## %"," ##.## %",""," ##.## %","","","-11.11 %","-92.86 %","   .00 %"," 66.67 %","","","-41.67 %"," ##.## %","","-12.50 %","   .00 %",""," ##.## %","-66.67 %"," ##.## %","-34.62 %","","","  7.32 %","-60.00 %","","","-55.91 %"," ##.## %","","-69.23 %","","",""," ##.## %","   .00 %"," ##.## %"," 50.00 %"," ##.## %"," 50.00 %"," ##.## %"," 33.33 %","",""," 46.15 %","",""
"2020-07-04","","","","","-90.00 %","","","","   .00 %","","-22.22 %"," ##.## %","   .00 %","-33.33 %","","","",""," ##.## %"," ##.## %","-87.50 %","","","","-57.14 %",""," ##.## %","-42.86 %","-80.00 %",""," ##.## %","   .00 %","-75.00 %"," 29.41 %","","","-56.82 %","   .00 %","","","-57.14 %","",""," 75.00 %","","",""," ##.## %"," ##.## %"," 14.29 %","-83.33 %","","-66.67 %","","","","   .00 %"," 10.53 %","",""
"2020-07-05","","","   .00 %","   .00 %"," ##.## %","","",""," 50.00 %","   .00 %"," 57.14 %","-85.00 %"," ##.## %","-64.29 %","","-84.21 %","","","-73.53 %","-61.54 %"," ##.## %","   .00 %","","","","-60.00 %","-62.50 %"," 50.00 %"," ##.## %","","-83.33 %"," 40.00 %"," ##.## %","  2.27 %","",""," 15.79 %"," ##.## %","",""," 58.33 %","","","-85.71 %","","","","-83.02 %"," ##.## %","-79.17 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %",""," ##.## %","-14.29 %","",""
"2020-07-06","","",""," 66.67 %","","","","","   .00 %",""," 18.18 %"," 66.67 %",""," ##.## %",""," ##.## %","","","-88.89 %"," 20.00 %","-60.00 %","-62.50 %","","",""," ##.## %"," 50.00 %","-16.67 %","",""," ##.## %","   .00 %"," -8.33 %","-84.44 %","","","-31.82 %","-80.95 %","",""," 44.74 %","   .00 %",""," ##.## %","","","","-66.67 %","-20.00 %","   .00 %","","-33.33 %","-66.67 %","-20.00 %"," ##.## %","","","-27.78 %","",""
"2020-07-07","","","-40.00 %","-60.00 %","","","",""," ##.## %","   .00 %","  3.85 %"," 40.00 %","   .00 %","-96.30 %","","-26.67 %","",""," ##.## %","-50.00 %","-50.00 %"," 33.33 %","","","   .00 %"," ##.## %","-77.78 %"," 60.00 %","-16.67 %","","-66.67 %"," ##.## %"," ##.## %"," ##.## %","","","-86.67 %"," 75.00 %","   .00 %","","  1.82 %"," 33.33 %","","-66.67 %","","","","   .00 %"," ##.## %"," ##.## %","   .00 %",""," ##.## %"," ##.## %"," ##.## %","","   .00 %","-76.92 %","",""
"2020-07-08","",""," ##.## %"," ##.## %"," 75.00 %","","","","-54.55 %","   .00 %"," 85.19 %","-71.43 %"," ##.## %"," ##.## %","","-27.27 %","","","-50.00 %"," ##.## %"," ##.## %"," ##.## %","",""," ##.## %",""," ##.## %","   .00 %"," ##.## %",""," ##.## %","-32.00 %","-20.00 %"," 13.33 %","",""," 50.00 %"," ##.## %","",""," ##.## %"," ##.## %",""," ##.## %","","",""," 66.67 %","-75.00 %","","-20.00 %","   .00 %","","  5.26 %","-38.10 %",""," 50.00 %","-66.67 %","",""
"2020-07-09","","","   .00 %","-58.33 %","   .00 %","","",""," ##.## %","-34.33 %"," 26.00 %","   .00 %","-21.43 %","-50.00 %",""," 37.50 %","","","-33.33 %","-72.13 %","-83.33 %","","","","-50.00 %","   .00 %"," ##.## %","   .00 %","-20.00 %","","","-52.94 %"," 20.83 %"," ##.## %","",""," ##.## %","-80.56 %","","","-43.46 %","-81.82 %",""," ##.## %","","","",""," ##.## %","   .00 %",""," 50.00 %","-92.31 %","-10.00 %","-46.15 %",""," ##.## %"," ##.## %","",""
"2020-07-10","","","-50.00 %"," 20.00 %","-85.71 %","","","","-70.00 %",""," 33.33 %","","-54.55 %"," 25.00 %",""," 90.91 %","","","-90.00 %",""," ##.## %","   .00 %","","","-66.67 %","","-72.97 %","","-50.00 %","","-30.77 %"," 87.50 %","","-12.82 %","","","-69.05 %","-85.71 %","","","-45.52 %","-50.00 %","","-63.16 %","","","","","-68.42 %","-86.67 %","   .00 %","-33.33 %","",""," ##.## %","","","-47.83 %","",""
"2020-07-11","",""," 25.00 %","-16.67 %","","","",""," 16.67 %","   .00 %","-10.71 %","   .00 %"," 40.00 %","-80.00 %","","-47.62 %","",""," ##.## %","   .00 %"," ##.## %"," ##.## %","",""," ##.## %","   .00 %"," 20.00 %","   .00 %"," 75.00 %",""," 22.22 %","-40.00 %","   .00 %"," 11.76 %","","","-53.85 %"," ##.## %","-##.## %",""," 82.19 %"," ##.## %","","-42.86 %","","","","   .00 %"," ##.## %"," ##.## %","   .00 %","   .00 %","","-11.11 %","-36.84 %","","   .00 %","","",""
"2020-07-12","",""," ##.## %"," ##.## %","   .00 %","","","","-42.86 %"," ##.## %","  8.00 %"," ##.## %"," ##.## %","",""," 18.18 %","",""," -7.89 %"," 30.43 %","-76.92 %"," ##.## %","","",""," ##.## %"," -8.33 %","   .00 %"," ##.## %","","-45.45 %","-33.33 %"," ##.## %"," 89.47 %","",""," ##.## %"," 10.14 %","",""," 33.08 %","-61.11 %",""," ##.## %","","","","-75.00 %","-29.17 %"," 74.07 %"," ##.## %"," 50.00 %","   .00 %"," ##.## %","-16.67 %",""," ##.## %","   .00 %","",""
"2020-07-13","","","-92.86 %"," 81.82 %","-85.71 %","","","","-25.00 %","  3.95 %"," -3.70 %","-17.50 %","-96.30 %","   .00 %","","-15.38 %","",""," 85.71 %","-26.67 %"," ##.## %"," 21.43 %","","","   .00 %","-37.78 %","-18.18 %","   .00 %","-41.38 %",""," 16.67 %"," ##.## %"," 11.48 %","  5.56 %","","","-69.23 %","-90.79 %","",""," 29.38 %"," 14.29 %",""," 75.86 %","","",""," ##.## %"," 70.59 %","-82.98 %","-54.55 %"," 33.33 %","-53.85 %","-48.98 %","-70.00 %","","-83.33 %","-27.78 %","",""
"2020-07-14","",""," ##.## %","-65.00 %"," ##.## %","","",""," ##.## %"," 44.30 %","-23.08 %"," 39.39 %"," ##.## %"," ##.## %",""," ##.## %","","","-20.00 %","   .00 %"," 10.71 %","   .00 %","","","-44.44 %","-35.71 %"," ##.## %"," 25.00 %"," 94.12 %",""," 71.43 %","-14.63 %","-29.41 %","-28.95 %","",""," ##.## %"," ##.## %","","","-29.26 %","-25.00 %","","-49.02 %","","",""," -9.09 %","-24.14 %"," ##.## %"," 20.00 %","-50.00 %","-16.67 %"," 10.00 %"," ##.## %",""," 83.33 %"," 48.72 %","",""
"2020-07-15","",""," 13.33 %"," 28.57 %","-16.67 %","","","","   .00 %","-34.21 %"," ##.## %","-69.57 %","-34.62 %","-40.00 %","","-83.06 %","","","-17.31 %","  4.55 %","-87.10 %","-70.59 %","",""," ##.## %"," 77.78 %"," 86.05 %"," 20.00 %","-69.70 %","","-75.00 %","-97.14 %","-33.33 %","  9.26 %","","","-65.42 %","-43.48 %","",""," 49.38 %"," ##.## %",""," 42.31 %","","",""," 30.00 %"," 54.55 %","-89.19 %"," ##.## %"," ##.## %","-20.00 %"," 63.64 %","-60.00 %",""," ##.## %"," 60.34 %","",""
"2020-07-16","","",""," 66.67 %","-80.00 %","","",""," 66.67 %","-52.00 %","-56.00 %"," ##.## %"," 29.41 %"," ##.## %",""," 76.19 %","",""," -2.33 %","-21.74 %"," ##.## %"," ##.## %","","","-72.00 %","-75.00 %","-73.75 %"," 16.67 %"," ##.## %",""," ##.## %","","  3.12 %"," 15.25 %","",""," ##.## %","-71.15 %","",""," 56.61 %","   .00 %","","-83.78 %","","","","-46.15 %"," -8.82 %"," ##.## %"," 15.38 %","-44.44 %","","-30.00 %"," ##.## %",""," 20.00 %","-43.01 %","",""
"2020-07-17","","","   .00 %","-20.00 %"," ##.## %","","","","-93.33 %","-22.22 %"," ##.## %","  1.85 %","-22.73 %","-50.00 %","","-40.54 %","","","-40.48 %"," 55.56 %","-94.92 %","-56.52 %","","","-28.57 %"," ##.## %"," ##.## %","-42.86 %"," 15.56 %","","-42.86 %","   .00 %"," 75.76 %","-58.82 %","",""," 44.09 %"," ##.## %","",""," -3.69 %"," 33.33 %",""," ##.## %","","","","-28.57 %"," 41.94 %"," 76.32 %"," -6.67 %"," 40.00 %","   .00 %"," ##.## %"," 43.75 %","","-30.00 %"," 94.34 %","",""
"2020-07-18","",""," ##.## %","  8.33 %"," ##.## %","","",""," ##.## %","-67.86 %","-45.39 %"," -9.09 %"," 88.24 %"," 54.55 %",""," ##.## %","",""," ##.## %"," -7.14 %"," ##.## %","-10.00 %","",""," ##.## %","","-35.85 %"," ##.## %","  1.92 %",""," 50.00 %"," 41.67 %","-84.48 %"," ##.## %","","","-54.48 %","-45.21 %","",""," -7.95 %","-21.88 %",""," 40.79 %","","",""," ##.## %"," -4.55 %"," 13.43 %"," 28.57 %","-28.57 %"," ##.## %","-80.14 %"," -4.35 %","","  4.76 %","-55.34 %","",""
"2020-07-19","",""," 29.17 %"," 15.38 %","-14.55 %","","",""," -5.56 %","-88.89 %","-10.39 %"," 72.00 %","-87.50 %","-11.76 %","","-53.85 %","","","-57.35 %"," 53.85 %"," ##.## %"," ##.## %","","","-63.16 %","   .00 %","-52.94 %","-37.50 %","-22.64 %",""," ##.## %"," -5.88 %","","-19.77 %","","","  3.28 %","-87.50 %","","","-65.77 %"," 16.00 %","","  4.67 %","","","","-69.23 %"," ##.## %","  7.89 %","-33.33 %"," ##.## %","-18.18 %","-72.41 %"," 54.55 %",""," 63.64 %"," 91.30 %","",""
"2020-07-20","","","-90.32 %"," 20.00 %","-29.79 %","","","","-17.65 %"," ##.## %"," 42.03 %","-11.63 %"," ##.## %"," 80.00 %","","-33.33 %","","","  8.62 %","-75.00 %","","-48.94 %","","","-71.43 %","-88.89 %","-25.00 %","-35.00 %","-26.83 %","","-41.67 %","-93.75 %","   .00 %","-92.75 %","","","-20.63 %"," ##.## %","",""," 72.17 %"," 31.03 %","","-50.00 %","","",""," 25.00 %","-25.56 %","-62.20 %"," ##.## %","-30.77 %","-72.22 %","-37.50 %","-32.35 %","","-33.33 %","-84.09 %","",""
"2020-07-21","",""," ##.## %"," -5.56 %","","","","","   .00 %","","-17.35 %","-59.21 %"," 91.67 %","-29.63 %",""," ##.## %","",""," 55.56 %","-80.00 %","-48.94 %","  8.33 %","","","",""," -8.33 %"," 84.62 %","-56.67 %",""," 71.43 %"," ##.## %","-64.29 %"," ##.## %","","","-80.00 %","-76.92 %","","","-34.34 %","-23.68 %",""," 19.64 %","","",""," ##.## %","-86.57 %","  3.23 %"," 34.62 %"," 44.44 %"," ##.## %"," ##.## %","-65.22 %",""," ##.## %","-57.14 %","",""
"2020-07-22","","","","-29.41 %","   .00 %","","","","-85.71 %","   .00 %"," -2.47 %","-29.03 %","-56.52 %","-73.68 %","","-97.14 %","","","-15.31 %"," ##.## %"," 87.50 %"," 57.69 %","","","   .00 %","   .00 %"," 45.45 %","-58.33 %","  7.69 %","","-25.00 %","-66.67 %","-20.00 %","  3.60 %","",""," ##.## %"," ##.## %","",""," ##.## %"," 68.97 %","","  1.49 %","","","","-85.11 %","-33.33 %"," 15.62 %","-54.29 %","-38.46 %"," ##.## %"," 57.14 %"," ##.## %","","-34.21 %"," ##.## %","",""
"2020-07-23","","","   .00 %"," 66.67 %","-87.10 %","","",""," ##.## %"," 20.83 %","  5.06 %"," 36.36 %"," ##.## %"," ##.## %",""," ##.## %","",""," 43.37 %","-27.78 %"," 28.89 %"," 82.93 %","","","","-97.56 %"," ##.## %","-20.00 %"," ##.## %",""," ##.## %","   .00 %"," ##.## %","-71.30 %","","","-46.81 %"," ##.## %","","","-32.53 %","-34.69 %",""," 54.41 %","","",""," 57.14 %"," ##.## %"," ##.## %","-25.00 %","-25.00 %","-88.89 %","-22.73 %","","","-96.00 %"," ##.## %","",""
"2020-07-24","","",""," 75.00 %","-50.00 %","","","","-76.47 %"," ##.## %"," -2.41 %"," 13.33 %","-80.65 %","   .00 %","","  7.27 %","",""," 23.53 %","-46.15 %","-29.31 %","-48.00 %","","","-50.00 %"," ##.## %","-46.55 %"," 37.50 %"," -3.23 %","","-66.67 %"," ##.## %","-36.36 %"," ##.## %","","","-16.00 %","-94.62 %","",""," 82.74 %"," -3.12 %",""," -3.81 %","","","","-90.91 %"," -8.70 %"," 23.47 %","-25.00 %"," 83.33 %"," ##.## %"," ##.## %","   .00 %",""," ##.## %","-43.40 %","",""
"2020-07-25","","","   .00 %","-28.57 %"," ##.## %","","",""," ##.## %"," 44.87 %"," 83.95 %"," ##.## %"," ##.## %"," 22.73 %",""," 69.49 %","",""," -8.84 %"," ##.## %","-58.54 %"," 17.95 %","",""," ##.## %"," ##.## %"," 32.26 %"," ##.## %"," 30.00 %",""," 55.56 %"," ##.## %"," 71.43 %","-45.45 %","",""," ##.## %","-71.43 %","",""," -2.50 %"," ##.## %",""," 66.34 %","","",""," ##.## %"," ##.## %","-72.73 %"," ##.## %"," 27.27 %"," 52.94 %","-65.91 %"," ##.## %",""," ##.## %","-60.00 %","",""
"2020-07-26","","","-61.82 %"," 32.00 %"," ##.## %","","",""," ##.## %","-43.36 %","-52.35 %","-12.82 %","   .00 %"," 88.89 %","","-80.00 %","","","-15.67 %"," 53.85 %"," ##.## %","  6.52 %","",""," ##.## %","-86.44 %","-58.54 %"," ##.## %"," 46.15 %","","-42.86 %","-11.11 %"," ##.## %"," ##.## %","","","-53.33 %"," ##.## %","",""," 13.35 %","-55.00 %","","-44.05 %","","",""," 96.43 %","-22.08 %"," ##.## %","-46.34 %","-42.86 %","-38.46 %"," ##.## %"," 33.33 %","","-40.32 %"," ##.## %","",""
"2020-07-27","",""," 42.86 %","-54.55 %"," 39.58 %","","","","-28.95 %","-32.81 %","-47.89 %","-24.51 %","-19.23 %"," -5.88 %",""," ##.## %","","","-19.47 %","-35.00 %","-73.12 %","-71.43 %","",""," 63.16 %","  4.17 %","  5.88 %"," 17.65 %","-49.12 %",""," ##.## %"," 18.75 %","-47.62 %","-56.91 %","","","-17.14 %"," 51.67 %","","","-10.81 %"," 51.85 %","","-26.60 %","","","","-65.45 %","-50.00 %","-38.24 %"," -4.55 %","-12.50 %"," 18.75 %","-35.56 %"," 30.00 %","","-58.11 %"," ##.## %","",""
"2020-07-28","",""," 86.67 %"," 93.33 %"," 11.94 %","","",""," 11.11 %"," 30.23 %"," 48.65 %"," 11.69 %"," ##.## %","-45.83 %","","-73.91 %","",""," 59.34 %"," 80.77 %"," 56.00 %"," 57.14 %","","","-51.61 %"," ##.## %"," ##.## %","  5.00 %","-37.93 %","","-33.33 %"," -3.51 %"," 59.09 %"," ##.## %","",""," 47.13 %","-72.53 %","","","-25.14 %","-10.98 %",""," 55.07 %","","",""," 84.21 %"," 76.67 %"," 90.48 %","-47.62 %"," ##.## %","-63.16 %"," 65.52 %","-56.41 %",""," ##.## %","-68.35 %","",""
"2020-07-29","","","-14.29 %","-24.14 %"," 45.33 %","","","","-33.33 %"," 25.00 %","  3.64 %"," 87.21 %","-37.23 %","-19.23 %",""," ##.## %","","","-50.34 %","-10.64 %","-38.46 %"," 72.73 %","",""," ##.## %"," 20.37 %"," 15.69 %","-36.51 %","-50.00 %","","-14.71 %","-40.00 %","  5.71 %","-82.91 %","",""," -9.38 %"," 16.00 %","","","-18.60 %"," -4.11 %",""," 16.82 %","","",""," -8.57 %"," -7.55 %","   .00 %"," ##.## %","   .00 %"," 71.43 %"," 10.42 %","-11.76 %","","-37.93 %"," ##.## %","",""
"2020-07-30","","","-39.58 %","-13.64 %","-73.39 %","","",""," 15.00 %","  2.86 %"," 68.42 %","-52.80 %","-11.86 %","-14.29 %",""," 84.21 %","",""," -8.33 %","-30.95 %"," ##.## %","-55.26 %","",""," 24.32 %","-50.77 %","-25.42 %","-27.50 %"," 44.44 %","","-34.48 %","-78.79 %","-67.57 %","-38.24 %","",""," 18.10 %"," 58.62 %","",""," 21.96 %","-77.14 %","","-16.00 %","","","","-21.88 %","-34.69 %","-34.17 %","-28.00 %","   .00 %","-83.33 %","-24.53 %"," 90.00 %",""," 31.48 %","-10.31 %","",""
"2020-07-31","",""," ##.## %"," 94.74 %"," 96.55 %","","",""," ##.## %"," -1.39 %","-34.38 %","  7.89 %"," 53.85 %"," ##.## %","","-74.29 %","",""," 90.91 %"," ##.## %","   .00 %"," ##.## %","","","-34.78 %"," 84.38 %"," 31.82 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","","","  6.57 %"," -6.52 %","",""," 30.17 %"," ##.## %",""," 48.57 %","","",""," ##.## %"," 53.12 %","  7.59 %"," 88.89 %","-17.65 %"," ##.## %"," 60.00 %"," 40.35 %",""," 73.24 %","-32.18 %","",""
"2020-08-01","","","-19.40 %"," 13.51 %"," 36.84 %","","",""," 38.30 %"," 95.77 %"," 38.10 %","-36.59 %","   .00 %","-15.79 %",""," ##.## %","","","   .00 %"," 58.62 %","-42.00 %"," 29.41 %","",""," 33.33 %"," 59.32 %"," ##.## %"," -6.56 %","-21.43 %",""," 13.33 %","-27.05 %"," 66.67 %"," ##.## %","","","-16.44 %"," 79.07 %","",""," 11.03 %"," 35.62 %","","-37.82 %","","","","-57.41 %"," ##.## %","-45.88 %"," -2.94 %"," 42.86 %"," ##.## %"," -6.25 %","-43.75 %","","-32.52 %"," 40.68 %","",""
"2020-08-02","","","-46.30 %","-66.67 %","-32.05 %","","","","-55.38 %","-50.36 %"," 95.40 %"," -3.85 %","-17.50 %"," 39.58 %","","  7.79 %","","","-27.78 %","-18.48 %","   .00 %","   .00 %","",""," -7.50 %"," -4.26 %","-36.21 %","-80.70 %","-81.82 %","","-35.29 %"," -8.99 %","-23.33 %","-82.44 %","",""," -2.46 %","-53.25 %","","","-21.55 %","-19.19 %",""," 20.62 %","","",""," ##.## %","-20.95 %"," 56.52 %","  9.09 %","-65.00 %","-60.26 %"," -1.67 %"," 13.33 %",""," 57.83 %","-45.78 %","",""
