"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-06-25","",""," 13.24 %","  4.91 %","  1.29 %"," 20.69 %","  6.84 %","","  1.52 %"," 12.50 %","  1.16 %","  2.33 %","","","  6.39 %","  2.56 %"," 11.98 %"," 10.75 %","","","  4.01 %"," 22.73 %","","","  2.80 %"," ##.## %","  5.00 %","   .00 %","","  2.41 %"," 11.76 %","","","   .00 %"," 28.95 %","  3.36 %","  1.79 %","","","  1.27 %","  7.24 %","  3.12 %","   .22 %"
"2020-06-26","","","  3.90 %","  8.47 %","   .32 %","  4.29 %","  8.16 %","","   .19 %"," ##.## %","   .00 %","  9.09 %","  2.17 %","","  6.83 %","   .36 %"," 12.35 %"," 11.65 %","","","   .96 %","  3.70 %","","","  3.27 %"," 16.00 %","  7.14 %"," 81.82 %","","  1.57 %","  2.39 %","","","  3.16 %","   .68 %","  4.88 %","  3.51 %","","","   .81 %","  3.68 %","   .61 %","   .77 %"
"2020-06-27","","","  1.25 %","  3.99 %","   .32 %","  6.85 %"," 31.22 %","","  3.17 %"," 65.00 %","   .57 %","  4.17 %","  4.26 %","","  9.50 %","  2.14 %","  6.96 %"," 20.87 %","","","  4.46 %","  1.79 %","","","  2.49 %"," 31.03 %"," 15.56 %","  1.25 %","","  3.09 %","  5.61 %","","","  1.31 %","   .00 %"," 10.08 %"," 22.03 %","","","  1.24 %","  1.18 %","","  1.42 %"
"2020-06-28","",""," 10.49 %"," 11.34 %","  2.52 %"," 34.62 %"," 31.26 %","","  1.26 %","","  1.70 %","  6.00 %"," 14.29 %",""," 17.17 %","  2.09 %","  6.16 %"," 21.58 %","","","  9.45 %"," 21.05 %","","","  2.50 %","  7.89 %"," 10.58 %","  3.70 %","","  1.50 %","  7.96 %","","","  1.30 %","","  2.82 %","  2.78 %","","","  3.51 %","  8.19 %","  1.51 %","   .11 %"
"2020-06-29","","","  2.23 %"," 10.90 %","","  2.86 %"," 22.45 %","","  4.99 %","","  8.38 %"," 32.08 %","  3.57 %","","  4.83 %","   .68 %","  5.48 %","  2.37 %","","","  6.13 %","  1.45 %","","","  1.65 %","  2.44 %","  3.48 %","","","  1.97 %","  2.46 %","","","   .85 %","  1.35 %","  3.42 %"," 24.32 %","","","  1.53 %"," 12.97 %","  6.53 %","   .97 %"
"2020-06-30","","","  2.19 %","  7.89 %","   .62 %"," 19.44 %"," 12.49 %","","  2.89 %","","  6.70 %"," 14.29 %","  5.17 %","","  6.34 %","  4.07 %","  5.20 %","  1.16 %","","","  4.20 %"," 70.00 %","","","  1.06 %","  9.52 %","  2.52 %","   .00 %","","   .48 %","  3.60 %","","","  3.17 %","  8.00 %"," 14.57 %","  1.09 %","","","   .75 %"," 19.14 %"," 10.86 %","   .21 %"
"2020-07-01","",""," 10.70 %"," 10.19 %","  2.45 %"," 22.48 %"," 16.23 %","","  1.32 %"," 63.64 %","  7.25 %","  1.25 %"," 19.67 %",""," 11.38 %","  5.21 %"," 10.17 %","  1.14 %","","","  7.05 %","","","","   .98 %"," 15.22 %","  4.10 %"," 15.48 %","","  1.20 %","   .00 %","","","  2.46 %","  8.64 %","  1.73 %"," 20.43 %","","","  1.82 %","  9.24 %","  7.04 %","   .85 %"
"2020-07-02","","","  4.83 %","  7.07 %","  2.09 %","  3.16 %"," 16.89 %","","  5.21 %","","   .45 %","  1.23 %","  4.11 %",""," 10.95 %","  2.48 %"," 12.40 %","  1.13 %","","","  3.53 %","  3.36 %","","","  2.63 %"," 11.32 %","  9.45 %","  4.12 %","","  4.51 %"," 26.25 %","","","  2.20 %"," 22.16 %"," 13.07 %"," 23.21 %","","","  1.14 %","  6.25 %","  9.15 %","   .74 %"
"2020-07-03","","","  3.69 %","  9.86 %","  3.80 %"," 26.99 %"," 16.15 %","","  4.33 %"," 44.44 %","  1.35 %","","  3.95 %",""," 10.64 %","  1.51 %","  8.92 %"," 10.61 %","","","  2.95 %","   .81 %","","","  4.86 %"," 27.12 %","  7.91 %","  3.96 %","","  7.50 %"," 10.70 %","","","  1.37 %","  4.65 %"," 11.56 %"," 41.30 %","","","  1.29 %","  1.73 %","   .86 %","  1.46 %"
"2020-07-04","","","","  6.75 %","  7.61 %","  5.31 %"," 16.40 %","","  7.57 %","  6.41 %","  5.31 %","  3.66 %","   .00 %","","  7.43 %","  2.08 %","  9.70 %","  2.02 %","","","  5.52 %"," 22.58 %","","","  2.38 %","","  7.33 %","  2.86 %","","  7.40 %"," 10.50 %","","","  7.92 %","   .89 %"," 13.96 %","  6.15 %","","","  1.43 %"," 11.90 %","  7.89 %","   .10 %"
"2020-07-05","","","  1.78 %","  7.80 %","  2.88 %",""," 14.85 %","","  4.00 %"," 22.89 %","  5.46 %"," 10.59 %","  3.80 %",""," 13.56 %","  3.21 %","  8.84 %","  3.47 %","","","  2.93 %","  9.87 %","","","  3.08 %","","  8.07 %"," 20.37 %","","  1.97 %","  6.25 %","","","  1.79 %","  2.64 %","  3.16 %","  6.28 %","","","  3.53 %","  6.38 %"," 10.08 %","   .00 %"
"2020-07-06","",""," 14.41 %","  7.96 %",""," 31.19 %"," 10.27 %","","  5.84 %"," 11.76 %","  2.79 %","  2.13 %","  7.32 %","","  2.76 %","   .85 %"," 10.11 %","  8.61 %","","","  9.96 %","  5.39 %","","","  3.23 %","  2.67 %","  5.75 %","  6.92 %","","  7.53 %"," 10.59 %","","","  1.05 %","  4.72 %","  9.20 %"," 14.09 %","","","  3.03 %"," 23.14 %","  6.46 %","  3.60 %"
"2020-07-07","","","  9.92 %","  3.35 %","  5.09 %","","  7.59 %","","  6.39 %","  5.26 %","  1.16 %","  6.25 %","  1.14 %","","  6.56 %","  1.68 %","  9.34 %","  1.76 %","","","  4.81 %","  3.41 %","","","  3.01 %"," 18.18 %","  3.26 %","  3.60 %","","  5.21 %"," 10.43 %","","","  4.00 %"," 15.16 %"," 11.58 %","  6.37 %","","","  2.06 %","  8.12 %","  3.71 %","   .99 %"
"2020-07-08","","","  8.33 %","  4.25 %","  6.54 %"," 12.94 %"," 10.13 %","","  3.42 %","   .00 %"," 12.26 %"," 22.55 %","  2.25 %",""," 13.58 %","  4.96 %"," 13.34 %","  2.16 %","","","  4.59 %"," 17.03 %","","","  3.78 %","   .00 %","  8.42 %","  7.64 %","","  3.41 %"," 11.37 %","","","  2.84 %"," 12.10 %","  5.35 %","  8.99 %","","","  2.23 %","  4.08 %","   .65 %","  1.08 %"
"2020-07-09","",""," 11.54 %","  2.83 %","  2.05 %","  4.95 %"," 11.00 %","","  1.71 %"," 10.00 %"," 10.92 %","  4.00 %","  2.20 %",""," 10.91 %"," 10.50 %","  9.92 %","  2.54 %","   .00 %","","  3.54 %","  8.45 %","","","  4.69 %","  4.40 %"," 16.50 %","  1.29 %","","  3.96 %","  9.00 %","","","  2.60 %","  5.40 %"," 11.04 %","  9.28 %","","","  1.55 %","  4.74 %","   .16 %","  1.56 %"
"2020-07-10","","","  1.72 %","  4.44 %","  3.34 %","   .29 %"," 10.44 %","","  2.13 %","  6.82 %","  3.69 %","   .77 %","   .00 %","","  8.19 %","  4.99 %","  6.02 %","  7.85 %","","","   .98 %"," 18.18 %","","","  3.06 %"," 34.74 %","  3.75 %","  4.46 %","","  4.92 %","  8.10 %","","","  3.96 %","  6.93 %","  1.61 %","  3.14 %","","","  2.36 %","  6.50 %"," 14.35 %","  4.89 %"
"2020-07-11","",""," 10.45 %","  4.18 %","   .65 %","  1.47 %"," 10.02 %","","  6.91 %"," 12.06 %","  5.93 %","  2.29 %","  9.68 %",""," 10.13 %"," 16.29 %","  8.74 %"," 15.33 %","","","  5.48 %","  5.86 %","","","  3.33 %","  9.38 %","  4.82 %"," 14.02 %","","  3.48 %"," 12.19 %","","","  2.13 %","  8.45 %","  6.88 %"," 23.78 %","","","  6.10 %","  7.39 %","  6.77 %","  6.76 %"
"2020-07-12","","","  1.79 %","  3.89 %","   .43 %","  5.51 %","  9.06 %","","  6.36 %","  8.23 %"," 10.92 %","  7.46 %","   .00 %","","  9.69 %","  3.89 %"," 13.47 %","  4.65 %","","","  4.74 %","  4.15 %","","","  3.91 %"," 10.71 %","  9.20 %"," 14.44 %","","   .58 %","  5.50 %","","","  7.16 %","   .78 %"," 10.40 %","  6.40 %","","","  2.75 %","  2.07 %","   .00 %"," 10.27 %"
"2020-07-13","","","  9.30 %","  6.30 %","  5.76 %","  5.77 %","  7.16 %","","  2.22 %","  5.26 %"," 10.61 %","  6.94 %","  7.84 %","","  5.90 %","  8.43 %","  6.53 %","  1.90 %","","","  3.65 %","  1.99 %","","","  4.24 %"," 18.71 %","  7.37 %"," 14.49 %","","  4.36 %"," 18.73 %","","","  6.27 %",""," 16.59 %"," 11.11 %","","","  3.29 %","  6.24 %"," 11.36 %"," 12.58 %"
"2020-07-14","",""," 17.93 %","  5.54 %"," 12.90 %","  3.64 %","  6.44 %","","  3.96 %","  4.44 %","  2.97 %","  1.95 %","  9.09 %","","  3.87 %","  2.94 %","  8.64 %","  2.80 %","","","   .56 %","   .00 %","","","  5.53 %","  5.43 %","  3.59 %"," 40.00 %","","  5.29 %"," 13.06 %","","","  3.28 %","   .26 %","  1.92 %","  9.79 %","","","  4.39 %"," 10.16 %","  6.17 %","   .14 %"
"2020-07-15","","","  6.63 %","  7.21 %","  7.32 %","  2.51 %","  9.42 %","","  3.18 %","  4.26 %","  7.10 %","  8.28 %"," 10.00 %","","  3.11 %","  5.87 %"," 11.21 %"," 11.82 %","","","  3.50 %","  1.95 %","","","  2.90 %"," 11.86 %","  4.73 %","  4.08 %","","  4.10 %","  9.15 %","","","  3.30 %","   .77 %","  5.47 %","  4.55 %","","","  3.00 %","  6.92 %","  8.94 %","  3.37 %"
"2020-07-16","","","  7.13 %","  2.17 %"," 15.31 %","  7.58 %"," 10.23 %","","  4.66 %","  8.16 %"," 15.94 %"," 17.65 %"," 15.91 %","","  9.46 %","  3.96 %"," 12.58 %"," 11.92 %","","","  4.19 %","  5.75 %","","","  5.18 %","  8.29 %"," 12.95 %","  8.96 %","","  1.40 %"," 11.01 %","",""," 12.41 %","  1.02 %","  8.23 %","  2.18 %","","","  6.32 %"," 10.65 %"," 14.77 %","  2.27 %"
"2020-07-17","","","  4.95 %","  6.43 %"," 13.71 %","  7.50 %","  8.74 %","","  5.80 %","  4.72 %","  5.54 %"," 14.00 %"," 15.69 %","","  1.42 %","  4.73 %","  9.97 %"," 14.29 %","","","  2.73 %"," 17.52 %","","","  3.56 %","  5.53 %"," 13.60 %","  7.71 %","","  2.76 %","  7.09 %","","","  3.61 %","  3.54 %","  1.65 %","  6.39 %","","","  4.21 %","  9.14 %"," 10.55 %","   .26 %"
"2020-07-18","","","  2.11 %","  7.05 %"," 17.39 %"," 19.87 %","  7.74 %","","  5.72 %"," 15.32 %"," 18.10 %"," 10.53 %"," 12.43 %",""," 18.22 %","  8.15 %"," 10.74 %"," 17.37 %","","","  6.45 %","  3.86 %","","","  3.17 %","  4.03 %","  8.22 %","  3.10 %","","  5.12 %","  7.19 %","","","  1.69 %","  3.17 %"," 18.54 %","  4.01 %","","","  5.51 %"," 12.95 %"," 14.23 %","   .26 %"
"2020-07-19","","","  9.55 %","  3.10 %","  9.41 %"," 12.35 %","  7.29 %","","  3.38 %","  9.77 %"," 19.34 %"," 16.27 %","  8.54 %","","  8.63 %","  8.34 %","  6.57 %","  5.42 %","","","  5.11 %"," 13.37 %","","","  2.59 %","  5.04 %","  5.42 %","  4.40 %","","   .81 %","  7.31 %","","","  3.32 %","  6.86 %"," 14.27 %","  3.05 %","","","  6.41 %","  6.82 %"," 12.10 %","   .65 %"
"2020-07-20","","","  7.85 %","  9.64 %","  5.93 %"," 32.65 %","  4.57 %","","  1.89 %"," 17.44 %","  7.20 %"," 14.68 %"," 13.43 %","","  2.48 %","  9.07 %","  9.78 %","  5.31 %","","","  7.57 %","  7.86 %","","","  4.53 %","  2.95 %","  8.44 %"," 13.75 %","","  4.72 %","  9.23 %","","","   .30 %"," 12.39 %","  2.28 %","  8.57 %","","","  4.41 %","  7.22 %"," 10.10 %","  2.77 %"
"2020-07-21","","","  8.76 %","  7.25 %","  2.15 %"," 11.24 %","  5.16 %","","  4.71 %"," 10.30 %","  9.07 %"," 20.24 %","  9.39 %","","  4.05 %"," 10.82 %","  3.74 %","  2.44 %","",""," 11.24 %","  7.89 %","","","  3.46 %","   .36 %"," 19.54 %","  8.77 %","","  1.43 %","  7.65 %","","","   .40 %","  1.57 %","  2.35 %","  6.74 %","","","  3.62 %","  9.40 %","   .75 %","  7.33 %"
"2020-07-22","","","  8.67 %","  4.69 %"," 20.00 %"," 14.79 %","  5.88 %","","  5.25 %","  8.52 %"," 11.29 %"," 20.30 %"," 14.93 %","","  4.23 %","  9.87 %","  6.70 %"," 11.27 %","","","  6.80 %","  9.38 %","","","  5.91 %","  2.50 %"," 13.97 %","  3.76 %","","  4.01 %","  7.64 %","",""," 13.46 %","  8.72 %","  6.77 %","  6.99 %","",""," 11.68 %","  4.97 %","  2.96 %","  2.51 %"
"2020-07-23","",""," 12.09 %","  5.49 %"," 16.29 %"," 14.92 %","  5.97 %","","  6.08 %","  6.84 %","  6.00 %"," 12.76 %","  3.25 %","","  5.47 %"," 10.01 %","  7.37 %"," 10.27 %","","","  9.55 %","  3.09 %","","","  7.30 %","  7.67 %","  5.57 %","  2.94 %","","  5.21 %","  5.68 %","",""," 22.67 %","  4.63 %","  8.81 %","  7.04 %","","","  5.96 %","  6.24 %","  1.11 %","  3.13 %"
"2020-07-24","",""," 18.72 %","  4.31 %","  7.59 %","  2.10 %","  5.79 %","","  5.31 %","  7.82 %","  8.01 %","  5.11 %","  4.09 %","","  4.28 %","  6.55 %","  6.52 %"," 13.97 %","","","  9.52 %","  9.82 %","","","  4.73 %","   .97 %","  4.75 %","  6.54 %","","  5.64 %"," 13.01 %","","","  7.66 %","  2.04 %","  6.61 %","  6.92 %","","","  6.68 %","  6.22 %","  8.64 %","  2.93 %"
"2020-07-25","","","  4.88 %","  6.75 %"," 20.74 %"," 12.16 %","  4.91 %","","  3.59 %","  4.84 %","  8.14 %","  7.29 %","  4.83 %","","  4.97 %","  6.30 %","  6.44 %","  6.92 %","","   .00 %"," 11.13 %","  7.88 %","","","  5.19 %","  2.88 %","  8.56 %","  4.88 %","","  5.62 %","  7.66 %","","","  4.52 %","  3.34 %","  3.89 %","  2.96 %","","","  5.99 %"," 10.32 %","  8.81 %","  3.65 %"
"2020-07-26","","","  3.35 %"," 16.49 %","  8.21 %"," 15.00 %","  4.49 %","","  4.31 %","  5.87 %","  6.04 %","  9.87 %"," 15.27 %","","  4.32 %","  6.68 %","  5.46 %","  6.48 %","",""," 10.88 %","  6.60 %","","","  4.10 %","  6.23 %","  5.68 %","  6.01 %","","  5.68 %","  8.75 %","","","  8.34 %","  2.42 %","  3.48 %","  4.90 %","","","  5.25 %","  5.13 %","  6.11 %","  2.90 %"
"2020-07-27","","","  2.13 %"," 20.54 %","  7.22 %","  8.45 %","  3.24 %","","  2.25 %","  3.17 %","  2.81 %","  3.83 %"," 12.75 %","","  2.48 %","  7.74 %","  6.05 %","  6.28 %","","","  3.95 %","  3.56 %","",""," 16.35 %","  2.93 %"," 15.59 %","  3.97 %","","  4.70 %"," 10.36 %","","","  7.05 %","  9.78 %","  6.55 %","  9.04 %","","","  6.64 %","  1.84 %","  4.80 %","  3.22 %"
"2020-07-28","","","  8.90 %","  9.17 %","  9.90 %","  6.04 %","  4.05 %","","  2.05 %","  9.98 %","  4.92 %","  7.80 %"," 14.63 %","","  3.51 %","  8.82 %","  5.12 %","  6.85 %","","","  6.21 %","  5.09 %","","","  6.30 %","   .57 %"," 16.52 %"," 19.62 %","","  7.70 %","  6.98 %","","","  5.10 %"," 14.51 %","  4.37 %"," 19.29 %","","","  3.02 %","  2.65 %","  6.36 %","  3.27 %"
"2020-07-29","","","  4.05 %","  6.28 %"," 11.02 %","  2.61 %","  4.65 %","","  4.68 %","  3.49 %","  6.25 %","  4.34 %"," 10.06 %","","  4.08 %"," 13.51 %","  4.92 %","  5.36 %","","","  5.15 %","  6.05 %","","","  3.52 %","  2.27 %","  2.77 %","  9.57 %","","  5.21 %","  5.93 %","","","  3.81 %","  7.03 %"," 10.15 %"," 10.00 %","","","  4.65 %","  4.12 %","  3.52 %","  5.38 %"
"2020-07-30","","","  8.61 %","  6.00 %","  7.19 %"," 11.62 %","  4.37 %","","  3.39 %","  5.40 %","  5.03 %"," 15.89 %","  8.26 %","","  3.73 %","  4.55 %","  4.83 %","  7.33 %","","","  4.84 %","  6.62 %","","","  4.45 %","  6.65 %","  2.54 %","  8.11 %","","  6.16 %"," 12.03 %","","","  8.35 %"," 12.43 %"," 10.06 %","  7.39 %","","","  6.37 %","  6.33 %","  4.68 %","  2.60 %"
"2020-07-31","","","  5.53 %","  5.61 %","  7.20 %","  4.88 %","  4.17 %","","  4.94 %","  7.04 %","  2.80 %","  8.05 %","  5.68 %","","  3.71 %","  6.17 %","  4.60 %","  7.14 %","","","  4.91 %","  6.10 %","","","  2.79 %","  7.79 %","  2.47 %","  3.65 %","","  4.33 %","  5.09 %","   .00 %","","  5.52 %","  9.28 %"," 10.10 %","  6.28 %","","","  5.14 %","  4.56 %","  4.26 %","  2.44 %"
"2020-08-01","","","  7.99 %","  4.20 %","  6.78 %","  4.12 %","  3.34 %","","  2.35 %","  6.43 %","  4.09 %","  5.74 %","  9.22 %","","  2.44 %","  5.15 %","  4.50 %","  7.17 %","","","  6.84 %","  5.25 %","","","  4.13 %","  8.43 %","  2.94 %","  9.93 %","","  6.07 %","  8.67 %","","","  4.80 %","  4.87 %","  6.91 %","  6.16 %","","","  3.12 %","  2.42 %","  4.47 %","  1.66 %"
"2020-08-02","","","  7.23 %","  5.65 %","  4.99 %","  1.62 %","  3.67 %","","  5.97 %","  4.35 %","  3.00 %","  3.81 %","  6.47 %","","  2.79 %","  8.07 %","  4.23 %","  5.95 %","","","  6.23 %"," 14.00 %","","","  4.31 %","  3.56 %","  3.74 %","  7.34 %","","  5.84 %","  5.20 %","","","  8.90 %","  6.46 %","  5.37 %","  2.05 %","","","  4.05 %","  1.20 %","  3.74 %","  1.63 %"
"2020-08-03","",""," 10.76 %","  4.33 %","  1.66 %","   .08 %","  2.52 %","","  2.09 %","  7.00 %","  3.07 %","  4.22 %","  4.36 %","","  2.55 %","  1.72 %","  4.29 %","  6.38 %","","","  5.41 %","  8.33 %","","","  2.95 %","  8.37 %","  2.83 %"," 12.34 %","","  8.65 %","  7.73 %","","","  4.43 %","  5.81 %","  7.99 %","  7.01 %","","","  2.70 %","  1.42 %","  2.94 %","  3.55 %"
"2020-08-04","","","  6.69 %","  3.86 %","  7.15 %","  3.43 %","  3.34 %","","  4.66 %","  7.17 %","  8.79 %","  5.55 %","  1.52 %","","  3.65 %","  7.87 %","  4.05 %","  5.76 %","","","  7.36 %"," 12.19 %","","","  4.80 %","  6.14 %","  3.16 %"," 11.41 %","","  6.60 %"," 12.77 %","","","  5.32 %","  5.25 %","   .72 %","  4.19 %","","","  3.54 %","  2.57 %","  2.20 %","  3.03 %"
"2020-08-05","","","  6.49 %","  8.26 %","  7.43 %","  4.45 %","  2.93 %","","  2.03 %","  4.46 %","  6.09 %","  4.00 %","  2.99 %","","  2.33 %","  8.56 %","  4.12 %","  4.42 %","","","  5.00 %","  4.91 %","","","  3.17 %","  2.43 %","  3.26 %","  9.67 %","","  6.04 %","  4.47 %","","","  3.19 %","  3.45 %","  1.66 %","  1.60 %","","","  3.48 %","  5.50 %","  2.00 %","  2.94 %"
"2020-08-06","","","  6.87 %","  5.21 %","  5.41 %","  1.32 %","  3.92 %","","  3.75 %"," 10.67 %","  5.21 %","  4.73 %","  7.02 %","","  2.65 %","  6.93 %","  4.21 %","  6.74 %","","","  5.49 %","  4.22 %","","","  3.06 %","  9.29 %","  6.90 %","  7.56 %","","  6.21 %","  5.91 %","","","  6.15 %","  3.04 %"," 13.61 %","  8.11 %","","","  4.22 %","  3.21 %","  1.73 %","  1.39 %"
"2020-08-07","","","  5.66 %","  7.86 %","  8.73 %","  4.55 %","  3.19 %","   .00 %","  3.10 %","  6.40 %","  2.71 %","  4.98 %","  6.45 %","","  2.48 %","  3.65 %","  5.07 %","  5.34 %","","","  4.54 %","  5.70 %","","","  4.10 %","  4.50 %","  5.31 %","  9.21 %","","  4.45 %","  3.74 %","","","  5.47 %","  6.70 %","  6.19 %","  3.56 %","","","  4.59 %","  4.85 %","  4.18 %","  2.59 %"
"2020-08-08","","","  5.40 %","  6.47 %","  6.22 %","  2.41 %","  3.83 %","","  1.68 %","  5.92 %","  2.72 %","  6.49 %","  6.70 %","","  2.82 %","  4.19 %","  4.74 %","  4.54 %","","","  4.19 %","  5.69 %","","","  3.79 %","  3.51 %","  3.27 %","  7.95 %","","  4.22 %","  2.06 %","","","  8.95 %","  6.28 %","  2.82 %","  8.02 %","","","  5.58 %","  4.51 %","  4.02 %","  7.22 %"
"2020-08-09","","","  5.12 %","  3.80 %","  4.56 %","  3.39 %","  2.70 %","","  2.46 %","  4.23 %","  1.89 %","  7.74 %","  9.76 %","","  1.87 %","  4.82 %","  3.40 %","  5.27 %","","","  5.08 %","  4.53 %","","","  2.72 %","  3.39 %","  4.83 %","  4.79 %","","  2.53 %","  6.65 %","","","  5.63 %","  2.41 %","  5.60 %","  3.27 %","","","  4.77 %","  2.18 %","  3.48 %","  3.06 %"
"2020-08-10","","","  4.81 %","  2.44 %","  1.00 %","  1.73 %","  1.68 %","","   .96 %","  6.05 %","  1.02 %","  2.86 %","  3.45 %","","  2.03 %","  6.54 %","  2.63 %","  1.84 %","","","  3.62 %","  2.44 %","","","  2.67 %","  4.32 %","  5.29 %","  4.74 %","","  2.58 %","  5.12 %","","","  4.35 %","  5.21 %","   .00 %","  3.98 %","","","  1.45 %","  1.91 %","  3.63 %","  2.22 %"
"2020-08-11","","","  4.21 %","  6.93 %"," 10.56 %","   .95 %","  2.14 %","","  2.48 %","  5.87 %","  1.29 %","  5.75 %","  4.12 %","","  3.31 %","  4.69 %","  4.51 %","  3.36 %","","","  4.05 %","  1.90 %","","","  2.07 %","  5.86 %","  3.47 %","  6.95 %","","  5.37 %","  3.10 %","","","  5.08 %","  5.66 %","  6.72 %","  3.48 %","","","  3.48 %","  2.58 %","  3.05 %","  3.26 %"
"2020-08-12","","","  5.09 %","  5.59 %","  5.22 %","  6.12 %","  3.64 %","","  3.02 %","  5.23 %","  3.12 %","  6.55 %","  5.14 %","","  3.02 %","  6.23 %","  4.20 %","  6.17 %","","","  6.88 %","  6.85 %","","","  1.87 %","  3.91 %","  1.60 %","  7.77 %","","  4.38 %","  6.87 %","","","  4.59 %","  3.51 %","  2.30 %","  4.57 %","","","  4.04 %","  2.90 %","  2.96 %","  3.31 %"
"2020-08-13","   .00 %","","  4.07 %","  3.71 %","  4.55 %","  2.22 %","  2.37 %","","  4.61 %","  4.10 %","   .93 %","  6.09 %","  5.37 %","   .00 %","  3.15 %","  8.05 %","  3.85 %","  3.85 %","   .00 %","   .00 %","  3.22 %","  4.66 %","   .00 %","   .00 %","  3.64 %","  7.14 %","  3.68 %","  5.28 %","   .00 %","  4.50 %","  6.17 %","","   .00 %","  4.16 %","  2.86 %","  3.42 %","  3.07 %","   .00 %","   .00 %","  5.94 %","  2.15 %","  2.87 %","  2.49 %"
"2020-08-14","","","  4.68 %","  4.89 %","  5.04 %","  1.21 %","  3.00 %","","  2.99 %","  4.29 %","  1.55 %","  5.38 %","  5.86 %","","  3.81 %","  7.97 %","  3.16 %","  7.19 %","","","  3.82 %","  6.41 %","","","  2.82 %","  7.27 %","  3.74 %","  5.49 %","","  5.40 %","  3.24 %","","","  4.86 %","  4.56 %"," 13.01 %","  6.48 %","","","  4.49 %","  2.86 %","  3.32 %","  3.39 %"
"2020-08-15","","","  4.39 %","  5.82 %","  5.15 %","  4.66 %","  4.15 %","","  3.38 %","  4.31 %","  1.60 %","  3.88 %","  2.44 %","","  3.24 %","  6.88 %","  3.34 %","  5.01 %","","","  3.59 %","  5.06 %","","","  2.26 %","  5.42 %","  2.45 %","  5.72 %","","  2.64 %","  6.85 %","","","  3.26 %","  2.66 %","  3.71 %","  5.29 %","","","  3.22 %","  2.39 %","  5.18 %","  1.81 %"
"2020-08-16","","","  3.91 %","  2.76 %","  6.53 %","  2.55 %","  2.43 %","","  3.44 %","  2.33 %","  3.51 %","  3.26 %","  4.98 %","","  2.65 %","  4.29 %","  3.63 %","  2.65 %","","","  3.26 %","  3.16 %","","","  3.34 %","  2.68 %","  3.91 %","  6.42 %","","  2.79 %","  6.26 %","","","  3.73 %","  1.56 %","   .03 %","  5.28 %","","","  3.06 %","  1.90 %","  3.35 %","  6.55 %"
"2020-08-17","","","  3.95 %","  2.25 %","  2.19 %","   .71 %","  2.29 %","","  2.01 %","  3.85 %","  1.42 %","  4.21 %","  1.40 %","","  1.62 %","  3.11 %","  2.63 %","  3.24 %","","","  5.44 %","  1.73 %","","","  2.39 %","  1.88 %","  5.05 %","  4.83 %","","   .78 %","  5.67 %","","","  2.16 %","  4.08 %"," 10.67 %","  3.86 %","","","  3.36 %","  2.72 %","  2.18 %","  1.80 %"
"2020-08-18","","","  3.96 %","  4.64 %","  4.96 %","  3.49 %","  2.44 %","","  2.71 %","  1.28 %","  2.80 %","  6.37 %","  2.70 %","","  3.10 %","  6.08 %","  3.55 %","  5.90 %","","","  3.66 %","  4.31 %","","","  2.54 %","  1.64 %","  2.82 %","  3.87 %","","  5.15 %","  3.21 %","","","  3.29 %","  5.31 %","  7.72 %","  1.31 %","","","  5.11 %","  2.38 %","  1.29 %","  2.74 %"
"2020-08-19","","","  3.64 %","  3.54 %","  4.53 %","  1.86 %","  2.98 %","","  1.15 %","  6.66 %","  2.42 %","  4.13 %","  3.01 %","","  2.52 %","  3.93 %","  3.11 %","  4.46 %","","","  4.54 %","  5.20 %","","","  1.66 %","  3.83 %","  3.33 %","  3.49 %","","  5.21 %","  4.90 %","","","  2.85 %","  5.52 %"," 20.63 %","  2.65 %","","","  4.33 %","  3.46 %","  2.12 %","  1.02 %"
"2020-08-20","","","  3.42 %","  3.07 %","  4.10 %","  2.07 %","  3.01 %","","  2.24 %","  6.75 %","  2.46 %","  4.91 %","  3.74 %","","  1.86 %","  4.07 %","  1.90 %","  3.27 %","","","  3.74 %","  4.00 %","","","  2.23 %","  4.47 %","  2.58 %","  3.35 %","","  2.92 %","  2.10 %","","","  2.01 %","  1.12 %","  3.51 %","  3.79 %","","","  3.88 %","  3.23 %","  2.18 %","  1.68 %"
