"date","Uttar Pradesh/Agra","Uttar Pradesh/Aligarh","Uttar Pradesh/Ambedkar Nagar","Uttar Pradesh/Amethi","Uttar Pradesh/Amroha","Uttar Pradesh/Auraiya","Uttar Pradesh/Ayodhya","Uttar Pradesh/Azamgarh","Uttar Pradesh/Baghpat","Uttar Pradesh/Bahraich","Uttar Pradesh/Ballia","Uttar Pradesh/Balrampur","Uttar Pradesh/Banda","Uttar Pradesh/Barabanki","Uttar Pradesh/Bareilly","Uttar Pradesh/Basti","Uttar Pradesh/Bhadohi","Uttar Pradesh/Bijnor","Uttar Pradesh/Budaun","Uttar Pradesh/Bulandshahr","Uttar Pradesh/Chandauli","Uttar Pradesh/Chitrakoot","Uttar Pradesh/Deoria","Uttar Pradesh/Etah","Uttar Pradesh/Etawah","Uttar Pradesh/Farrukhabad","Uttar Pradesh/Fatehpur","Uttar Pradesh/Firozabad","Uttar Pradesh/Gautam Buddha Nagar","Uttar Pradesh/Ghaziabad","Uttar Pradesh/Ghazipur","Uttar Pradesh/Gonda","Uttar Pradesh/Gorakhpur","Uttar Pradesh/Hamirpur","Uttar Pradesh/Hapur","Uttar Pradesh/Hardoi","Uttar Pradesh/Hathras","Uttar Pradesh/Jalaun","Uttar Pradesh/Jaunpur","Uttar Pradesh/Jhansi","Uttar Pradesh/Kannauj","Uttar Pradesh/Kanpur Dehat","Uttar Pradesh/Kanpur Nagar","Uttar Pradesh/Kasganj","Uttar Pradesh/Kaushambi","Uttar Pradesh/Kushinagar","Uttar Pradesh/Lakhimpur Kheri","Uttar Pradesh/Lalitpur","Uttar Pradesh/Lucknow","Uttar Pradesh/Maharajganj","Uttar Pradesh/Mahoba","Uttar Pradesh/Mainpuri","Uttar Pradesh/Mathura","Uttar Pradesh/Mau","Uttar Pradesh/Meerut","Uttar Pradesh/Mirzapur","Uttar Pradesh/Moradabad","Uttar Pradesh/Muzaffarnagar","Uttar Pradesh/Pilibhit","Uttar Pradesh/Pratapgarh","Uttar Pradesh/Prayagraj","Uttar Pradesh/Rae Bareli","Uttar Pradesh/Rampur","Uttar Pradesh/Saharanpur","Uttar Pradesh/Sambhal","Uttar Pradesh/Sant Kabir Nagar","Uttar Pradesh/Shahjahanpur","Uttar Pradesh/Shamli","Uttar Pradesh/Shrawasti","Uttar Pradesh/Siddharthnagar","Uttar Pradesh/Sitapur","Uttar Pradesh/Sonbhadra","Uttar Pradesh/Sultanpur","Uttar Pradesh/Unnao","Uttar Pradesh/Varanasi","Uttar Pradesh/mathura"
"2020-06-18","3","-15","","9","-7","-11","4","","9","-7","","","-2","-1","","-4","","-4","","30","","","5","-2","0","-2","","3","-4","5","1","3","-8","-8","33","-7","19","5","","2","2","1","41","-1","-4","-9","-1","","-68","-2","-9","-1","24","","-37","","-1","7","-2","0","3","0","","","-9","2","2","5","","-2","0","","2","0","-6",""
"2020-06-19","-8","26","-8","-3","12","7","-6","2","-12","5","","","","-3","","-7","-1","","","-18","","","-1","0","5","7","4","0","98","1","0","-1","-2","","-4","0","-20","-3","","0","-5","0","-9","1","","","6","","25","-9","","1","-7","-3","0","","-15","11","9","0","1","2","3","7","15","-1","11","-1","","","0","","17","6","12",""
"2020-06-20","-4","-12","","2","-7","2","","3","","","","","","0","-6","-11","2","4","-11","-19","0","","-5","4","-10","-1","-3","-14","-130","-4","-9","1","-3","","34","7","-2","6","4","2","4","0","10","","","","","","-4","","","-14","-6","","12","-6","12","-12","-10","1","2","2","-2","-22","-15","10","-13","8","","","1","","-16","-10","-4",""
"2020-06-21","-8","-4","","-5","-4","-3","","","","","6","0","0","20","18","16","5","-1","-4","8","-1","","0","6","5","2","","2","32","24","10","1","-4","","-46","0","17","-7","-14","","7","","-19","","","","","3","-5","","","7","-10","9","-4","2","7","1","2","","-8","","","2","3","","2","","0","19","0","","-2","2","-7",""
"2020-06-22","6","-5","","-2","-1","-6","-9","","-6","","0","1","","-18","-16","-8","","-1","-1","-8","","","9","-4","11","-2","","5","47","6","-17","0","12","","-1","-5","-5","-1","1","","-8","","-26","","","","-5","","7","6","","5","10","-3","-4","-2","-13","-9","-4","","10","","","-7","11","","1","3","","-6","0","-1","0","8","9",""
"2020-06-23","-1","23","","4","2","5","2","","-10","","-3","0","","-1","9","-3","","2","3","-6","","1","-9","","8","1","","2","-38","-31","5","3","-9","-1","68","-1","-12","2","2","-2","","-1","5","","","8","-1","","-3","-5","","-11","2","-6","14","-1","-1","","3","","5","","","5","-8","-9","-3","-13","","-5","0","0","2","","-1",""
"2020-06-24","3","-25","","-5","7","-1","","","","","-5","","","1","-4","","","","","-2","5","","14","","-9","5","","-8","35","79","8","-6","5","","-81","4","-2","5","5","-4","","","12","","0","0","","-1","36","1","","3","-11","","-8","1","-3","","3","","-12","","1","-1","-4","0","5","6","1","-9","1","0","-1","","18",""
"2020-06-25","-4","12","","0","","","","-19","","","","2","","-1","-6","","","13","","-4","-18","-3","-11","-12","-15","-6","","16","48","-27","-8","-1","11","","-2","","9","-8","0","10","-4","","-7","","","-8","-1","","-30","-4","","","3","","14","1","-2","-4","-3","","7","3","6","0","7","-2","5","-2","-1","1","-2","","-1","0","-22",""
"2020-06-26","9","-3","","","","3","","10","-6","","","-1","","6","-2","0","","-14","","28","15","","1","1","4","-3","0","-15","-7","3","-8","5","-8","","4","","4","-1","","-8","7","1","-3","","","5","3","","20","1","","","14","11","14","-3","17","-1","5","","11","-4","3","5","-4","3","-10","-6","0","","0","","0","7","19",""
"2020-06-27","-7","0","-1","","","","","-1","14","","","","0","","12","-1","","2","","-11","-15","","0","-6","-3","1","1","-1","-9","-20","4","","-9","","15","","-8","3","","11","-1","","4","","6","-1","-2","","-23","3","","-3","-15","-11","-10","0","-7","1","-6","","-11","0","-12","-1","9","1","4","5","0","","","","1","-7","-23",""
"2020-06-28","4","-10","0","","","","-13","4","2","","","","","","-3","-4","","15","","7","1","","-2","1","19","4","-3","-2","-47","-9","-4","","5","","-14","","-3","1","-3","-1","-6","","8","","-4","-1","","","14","-4","","-6","4","11","-15","5","-2","0","","-1","-6","3","8","-5","-7","-4","","-1","","","","3","2","-2","11",""
"2020-06-29","7","13","-5","-3","7","","8","-9","","","7","5","","0","-7","-1","-3","-13","","-15","17","1","4","-1","-9","6","-2","1","-22","10","1","","7","-2","33","9","","-1","15","2","0","","10","-16","3","-3","","0","-20","4","0","3","-4","1","-7","-2","3","5","10","","-4","-2","","5","-5","12","","11","0","-4","","0","1","4","31",""
"2020-06-30","-10","8","","5","-8","","-8","-1","","","7","-5","","-7","8","2","","","-3","6","-6","1","-6","0","-9","-6","0","1","39","82","-1","7","2","3","-30","-5","","9","-8","2","0","1","-21","-7","-3","7","","","6","","2","-7","11","-12","-4","-2","-5","-6","-8","","19","-1","-6","7","4","-12","5","-12","","7","","","-5","-3","-37",""
"2020-07-01","-5","-6","5","-3","2","","11","1","7","","-6","","","0","4","-2","0","","-1","-7","-6","1","6","0","","-1","","-1","-38","-99","5","-7","-6","-1","-5","","1","-12","-4","-17","6","","5","1","1","-2","","","25","-4","","0","-2","9","34","4","13","-1","0","0","-8","0","2","-5","-4","4","0","-3","8","-6","","","3","8","7",""
"2020-07-02","13","7","-1","","0","","-8","6","-8","1","-4","-2","","30","28","13","5","9","","-5","0","","-4","","","6","","-2","57","76","17","1","7","-2","-1","","7","4","-2","6","","","3","8","2","-2","","0","","7","","3","5","-9","-21","-4","-17","5","","","-6","2","-5","-4","3","2","-4","4","-8","-3","","","","-9","33",""
"2020-07-03","7","-2","5","","-2","0","6","12","26","0","9","7","","1","-29","-12","-4","-5","","26","-5","","10","","-1","-11","-10","0","-23","11","-21","3","-2","1","-1","-1","-6","-2","5","6","","-1","18","-8","2","10","","0","","-4","","-6","-11","10","2","19","25","4","","5","17","0","1","13","2","0","1","-2","0","8","","","","8","-15",""
"2020-07-04","-20","-17","1","-6","7","","-9","-12","-15","","-3","-5","-1","-16","-6","2","-2","5","","-11","6","","-9","0","-11","12","-2","6","-15","-54","3","-3","-2","1","19","7","-2","2","0","6","-3","-1","0","4","1","-8","","0","11","1","-1","5","-4","-3","23","-13","-23","-3","-1","","2","-1","3","-11","9","7","-4","6","0","-7","","","-7","-9","-22",""
"2020-07-05","14","10","-6","5","","","2","10","16","3","5","0","0","-14","15","-3","2","1","","22","-1","","2","3","2","-11","2","-6","42","96","1","1","3","-1","2","-9","-2","","24","-6","-1","","6","27","-5","1","","2","3","4","","-2","36","5","-19","22","6","-6","5","","30","2","-3","3","-17","-2","4","-5","3","7","-1","6","12","19","26",""
"2020-07-06","4","1","","-4","0","0","2","-15","-27","-3","-10","0","2","6","29","1","0","-4","14","0","-2","","8","9","5","1","-2","6","-53","-104","-5","1","5","1","-3","-1","2","","-29","20","4","0","17","-27","17","0","-8","0","-19","13","","3","-35","-10","27","-20","20","31","0","0","-46","0","6","-3","17","-12","","","","-6","","-7","-5","-11","-21",""
"2020-07-07","-15","6","","1","-7","-1","12","2","46","5","31","","-1","18","-1","0","2","7","-15","-17","8","","-7","-12","-8","14","","-3","38","69","1","0","11","5","-1","3","-2","","15","14","16","0","-27","4","-12","4","3","","132","-12","","6","","4","-4","-1","5","-6","1","","19","5","-1","12","-6","1","","-3","","-2","","20","-2","7","12",""
"2020-07-08","17","-3","4","4","7","2","-12","13","-25","-6","-15","2","0","41","-20","","-6","-3","-1","12","-5","","11","1","9","-6","25","1","-29","35","1","1","-21","-9","9","","0","","-8","4","-9","","18","","-1","-3","-2","2","-97","-3","-2","-9","","3","4","28","-25","-14","","5","-22","-4","-2","-11","-7","15","0","1","2","0","-1","","2","1","-25",""
"2020-07-09","-11","0","","-3","18","-1","34","0","-14","3","39","-1","-3","-63","-18","","22","-2","6","-5","10","","-10","-1","1","-9","-19","-4","93","-54","5","9","1","","5","","","","-1","-24","-11","","-17","","-2","3","-1","0","-10","-2","-5","","3","2","-19","-42","13","-11","-2","-4","3","-2","2","29","15","9","","6","","0","-1","","1","3","28",""
"2020-07-10","9","10","","","-22","0","-24","-8","-2","9","-28","-1","0","65","12","12","-10","3","0","-1","-10","","40","1","-1","11","-4","","-86","-5","-5","-11","5","7","-25","-5","","-1","0","34","6","","27","-9","","-3","5","-1","51","-2","2","","-16","12","23","7","21","8","-2","0","36","-2","11","-30","4","-13","","-5","","9","9","","-1","-3","17",""
"2020-07-11","-8","-13","","","12","","24","-9","3","-8","1","-2","2","-54","6","-1","-11","-4","-4","-15","3","2","-44","-1","-5","","3","","5","30","-1","2","37","","54","-7","-1","","9","1","22","","-13","6","","1","3","6","62","9","0","","15","15","-28","18","-28","0","0","","8","3","-13","10","-1","12","8","1","","-7","-10","","0","","-9",""
"2020-07-12","-7","6","","-1","-8","","-33","-1","6","","-12","8","-2","7","9","-8","0","-8","-3","1","15","","22","5","5","","-4","","-24","-13","1","14","16","","-50","0","1","","26","-24","-27","","5","","16","24","-4","-9","-35","4","4","","8","-36","28","-12","11","-2","-2","","-21","9","-1","-15","15","-5","1","1","-2","5","3","9","7","13","-2",""
"2020-07-13","3","6","1","0","3","","6","10","-14","-2","7","","4","-19","-11","3","6","12","34","19","-13","-2","43","-2","-1","3","9","","22","-20","3","-15","-26","6","7","40","-1","0","-21","-2","3","","21","","17","11","-4","1","30","-4","","-9","-11","0","-4","6","28","33","6","0","16","","10","11","-18","2","8","4","1","","-4","1","6","-18","29",""
"2020-07-14","10","-12","-1","","-10","","23","10","16","1","16","","-4","-1","9","15","-4","-4","-29","-8","5","1","-46","-3","9","2","1","10","34","62","7","-2","11","-5","-12","-21","5","-2","-22","100","6","-4","16","3","-32","-32","23","14","-45","-2","","-28","-17","-2","-33","-8","-30","-40","","6","-22","","-4","0","28","13","3","2","","","0","-3","-15","-8","-21",""
"2020-07-15","-9","-8","1","","0","","-2","-5","-12","0","28","","13","15","9","-22","-1","8","-5","-5","-4","0","4","","-7","11","-2","-14","-14","-40","1","2","-16","3","-3","-7","0","0","11","-70","-1","1","-9","6","13","-2","-13","-14","45","-6","-6","7","16","14","45","1","5","19","","-1","3","4","1","0","1","-15","7","2","1","6","8","28","20","3","1",""
"2020-07-16","7","11","-1","3","26","-8","-5","-14","8","15","-6","","-6","0","-8","18","","-15","0","-3","86","2","-6","4","-5","-16","-7","-2","38","23","-9","8","7","-1","23","39","-5","2","6","47","-1","5","-37","-16","-2","6","-10","21","111","7","3","0","-9","-2","-4","-4","28","7","2","-3","27","-4","-2","3","-33","0","-18","-18","","-3","-3","16","21","25","31",""
"2020-07-17","-1","4","1","-1","-21","0","-13","36","-10","-14","-12","-5","6","3","-18","19","","14","2","5","-76","-3","-13","12","-2","2","-2","0","-65","-28","12","-7","11","5","-27","-41","1","16","37","-42","10","0","90","2","-8","13","1","-4","-157","-8","-5","51","13","-11","-9","11","-55","-15","2","-2","-21","12","30","-8","-10","-8","-4","6","","6","-5","-16","7","-17","-13",""
"2020-07-18","4","10","1","6","44","13","27","-31","7","-2","-2","3","17","-2","45","-30","","29","0","3","-5","1","24","-14","16","10","15","-1","6","","25","-3","-21","4","5","19","-1","-16","-26","-6","-16","-7","-62","22","0","-24","","-11","73","11","5","-49","-8","-1","-25","-9","43","-4","7","0","44","11","-21","-4","39","2","37","20","2","-11","4","16","-35","28","37",""
"2020-07-19","0","4","-5","-8","-36","-5","-34","-1","-2","1","-50","-2","-3","-6","-18","-3","6","-24","18","2","-6","","-5","1","25","-14","5","1","36","","-31","5","50","-13","16","32","2","","1","39","36","2","87","-3","-6","2","","-1","175","-2","-1","3","-10","8","-1","9","-48","28","-9","9","21","1","14","6","6","-10","15","20","","41","6","-51","-6","-25","-29",""
"2020-07-20","-9","-7","4","-1","","12","2","6","-3","-1","35","8","-16","8","7","19","-5","-5","-15","-16","22","","-17","-3","-43","4","-18","1","-13","-6","57","6","-23","","3","-53","-2","","41","-45","-20","0","8","0","2","9","","-5","-117","0","1","-3","26","0","-15","-3","23","-23","7","-8","-32","-24","-26","9","-28","29","-56","-27","","-41","-10","34","35","-16","49",""
"2020-07-21","10","3","2","10","","-9","7","1","0","3","-4","3","-11","-15","-8","-8","23","-2","-1","0","-4","","64","5","12","3","","0","-65","8","-40","-2","1","","-19","1","3","-8","-34","92","-17","2","56","-17","2","9","","6","-70","13","-3","22","-12","21","24","6","68","40","18","15","-14","11","-4","10","","-12","42","-2","","30","15","-14","-42","7","-27",""
"2020-07-22","-7","-10","0","-9","13","-7","9","16","5","26","52","-9","9","25","22","1","9","22","2","16","-7","-3","-47","14","0","0","","0","63","2","-2","3","-19","19","-4","35","-1","0","96","-38","17","11","-98","8","-2","-6","-30","1","98","-9","24","-25","-1","-18","-17","-10","-61","-44","26","-2","-1","8","59","-18","","-11","-11","2","","-33","-10","-4","21","18","-26",""
"2020-07-23","9","-10","1","12","-11","23","-4","-21","8","-22","-12","-1","8","-3","-31","1","-13","-11","0","-1","18","3","0","-12","-3","-6","-7","4","-37","35","6","24","19","-16","11","31","1","2","-113","72","-18","-15","50","-2","3","-6","31","35","2","-2","-9","-9","24","-3","36","2","32","2","-22","-3","73","-13","-57","18","28","28","35","9","0","19","22","-10","13","-11","-20",""
"2020-07-24","2","16","-3","-13","-2","-8","-13","-3","4","10","61","10","-16","-9","125","-8","-8","-3","-6","8","-6","7","-5","2","18","0","10","0","20","5","-5","-27","-4","1","6","-73","-2","-1","101","-37","18","15","7","-1","-17","-3","-26","-35","-15","31","-19","45","-25","-1","-30","2","-26","-4","-28","-9","15","17","22","2","-9","-1","-26","-10","1","15","-13","7","-31","31","98",""
"2020-07-25","-7","11","4","11","3","21","27","68","-13","-17","39","-1","19","41","-126","34","23","-20","22","-24","1","4","-6","-5","-7","14","-11","10","-5","-20","20","17","31","4","-9","27","5","3","-60","-101","22","-13","-16","3","17","10","22","27","134","-16","23","-4","28","10","18","4","14","17","37","3","-59","-4","-18","-5","21","16","-11","-3","","-21","-3","19","17","-28","18",""
"2020-07-26","2","2","1","-9","55","-33","54","-16","0","21","-47","-7","-14","-25","64","-5","-13","1","-10","21","20","-9","34","13","-12","-12","1","-2","28","-22","16","1","13","6","","-9","-6","-5","-27","36","26","18","27","-2","0","8","-16","-23","23","-9","-24","-22","-21","6","-17","24","54","-20","21","8","16","62","36","21","-26","-36","45","7","0","-1","24","-21","-14","23","-19",""
"2020-07-27","18","-6","4","16","-11","24","-57","0","-1","25","-88","-1","7","27","13","9","9","13","-8","21","-7","12","-23","-14","26","21","2","-6","-67","-58","67","35","-31","34","","68","3","39","82","-24","-9","-4","48","-2","8","-18","14","12","-141","7","3","-6","7","-18","12","-8","-71","40","-19","4","64","-60","23","-8","-1","23","63","1","8","57","-17","4","22","-29","-1",""
"2020-07-28","-21","-5","-10","-8","15","-17","18","-11","0","-22","-15","21","5","-43","221","-11","-12","-11","4","-46","20","14","49","26","-19","-8","2","6","68","49","-83","-11","18","-41","-71","-61","1","-21","75","15","-46","-13","19","4","-9","5","74","-5","-66","3","9","0","1","0","-16","4","77","-14","-20","17","-37","-11","-21","2","24","-13","-121","-5","-6","-44","56","7","2","23","-7",""
"2020-07-29","4","9","4","0","-53","0","14","3","0","20","76","0","2","15","-228","-6","82","5","-6","13","-72","-23","-24","-12","-5","-10","20","-10","-54","4","8","7","82","-2","5","16","-3","2","-43","-4","37","5","-8","-6","-7","23","-143","2","15","40","-2","","-8","34","17","-30","31","-19","25","-17","25","4","34","7","-22","16","-7","-4","10","30","10","19","21","-17","-11",""
"2020-07-30","17","17","21","-2","14","-8","-7","24","-2","3","0","-17","-13","25","-9","-1","-65","0","13","10","38","-1","8","-12","3","-7","-10","-5","51","2","-11","0","-131","1","26","-6","-1","5","-89","0","42","7","-53","12","8","35","47","-5","224","-16","-5","","7","-27","10","63","-15","16","27","27","-16","4","1","28","9","6","57","-7","1","-23","-17","-31","-24","19","23",""
"2020-07-31","12","8","2","19","5","3","83","15","1","-19","-30","11","3","12","196","5","-36","14","48","17","-17","5","42","0","0","8","6","18","23","6","27","-18","110","11","-3","1","4","18","4","-10","-45","23","115","-16","-4","-33","31","12","77","-29","9","2","-16","7","-8","110","-63","1","-10","-1","98","-1","-56","-59","-22","20","21","6","-4","24","-48","23","19","-17","-53",""
"2020-08-01","-17","-22","-19","-21","-5","13","-88","-41","-8","-16","-17","-9","-10","2","-185","-8","3","3","-49","-30","41","-5","-9","1","7","15","-3","-16","-7","87","-26","24","-43","-6","-18","-5","4","-12","-16","-14","-26","-21","-9","17","4","-10","-18","-16","-401","52","1","14","16","-2","-9","-142","94","18","7","-8","0","7","14","51","11","-52","28","-1","-7","-43","-29","6","10","2","132",""
"2020-08-02","2","24","30","13","-14","17","32","-34","7","40","-7","13","1","-3","30","-4","13","-16","1","5","-8","-5","-19","-4","16","4","-16","20","-22","-80","-9","-44","67","-5","25","9","-3","-17","96","5","28","5","188","","16","48","54","-5","184","-26","-7","2","-6","-2","-10","-4","-69","-35","-22","-32","-106","-5","78","-30","-8","25","-62","23","8","17","63","-30","-6","1","-128",""
"2020-08-03","-1","28","-27","-11","81","3","-70","114","-4","7","62","-18","0","-34","0","4","1","8","54","-1","-24","5","20","9","7","-17","38","-5","-25","-3","-6","41","6","2","-21","0","1","57","-74","52","-17","8","-86","","-10","11","-42","15","161","-26","-2","-2","12","6","30","-4","-5","3","-2","48","40","11","-39","15","18","11","38","-17","-2","4","4","23","-37","39","94",""
"2020-08-04","-24","-61","-11","-4","-57","-22","4","-91","0","-28","","4","1","-2","-41","6","5","-3","-57","-3","-11","","-37","22","-7","7","-24","-9","-43","-26","14","-44","-108","-8","-11","-7","-2","-46","43","-30","-33","-26","-154","10","-12","-58","-28","1","105","-6","-5","-13","-11","-10","-31","-7","-49","-1","-38","-35","-36","-10","21","-23","-12","4","-90","-1","8","-27","-37","12","22","-10","-86",""
"2020-08-05","31","42","10","17","-20","-3","30","58","5","47","","5","7","30","28","-15","-9","-11","39","9","9","","9","-3","8","-3","4","12","65","77","17","45","23","5","4","-14","12","97","0","-38","27","21","158","-11","26","15","77","-2","-276","28","2","11","6","9","35","-19","49","15","23","42","74","8","-49","21","11","-5","30","-5","-8","26","0","9","-6","0","22",""
"2020-08-06","-2","14","13","-18","-16","6","-22","38","-1","-12","-34","-7","-5","-17","12","12","-6","17","-48","-4","-5","-1","38","-15","-7","-2","-7","-1","4","-36","20","-11","35","1","15","25","-6","-91","-10","-1","7","-4","3","6","-13","13","-66","15","328","41","","-15","61","8","-7","62","-42","-18","20","2","-7","1","-9","-8","8","7","97","2","-4","21","-2","-13","28","-25","150",""
"2020-08-07","-8","-32","-15","41","18","1","19","-55","4","14","5","15","-3","6","73","-8","5","7","9","0","24","0","-16","-5","-9","7","3","-1","-46","-7","1","66","5","4","-23","-23","-7","5","-43","5","12","-14","-29","-1","-11","-18","16","-18","43","-13","","30","-56","38","-21","-25","11","3","-12","-10","-35","0","-2","21","-3","-13","-89","17","10","-18","-3","-20","-7","16","-17",""
"2020-08-08","4","41","18","-7","29","-11","14","36","-5","-36","4","16","6","-35","-80","15","0","29","-3","1","-8","-1","23","5","5","-3","25","6","4","10","10","-61","86","-1","4","-8","3","-17","12","16","-17","6","-138","5","18","114","32","2","-145","-28","","9","-14","-47","14","10","9","47","5","16","98","-16","42","-6","-15","-3","38","-14","-5","30","70","17","13","3","-44",""
"2020-08-09","11","-35","-3","-2","-1","-1","13","-6","7","21","-51","-10","5","30","69","-13","1","-24","16","20","-1","5","-51","1","-8","-4","-33","-5","15","-19","-49","-27","-17","-1","-2","46","-4","-5","24","-23","21","28","72","-10","-13","-122","-7","1","124","9","-1","-24","13","8","4","-25","-7","-38","56","-17","-80","29","-30","46","5","14","-40","-7","2","-19","-42","12","-34","13","81",""
"2020-08-10","-26","38","-15","-18","-23","4","-42","-60","-1","-16","8","-9","-9","32","-4","20","-10","-25","-9","-22","-9","-10","6","12","-10","5","6","7","-6","-28","20","-5","46","3","0","-53","10","4","-54","3","-30","-18","-53","-3","10","52","-16","1","-56","1","1","-6","3","-9","-3","16","11","-9","-38","-22","42","-43","-14","-26","-5","-37","42","22","11","2","10","5","131","-37","-153",""
"2020-08-11","35","-39","20","10","28","-1","19","43","0","-19","89","4","4","37","-5","181","26","24","-6","9","-6","32","35","-5","20","12","-1","-12","14","42","-36","10","-68","-7","-4","46","-11","4","14","27","34","-3","-25","10","13","14","-8","-16","201","2","2","35","15","6","2","-8","14","21","17","9","30","23","25","20","2","6","2","-12","-9","39","7","-44","-71","-10","20",""
"2020-08-12","-37","-3","-19","-19","-17","-3","15","2","2","14","-101","-3","12","-66","-11","79","-24","1","16","16","1","-49","-18","-3","-14","-8","1","7","-4","-6","11","36","36","6","19","-46","1","-7","-11","15","-33","-4","-17","-2","-27","7","15","28","-356","5","6","-18","-27","47","7","-16","19","13","-17","21","-34","5","-43","8","5","-2","-50","1","4","-5","1","51","-27","50","-2",""
"2020-08-13","19","10","12","54","-5","13","-19","-28","-6","24","117","36","6","30","-18","-273","6","-19","3","-26","16","20","-11","-13","14","-6","1","-3","-25","-22","45","-16","86","0","-1","28","3","0","-13","-18","5","-1","132","5","7","-13","8","2","153","-20","-10","-11","47","-42","-25","32","-7","-26","-6","-5","1","14","16","17","-2","-1","10","-12","-2","-41","-28","-30","-20","-32","-74",""
"2020-08-14","-27","-4","0","-59","-16","-3","16","1","3","-23","-89","-32","-17","-7","-2","-5","6","30","-13","18","-17","9","55","20","-4","2","2","7","8","70","-41","14","-26","-3","-11","-9","2","7","-3","2","-7","17","-74","-8","20","16","21","-5","29","50","-1","-5","-17","-11","35","-17","-20","27","-3","-27","-6","-15","30","-68","-6","5","20","8","7","44","22","-19","24","-22","70",""
"2020-08-15","21","28","11","45","32","12","-17","-17","11","-4","16","8","12","0","15","30","-5","-4","25","-15","16","-5","-43","-25","-18","7","0","-8","42","2","62","-32","27","-1","-1","-8","-2","1","-13","-26","9","5","-39","-1","-28","-6","-53","-8","18","-16","8","7","8","9","0","8","37","-16","-12","-7","-10","-12","99","35","16","31","39","8","16","-33","-46","14","23","1","-21",""
"2020-08-16","-2","-33","-26","-39","-17","17","17","29","-19","8","-50","-24","-10","-9","-20","-35","-4","-31","-26","3","28","-12","-11","4","8","-3","-15","0","-28","-26","-52","-14","75","-3","-7","35","6","-9","18","19","-7","2","153","-4","-2","-90","49","-7","141","-48","-6","3","-17","-14","-14","-8","-49","-6","-25","11","-65","-4","-116","-18","-24","-40","-32","1","-12","-33","76","-3","-66","42","73",""
"2020-08-17","11","4","5","20","-2","-43","-10","-32","15","-18","112","10","-5","31","-58","18","3","-1","52","-3","-34","11","-2","4","21","-1","8","-4","-20","-49","8","12","-313","-1","0","-10","-4","2","31","38","4","-14","27","1","29","50","45","11","-547","12","0","-11","8","-11","8","0","40","14","33","-10","4","3","-10","-13","20","-2","7","-7","-16","7","5","-15","20","-19","-38",""
"2020-08-18","-17","33","4","-4","-10","25","-11","43","-9","10","-129","5","1","-9","32","-5","4","28","-63","-2","-16","2","4","-5","-11","-13","29","2","-6","89","27","7","195","5","8","-1","0","0","18","-14","1","44","-170","","21","74","-73","10","194","31","10","8","27","20","-4","1","5","-8","-15","22","33","-9","34","8","5","2","-24","8","9","7","-83","33","-23","11","-29",""
"2020-08-19","-11","14","3","4","18","5","37","-2","-5","7","52","-4","4","-15","18","-14","1","-16","51","50","18","17","9","5","-13","16","-29","2","52","-72","-38","87","86","3","1","-41","9","1","-48","55","-4","-44","155","","-10","-61","56","-7","308","16","-6","-14","-44","9","12","4","0","27","-12","18","59","18","-2","15","-10","18","29","-1","-10","18","22","-31","19","-9","-7",""
"2020-08-20","12","-8","-7","-9","19","7","-23","-22","6","-1","6","-6","9","2","-55","8","-3","-4","-23","-46","-2","1","35","15","109","-7","-4","1","-28","-3","21","-39","-167","7","3","45","-10","15","26","-48","6","-9","-67","16","-32","12","-16","19","18","-40","12","17","15","2","-4","-11","-11","-39","33","-14","81","12","4","-2","-98","-13","-29","-8","26","-9","57","-5","-1","-13","7",""
"2020-08-21","1","-24","20","-6","-22","-8","38","11","17","-4","-54","-2","-6","46","15","7","6","38","56","4","0","-9","-38","-7","-94","46","2","16","49","13","-29","57","74","-4","-9","6","0","-1","-83","-29","3","2","-112","-2","10","1","15","-11","-166","19","-10","8","-16","-14","21","-1","31","17","-5","26","-50","-10","-12","12","105","20","45","-5","-18","-1","7","16","-4","27","40",""
"2020-08-22","17","22","12","-1","20","-8","1","-27","-24","21","57","27","5","17","17","-11","-14","-10","-39","12","30","3","55","14","11","-39","1","10","-26","-17","16","-103","104","-8","13","-8","-5","2","104","57","17","10","-136","-6","0","-30","-47","3","142","-9","-2","-5","51","11","-15","-7","34","11","31","-35","38","-9","-8","36","-9","-13","-22","3","-5","-13","-1","-3","12","12","-32",""
"2020-08-23","-5","18","-25","53","-29","6","-3","-13","6","-2","-16","11","12","-28","-25","-7","23","-12","37","-30","-28","-10","14","-15","-1","28","-8","-21","-22","38","-2","39","-130","-1","-9","-6","12","-16","-32","-44","-9","6","227","1","0","2","81","9","-72","26","-1","-4","-47","-1","14","-3","-10","8","-12","22","-36","30","9","-21","61","-1","-31","13","13","21","-19","23","-29","-6","87",""
"2020-08-24","-5","2","-4","-47","11","-25","-20","62","-4","-14","23","-27","-25","-19","-20","5","-1","3","-40","7","-15","1","-70","-10","14","-40","4","9","62","-15","-18","-23","-35","1","9","35","5","-1","0","-11","-3","-19","-59","-7","7","17","-27","-20","47","22","-3","-17","39","8","4","3","-18","0","-24","-19","-68","-35","-1","11","-63","-10","9","-6","-19","-6","-49","-11","-1","-19","-151",""
