"date","Idaho/Ada","Idaho/Adams","Idaho/Bannock","Idaho/Bear Lake","Idaho/Benewah","Idaho/Bingham","Idaho/Blaine","Idaho/Boise","Idaho/Bonner","Idaho/Bonneville","Idaho/Boundary","Idaho/Butte","Idaho/Camas","Idaho/Canyon","Idaho/Caribou","Idaho/Cassia","Idaho/Clark","Idaho/Clearwater","Idaho/Custer","Idaho/Elmore","Idaho/Franklin","Idaho/Fremont","Idaho/Gem","Idaho/Gooding","Idaho/Idaho","Idaho/Jefferson","Idaho/Jerome","Idaho/Kootenai","Idaho/Latah","Idaho/Lemhi","Idaho/Lewis","Idaho/Lincoln","Idaho/Madison","Idaho/Minidoka","Idaho/Nez Perce","Idaho/Oneida","Idaho/Owyhee","Idaho/Payette","Idaho/Power","Idaho/Shoshone","Idaho/Teton","Idaho/Twin Falls","Idaho/Unassigned","Idaho/Valley","Idaho/Washington"
"2020-08-10","195","0","9","2","0","10","1","2","0","23","1","","0","97","1","7","0","1","0","1","1","1","1","7","1","3","9","1","3","0","0","3","5","2","2","1","2","10","2","0","1","18","0","2","4"
"2020-08-11","171","1","27","0","8","15","1","1","1","37","2","","0","82","0","2","1","0","1","2","0","2","0","1","0","13","5","64","5","3","-1","0","2","-1","0","1","1","11","1","17","2","5","0","4","7"
"2020-08-12","110","0","16","3","5","28","0","0","5","64","0","","0","113","1","5","0","0","0","3","0","2","3","4","1","5","11","66","6","7","0","0","3","7","1","1","3","12","4","15","1","29","0","1","1"
"2020-08-13","170","1","21","0","3","23","4","1","0","30","0","1","0","73","1","11","1","0","0","11","0","1","4","1","0","10","6","24","11","0","0","1","2","12","6","0","3","7","2","22","4","18","0","3","7"
"2020-08-14","158","1","24","1","0","18","2","0","2","60","0","0","0","120","0","1","0","0","0","1","0","2","1","4","1","10","12","26","9","6","0","1","3","5","6","0","4","17","2","9","5","24","0","2","5"
"2020-08-15","171","0","1","0","0","1","1","1","0","15","0","0","0","51","0","1","1","0","0","4","0","0","1","1","0","3","4","17","0","4","0","0","0","0","0","0","0","2","0","3","3","11","0","3","5"
"2020-08-16","44","0","-2","0","0","0","0","0","0","36","0","0","0","54","0","2","1","0","0","0","0","2","0","1","0","10","4","0","0","3","0","1","10","1","0","0","3","4","0","0","-1","4","-2","2","4"
"2020-08-17","62","0","20","0","0","12","1","1","1","21","2","0","0","60","0","6","2","1","0","0","0","0","6","2","2","8","3","5","13","3","0","0","5","3","14","0","2","4","1","2","4","12","0","0","3"
"2020-08-18","102","0","22","3","6","9","4","0","0","36","2","2","0","79","0","7","1","0","4","7","1","2","0","2","0","10","4","21","8","2","0","0","5","2","6","0","1","17","7","4","1","4","0","0","3"
"2020-08-19","96","1","7","1","4","0","2","2","0","20","0","1","1","88","0","5","0","0","1","4","0","0","3","3","2","11","5","18","2","8","0","1","4","8","7","2","1","27","2","4","5","11","0","1","1"
"2020-08-20","120","0","12","0","2","27","1","1","2","47","0","0","0","61","1","4","0","2","1","8","1","1","0","3","0","8","7","16","16","0","0","0","2","7","18","0","3","14","5","6","2","23","0","1","8"
"2020-08-21","102","0","8","0","1","8","0","0","2","38","0","0","0","13","0","1","0","0","1","6","0","0","4","3","1","5","2","8","4","1","0","0","2","1","8","0","1","5","9","1","7","12","0","0","0"
"2020-08-22","112","1","0","0","2","1","1","0","0","27","0","0","0","72","0","0","0","0","0","0","0","0","3","2","0","5","14","5","0","1","0","0","2","0","0","0","3","36","0","0","1","6","0","0","1"
"2020-08-23","30","1","1","0","0","0","1","0","0","34","0","0","0","63","0","0","0","0","0","0","0","3","0","2","0","13","8","0","0","0","0","0","7","1","0","0","0","8","0","0","1","11","0","0","2"
"2020-08-24","72","0","3","2","0","2","0","0","1","13","0","0","0","27","0","0","1","1","0","6","0","2","0","2","0","6","3","12","15","0","0","0","2","2","16","0","0","12","4","1","2","4","0","0","1"
