"date","Kentucky/Adair","Kentucky/Allen","Kentucky/Anderson","Kentucky/Ballard","Kentucky/Barren","Kentucky/Bath","Kentucky/Bell","Kentucky/Boone","Kentucky/Bourbon","Kentucky/Boyd","Kentucky/Boyle","Kentucky/Bracken","Kentucky/Breathitt","Kentucky/Breckinridge","Kentucky/Bullitt","Kentucky/Butler","Kentucky/Caldwell","Kentucky/Calloway","Kentucky/Campbell","Kentucky/Carlisle","Kentucky/Carroll","Kentucky/Carter","Kentucky/Casey","Kentucky/Christian","Kentucky/Clark","Kentucky/Clay","Kentucky/Clinton","Kentucky/Crittenden","Kentucky/Cumberland","Kentucky/Daviess","Kentucky/Edmonson","Kentucky/Elliott","Kentucky/Estill","Kentucky/Fayette","Kentucky/Fleming","Kentucky/Floyd","Kentucky/Franklin","Kentucky/Fulton","Kentucky/Gallatin","Kentucky/Garrard","Kentucky/Grant","Kentucky/Graves","Kentucky/Grayson","Kentucky/Green","Kentucky/Greenup","Kentucky/Hancock","Kentucky/Hardin","Kentucky/Harlan","Kentucky/Harrison","Kentucky/Hart","Kentucky/Henderson","Kentucky/Henry","Kentucky/Hickman","Kentucky/Hopkins","Kentucky/Jackson","Kentucky/Jefferson","Kentucky/Jessamine","Kentucky/Johnson","Kentucky/Kenton","Kentucky/Knott","Kentucky/Knox","Kentucky/Larue","Kentucky/Laurel","Kentucky/Lawrence","Kentucky/Lee","Kentucky/Leslie","Kentucky/Letcher","Kentucky/Lewis","Kentucky/Lincoln","Kentucky/Livingston","Kentucky/Logan","Kentucky/Lyon","Kentucky/Madison","Kentucky/Magoffin","Kentucky/Marion","Kentucky/Marshall","Kentucky/Martin","Kentucky/Mason","Kentucky/McCracken","Kentucky/McCreary","Kentucky/McLean","Kentucky/Meade","Kentucky/Menifee","Kentucky/Mercer","Kentucky/Metcalfe","Kentucky/Monroe","Kentucky/Montgomery","Kentucky/Morgan","Kentucky/Muhlenberg","Kentucky/Nelson","Kentucky/Nicholas","Kentucky/Ohio","Kentucky/Oldham","Kentucky/Owen","Kentucky/Owsley","Kentucky/Pendleton","Kentucky/Perry","Kentucky/Pike","Kentucky/Powell","Kentucky/Pulaski","Kentucky/Robertson","Kentucky/Rockcastle","Kentucky/Rowan","Kentucky/Russell","Kentucky/Scott","Kentucky/Shelby","Kentucky/Simpson","Kentucky/Spencer","Kentucky/Taylor","Kentucky/Todd","Kentucky/Trigg","Kentucky/Trimble","Kentucky/Unassigned","Kentucky/Union","Kentucky/Warren","Kentucky/Washington","Kentucky/Wayne","Kentucky/Webster","Kentucky/Whitley","Kentucky/Wolfe","Kentucky/Woodford"
"2020-05-09","2","0","0","0","4","1","","7","0","0","1","0","0","0","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","26","-1","0","1","0","0","0","1","2","2","0","0","0","0","0","1","0","2","1","0","1","0","32","5","1","11","0","1","0","1","0","","0","0","0","0","0","11","0","1","","0","1","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","3","1","0","0","0","0","0","0","0","","0","0","0","0","5","0","0","0","1","0","0","-4","0","18","0","0","0","0","","0"
"2020-05-10","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020-05-11","2","4","0","0","0","1","","22","0","1","0","-1","0","0","1","6","0","3","3","0","0","0","0","2","0","0","0","0","0","10","0","","","24","0","0","0","0","0","0","1","1","3","0","1","0","0","0","0","0","3","1","0","0","0","49","1","0","18","0","0","0","-1","0","","0","0","1","0","0","11","0","0","","0","0","0","0","3","1","1","0","0","0","0","0","0","0","4","1","0","4","-1","0","0","1","2","0","0","1","","0","3","0","0","3","0","1","0","1","0","0","-3","0","43","0","0","3","1","","1"
"2020-05-12","0","1","1","0","2","1","","6","0","4","0","0","0","0","3","-1","0","3","2","0","0","1","0","0","0","0","0","0","0","4","0","","","17","0","0","1","0","0","1","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","22","2","0","7","0","0","0","0","0","","0","0","0","0","1","12","0","1","","0","0","0","0","1","0","0","0","0","1","1","0","2","0","0","0","0","1","4","0","0","0","0","3","0","1","","0","0","0","1","2","0","-1","0","0","0","0","0","0","64","0","0","0","0","","1"
"2020-05-13","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020-05-14","3","3","0","2","4","0","","38","0","1","1","0","0","1","3","5","0","0","8","0","0","0","1","0","0","0","0","0","0","3","1","","","58","1","1","0","0","1","0","0","3","2","0","0","1","9","0","0","7","3","1","0","1","1","28","1","0","24","0","0","0","0","1","","1","2","2","0","0","8","0","6","","0","0","0","1","3","0","1","0","0","0","0","0","3","0","0","1","0","12","9","0","0","0","2","4","0","2","","-1","0","1","0","0","3","0","0","0","0","0","0","0","93","0","0","2","0","","0"
"2020-05-15","1","4","0","0","0","0","","9","0","0","0","0","0","0","3","7","0","0","1","0","0","1","0","0","0","0","0","0","0","10","3","","","63","-1","0","0","0","0","0","1","0","2","0","0","0","-1","0","0","-1","2","1","0","0","0","31","0","0","5","0","0","0","0","0","","-1","0","0","2","0","3","0","1","","0","1","0","0","4","0","0","0","0","0","0","0","0","0","7","0","0","23","0","0","0","0","1","1","0","0","","0","0","0","1","11","0","0","0","2","0","0","0","0","21","0","0","1","0","","0"
"2020-05-16","0","1","0","0","0","0","","31","0","0","0","0","0","0","1","5","0","3","2","0","0","0","0","0","0","0","0","0","0","0","1","","","20","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","93","0","0","7","0","1","0","0","-1","","1","0","0","0","0","7","0","1","1","0","0","0","0","1","0","1","2","0","0","0","0","0","0","1","0","0","5","5","0","0","0","0","5","0","2","","0","0","4","0","10","2","0","0","0","0","0","0","0","25","1","0","0","0","","0"
"2020-05-17","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020-05-18","3","1","3","0","0","0","1","39","0","1","0","1","0","0","5","0","0","0","3","0","1","0","0","2","1","0","0","0","0","6","0","","","14","2","0","-2","1","1","-1","3","2","4","0","0","-1","11","0","0","1","4","0","0","-1","0","51","2","0","28","0","0","0","0","0","","0","0","0","0","0","5","0","6","0","0","1","0","0","4","0","-1","0","1","0","0","0","0","0","5","1","0","3","-1","1","0","0","1","0","0","1","","0","0","-1","-1","1","1","0","0","0","0","0","1","0","34","-1","0","0","0","","0"
"2020-05-19","-1","2","0","0","0","0","0","6","0","0","1","0","0","1","1","0","0","1","1","0","0","1","0","1","0","1","0","0","0","3","0","","","32","0","0","2","0","0","0","0","0","2","0","0","0","1","0","0","0","0","1","0","1","0","43","-1","0","7","0","0","0","0","0","","0","0","-1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","1","0","1","3","-1","0","0","0","0","0","0","","0","0","0","0","2","1","0","0","0","0","0","1","0","18","0","0","0","1","1","0"
"2020-05-20","0","2","2","-1","4","0","0","-2","0","0","1","0","0","2","2","0","0","1","2","0","1","0","0","0","14","0","0","0","0","0","1","1","","-5","-1","0","2","0","0","0","1","-2","1","0","0","0","3","0","-1","2","0","0","0","0","2","9","0","0","7","0","0","0","0","0","","0","-1","0","0","0","7","0","-5","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","2","0","0","0","-1","0","0","0","","1","1","0","1","4","4","0","0","0","0","0","-1","0","35","0","0","0","0","0","0"
"2020-05-21","1","1","0","0","0","1","0","9","1","0","0","0","0","-1","0","1","0","1","4","2","2","0","0","0","1","0","0","0","0","3","0","0","","5","0","0","2","1","0","1","0","0","9","0","0","0","0","0","0","-1","2","0","0","1","1","26","-1","0","17","0","0","0","0","0","","0","0","0","1","1","7","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","","0","0","0","0","2","0","0","1","-1","0","1","-4","0","15","0","0","0","0","0","0"
"2020-05-22","1","0","0","0","2","0","0","11","0","0","0","1","0","0","0","1","0","0","3","0","0","0","0","3","1","0","0","1","0","1","2","0","","7","0","0","0","0","2","0","0","0","1","0","0","0","2","0","0","0","0","1","0","2","0","27","0","0","17","0","0","0","0","0","","0","0","0","0","0","5","0","0","0","1","1","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","","0","0","0","0","5","1","0","0","0","0","1","0","0","28","0","0","0","0","0","6"
"2020-05-23","0","3","0","0","2","0","0","8","0","0","0","0","1","0","3","-1","0","0","2","0","1","0","0","2","0","1","0","0","0","5","1","0","","16","0","0","0","0","3","0","0","5","1","0","0","0","6","0","0","3","2","0","0","0","0","29","1","0","7","0","0","1","0","0","","0","0","0","0","0","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","7","4","0","3","-1","0","3","0","0","0","0","0","0","0","2","","0","0","0","0","3","0","0","1","0","0","0","1","0","14","1","0","0","0","0","0"
"2020-05-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-05-25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-05-26","0","9","0","1","1","0","0","5","0","0","2","0","0","0","1","6","0","-1","2","0","0","0","0","1","1","3","0","0","0","3","2","0","","25","1","0","1","0","0","1","3","0","3","0","0","1","1","0","0","1","4","4","0","1","1","169","4","0","10","0","0","0","0","1","","0","0","0","0","0","10","0","2","0","0","0","0","0","2","0","2","0","0","1","0","1","1","0","3","1","0","8","5","0","0","0","0","0","0","-1","","0","0","0","1","40","5","1","0","1","0","0","0","0","29","0","0","0","0","0","1"
"2020-05-27","0","0","0","0","1","0","0","11","1","0","1","0","0","1","4","2","0","0","2","0","0","0","0","2","0","0","0","0","0","4","0","0","","6","0","0","0","1","4","0","0","2","0","0","1","0","1","0","0","0","4","1","0","0","0","34","1","0","4","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","1","0","0","1","2","2","10","5","0","0","1","0","0","0","2","","0","0","1","0","6","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"2020-05-28","0","7","1","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","3","0","3","0","0","1","0","0","0","0","0","1","0","0","","11","0","0","3","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","14","0","0","6","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","1","0","0","1","6","0","0","0","0","0","0","0","1","0","7","0","0","3","2","1","0","0","0","0","0","0","","0","0","0","0","2","0","2","0","0","0","0","0","0","14","0","0","0","0","0","0"
"2020-05-29","1","7","2","0","1","1","0","14","0","0","0","0","0","0","2","1","0","2","11","0","1","0","1","2","1","0","0","1","0","3","0","0","","41","0","0","7","1","18","0","2","3","0","0","0","0","1","0","0","0","3","0","0","0","0","62","1","0","19","0","0","0","0","0","0","0","0","0","0","0","11","0","3","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","2","0","0","0","0","1","0","0","","0","0","0","0","16","2","0","0","0","0","0","-4","1","31","0","0","0","0","0","1"
"2020-05-30","0","0","0","2","0","0","0","13","1","0","2","1","0","0","0","0","0","0","9","0","1","2","0","1","2","0","0","0","0","1","0","0","","12","0","0","3","1","3","0","1","3","0","0","0","0","2","0","0","1","4","3","0","0","0","108","5","0","19","0","0","1","0","0","0","0","0","0","0","0","6","1","5","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","3","9","0","0","1","0","0","0","2","","0","0","1","0","8","1","3","0","0","0","1","-19","0","12","0","0","0","0","0","0"
"2020-05-31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-01","0","23","2","0","2","0","0","23","0","1","0","1","0","0","4","4","0","2","9","0","2","1","0","1","1","0","1","0","0","7","0","0","","46","0","0","0","0","1","0","0","1","2","0","0","0","1","3","3","2","1","0","0","1","0","82","3","0","23","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","1","0","1","0","0","4","16","1","0","1","0","1","0","0","","0","0","0","0","11","2","0","0","0","0","0","8","1","31","0","0","0","0","0","0"
"2020-06-02","0","-1","2","0","2","0","0","8","0","0","1","0","0","0","4","0","0","0","3","0","0","0","0","0","0","0","0","1","0","-1","0","0","1","10","0","1","17","0","6","0","0","1","0","0","0","0","3","0","2","-1","1","0","0","0","0","43","3","0","6","0","2","0","0","1","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","1","2","0","0","3","","0","0","0","0","3","0","0","1","0","0","0","-7","3","7","0","0","0","0","0","2"
"2020-06-03","0","4","-1","0","0","0","0","25","0","0","0","0","0","0","0","3","0","1","6","0","0","2","2","3","1","0","0","0","0","7","1","0","0","33","-1","0","8","1","3","0","4","-1","1","0","0","0","3","0","0","0","0","0","0","2","0","50","-1","0","24","0","0","0","0","0","0","0","-1","0","0","0","3","0","-1","0","1","-1","0","1","2","0","0","0","0","0","1","0","0","2","-5","2","0","0","3","0","0","0","1","0","0","0","","0","0","1","0","6","1","2","1","1","0","0","1","0","22","1","0","1","0","0","0"
"2020-06-04","0","4","0","0","1","0","1","13","1","1","2","0","0","0","0","0","0","0","3","0","1","0","0","4","10","0","1","0","0","7","0","0","0","5","0","0","5","0","0","0","1","0","5","1","0","0","2","0","4","0","5","0","0","0","0","148","0","0","15","0","0","1","0","0","0","0","0","0","1","0","3","0","3","0","2","0","0","0","8","0","0","1","0","0","0","4","0","0","0","0","0","2","2","0","0","0","0","2","0","-1","","0","0","1","2","0","0","0","0","5","1","0","1","0","14","0","0","1","0","0","2"
"2020-06-05","1","2","1","0","3","0","0","3","0","1","0","1","0","2","0","1","0","1","0","0","0","0","3","5","5","1","0","0","0","2","1","0","0","32","0","0","5","2","0","0","0","0","2","0","0","0","8","0","1","1","1","1","0","0","0","83","2","0","10","0","0","0","0","1","0","0","0","0","2","0","6","0","0","0","4","0","0","2","4","0","0","0","0","1","0","0","0","0","1","0","1","1","4","0","0","3","0","2","0","4","","0","0","4","0","30","0","0","0","0","0","0","0","0","18","1","1","0","0","0","1"
"2020-06-06","1","0","3","1","0","0","0","8","2","0","0","0","0","0","2","1","0","1","2","0","0","3","0","4","0","0","0","0","0","1","0","0","0","14","0","0","4","1","0","0","0","0","1","0","0","0","1","0","0","3","1","1","0","0","0","200","4","0","8","0","0","2","0","0","0","0","0","0","0","0","4","2","2","0","3","0","0","0","1","0","0","0","0","0","0","0","5","0","5","1","0","0","0","0","0","0","0","2","0","1","","0","1","0","0","2","-1","1","0","0","0","0","-2","0","13","0","0","0","0","0","1"
"2020-06-07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-08","-1","3","0","0","2","0","0","6","2","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","1","2","0","0","0","2","2","0","0","48","0","0","4","1","0","0","4","0","0","0","0","0","-1","4","0","0","0","0","0","0","0","61","0","0","9","0","0","0","1","0","0","0","0","0","0","0","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","4","2","0","0","0","0","0","0","0","","0","0","0","1","3","0","0","1","0","0","0","0","0","15","0","0","0","0","0","2"
"2020-06-09","2","11","0","0","1","0","1","5","3","1","0","0","0","0","3","1","0","1","-1","0","1","0","0","4","1","0","0","0","0","-1","2","0","0","18","0","0","3","0","3","1","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","82","1","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","9","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","-1","1","1","0","0","0","2","1","0","","0","3","2","0","14","2","0","1","0","1","0","0","0","30","0","0","0","1","0","7"
"2020-06-10","1","4","0","0","3","0","0","5","2","0","0","0","0","0","3","1","0","0","1","0","0","0","0","5","2","2","0","0","0","2","1","0","0","36","0","0","4","0","2","0","0","0","0","0","0","0","3","0","3","-1","1","0","0","1","0","40","6","0","1","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","1","0","-2","2","0","3","1","0","0","0","0","0","1","1","","0","0","4","1","0","2","0","0","0","1","0","-1","0","22","0","0","0","1","0","3"
"2020-06-11","0","3","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","1","3","0","0","0","1","0","1","0","0","0","0","4","0","0","1","14","0","0","0","0","0","3","0","0","0","0","0","0","2","0","1","0","1","0","0","0","1","3","-1","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","","0","0","0","0","0","-1","0","0","0","1","-1","1","0","5","0","1","0","0","0","1"
"2020-06-12","0","4","0","1","2","1","0","3","1","0","0","0","0","1","1","3","0","0","0","0","0","0","1","1","5","0","0","0","0","3","0","0","1","25","2","0","4","0","0","0","1","1","1","0","0","2","6","0","0","4","3","1","0","0","1","49","0","0","-2","0","0","0","3","0","0","0","0","1","1","0","9","0","1","2","3","1","0","1","3","0","0","0","0","0","0","0","2","2","-2","0","0","4","-1","0","0","0","1","0","1","3","","1","2","1","1","23","0","0","1","0","2","-1","2","1","24","2","0","0","2","0","-1"
"2020-06-13","0","5","0","0","4","0","1","1","2","1","2","0","0","2","3","0","0","0","6","0","1","1","0","1","5","1","0","0","0","3","2","0","2","31","0","2","4","0","6","1","1","5","1","1","2","0","0","3","2","0","5","1","0","3","0","45","3","1","9","0","1","0","4","0","0","0","0","4","0","0","8","1","4","0","1","0","0","0","1","0","0","1","0","0","0","2","4","0","-1","1","0","0","1","0","0","0","0","9","0","0","","0","0","0","1","12","2","1","0","0","1","0","2","1","40","4","0","2","0","0","3"
"2020-06-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-15","0","3","0","0","1","0","0","2","1","0","0","0","1","0","4","1","0","3","0","0","0","0","0","0","4","4","0","0","0","7","2","1","0","38","2","0","2","0","0","1","0","2","0","0","0","0","0","2","0","0","4","0","0","1","0","40","1","0","0","0","0","0","1","0","0","0","1","1","0","0","4","0","1","0","0","3","0","0","6","0","0","0","0","0","1","2","0","0","1","0","0","2","0","0","0","0","1","1","1","1","","0","2","1","2","9","0","0","1","0","0","0","0","2","27","0","0","1","0","0","3"
"2020-06-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-17","1","2","2","0","1","0","0","11","1","0","0","0","0","0","1","2","0","1","5","0","8","3","0","1","1","6","0","0","0","8","2","0","0","42","3","3","7","0","0","2","0","1","0","-1","0","2","2","2","3","1","7","1","0","2","11","88","5","1","9","0","1","0","17","0","0","1","1","1","0","0","2","0","5","0","1","3","0","1","3","0","1","0","0","0","0","0","3","1","0","1","0","4","1","1","0","0","1","5","0","1","","1","0","0","2","4","1","0","4","0","0","0","3","1","24","1","0","0","1","0","4"
"2020-06-18","1","-1","0","0","1","0","0","5","0","1","1","1","0","0","2","0","0","2","1","0","1","-1","1","-1","1","4","0","0","0","2","2","0","0","14","1","0","3","2","0","1","0","4","0","1","0","0","0","0","16","1","1","1","0","-1","7","30","2","0","7","0","0","0","1","0","0","0","1","1","0","-1","0","0","4","0","2","1","0","1","3","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","1","","1","0","0","12","33","1","2","4","0","1","0","4","2","3","2","0","0","1","1","3"
"2020-06-19","1","9","0","0","2","0","0","4","0","2","0","0","0","0","3","1","0","0","6","0","0","1","0","6","1","3","0","0","0","3","0","0","0","15","2","3","0","1","0","2","0","3","0","1","0","0","0","1","1","1","2","0","0","1","4","47","5","1","3","0","1","0","4","0","0","0","0","0","2","0","0","0","5","1","0","2","0","0","5","0","0","0","0","0","0","0","0","0","9","0","1","3","2","0","0","0","13","5","0","0","","0","2","0","3","33","1","0","0","0","2","0","3","2","21","0","0","0","0","0","2"
"2020-06-20","1","0","0","0","0","0","0","5","1","1","0","1","0","1","3","-1","0","2","6","0","3","0","2","1","4","1","0","0","0","2","0","0","0","12","0","1","1","0","0","0","0","0","0","2","0","0","-1","0","4","2","1","0","0","1","5","33","1","1","8","0","0","0","2","0","0","0","2","0","0","0","1","0","3","0","1","0","0","6","0","0","0","0","0","0","0","0","3","0","1","3","0","0","0","0","0","0","1","3","0","1","","0","0","0","6","11","0","1","4","0","2","1","0","1","16","1","2","1","0","-1","0"
"2020-06-21","0","7","0","0","1","0","1","2","0","1","1","0","0","0","0","0","1","1","2","0","0","0","0","0","3","1","0","0","1","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","1","0","1","0","1","0","21","2","0","6","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","9","1","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","2","1","0","2","","1","0","0","1","3","0","0","0","0","0","0","0","0","18","0","0","1","1","0","1"
"2020-06-22","0","0","0","0","0","0","0","3","0","0","2","0","0","0","1","0","0","2","5","0","0","0","0","2","2","0","0","0","0","1","0","0","0","3","0","0","3","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","27","1","1","3","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","2","2","0","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","","0","0","0","0","4","0","0","0","0","1","0","0","0","4","3","0","0","1","0","0"
"2020-06-23","3","4","-1","0","3","1","1","4","0","0","2","1","0","0","3","0","0","3","2","0","1","0","0","16","2","5","0","1","0","22","2","0","0","44","1","0","8","0","1","0","1","0","0","-2","1","4","0","1","6","1","6","1","0","7","2","42","1","0","9","0","2","0","2","0","0","0","5","-1","1","0","4","-1","5","0","0","1","1","1","1","1","0","1","2","0","0","0","-1","0","0","6","0","1","2","1","0","1","6","5","0","5","","1","1","1","8","5","3","2","5","1","0","1","-7","0","15","0","1","0","2","1","2"
"2020-06-24","0","1","0","0","2","0","0","5","0","5","1","0","2","0","0","1","0","0","2","0","0","0","0","20","3","2","0","0","0","3","1","1","0","40","1","0","0","0","0","0","1","3","0","0","1","0","2","0","0","2","4","1","0","1","2","31","0","0","6","1","1","0","6","0","0","0","0","0","0","0","2","0","3","0","0","0","0","3","1","1","0","0","0","0","1","0","2","1","0","5","0","1","7","0","0","0","4","0","0","1","","0","0","0","1","8","4","2","0","0","0","0","0","0","22","0","0","0","1","0","0"
"2020-06-25","2","2","0","0","6","0","0","8","1","1","1","0","1","0","0","0","0","4","2","0","0","1","1","0","2","5","0","0","0","7","0","0","-1","53","0","0","3","2","0","1","2","2","0","0","6","1","2","0","1","0","1","1","0","1","2","32","1","0","18","2","0","0","8","0","0","0","1","2","3","0","2","0","3","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","2","0","0","1","","0","0","0","3","13","0","0","4","0","0","0","-1","1","28","0","0","1","0","0","1"
"2020-06-26","1","4","0","0","2","1","1","2","1","4","0","0","1","0","1","0","0","3","4","0","5","0","1","3","0","2","0","0","0","7","0","0","0","33","1","0","0","1","1","0","0","2","0","0","0","1","2","0","0","0","0","1","0","5","4","51","0","0","18","0","4","4","8","1","0","0","0","0","0","1","1","2","1","0","0","0","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","2","3","0","0","0","1","3","1","4","","0","1","0","4","9","3","0","-1","1","0","0","-13","2","29","0","0","0","0","0","0"
"2020-06-27","0","2","0","0","0","1","1","4","1","1","0","0","0","0","-1","5","0","1","4","0","2","0","0","2","2","7","0","0","0","7","0","0","0","46","2","1","5","2","2","2","0","4","0","0","0","0","5","3","2","0","1","0","0","3","4","55","3","0","8","0","43","0","5","0","0","0","1","3","1","0","0","0","5","0","0","1","0","1","2","0","0","0","0","0","0","0","1","0","1","2","0","7","0","0","0","0","1","0","0","1","","1","3","1","-1","5","1","3","0","0","1","0","2","1","26","1","0","0","1","0","1"
