"date","Haryana/Ambala","Haryana/Bhiwani","Haryana/Charkhi Dadri","Haryana/Faridabad","Haryana/Fatehabad","Haryana/Foreign Evacuees","Haryana/Gurugram","Haryana/Hisar","Haryana/Italians","Haryana/Jhajjar","Haryana/Jind","Haryana/Kaithal","Haryana/Karnal","Haryana/Kurukshetra","Haryana/Mahendragarh","Haryana/Nuh","Haryana/Palwal","Haryana/Panchkula","Haryana/Panipat","Haryana/Rewari","Haryana/Rohtak","Haryana/Sirsa","Haryana/Sonipat","Haryana/Yamunanagar"
"2020-11-09","9215","4346","1062","28676","3430","","35453","11936","","4064","2968","3086","8568","6979","5452","1336","3553","7574","8286","8550","8661","6037","10774","5225"
"2020-11-10","9254","4457","1086","29188","3493","","36167","12127","","4122","3085","3097","8630","7000","5532","1349","3567","7644","8321","8662","8803","6088","10865","5240"
"2020-11-11","9287","4505","1118","29739","3568","","36893","12363","","4184","3152","3099","8664","7040","5575","1360","3573","7711","8377","8759","8909","6186","11012","5249"
"2020-11-12","9332","4679","1136","30337","3626","","37585","12648","","4246","3192","3114","8737","7070","5670","1365","3581","7783","8419","8851","9029","6277","11172","5262"
"2020-11-13","9387","4763","1148","30969","3677","","38382","12858","","4310","3240","3122","8781","7114","5744","1374","3591","7823","8490","8948","9154","6374","11268","5282"
"2020-11-14","9452","4827","1152","31590","3741","","38886","13054","","4342","3276","3141","8828","7153","5811","1379","3618","7862","8540","9021","9235","6444","11268","5297"
"2020-11-15","9470","4865","1153","32233","3786","","39401","13217","","4403","3284","3141","8845","7167","5854","1382","3646","7886","8578","9047","9327","6478","11404","5307"
"2020-11-16","9512","4947","1159","32881","3794","","39947","13273","","4445","3325","3171","8880","7185","5897","1386","3665","7939","8630","9177","9385","6564","11538","5327"
"2020-11-17","9594","4984","1182","33637","3816","","40535","13541","","4505","3387","3188","8950","7205","5925","1387","3685","8022","8655","9229","9464","6620","11617","5349"
"2020-11-18","9667","5046","1191","34243","3875","","41194","13892","","4551","3429","3192","9004","7243","5966","1388","3737","8049","8693","9334","9569","6690","11722","5364"
"2020-11-19","9738","5080","1202","34732","3908","","41839","14054","","4586","3464","3217","9049","7286","6001","1401","3744","8136","8723","9440","9648","6755","11852","5396"
"2020-11-20","9828","5169","1209","35613","3960","","42632","14342","","4612","3546","3237","9089","7324","6048","1422","3784","8208","8809","9532","9755","6811","12014","5411"
"2020-11-21","9885","5216","1222","36243","4001","","43571","14521","","4669","3573","3248","9148","7365","6075","1449","3835","8270","8869","9560","9856","6892","12124","5429"
"2020-11-22","9941","5279","1245","36841","4053","","44220","14681","","4723","3592","3266","9209","7413","6095","1477","3854","8345","8923","9585","9922","6939","12252","5445"
"2020-11-23","9997","5314","1262","37418","4099","","45086","14816","","4761","3646","3271","9267","7434","6161","1490","3877","8382","8985","9791","10058","6982","12386","5480"
"2020-11-24","10039","5358","1270","37975","4139","","45908","14980","","4818","3659","3295","9343","7468","6186","1500","3887","8396","9025","9908","10155","7025","12446","5512"
"2020-11-25","10102","5429","1284","38460","4147","","46569","15127","","4874","3697","3309","9415","7491","6213","1511","3899","8454","9080","10001","10247","7105","12546","5529"
"2020-11-26","10135","5486","1299","38917","4174","","47267","15203","","4927","3762","3333","9488","7536","6221","1523","3913","8480","9175","10094","10341","7153","12647","5537"
"2020-11-27","10234","5519","1304","39385","4209","","47965","15360","","4967","3798","3352","9532","7581","6241","1528","3935","8519","9224","10174","10445","7194","12723","5557"
"2020-11-28","10263","5552","1306","39772","4229","","48633","15494","","5022","3817","3382","9599","7614","6250","1538","3948","8615","9272","10246","10541","7250","12803","5567"
"2020-11-29","10318","5593","1311","40152","4261","","49112","15624","","5074","3883","3393","9649","7669","6257","1542","3974","8679","9335","10300","10605","7286","12918","5587"
"2020-11-30","10367","5625","1324","40490","4280","","49606","15726","","5111","3918","3411","9683","7713","6269","1544","3995","8697","9351","10340","10693","7320","13028","5635"
"2020-12-01","10404","5649","1332","40882","4358","","50101","15793","","5138","3974","3445","9733","7745","6314","1552","4020","8786","9429","10398","10783","7364","13102","5695"
"2020-12-26","10422","5655","1335","40923","4358","","50200","15811","","5148","3988","3446","9760","7773","6316","1553","4023","8808","9450","10402","10790","7373","13132","5723"
"2020-12-27","10458","5658","1338","40971","4364","","50271","15821","","5154","4000","3450","9781","7795","6322","1554","4031","8844","9466","10402","10802","7379","13148","5742"
"2020-12-28","10486","5664","1339","41020","4371","","50352","15831","","5159","4012","3461","9795","7812","6324","1560","4034","8857","9488","10410","10814","7383","13159","5771"
"2020-12-29","10501","5668","1346","41067","4371","","50446","15852","","5162","4033","3465","9826","7832","6329","1569","4042","8883","9496","10419","10851","7391","13175","5792"
"2020-12-30","10532","5673","1348","41111","4382","","50542","15856","","5170","4043","3472","9841","7845","6332","1569","4052","8902","9508","10449","10859","7394","13197","5821"
"2020-12-31","10542","5674","1351","41141","4387","","50603","15869","","5175","4064","3476","9857","7853","6334","1570","4054","8923","9517","10453","10864","7404","13216","5842"
"2021-01-01","10562","5696","1352","41169","4389","","50667","15870","","5178","4069","3480","9875","7862","6338","1571","4063","8945","9536","10459","10872","7404","13239","5859"
"2021-01-02","10586","5697","1355","41189","4394","","50731","15874","","5181","4072","3484","9891","7873","6339","1572","4064","8965","9555","10461","10878","7410","13249","5874"
"2021-01-03","10601","5699","1357","41216","4395","","50794","15880","","5183","4080","3486","9905","7886","6340","","4069","8984","9562","10465","10883","7412","13259","5884"
"2021-01-04","10618","5700","1359","41244","4398","","50860","15899","","5185","4095","3492","9915","7892","6346","1574","4072","8993","9562","10470","10895","7419","13271","5897"
"2021-01-05","10643","5721","1359","41273","4399","","50895","15906","","5186","4102","3497","9927","7897","6347","1575","","9025","9596","10474","10911","7426","13279","5905"
"2021-01-06","10655","5724","1360","41309","4407","","50994","15916","","5188","4110","3508","9938","7908","6348","1576","4075","9059","9606","10480","10924","7436","13286","5924"
"2021-01-07","10670","","1366","41346","4410","","51076","15918","","5192","4116","3516","9953","7917","6348","1578","4076","9080","9619","10481","10928","7445","13303","5943"
"2021-01-08","10692","","1367","41394","4410","","51139","15926","","5195","4125","3521","9966","7926","6348","1579","","9114","9632","10485","10943","7446","13321","5957"
"2021-01-09","10707","","1368","41431","4411","","51227","15930","","5200","4136","3523","9977","7938","6350","1579","4080","9137","9644","10488","10966","7449","13332","5968"
"2021-01-10","10718","","1369","41467","4417","","51300","15940","","5202","4141","3524","9996","7943","6351","1580","4081","9152","9652","10494","10971","7449","13351","5977"
"2021-01-11","10726","","1370","41503","4419","","51372","15948","","5208","4144","3528","10008","7958","6353","1582","4081","9172","9659","10497","10974","7452","13371","5994"
"2021-01-12","10731","","1371","41537","4423","","51428","15956","","5209","","3532","10025","7965","6353","1585","4081","9187","9663","10500","10982","7459","13377","6003"
"2021-01-13","10740","5731","1371","41576","4428","","51479","15966","","5209","4151","3536","10044","7980","6354","","4082","9202","9666","10502","10987","7469","13385","6017"
"2021-01-14","10750","5734","1372","41610","4429","","51513","15966","","5214","4160","3540","10063","7991","6354","1585","4084","9219","9669","10504","10991","7472","13398","6029"
"2021-01-15","10761","5735","","41639","4429","","51541","15975","","5214","4167","3541","10070","8001","6354","1585","4091","9242","9670","10505","11000","7475","13404","6037"
"2021-01-16","10770","5739","1372","41660","4429","","51576","15977","","5215","4167","3542","10083","8009","6355","1585","4093","9264","9688","10507","11012","7477","13409","6046"
"2021-01-17","10777","5739","1372","41684","4430","","51621","15981","","5216","4184","3546","10092","8016","6356","","4096","9287","9691","10509","11017","7482","13422","6050"
"2021-01-18","10780","5740","1372","41705","4434","","51653","15981","","5216","4186","3546","10098","8021","6358","1585","","9296","9694","10510","11019","7494","13429","6059"
"2021-01-19","10794","5741","1372","41724","4434","","51684","15981","","5221","4191","3551","10108","8026","6359","1586","4096","9321","9700","10513","11021","7503","13431","6068"
"2021-01-20","10800","5742","","41742","","","51700","15981","","5223","4191","3552","10117","8034","6362","","","9339","9700","10514","11027","7506","13434","6078"
"2021-01-21","10809","5743","","41757","4435","","51739","15982","","5223","4192","3561","10126","8041","6363","","4098","9359","","10515","11028","7507","13440","6087"
"2021-01-22","10824","5745","1372","41782","","","51763","15983","","5223","4193","3565","10134","8046","6364","","4099","9374","9700","10516","11033","7508","13443","6095"
"2021-01-23","10838","5747","1372","41805","4437","","51787","15986","","5223","4194","3567","10141","8048","","","4099","9383","9723","10517","11038","7509","13448","6107"
"2021-01-24","10844","","1372","41827","","","51826","15987","","5225","4200","3569","10152","8058","6365","","4100","9392","9727","10517","11046","7509","13448","6113"
"2021-01-25","10850","5749","1372","41846","4438","","51854","15989","","5234","","3569","10156","8070","6365","","4100","9405","9730","10517","11048","7509","13459","6119"
"2021-01-26","10855","5749","","41863","4439","","51888","15991","","5234","4203","","10162","8073","6365","","4100","9415","9732","10517","11050","7510","13460","6128"
"2021-01-27","10864","5750","1372","41874","4439","","51908","15996","","","4206","3570","10168","8077","6365","","","9424","9733","10521","11051","7512","13462","6136"
"2021-01-28","10867","5752","1373","41883","","","51927","16005","","5239","","3576","10177","8078","","","4101","9433","","10522","11060","7514","13464","6145"
"2021-01-29","10870","","1373","41894","4439","","51966","16005","","5239","4209","3578","10187","8081","6365","1587","","9443","9741","10522","11066","7517","13466","6151"
"2021-01-30","10876","5752","1373","41909","4439","","52001","16008","-14","5239","4215","3578","10193","8086","6365","1587","4102","9453","9744","10522","11067","7518","13466","6156"
"2021-01-31","10879","5752","1373","41916","4440","","52019","16010","","5242","4218","3582","10200","8091","6366","","4102","9461","9747","","11071","7519","13475","6169"
"2021-02-01","10883","5755","","41925","4443","","52049","16012","","5243","4218","3583","10206","8094","6367","","4102","9470","9752","10523","11075","7522","13475","6176"
"2021-02-02","10885","5755","","41932","","","52078","16012","","","4219","3593","10211","8097","6368","","4103","9482","9752","10523","11076","7522","13478","6179"
"2021-02-03","10888","5757","","41938","","","52092","16014","","5244","4222","3594","10217","8108","","","","9491","9754","10524","11077","7524","13479","6183"
"2021-02-04","10894","5757","","41947","4443","","52106","16016","","","","3597","10222","8114","","1588","","9505","9755","","11080","7525","13483","6187"
"2021-02-05","10899","5758","","41951","","","52129","16016","","5248","4223","3599","10227","8119","","1589","","9523","9761","","11082","7529","13483","6190"
"2021-02-06","10900","5759","","41963","4445","","52144","16019","","5252","4223","3599","10232","8123","","","4104","9534","9765","10524","","7532","","6195"
"2021-02-07","10905","","","41972","","","52159","16020","","","4224","3604","10237","8125","","","4104","9542","9772","","11083","7533","13488","6197"
"2021-02-08","10908","5760","","41980","4447","","52181","16023","","5257","4228","3606","10240","8128","6368","1591","4105","9549","9773","10525","11084","7533","13490","6202"
"2021-02-09","10911","5762","1374","41987","4447","","52203","16025","","5265","","3608","10244","8135","6368","1592","4106","9559","9786","","11087","7536","13491","6205"
"2021-02-10","10914","","","41989","4447","","52231","16027","","5273","4231","3611","10246","8140","","","4107","9566","9790","10525","11090","7539","","6208"
"2021-02-11","10915","5765","","42000","4448","","52267","16032","","5283","","3614","10254","8145","","","","9574","9796","","11090","7540","13493","6214"
"2021-02-12","10921","5765","","42013","4449","","52296","16032","","5292","4236","3614","10262","8149","","","4107","9586","9796","10525","11091","7543","13495","6225"
"2021-02-13","10923","5767","","42016","","","52318","16035","","","","3617","10270","8156","","1592","","9596","9801","","11092","7544","","6240"
"2021-02-14","10930","","","42019","4449","","52338","16035","","5292","4239","3618","10278","8160","","","","9604","9808","","11093","7544","13499","6251"
"2021-02-15","10936","5769","","42021","4450","","52376","16036","","","","3621","10282","8168","6368","1593","4109","9616","9816","10526","11096","7545","13503","6262"
"2021-02-16","10939","5769","1375","42028","","","52400","16036","","5293","4240","3621","10294","8170","","","","9623","9832","","11097","7545","13506","6270"
"2021-02-17","10943","","","42040","4450","","52417","16041","","","4240","3628","10305","8179","","1594","4110","9630","9835","10527","11097","7545","13508","6272"
"2021-02-18","10946","5771","1376","42049","","","52435","16041","","","","3630","10318","8188","","","","9639","9843","","11098","7546","13509","6278"
"2021-02-19","10952","5773","","42056","4452","","52457","16044","","","4242","3632","10330","8200","","1595","","9654","9845","","11099","","13510","6281"
"2021-02-20","10962","","1377","42063","","","52482","16044","","5294","4243","3634","10354","8211","","","","9670","9848","10527","11100","7546","13512","6288"
"2021-02-21","10971","","","42073","4454","","52512","16051","","5296","4244","3637","10368","8231","","1596","","9679","9854","","","7548","13512","6293"
"2021-02-22","10984","5773","1377","42087","4455","","52535","16053","","5297","4244","3641","10377","8238","","1596","","9689","9860","10528","11101","7549","13516","6302"
"2021-02-23","10991","5776","","42095","4456","","52583","16055","","5300","","3645","10401","8245","","","","9698","9863","","11101","7549","13521","6309"
"2021-02-24","11000","5778","1377","42105","4459","","52622","16057","","","4248","3647","10418","8261","","","","9708","9871","10528","11101","7549","13523","6315"
"2021-02-25","11019","5781","","42108","","","52658","16061","","5301","4251","3654","10450","8282","","1597","","9723","9881","10529","11102","","13525","6322"
"2021-02-26","11030","","","42116","4460","","52687","16061","","","4252","3663","10480","8305","","","4112","9744","9885","","11104","7550","13526","6327"
"2021-02-27","11050","5782","","42123","","","52749","16064","","5301","4255","3664","10513","8334","","1597","","9764","9890","","","7556","13530","6332"
"2021-02-28","11071","5783","","42133","4462","","52805","16069","","5302","4260","3669","10525","8354","","","4114","9774","9900","","11105","7558","13534","6339"
"2021-03-01","11085","","1378","42139","4464","","52841","16075","","5302","","3677","10546","8386","","","4114","9782","9919","10529","11107","7558","13536","6348"
"2021-03-02","11103","","1379","42151","4464","","52889","16076","","","4262","3679","10566","8417","","1597","4114","9799","9925","","11108","7559","13539","6360"
"2021-03-03","11121","5785","","42171","4465","","52933","16078","","5303","4265","3692","10610","8454","6369","","","9821","9939","","11109","7561","13542","6372"
"2021-03-04","11155","5785","1380","42188","4471","","52985","16078","","","4270","3701","10670","8488","","1598","","9865","9949","10531","11112","7562","13545","6384"
"2021-03-05","11170","5787","","42200","4471","","53036","16080","","5304","4277","3722","10689","8507","","1599","4114","9906","9972","","","7564","13551","6395"
"2021-03-06","11206","5787","1385","42223","4484","","53084","16084","","5305","","3731","10747","8549","","","","9941","9995","10533","11113","7568","13555","6410"
"2021-03-07","11235","5793","1386","42235","","","53147","16085","","5307","4290","3769","10792","8578","6370","","4116","9971","9996","","11115","7570","13558","6435"
"2021-03-08","11250","5797","","42258","4487","","53186","16089","","5307","4300","3791","10820","8596","","","4116","9994","10002","","11117","7570","13566","6461"
"2021-03-09","11290","5799","","42281","4488","","53261","16090","","5308","4309","3795","10873","8650","","1602","4116","10038","10009","","11119","7574","13567","6473"
"2021-03-10","11321","5800","","42301","4488","","53341","16093","","5308","4313","3808","10956","8680","","","","10093","10014","10535","11121","7577","13576","6491"
"2021-03-11","11351","5802","","42322","4488","","53422","16095","","5311","4327","3837","11078","8721","6370","","","10132","10026","","11127","7582","13583","6519"
"2021-03-12","11391","5806","1388","42341","4494","","53510","16096","","5311","4332","3860","11128","8784","6372","","","10161","10040","","11132","7585","13585","6548"
"2021-03-13","11431","5806","","42374","4497","","53582","16102","","5311","4335","3861","11224","8836","","1602","","10223","10049","10535","11135","7586","13595","6581"
"2021-03-14","11480","5808","","42413","4499","","53647","16108","","5312","4339","3882","11324","8890","6373","1602","4116","10270","10062","10536","11140","7586","13609","6597"
"2021-03-15","11498","5811","","42444","4505","","53728","16112","","5313","4359","3889","11355","8969","6374","","","10310","10071","","11150","7597","13618","6656"
"2021-03-16","11543","5812","1392","42471","4508","","53812","16119","","5314","4364","3898","11448","9025","6375","1604","4117","10406","10076","","11152","7614","13633","6705"
"2021-03-17","11609","5814","1392","42499","4535","","53909","16124","","5317","4367","3921","11529","9111","","","4117","10466","10085","10540","11157","7618","13646","6744"
"2021-03-18","11700","5815","1393","42550","4546","","54013","16126","","5320","4394","3936","11624","9196","6377","1604","4120","10512","10110","10545","11167","7623","13652","6789"
"2021-03-19","11788","5816","","42584","4549","","54197","16145","","5323","4416","3965","11738","9281","6377","","","10678","10133","10546","11174","7628","13681","6848"
"2021-03-20","11896","5819","","42633","4560","","54338","16161","","5329","4438","3979","11861","9391","","","","10763","10142","","11180","7645","13713","6917"
"2021-03-21","11971","5821","1395","42670","4589","","54519","16173","","5335","4461","4002","12003","9494","","","4121","10856","10183","10550","11184","7657","13738","6969"
"2021-03-22","12061","5822","","42706","4638","","54640","16185","","5338","4507","4031","12119","9567","6391","","4122","10934","10223","10557","11192","7671","13776","7058"
"2021-03-23","12179","5826","1395","42747","4644","","54828","16194","","5340","4513","4081","12258","9645","","","4122","11023","10247","10561","11207","7687","13794","7146"
"2021-03-24","12325","5828","","42815","4668","","55014","16217","","5354","4523","4090","12384","9721","6394","","4128","11118","10285","10563","11228","7711","13829","7219"
"2021-03-25","12411","5828","1398","42904","4707","","55270","16233","","5361","4565","4123","12485","9810","","1604","4128","11234","10286","10567","11251","7731","13858","7318"
"2021-03-26","12516","5829","1399","42968","4731","","55539","16268","","5375","4605","4176","12689","9888","6400","","4128","11365","10405","10567","11264","7750","13916","7406"
"2021-03-27","12682","5837","1402","43053","4767","","55784","16289","","5380","4667","4207","12909","10016","6402","1605","4130","11517","10462","","11303","7773","13955","7464"
"2021-03-28","12821","5846","1405","43169","4792","","56108","16302","","5394","4712","4250","13089","10128","6407","","4130","11686","10496","10572","11319","7797","14001","7534"
"2021-03-29","12912","5848","1407","43266","4800","","56388","16331","","5401","4715","4291","13248","10151","6408","","4132","11772","10496","10572","11322","7814","14044","7635"
"2021-03-30","13021","5856","1408","43314","4814","","56549","16341","","5406","","4312","13328","10255","6409","1607","","11874","10639","10576","11341","7826","14083","7732"
"2021-03-31","13126","5866","1409","43384","4815","","56825","16359","","5415","4813","4324","13510","10336","6410","1608","","11967","10651","10580","11352","7848","14089","7825"
"2021-04-01","13247","5876","1411","43492","4860","","57206","16389","","5434","4843","4362","13724","10417","6414","","4136","12126","10708","10587","11419","7895","14191","7908"
"2021-04-02","13374","5890","","43638","4887","","57604","16423","","5459","4896","4469","13985","10534","6418","1610","4138","12309","10804","10596","11460","7926","14248","8035"
"2021-04-03","13512","5917","1414","43776","4940","","58210","16472","","5485","4964","4532","14259","10658","6425","","4143","12391","10856","10607","11532","7975","14297","8098"
"2021-04-04","13626","5933","1419","43927","4943","","58765","16517","","5523","4998","4538","14444","10793","6430","1612","4155","12591","10998","10611","11583","8006","14369","8196"
"2021-04-05","13811","5939","1432","44081","4986","","59346","16566","","5544","5109","4575","14644","10963","6438","1613","4160","12715","11057","10621","11625","8038","14435","8319"
"2021-04-06","13917","5947","1438","44318","5022","","59950","16615","","5600","5207","4607","14781","11064","6439","1613","4180","12884","11143","10648","11674","8085","14530","8454"
"2021-04-07","14046","5974","1441","44598","5055","","60561","16673","","5647","5319","4616","15003","11230","6443","1615","4183","12991","11255","10656","11753","8128","14700","8595"
"2021-04-08","14245","6011","1450","44976","5115","","61302","16790","","5700","5386","4692","15287","11416","6448","1617","4185","13230","11330","10685","11769","8199","14789","8732"
"2021-04-09","14320","6056","1457","45244","5189","","62005","16913","","5781","5566","4744","15570","11531","6455","1619","4197","13458","11421","10729","11791","8362","14962","8978"
"2021-04-10","14443","6084","1460","45444","5242","","62869","17037","","5851","5580","4822","15841","11712","6458","1623","4202","13675","11525","10754","11912","8440","15165","9146"
"2021-04-11","14626","6133","1471","45889","5291","","63953","17214","","5914","5718","4881","16105","11906","6483","1629","4212","13791","11635","10760","11966","8533","15320","9295"
"2021-04-12","14739","6205","1478","46361","5301","","65085","17394","","6004","5782","5005","16432","12051","6501","1639","4238","14015","11793","10799","12058","8660","15548","9455"
"2021-04-13","14876","6259","1488","46778","5505","","66083","17515","","6092","5897","5064","16756","12194","6505","1649","4271","14293","12020","10839","12152","8726","15794","9632"
"2021-04-14","15078","6369","1516","47616","5670","","67234","17776","","6252","6275","5121","17115","12350","6545","1669","4288","14569","12208","10871","12336","8896","16181","9851"
"2021-04-15","15372","6462","1545","48426","5819","","68668","18155","","6377","6518","5330","17485","12476","6600","1684","4332","14884","12456","10943","12554","9016","16517","10025"
"2021-04-16","15641","6563","1586","49406","5922","","70587","18443","","6525","6681","5423","17934","12719","6625","1706","4365","15198","12611","11002","12664","9218","16935","10167"
"2021-04-17","15814","6713","1603","50393","6146","","73136","18950","","6647","6952","5562","18411","12920","6656","1718","4405","15547","12861","11048","12734","9449","17581","10392"
"2021-04-18","16035","6893","1607","51391","6272","","75537","19471","","6764","7182","5572","18912","13113","6738","1736","4450","15726","13069","11088","12879","9663","18154","10563"
"2021-04-19","16251","7030","1653","52471","6474","","77346","19998","","6928","7464","5671","19127","13313","6796","1759","4482","16003","13420","11170","13029","9782","18742","10748"
"2021-04-20","16479","7193","1703","53716","6632","","79690","20477","","7073","7672","5705","19674","13594","6848","1821","4502","16302","13731","11293","13133","9953","19349","10928"
"2021-04-21","16737","7404","1751","55055","6872","","82678","21141","","7213","8016","5811","20222","13829","6909","1849","4544","16511","14279","11360","13307","10113","20309","11181"
"2021-04-22","16997","7593","1787","56397","7075","","86231","21721","","7379","8190","5985","20752","14068","6966","1881","4582","16970","14639","11470","13410","10221","21159","11360"
"2021-04-23","17249","7805","1827","57847","7343","","90550","22606","","7614","8521","6048","21368","14239","7101","1915","4649","17423","15035","11574","13490","10629","22074","11780"
"2021-04-24","17625","7973","1891","59377","7615","","93686","23463","","7835","8782","6091","21946","14514","7110","1936","4704","17675","15560","11678","13714","10977","22876","12150"
"2021-04-25","17965","8145","1957","60937","7764","","97096","24403","","8052","9071","6185","22516","14790","7402","1987","4762","18043","16051","11793","13864","11446","23486","12448"
"2021-04-26","18303","8398","1986","62482","7952","","100651","25311","","8257","9489","6265","23189","14983","7791","2033","4810","18477","16574","11895","14123","11671","24197","12830"
"2021-04-27","18635","8543","2033","63812","8171","","104335","25953","","8475","10050","6590","23914","15190","8097","2070","4870","18730","17138","11982","14436","12292","25137","13145"
"2021-04-28","18985","8996","2080","65414","8435","","107269","26995","","8718","10900","6727","24674","15392","8292","2161","4984","19250","17806","12120","14672","12722","26007","13443"
"2021-04-29","19472","9203","2184","66977","8748","","112311","27817","","8941","11362","6979","25424","15484","8702","2209","5064","19657","18267","12312","15117","13214","26847","13698"
"2021-04-30","19887","9449","2223","68411","9068","","116746","28677","","9162","11851","7091","26307","15771","9174","2255","5214","19981","18793","12571","15494","13777","27759","14161"
"2021-05-01","20252","9761","2244","70162","9359","","120845","29574","","9426","12309","7298","27047","15982","9700","2360","5314","20427","19342","12807","15842","14186","28679","14494"
"2021-05-02","20568","10189","2276","71917","9575","","124454","30453","","9691","12714","7528","27820","16126","10283","2459","5415","20625","20136","12856","16367","14824","29613","14843"
"2021-05-03","20947","10656","2309","73722","9931","","127491","31609","","9981","13125","7789","28269","16443","10521","2652","5542","20875","20788","13148","16778","15185","30798","15058"
"2021-05-04","21557","11477","2361","75302","10278","","131966","32857","","10432","13484","7852","28816","16585","11172","2855","5703","21459","21403","13465","17059","15903","31888","15529"
"2021-05-05","21974","11893","2399","76912","10589","","136706","33842","","10747","13801","7984","29583","16903","11814","2962","5864","22113","22048","13817","17391","16577","33059","15841"
"2021-05-06","22375","12363","2516","78449","11043","","140443","35035","","11151","14049","8073","30204","17137","12897","3202","6017","22507","22840","14074","17611","17184","34105","16384"
"2021-05-07","22782","12437","2592","80036","11447","","144031","36178","","11477","14518","8232","30704","17366","13774","3383","6251","23030","23338","14329","18011","17643","35180","16787"
"2021-05-08","23330","13154","2714","81749","11679","","147472","37643","","11845","14954","8507","31294","17668","14422","3493","6369","23391","23826","14585","18373","18327","36175","17223"
"2021-05-09","23830","13937","2837","83740","12003","","150314","38971","","12166","15219","8575","31937","17865","15014","3554","6482","23868","24389","14717","18600","19018","37164","17541"
"2021-05-10","24203","14597","2996","85087","12376","","153063","40156","","12447","15506","8694","32504","18128","15704","3692","6859","24235","24902","14949","18936","19556","38042","17827"
"2021-05-11","24575","14939","3246","86342","12650","","155722","41084","","12856","15984","8841","32858","18323","16270","3832","7061","24707","25619","15119","19316","19981","38651","18120"
"2021-05-12","24943","15741","3399","87579","12951","","158469","42061","","13037","16403","8995","33518","18618","16719","3895","7250","25300","26101","15274","19766","20765","39361","18441"
"2021-05-13","25300","16096","3513","88670","13352","","160628","43227","","13455","16819","9111","34039","18829","17279","3987","7452","25591","26724","15447","20406","22115","40022","18810"
"2021-05-14","25672","16558","3572","89496","13686","","162772","44373","","13713","17230","9174","34522","19088","17856","4063","7669","26009","27075","15623","20774","22599","40770","19186"
"2021-05-15","26112","17124","3705","90363","13995","","164463","45146","","14215","17507","9313","34967","19270","18303","4157","7916","26219","27343","15845","21049","23064","41509","19571"
"2021-05-16","26420","17564","3832","91065","14338","","166327","45859","","14640","17747","9407","35361","19419","18821","4186","8075","26504","27773","15967","21441","23538","42029","19958"
"2021-05-17","26713","18010","3936","91571","14591","","167503","46689","","14928","17904","9531","35619","19569","19290","4237","8319","26745","28144","16149","21798","23786","42459","20268"
"2021-05-18","26891","18540","4063","92000","14765","","168750","47319","","15380","18236","9605","35996","19733","19588","4292","8581","27015","28298","16429","22123","24477","42867","20585"
"2021-05-19","27090","18655","4183","92435","14992","","169911","47884","","15654","18474","9687","36266","19878","19963","4338","8734","27393","28705","16712","22449","24726","43359","20863"
"2021-05-20","27290","19055","4284","92814","15235","","171002","48512","","15934","18688","9788","36548","20011","20194","4419","8965","27598","28841","16943","22762","25070","43693","21162"
"2021-05-21","27448","19423","4357","93056","15457","","171625","48976","","16286","18802","9859","36796","20129","20336","4580","9170","27804","29023","17374","23099","25464","43992","21395"
"2021-05-22","27624","19613","4389","93284","15649","","172141","49861","","16670","18950","9940","36995","20238","20527","4600","9300","27959","29142","17634","23395","25722","44239","21600"
"2021-05-23","27764","20107","4475","93583","15852","","172449","50244","","17025","19066","10030","37194","20321","20671","4630","9401","28083","29264","17861","23549","25997","44499","21807"
"2021-05-24","27874","20607","4505","93769","16024","","172661","50489","","17283","19220","10097","37358","20391","20792","4655","9516","28231","29341","18142","23773","26196","44712","21993"
"2021-05-25","27998","20732","4543","93871","16101","","172881","50784","","17405","19383","10142","37555","20458","20875","4675","9548","28405","29435","18347","23894","26404","44855","22155"
"2021-05-26","28072","20845","4597","94006","16238","","173068","51048","","17542","19478","10207","37699","20535","20964","4688","9596","28508","29538","18652","24014","26951","45018","22320"
"2021-05-27","28178","20900","4639","94164","16365","","173239","51261","","17626","19582","10273","37819","20640","21035","4703","9660","28622","29622","18789","24092","27144","45098","22455"
"2021-05-28","28274","21050","4686","94270","16472","","173410","51480","","17702","19659","10329","37954","20684","21100","4714","9696","28720","29702","18881","24165","27214","45168","22583"
"2021-05-29","28354","21197","4724","94372","16563","","173536","51648","","17751","19780","10409","38062","20728","21168","4726","9717","28791","29763","18962","24222","27361","45216","22731"
"2021-05-30","28419","21264","4753","94486","16656","","173646","51788","","17802","19834","10460","38142","20761","21207","4734","9726","28839","29788","19013","24274","27478","45311","22852"
"2021-05-31","28471","21316","4771","94588","16721","","173758","51888","","17849","19898","10496","38200","20789","21230","4746","9754","28903","29848","19051","24297","27596","45360","22949"
"2021-06-01","28521","21373","4788","94693","16808","","173844","52002","","17900","19931","10517","38298","20828","21245","4752","9786","28997","29875","19078","24329","27720","45404","23023"
"2021-06-02","28570","21398","4805","94820","16894","","173927","52104","","17928","19959","10552","38364","20867","21266","4780","9826","29047","29889","19093","24362","27847","45466","23119"
"2021-06-03","28622","21431","4813","94884","16959","","173966","52197","","17951","20018","10575","38440","20899","21285","4793","9855","29111","29916","19115","24383","27955","45501","23194"
"2021-06-04","28667","21446","4819","94950","17029","","174024","52265","","17974","20059","10609","38488","20935","21310","4798","9884","29177","29954","19142","24408","28017","45540","23263"
"2021-06-05","28707","21465","4824","94987","17058","","174069","52340","","17989","20107","10634","38545","20959","21331","4799","9891","29243","29972","19161","24429","28072","45569","23330"
