"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/JAlandhar","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran","Punjab/hoshiarpur"
"2020-10-22","   .41 %","   .74 %","   .81 %","   .26 %","   .14 %","  1.02 %","   .32 %","   .44 %","  2.19 %","","   .32 %","   .18 %","   .22 %","   .00 %","   .12 %","   .89 %","   .12 %","   .76 %","   .48 %","   .29 %","   .16 %","   .94 %","   .61 %",""
"2020-10-24","   .31 %","   .49 %","   .69 %","   .03 %","   .24 %","   .38 %","   .17 %","   .24 %","  1.58 %","","   .27 %","   .23 %","   .39 %","   .27 %","   .12 %","   .16 %","   .23 %","   .58 %","   .43 %","   .16 %","   .11 %","   .52 %","   .10 %",""
"2020-10-25","   .25 %","   .20 %","   .38 %","   .16 %","   .28 %","   .76 %","   .19 %","   .19 %","  1.26 %","","   .31 %","   .33 %","   .28 %","   .00 %","   .04 %","   .48 %","   .25 %","   .41 %","   .36 %","   .05 %","   .00 %","   .21 %","   .05 %",""
"2020-10-26","   .07 %","   .00 %","   .41 %","   .45 %","   .19 %","   .21 %","   .24 %","   .23 %","   .27 %","","   .40 %","   .78 %","   .12 %","   .54 %","","   .30 %","   .04 %","   .29 %","   .46 %","   .05 %","   .43 %","   .48 %","   .36 %",""
"2020-10-27","   .22 %","   .29 %","   .17 %","   .25 %","   .28 %","   .86 %","   .12 %","   .09 %","   .74 %","","   .12 %","   .40 %","   .25 %","   .38 %","   .16 %","   .14 %","   .27 %","   .49 %","   .17 %","   .21 %","   .11 %","   .61 %","   .66 %",""
"2020-10-28","   .36 %","   .10 %","   .77 %","   .57 %","   .19 %","   .88 %","   .36 %","   .31 %","   .47 %","","   .45 %","   .25 %","   .19 %","   .43 %","   .12 %","   .46 %","   .29 %","   .70 %","   .60 %","   .44 %","   .59 %","   .51 %","   .05 %",""
"2020-10-29","   .42 %","   .19 %","   .92 %","   .57 %","   .37 %","   .71 %","   .12 %","   .15 %","   .50 %","","   .45 %","   .40 %","   .25 %","   .48 %","   .16 %","   .39 %","   .20 %","   .20 %","   .33 %","   .15 %","   .00 %","   .34 %","   .20 %",""
"2020-10-30","   .31 %","   .10 %","   .41 %","   .53 %","   .14 %","   .80 %","   .24 %","   .13 %","   .45 %","","   .44 %","   .20 %","   .32 %","   .11 %","   .24 %","   .36 %","   .22 %","   .24 %","   .40 %","   .10 %","   .16 %","   .67 %","   .10 %",""
"2020-10-31","   .08 %","   .15 %","   .81 %","   .50 %","   .19 %","   .90 %","   .17 %","   .19 %","   .58 %","","   .70 %","   .45 %","   .21 %","   .63 %","   .16 %","   .18 %","   .27 %","   .16 %","   .60 %","   .26 %","   .42 %","   .30 %","   .10 %",""
"2020-11-01","   .19 %","   .19 %","   .17 %","   .16 %","   .05 %","   .07 %","   .12 %","   .16 %","   .23 %","","   .41 %","   .15 %","   .34 %","   .42 %","   .12 %","   .16 %","   .22 %","   .16 %","   .26 %","   .31 %","   .16 %","   .27 %","   .00 %",""
"2020-11-02","   .19 %","   .29 %","   .49 %","   .19 %","   .14 %","   .26 %","   .31 %","   .20 %","   .62 %","","   .38 %","   .22 %","   .26 %","   .31 %","   .08 %","   .14 %","   .17 %","   .40 %","   .35 %","   .33 %","   .48 %","   .46 %","   .25 %",""
"2020-11-03","   .17 %","   .05 %","   .33 %","   .19 %","   .09 %","   .82 %","   .07 %","   .17 %","   .47 %","","   .34 %","   .22 %","   .29 %","   .57 %","   .16 %","   .22 %","   .23 %","   .08 %","   .61 %","   .30 %","   .89 %","   .26 %","   .20 %",""
"2020-11-04","   .18 %","   .19 %","   .96 %","   .62 %","   .18 %","  1.46 %","   .17 %","   .10 %","   .34 %","","   .53 %","   .32 %","   .19 %","   .52 %","   .32 %","   .67 %","   .28 %","   .52 %","   .42 %","   .46 %","   .52 %","   .56 %","   .05 %",""
"2020-11-05","   .31 %","   .58 %","   .61 %","   .67 %","   .09 %","   .54 %","   .14 %","   .22 %","   .45 %","","   .48 %","   .34 %","   .34 %","   .21 %","   .24 %","   .42 %","   .29 %","   .80 %","   .38 %","   .38 %","   .47 %","   .79 %","   .05 %",""
"2020-11-06","   .37 %","   .86 %","   .82 %","  1.04 %","   .41 %","  1.02 %","   .02 %","   .17 %","   .30 %","","   .40 %","   .27 %","   .38 %","  1.13 %","   .24 %","   .71 %","   .49 %","   .63 %","   .60 %","   .30 %","   .77 %","   .75 %","   .10 %",""
"2020-11-07","   .20 %","   .05 %","   .24 %","   .12 %","   .23 %","   .54 %","   .07 %","   .16 %","   .16 %","","   .51 %","   .24 %","   .36 %","   .87 %","   .16 %","   .44 %","   .42 %","   .63 %","   .74 %","   .15 %","   .00 %","   .26 %","   .10 %",""
"2020-11-08","   .22 %","   .28 %","   .54 %","   .51 %","   .18 %","   .56 %","   .05 %","   .30 %","   .54 %","","   .24 %","   .51 %","   .31 %","   .20 %","   .16 %","   .11 %","   .41 %","   .55 %","   .78 %","   .10 %","   .41 %","   .06 %","   .10 %",""
"2020-11-09","   .09 %","   .57 %","   .54 %","   .15 %","   .46 %","   .34 %","   .09 %","   .23 %","   .73 %","","   .50 %","   .39 %","   .46 %","   .50 %","   .32 %","   .72 %","   .30 %","   .19 %","   .69 %","   .07 %","   .00 %","   .55 %","   .30 %",""
"2020-11-10","   .17 %","   .42 %","   .23 %","   .51 %","   .27 %","   .53 %","   .09 %","   .09 %","   .33 %","","   .49 %","   .24 %","   .36 %","   .40 %","   .00 %","   .50 %","   .46 %","   .23 %","   .58 %","   .32 %","   .10 %","   .54 %","   .25 %",""
"2020-11-11","   .21 %","   .14 %","   .90 %","   .68 %","   .23 %","   .99 %","   .21 %","   .31 %","   .30 %","","   .64 %","   .67 %","   .49 %","   .25 %","   .28 %","   .37 %","   .52 %","   .04 %","   .91 %","   .40 %","   .76 %","   .41 %","   .05 %",""
"2020-11-12","   .35 %","   .19 %","   .70 %","   .44 %","   .09 %","   .52 %","   .21 %","   .33 %","   .38 %","","   .47 %","   .29 %","   .42 %","   .40 %","   .36 %","   .37 %","   .63 %","  1.20 %","  1.01 %","   .10 %","   .86 %","   .63 %","   .00 %",""
"2020-11-13","   .33 %","   .23 %","   .46 %","   .71 %","   .23 %","   .73 %","   .05 %","   .17 %","   .53 %","","   .71 %","   .21 %","   .40 %","   .74 %","   .16 %","   .54 %","   .55 %","   .34 %","   .94 %","   .20 %","   .45 %","  2.52 %","   .05 %",""
"2020-11-15","   .66 %","   .51 %","  1.19 %","   .47 %","   .14 %","  1.03 %","   .23 %","   .82 %","   .25 %","","  1.12 %","   .21 %","   .75 %","   .34 %","   .40 %","   .94 %","   .83 %","   .15 %","  1.18 %","   .47 %","   .60 %","   .58 %","   .05 %",""
"2020-11-16","   .26 %","   .28 %","   .30 %","   .55 %","   .13 %","   .06 %","   .07 %","   .01 %","   .70 %","","   .17 %","   .14 %","   .39 %","   .59 %","   .35 %","   .04 %","   .15 %","   .27 %","   .73 %","   .15 %","   .15 %","   .46 %","   .00 %",""
"2020-11-17","   .37 %","   .23 %","   .26 %","   .32 %","   .27 %","   .15 %","","   .11 %","   .44 %","","   .47 %","   .09 %","   .43 %","   .59 %","   .08 %","   .11 %","   .43 %","   .57 %","   .56 %","   .52 %","   .30 %","   .49 %","   .10 %",""
"2020-11-18","   .45 %","   .14 %","   .50 %","   .78 %","   .58 %","  1.11 %","   .14 %","   .55 %","   .82 %","","   .60 %","   .17 %","   .39 %","   .44 %","   .12 %","   .42 %","   .79 %","   .79 %","   .98 %","   .27 %","   .49 %","   .51 %","   .15 %",""
"2020-11-19","   .53 %","   .14 %","   .76 %","   .89 %","   .40 %","   .53 %","   .19 %","   .54 %","   .44 %","","   .75 %","   .19 %","   .50 %","   .10 %","   .35 %","   .08 %","   .50 %","  1.16 %","   .93 %","   .27 %","   .39 %","   .54 %","   .05 %",""
"2020-11-20","   .53 %","   .09 %","   .62 %","   .68 %","   .44 %","   .44 %","   .19 %","   .21 %","   .35 %","","   .58 %","   .31 %","   .44 %","  1.06 %","   .31 %","  1.24 %","   .47 %","   .59 %","  1.40 %","   .29 %","   .29 %","   .51 %","   .10 %",""
"2020-11-21","   .19 %","   .18 %","   .62 %","   .23 %","   .18 %","  1.05 %","   .12 %","   .17 %","   .29 %","","   .94 %","   .09 %","   .37 %","   .10 %","   .08 %","   .44 %","   .56 %","   .81 %","   .77 %","   .24 %","   .29 %","   .62 %","   .00 %",""
"2020-11-22","   .35 %","   .05 %","   .38 %","   .22 %","   .57 %","  1.33 %","   .37 %","   .17 %","   .22 %","","   .44 %","   .56 %","   .45 %","   .62 %","   .51 %","   .17 %","   .53 %","   .55 %","   .82 %","   .34 %","   .68 %","   .83 %","   .10 %",""
"2020-11-23","   .36 %","   .14 %","   .49 %","   .42 %","   .26 %","   .11 %","   .21 %","   .19 %","   .46 %","","  1.02 %","   .09 %","   .44 %","   .33 %","   .23 %","   .78 %","   .34 %","   .36 %","   .71 %","   .14 %","   .29 %","  1.41 %","   .20 %",""
"2020-11-24","   .43 %","   .23 %","   .31 %","   .31 %","   .13 %","   .49 %","   .09 %","   .32 %","   .37 %","","   .55 %","   .51 %","   .46 %","   .24 %","   .46 %","   .12 %","   .58 %","   .29 %","   .55 %","   .05 %","   .24 %","   .64 %","",""
"2020-11-25","   .49 %","   .18 %","   .31 %","   .22 %","   .39 %","   .23 %","   .07 %","   .38 %","   .39 %","","   .85 %","   .14 %","   .47 %","   .66 %","  -.31 %","   .43 %","   .78 %","   .72 %","   .95 %","   .36 %","   .82 %","   .40 %","   .05 %",""
"2020-11-26","   .71 %","   .32 %","   .64 %","   .42 %","   .30 %","   .60 %","   .23 %","   .19 %","   .37 %","","   .97 %","   .35 %","   .50 %","   .28 %","   .15 %","   .96 %","   .37 %","   .43 %","  1.07 %","   .19 %","   .43 %","   .34 %","   .05 %",""
"2020-11-27","   .54 %","   .14 %","   .59 %","   .28 %","   .35 %","   .39 %","   .02 %","   .26 %","   .21 %","","   .91 %","   .25 %","   .38 %","   .28 %","   .31 %","   .26 %","   .93 %","   .46 %","  1.05 %","   .12 %","   .57 %","   .51 %","   .15 %",""
"2020-11-28","   .39 %","   .09 %","   .56 %","   .25 %","   .26 %","   .28 %","   .07 %","   .22 %","   .35 %","","   .56 %","   .32 %","   .44 %","   .70 %","   .08 %","   .97 %","   .37 %","   .39 %","  1.18 %","   .17 %","   .52 %","   .34 %","   .10 %",""
"2020-11-29","   .41 %","   .05 %","   .41 %","   .25 %","   .17 %","   .73 %","   .16 %","   .35 %","   .22 %","","   .81 %","   .57 %","   .41 %","  1.48 %","   .23 %","   .86 %","   .33 %","   .57 %","   .74 %","   .31 %","   .75 %","   .28 %","   .05 %",""
"2020-11-30","   .39 %","   .14 %","   .44 %","   .22 %","   .17 %","   .14 %","   .16 %","   .23 %","   .67 %","","   .43 %","   .09 %","   .40 %","   .77 %","   .08 %","   .26 %","   .34 %","   .32 %","   .61 %","   .24 %","   .23 %","   .20 %","   .00 %",""
"2020-12-01","   .36 %","   .00 %","   .69 %","   .16 %","   .17 %","   .00 %","   .07 %","   .24 %","   .44 %","","   .44 %","   .41 %","   .52 %","   .45 %","   .34 %","   .47 %","   .21 %","   .63 %","   .84 %","   .05 %","   .14 %","   .31 %","   .10 %",""
"2020-12-26","   .24 %","   .18 %","   .17 %","   .11 %","   .13 %","   .00 %","   .02 %","   .24 %","   .23 %","","   .21 %","   .20 %","   .17 %","   .18 %","   .04 %","   .47 %","   .14 %","   .10 %","   .39 %","   .05 %","   .37 %","   .11 %","   .10 %",""
"2020-12-27","   .17 %","   .00 %","   .08 %","   .08 %","   .13 %","   .03 %","   .02 %","   .31 %","   .35 %","","   .13 %","  -.02 %","   .23 %","   .04 %","   .04 %","   .29 %","   .18 %","   .17 %","   .36 %","   .02 %","   .32 %","   .11 %","   .15 %",""
"2020-12-28","   .20 %","   .14 %","   .16 %","   .05 %","   .13 %","   .14 %","   .14 %","   .07 %","   .34 %","","   .26 %","   .41 %","   .09 %","   .00 %","   .19 %","   .08 %","   .10 %","   .14 %","   .33 %","   .05 %","   .18 %","   .11 %","",""
"2020-12-29","   .15 %","   .09 %","   .07 %","   .03 %","   .04 %","   .06 %","   .00 %","   .07 %","   .10 %","","   .20 %","   .16 %","   .18 %","   .18 %","","   .10 %","   .14 %","   .31 %","   .20 %","   .05 %","   .23 %","   .03 %","   .15 %",""
"2020-12-30","   .26 %","   .09 %","   .31 %","   .05 %","   .21 %","   .03 %","   .16 %","   .32 %","   .23 %","","   .26 %","   .22 %","   .11 %","   .18 %","","   .29 %","   .22 %","   .14 %","   .60 %","","   .09 %","   .17 %","   .10 %",""
"2020-12-31","   .17 %","   .13 %","   .24 %","   .11 %","   .17 %","   .11 %","   .07 %","   .09 %","   .16 %","","   .23 %","   .18 %","   .16 %","   .00 %","   .23 %","   .25 %","   .18 %","   .24 %","   .26 %","   .31 %","   .32 %","   .14 %","",""
"2021-01-01","   .14 %","   .31 %","   .11 %","   .03 %","   .17 %","   .25 %","   .09 %","   .15 %","   .26 %","","   .10 %","   .13 %","   .12 %","   .22 %","   .11 %","   .19 %","   .12 %","   .52 %","   .35 %","   .02 %","   .32 %","   .06 %","   .00 %",""
"2021-01-02","   .13 %","   .04 %","   .15 %","   .33 %","   .25 %","   .06 %","   .02 %","   .09 %","   .31 %","","   .23 %","   .25 %","   .19 %","   .04 %","","   .14 %","   .18 %","   .24 %","   .11 %","   .00 %","   .00 %","   .03 %","   .19 %",""
"2021-01-03","   .15 %","   .09 %","   .14 %","   .08 %","   .00 %","   .08 %","   .02 %","   .20 %","   .04 %","","   .09 %","   .02 %","   .11 %","   .13 %","   .04 %","   .06 %","   .18 %","   .34 %","   .29 %","   .02 %","   .73 %","   .03 %","  -.19 %",""
"2021-01-04","   .10 %","   .09 %","   .13 %","   .30 %","   .08 %","   .00 %","   .16 %","   .15 %","   .04 %","","   .12 %","   .18 %","   .10 %","   .27 %","   .11 %","   .04 %","   .07 %","   .10 %","   .44 %","   .12 %","   .36 %","   .03 %","   .00 %",""
"2021-01-05","   .28 %","   .13 %","   .15 %","   .35 %","   .17 %","   .03 %","   .18 %","   .24 %","   .31 %","","   .22 %","   .33 %","   .20 %","   .49 %","   .15 %","   .12 %","   .24 %","   .31 %","   .67 %","   .16 %","  1.31 %","   .06 %","   .10 %",""
"2021-01-06","   .17 %","   .09 %","   .15 %","   .00 %","   .04 %","   .14 %","   .02 %","   .09 %","   .23 %","","   .16 %","   .09 %","   .11 %","   .09 %","   .11 %","   .35 %","   .20 %","   .27 %","   .39 %","   .05 %","   .18 %","   .03 %","   .05 %",""
"2021-01-07","   .13 %","   .18 %","   .49 %","   .24 %","   .17 %","   .11 %","   .05 %","   .15 %","   .23 %","","   .09 %","   .22 %","   .13 %","   .13 %","   .08 %","   .11 %","   .19 %","   .00 %","   .36 %","   .05 %","   .44 %","   .03 %","   .00 %",""
"2021-01-08","   .15 %","   .00 %","   .22 %","   .13 %","   .13 %","   .05 %","   .11 %","   .14 %","   .18 %","","   .21 %","   .13 %","   .18 %","   .44 %","   .04 %","   .13 %","   .15 %","   .85 %","   .38 %","   .07 %","   .00 %","   .11 %","   .05 %",""
"2021-01-09","   .10 %","","   .06 %","   .13 %","   .04 %","   .05 %","   .07 %","   .12 %","   .21 %","","   .08 %","   .07 %","   .24 %","   .22 %","   .04 %","   .08 %","   .11 %","   .34 %","   .36 %","   .16 %","   .75 %","   .03 %","",""
"2021-01-10","   .09 %","","  -.05 %","   .35 %","   .13 %","   .14 %","   .07 %","   .12 %","   .28 %","","   .18 %","   .24 %","   .14 %","   .18 %","   .34 %","   .10 %","   .23 %","   .00 %","   .51 %","   .09 %","   .40 %","   .11 %","   .29 %",""
"2021-01-11","   .23 %","   .04 %","   .02 %","   .19 %","   .04 %","   .14 %","   .11 %","   .09 %","   .24 %","","   .09 %","   .09 %","   .06 %","   .18 %","   .04 %","   .08 %","   .11 %","   .37 %","   .15 %","   .12 %","   .48 %","   .08 %","   .05 %",""
"2021-01-12","   .15 %","   .00 %","   .38 %","   .11 %","   .08 %","   .00 %","   .00 %","   .04 %","   .08 %","","   .22 %","   .15 %","   .12 %","   .17 %","   .00 %","   .08 %","   .13 %","   .23 %","   .31 %","   .09 %","   .52 %","   .25 %","",""
"2021-01-13","   .18 %","   .18 %","   .28 %","   .29 %","   .17 %","","   .00 %","   .17 %","   .11 %","","   .13 %","   .31 %","   .16 %","   .13 %","","   .15 %","   .13 %","   .10 %","   .25 %","   .05 %","   .56 %","   .00 %","   .14 %",""
"2021-01-14","   .16 %","   .00 %","   .12 %","   .11 %","   .13 %","   .05 %","   .07 %","   .13 %","   .01 %","","   .18 %","   .24 %","   .09 %","   .09 %","   .15 %","   .11 %","   .05 %","   .33 %","   .26 %","   .07 %","   .34 %","   .06 %","   .29 %",""
"2021-01-15","   .17 %","   .04 %","   .17 %","   .13 %","   .17 %","   .03 %","   .00 %","   .08 %","   .18 %","","   .15 %","   .20 %","   .15 %","   .00 %","   .04 %","   .08 %","   .22 %","   .36 %","   .22 %","   .16 %","   .30 %","   .00 %","   .05 %",""
"2021-01-16","   .09 %","","   .03 %","   .16 %","   .25 %","   .05 %","   .00 %","   .12 %","   .15 %","","   .11 %","   .13 %","   .11 %","   .22 %","   .04 %","   .13 %","   .15 %","   .20 %","   .17 %","   .05 %","   .00 %","   .00 %","   .05 %",""
"2021-01-17","   .13 %","   .18 %","   .02 %","","   .29 %","   .14 %","   .02 %","   .14 %","   .01 %","","   .17 %","   .20 %","   .14 %","   .00 %","","   .17 %","   .19 %","   .16 %","   .32 %","   .05 %","   .17 %","   .14 %","   .43 %",""
"2021-01-19","   .30 %","   .22 %","   .03 %","   .05 %","   .29 %","   .05 %","   .16 %","   .14 %","   .25 %","","   .09 %","   .15 %","   .27 %","   .09 %","","   .08 %","   .24 %","   .13 %","   .46 %","   .09 %","   .47 %","   .17 %","   .14 %",""
"2021-01-20","   .10 %","   .00 %","   .29 %","   .13 %","   .17 %","","   .00 %","   .07 %","   .03 %","","   .10 %","   .26 %","   .16 %","   .00 %","   .37 %","   .09 %","   .09 %","   .00 %","   .22 %","   .05 %","   .34 %","   .03 %","",""
"2021-01-21","   .09 %","   .00 %","   .00 %","   .13 %","   .29 %","   .03 %","   .00 %","   .07 %","   .25 %","","   .11 %","   .11 %","   .15 %","   .09 %","","   .06 %","   .07 %","   .10 %","   .26 %","   .00 %","   .38 %","   .00 %","   .05 %",""
"2021-01-22","   .10 %","   .00 %","   .31 %","   .21 %","   .16 %","   .08 %","   .00 %","   .06 %","   .14 %","","   .15 %","   .11 %","   .17 %","   .09 %","","  -.21 %","   .11 %","   .10 %","   .21 %","   .12 %","   .42 %","   .00 %","   .05 %",""
"2021-01-23","   .09 %","","   .08 %","   .00 %","   .16 %","   .00 %","   .07 %","   .19 %","   .29 %","","   .13 %","   .17 %","   .12 %","   .09 %","","   .09 %","   .19 %","   .00 %","   .23 %","   .07 %","   .25 %","   .03 %","   .14 %",""
"2021-01-24","   .09 %","   .09 %","","   .74 %","   .08 %","   .03 %","","   .14 %","   .07 %","","   .09 %","   .19 %","   .11 %","   .00 %","","   .02 %","   .15 %","   .23 %","   .21 %","   .02 %","   .54 %","   .08 %","   .05 %",""
"2021-01-25","   .13 %","   .35 %","  -.06 %","   .21 %","   .12 %","   .03 %","   .07 %","   .00 %","   .14 %","","   .08 %","   .17 %","   .11 %","   .17 %","   .04 %","   .09 %","   .09 %","   .03 %","   .16 %","   .02 %","   .38 %","","   .00 %",""
"2021-01-26","   .13 %","   .09 %","   .00 %","   .05 %","","   .00 %","   .02 %","   .10 %","   .04 %","","   .03 %","   .11 %","   .14 %","   .04 %","   .04 %","  -.02 %","   .13 %","   .07 %","   .09 %","   .05 %","   .25 %","   .00 %","   .19 %",""
"2021-01-27","   .10 %","   .00 %","","   .23 %","   .21 %","","   .02 %","   .17 %","   .08 %","","   .14 %","  -.02 %","   .16 %","   .00 %","   .26 %","   .08 %","   .08 %","   .36 %","   .16 %","   .07 %","   .46 %","   .00 %","   .05 %",""
"2021-01-28","   .07 %","   .09 %","   .29 %","","   .12 %","   .08 %","   .04 %","   .04 %","   .10 %","","   .10 %","   .26 %","   .20 %","   .17 %","   .19 %","   .04 %","   .08 %","   .07 %","   .12 %","   .02 %","   .62 %","   .05 %","   .09 %",""
"2021-01-29","   .10 %","   .04 %","   .37 %","   .18 %","   .04 %","   .14 %","   .00 %","   .15 %","   .11 %","","   .16 %","   .49 %","   .19 %","   .04 %","","   .02 %","   .16 %","   .39 %","   .15 %","   .05 %","   .41 %","   .03 %","  -.05 %",""
"2021-01-30","   .08 %","   .26 %","   .31 %","   .26 %","   .04 %","   .08 %","   .02 %","   .04 %","   .10 %","","   .14 %","   .15 %","   .13 %","   .04 %","   .19 %","   .02 %","   .08 %","   .29 %","   .22 %","   .09 %","   .49 %","   .19 %","   .05 %",""
"2021-01-31","   .06 %","   .00 %","   .32 %","   .03 %","   .04 %","   .03 %","","   .05 %","   .04 %","","   .20 %","   .09 %","   .18 %","","   .04 %","   .02 %","   .10 %","","   .18 %","   .05 %","   .45 %","","",""
"2021-02-01","   .09 %","   .09 %","   .19 %","   .00 %","   .08 %","   .08 %","   .11 %","   .03 %","   .19 %","","   .14 %","   .32 %","   .21 %","   .00 %","   .04 %","   .00 %","   .07 %","   .00 %","   .12 %","   .07 %","   .24 %","   .05 %","   .09 %",""
"2021-02-02","   .12 %","   .04 %","   .06 %","   .00 %","   .37 %","   .03 %","   .00 %","   .05 %","   .20 %","","   .16 %","   .13 %","   .15 %","   .00 %","   .07 %","   .00 %","   .14 %","   .16 %","   .11 %","   .02 %","  1.17 %","   .05 %","",""
"2021-02-03","   .14 %","   .13 %","   .09 %","   .03 %","   .16 %","   .03 %","   .02 %","   .08 %","   .15 %","","   .11 %","   .11 %","   .12 %","   .00 %","   .15 %","   .02 %","   .15 %","   .06 %","   .13 %","   .09 %","   .88 %","   .03 %","   .00 %",""
"2021-02-04","   .05 %","   .09 %","   .10 %","   .05 %","   .20 %","","","   .04 %","   .14 %","","   .14 %","   .17 %","   .25 %","   .13 %","","   .02 %","   .08 %","   .19 %","   .09 %","   .05 %","   .87 %","   .03 %","",""
"2021-02-05","   .09 %","   .00 %","   .16 %","   .13 %","   .16 %","   .03 %","   .02 %","   .15 %","   .14 %","","   .14 %","   .17 %","   .14 %","   .00 %","","   .02 %","   .09 %","   .06 %","   .13 %","   .07 %","  1.10 %","   .03 %","  -.05 %",""
"2021-02-06","   .11 %","   .13 %","   .17 %","","   .08 %","   .00 %","   .02 %","   .10 %","   .09 %","","   .10 %","   .29 %","   .13 %","   .00 %","   .11 %","   .04 %","   .12 %","   .39 %","   .14 %","   .05 %","   .04 %","   .05 %","   .05 %",""
"2021-02-07","   .14 %","   .09 %","   .03 %","   .15 %","   .40 %","   .03 %","","   .04 %","   .26 %","","   .11 %","   .08 %","   .09 %","   .13 %","","   .04 %","   .08 %","   .32 %","   .08 %","   .09 %","  1.98 %","   .00 %","",""
"2021-02-08","   .06 %","   .04 %","   .12 %","   .08 %","   .12 %","   .00 %","   .00 %","   .05 %","   .22 %","","   .13 %","   .23 %","   .12 %","   .00 %","   .07 %","   .08 %","   .03 %","   .32 %","   .14 %","   .25 %","   .99 %","   .03 %","",""
"2021-02-09","   .09 %","   .00 %","   .01 %","   .05 %","   .24 %","   .03 %","   .02 %","   .06 %","   .07 %","","   .05 %","   .17 %","   .11 %","   .00 %","","   .04 %","   .14 %","   .03 %","   .14 %","   .05 %","  1.84 %","   .00 %","   .28 %",""
"2021-02-10","   .09 %","   .04 %","   .03 %","   .05 %","   .24 %","   .03 %","   .00 %","   .24 %","   .25 %","","   .15 %","   .04 %","   .14 %","   .13 %","   .11 %","   .06 %","   .12 %","   .03 %","   .18 %","   .05 %","  1.11 %","   .08 %","   .28 %",""
"2021-02-11","   .08 %","   .00 %","   .07 %","   .21 %","   .16 %","   .05 %","   .13 %","   .13 %","   .21 %","","   .10 %","   .69 %","   .24 %","   .13 %","","   .00 %","   .10 %","   .03 %","   .18 %","   .09 %","  2.59 %","","   .28 %",""
"2021-02-12","   .13 %","","   .11 %","   .49 %","   .08 %","   .03 %","   .07 %","   .19 %","   .16 %","","   .09 %","   .42 %","   .16 %","","   .04 %","   .00 %","   .09 %","   .32 %","   .09 %","   .05 %","  1.35 %","   .14 %","   .19 %",""
"2021-02-13","   .12 %","   .04 %","   .07 %","   .13 %","   .24 %","   .03 %","   .02 %","   .09 %","   .24 %","","   .09 %","   .37 %","   .12 %","   .04 %","   .07 %","   .11 %","   .07 %","   .19 %","   .11 %","   .05 %","  2.88 %","   .05 %","   .09 %",""
"2021-02-15","   .13 %","   .00 %","   .03 %","   .08 %","   .00 %","   .05 %","   .04 %","   .13 %","   .25 %","","   .21 %","   .14 %","   .11 %","   .04 %","   .18 %","   .04 %","   .15 %","   .16 %","   .11 %","   .07 %","   .89 %","   .19 %","",""
"2021-02-16","   .12 %","   .09 %","   .06 %","   .10 %","   .12 %","   .03 %","   .00 %","   .08 %","   .24 %","","   .20 %","   .19 %","   .19 %","   .04 %","   .07 %","   .04 %","   .11 %","   .25 %","   .10 %","   .14 %","  1.46 %","   .03 %","   .00 %",""
"2021-02-17","   .18 %","   .09 %","   .03 %","   .03 %","   .20 %","   .00 %","   .11 %","   .16 %","   .29 %","   .00 %","   .15 %","   .39 %","   .21 %","   .04 %","   .15 %","   .08 %","   .20 %","   .13 %","   .13 %","   .02 %","  3.07 %","   .00 %","   .28 %","   .00 %"
"2021-02-18","   .14 %","   .00 %","   .18 %","   .15 %","   .40 %","   .03 %","   .04 %","   .10 %","   .26 %","","   .23 %","   .41 %","   .10 %","   .04 %","   .04 %","   .04 %","   .21 %","   .16 %","   .15 %","   .05 %","   .29 %","   .24 %","   .33 %",""
"2021-02-19","","","","","","","","","","","   .25 %","","   .26 %","","","","","","","","  3.26 %","","",""
"2021-02-20","   .24 %","","   .06 %","   .08 %","   .16 %","   .00 %","   .04 %","  -.03 %","   .37 %","","   .20 %","   .39 %","   .25 %","   .04 %","   .26 %","   .21 %","   .18 %","   .22 %","   .17 %","   .07 %","  2.03 %","   .00 %","   .33 %",""
"2021-02-21","   .32 %","   .00 %","   .00 %","   .13 %","   .12 %","   .03 %","   .11 %","   .10 %","   .55 %","","   .20 %","   .45 %","   .20 %","   .04 %","","   .09 %","   .24 %","   .13 %","   .07 %","   .02 %","  1.93 %","   .08 %","   .09 %",""
"2021-02-22","   .26 %","   .00 %","   .19 %","   .03 %","   .20 %","   .03 %","   .18 %","   .24 %","   .50 %","","   .28 %","   .53 %","   .15 %","   .04 %","   .47 %","   .02 %","   .14 %","   .34 %","   .28 %","   .21 %","   .96 %","   .08 %","   .19 %",""
"2021-02-23","   .34 %","   .00 %","   .08 %","   .23 %","   .04 %","   .05 %","   .04 %","   .03 %","   .32 %","","   .18 %","   .20 %","   .32 %","   .00 %","   .29 %","   .06 %","   .16 %","   .09 %","   .20 %","   .09 %","  3.07 %","   .05 %","   .37 %",""
