"date","Alabama/Autauga","Alabama/Baldwin","Alabama/Barbour","Alabama/Bibb","Alabama/Blount","Alabama/Bullock","Alabama/Butler","Alabama/Calhoun","Alabama/Chambers","Alabama/Cherokee","Alabama/Chilton","Alabama/Choctaw","Alabama/Clarke","Alabama/Clay","Alabama/Cleburne","Alabama/Coffee","Alabama/Colbert","Alabama/Conecuh","Alabama/Coosa","Alabama/Covington","Alabama/Crenshaw","Alabama/Cullman","Alabama/Dale","Alabama/Dallas","Alabama/DeKalb","Alabama/Elmore","Alabama/Escambia","Alabama/Etowah","Alabama/Fayette","Alabama/Franklin","Alabama/Geneva","Alabama/Greene","Alabama/Hale","Alabama/Henry","Alabama/Houston","Alabama/Jackson","Alabama/Jefferson","Alabama/Lamar","Alabama/Lauderdale","Alabama/Lawrence","Alabama/Lee","Alabama/Limestone","Alabama/Lowndes","Alabama/Macon","Alabama/Madison","Alabama/Marengo","Alabama/Marion","Alabama/Marshall","Alabama/Mobile","Alabama/Monroe","Alabama/Montgomery","Alabama/Morgan","Alabama/Out of AL","Alabama/Perry","Alabama/Pickens","Alabama/Pike","Alabama/Randolph","Alabama/Russell","Alabama/Shelby","Alabama/St. Clair","Alabama/Sumter","Alabama/Talladega","Alabama/Tallapoosa","Alabama/Tuscaloosa","Alabama/Unassigned","Alabama/Walker","Alabama/Washington","Alabama/Wilcox","Alabama/Winston"
"2020-04-23"," 10.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  8.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.29 %","   .00 %"," -5.00 %","   .00 %","  8.81 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  4.33 %","  9.48 %","   .00 %"," -8.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .48 %","   .00 %","   .00 %"," 20.00 %","  7.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-24"," 10.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  5.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","  5.92 %","   .00 %","-11.67 %","   .00 %","  9.77 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  4.33 %","  7.59 %","   .00 %","  6.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .48 %","   .00 %","   .00 %"," 20.00 %","  7.35 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-25"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","  5.12 %","   .00 %","-11.67 %","   .00 %","  8.34 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  9.33 %","  4.02 %","   .00 %","  6.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  3.33 %","   .00 %","   .00 %"," 20.00 %","  7.35 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-26"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  5.12 %","   .00 %","-11.67 %","   .00 %","  4.82 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  1.00 %","  2.09 %","   .00 %","  6.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  9.05 %","   .00 %"," 20.00 %","   .00 %","  4.01 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-27"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  3.09 %","   .00 %"," -6.67 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  5.00 %","  1.99 %","   .00 %"," 11.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  9.05 %","   .00 %"," 20.00 %","   .00 %","  2.58 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-28"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  5.22 %","   .00 %"," -6.67 %","   .00 %","  3.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  9.00 %","  3.38 %","   .00 %"," 11.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.94 %","   .00 %"," 20.00 %","   .00 %","  1.25 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-29"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.57 %","   .00 %","   .00 %","   .00 %","  5.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  9.00 %","  5.04 %","   .00 %","  9.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.94 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-30"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  6.97 %","   .00 %","   .00 %","   .00 %","  5.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  9.00 %","  6.61 %","   .00 %","  9.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.75 %","   .00 %"," 20.00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"
"2020-05-01"," 11.67 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %"," 20.00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  7.84 %","   .00 %","   .00 %","   .00 %","  3.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  7.33 %","  8.30 %","   .00 %","  9.00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  7.71 %","   .00 %"," 10.00 %","   .00 %","  1.18 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 30.00 %","   .00 %"
"2020-05-02","  1.67 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 20.00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  6.02 %","   .00 %","   .00 %","   .00 %","  3.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","  7.32 %","   .00 %","  4.00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  7.71 %","   .00 %"," 10.00 %","   .00 %","  1.18 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 30.00 %","   .00 %"
"2020-05-03"," -5.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 20.00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  3.24 %","   .00 %","   .00 %","   .00 %","  2.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  6.25 %","   .00 %","  7.33 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  5.48 %","   .00 %"," 10.00 %","   .00 %","  1.18 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 30.00 %","   .00 %"
"2020-05-04"," -5.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %"," 20.00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.26 %","   .00 %","   .00 %","   .00 %","   .02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  5.37 %","   .00 %","  6.19 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %"," 10.00 %","   .00 %","  2.29 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 36.67 %","   .00 %"
"2020-05-05"," -5.00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %","  2.22 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %","  -.69 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  6.19 %","  5.32 %","   .00 %","  6.19 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %"," 10.00 %","   .00 %","  4.27 %"," 30.00 %","   .00 %","   .00 %"," 20.00 %"," 16.67 %","   .00 %"
"2020-05-06","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .02 %","   .00 %"," 53.33 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.86 %","  4.54 %","   .00 %"," 16.19 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  4.62 %","   .00 %","  6.67 %","   .00 %","  5.18 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"
"2020-05-07","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.56 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %"," 53.33 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.86 %","  5.07 %","   .00 %"," 17.86 %","   .00 %","","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  4.62 %","   .00 %","  6.67 %","   .00 %"," 19.96 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"
"2020-05-08","  6.67 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.26 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %"," 53.33 %","   .00 %","   .00 %","  6.67 %","  3.33 %","  2.86 %","  5.51 %","   .00 %"," 17.60 %","   .00 %","","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  5.87 %","   .00 %","  6.67 %","   .00 %"," 20.46 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"
"2020-05-09","  6.67 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.60 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %"," 53.33 %","   .00 %","   .00 %","  6.67 %","  3.33 %","  2.86 %","  4.71 %","   .00 %"," 14.74 %","   .00 %","","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  5.87 %","   .00 %","  6.67 %","   .00 %"," 19.84 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-10","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.18 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %"," 13.33 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  3.68 %","   .00 %"," 14.74 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 12.33 %","   .00 %","  5.87 %","   .00 %","  6.67 %","   .00 %"," 16.68 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-11","  6.67 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  -.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.88 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","  4.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  3.45 %","   .00 %","  4.74 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %"," 15.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-12","  6.67 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","  4.03 %","   .00 %","  7.08 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %","  4.80 %"," 15.00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %"
"2020-05-13","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .95 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.19 %","   .00 %","   .00 %","  5.00 %","  5.71 %","  2.50 %","  3.47 %"," 20.00 %","  5.11 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","  4.70 %"," 17.86 %","   .00 %","   .00 %"," 30.00 %","  5.00 %","   .00 %"
"2020-05-14","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .95 %","   .00 %","   .00 %"," 30.00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.69 %","   .00 %","   .00 %","  5.00 %","  5.71 %","  2.50 %","  3.40 %"," 20.00 %","  6.16 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .00 %","  6.17 %"," 17.86 %","   .00 %","   .00 %"," 30.00 %","  5.00 %","   .00 %"
"2020-05-15","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.17 %","   .00 %","   .95 %","   .00 %","   .00 %"," 30.00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %"," 36.67 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %"," 12.69 %","   .00 %","   .00 %","  9.00 %","  5.71 %","  2.50 %","  3.32 %"," 20.00 %","  6.16 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .00 %","  6.53 %"," 17.86 %","   .00 %","   .00 %"," 30.00 %","  5.00 %","   .00 %"
"2020-05-16","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.17 %","   .00 %","   .95 %","   .00 %","   .00 %"," 30.00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.68 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","  8.69 %","   .00 %","   .00 %","  9.00 %","  5.71 %","  2.50 %","  2.15 %"," 20.00 %","  6.16 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .00 %","  6.53 %"," 17.86 %","   .00 %","   .00 %"," 30.00 %","  5.00 %","   .00 %"
"2020-05-17","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.17 %","   .00 %","   .95 %","   .00 %","   .00 %"," 30.00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.62 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","  5.36 %","   .00 %","   .00 %","  4.00 %","  5.71 %","  2.50 %","  1.24 %"," 20.00 %","  2.16 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","  2.72 %","  2.86 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"
"2020-05-18","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.39 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.98 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","  2.50 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.02 %","   .00 %","  1.05 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","  2.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-19","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","  2.22 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.00 %","   .00 %","  4.00 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-20"," -5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -5.00 %","   .00 %","  3.20 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  1.18 %","   .00 %","  6.50 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","-20.00 %"
"2020-05-21"," -5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," -5.00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  1.37 %","   .00 %","  7.24 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .70 %","  2.50 %","   .00 %","   .00 %","   .00 %","  4.00 %","-20.00 %"
"2020-05-22"," -5.00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .91 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," -5.00 %","   .00 %","  3.55 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  1.17 %","   .00 %","  7.96 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  1.72 %","  2.50 %","   .00 %","   .00 %","   .00 %","  4.00 %","-20.00 %"
