"date","Michigan/Alcona","Michigan/Alger","Michigan/Allegan","Michigan/Alpena","Michigan/Antrim","Michigan/Arenac","Michigan/Baraga","Michigan/Barry","Michigan/Bay","Michigan/Benzie","Michigan/Berrien","Michigan/Branch","Michigan/Calhoun","Michigan/Cass","Michigan/Charlevoix","Michigan/Cheboygan","Michigan/Chippewa","Michigan/Clare","Michigan/Clinton","Michigan/Crawford","Michigan/Delta","Michigan/Dickinson","Michigan/Eaton","Michigan/Emmet","Michigan/Federal Correctional Institution (FCI)","Michigan/Genesee","Michigan/Gladwin","Michigan/Gogebic","Michigan/Grand Traverse","Michigan/Gratiot","Michigan/Hillsdale","Michigan/Houghton","Michigan/Huron","Michigan/Ingham","Michigan/Ionia","Michigan/Iosco","Michigan/Iron","Michigan/Isabella","Michigan/Jackson","Michigan/Kalamazoo","Michigan/Kalkaska","Michigan/Kent","Michigan/Keweenaw","Michigan/Lake","Michigan/Lapeer","Michigan/Leelanau","Michigan/Lenawee","Michigan/Livingston","Michigan/Luce","Michigan/Mackinac","Michigan/Macomb","Michigan/Manistee","Michigan/Marquette","Michigan/Mason","Michigan/Mecosta","Michigan/Menominee","Michigan/Michigan Department of Corrections (MDOC)","Michigan/Midland","Michigan/Missaukee","Michigan/Monroe","Michigan/Montcalm","Michigan/Montmorency","Michigan/Muskegon","Michigan/Newaygo","Michigan/Oakland","Michigan/Oceana","Michigan/Ogemaw","Michigan/Ontonagon","Michigan/Osceola","Michigan/Oscoda","Michigan/Otsego","Michigan/Ottawa","Michigan/Out of MI","Michigan/Presque Isle","Michigan/Roscommon","Michigan/Saginaw","Michigan/Sanilac","Michigan/Schoolcraft","Michigan/Shiawassee","Michigan/St. Clair","Michigan/St. Joseph","Michigan/Tuscola","Michigan/Unassigned","Michigan/Van Buren","Michigan/Washtenaw","Michigan/Wayne","Michigan/Wexford"
"2020-04-30","   .00 %","","  4.26 %","  7.89 %","   .00 %"," 33.33 %","   .00 %","  2.94 %","   .70 %","   .00 %","  2.48 %"," 12.50 %","  4.11 %","  6.90 %","   .00 %"," 11.76 %","   .00 %","   .00 %","   .85 %","   .00 %","   .00 %","   .00 %","  5.65 %","   .00 %","  2.33 %","  1.09 %"," -6.25 %","   .00 %","   .00 %","   .00 %","  3.31 %","   .00 %","  6.25 %","  5.38 %"," 26.67 %"," 10.64 %","","  1.67 %","  3.70 %","  4.60 %","   .00 %","  6.02 %","","   .00 %","  1.80 %","-10.00 %","  1.09 %","   .60 %","   .00 %","   .00 %","  1.53 %","   .00 %","  2.22 %"," 37.50 %","   .00 %","   .00 %"," 14.95 %","  3.39 %","   .00 %","  1.06 %","  5.26 %","   .00 %","  5.34 %","   .00 %","  1.51 %","   .00 %","  8.33 %","   .00 %","   .00 %"," 25.00 %","  2.22 %","  5.36 %","-17.95 %"," -8.33 %","  6.67 %","  4.91 %","  2.94 %","   .00 %","  4.05 %","  4.79 %","  6.67 %","  7.14 %","   .00 %","  6.52 %","  2.48 %","  1.42 %","-10.00 %"
"2020-05-01","   .00 %","","  6.12 %","   .00 %","   .00 %","  8.33 %","   .00 %","  2.86 %","  4.90 %","-33.33 %","  6.05 %","  1.59 %","  1.32 %"," -3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.85 %","   .00 %","   .00 %","  1.53 %","   .00 %","  2.27 %","  1.20 %","  6.67 %","   .00 %","   .00 %"," 61.54 %","  1.60 %","   .00 %"," 11.76 %","  2.77 %","  5.26 %"," -1.92 %",""," -1.64 %","  4.67 %"," 11.26 %","   .00 %","  8.18 %","","   .00 %","   .59 %","   .00 %","  5.38 %","  1.78 %","   .00 %","   .00 %","  2.00 %","   .00 %","  8.70 %"," -9.09 %","   .00 %","   .00 %","  7.36 %"," -1.64 %","  6.67 %","  3.14 %","   .00 %","   .00 %","  4.35 %","  9.09 %","  2.15 %"," 22.22 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.63 %","-75.00 %","   .00 %","   .00 %","  3.17 %","  2.86 %","   .00 %","  1.67 %","   .91 %","  3.12 %","   .95 %"," ##.## %"," 10.20 %","  1.49 %","  1.44 %","   .00 %"
"2020-05-02"," 25.00 %","","  3.85 %","   .00 %","   .00 %"," 11.54 %","   .00 %","  8.33 %","  5.33 %"," 25.00 %"," 11.79 %","  3.12 %","  1.73 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.55 %","   .00 %","   .00 %","  2.26 %","   .00 %","  3.33 %","  1.25 %","-12.50 %","   .00 %","   .00 %","  9.52 %","  3.94 %","   .00 %"," 10.53 %","  2.90 %","  8.75 %","  1.96 %","","  1.67 %"," -4.46 %","  9.14 %","   .00 %","  6.06 %","","   .00 %","   .00 %","   .00 %","  7.14 %","  2.62 %","   .00 %","   .00 %","   .76 %","   .00 %","  2.00 %"," 20.00 %","   .00 %","   .00 %"," 16.99 %","  3.33 %","   .00 %","  2.36 %"," 12.50 %","   .00 %","  4.51 %","  8.33 %","   .70 %"," 27.27 %","  7.14 %","   .00 %","   .00 %","   .00 %","  1.09 %","  2.76 %"," ##.## %","   .00 %","  6.25 %","  2.34 %","   .00 %","   .00 %","   .55 %","  1.51 %"," 15.15 %","  6.60 %","   .00 %","  9.26 %","   .92 %","   .80 %","   .00 %"
"2020-05-03","-20.00 %","","  4.63 %","  1.22 %","   .00 %"," -3.45 %","   .00 %"," -5.13 %","  -.63 %","-20.00 %","  2.04 %","  3.03 %","   .85 %"," -3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.75 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  2.15 %","   .86 %","   .00 %","   .00 %","   .00 %"," 13.04 %","  -.76 %","   .00 %","  4.76 %","  1.81 %","  3.45 %","   .00 %","","   .00 %","  -.82 %","  3.17 %","   .00 %","  5.24 %","","   .00 %","   .00 %","   .00 %","  1.90 %","  2.56 %","   .00 %","   .00 %","  1.59 %","   .00 %"," -1.96 %","   .00 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","  2.64 %"," -2.22 %","   .00 %","  1.33 %","   .00 %","   .58 %"," 14.29 %"," -6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.99 %"," 12.50 %","   .00 %","   .00 %","  2.86 %","  2.78 %","   .00 %","   .00 %","  -.30 %"," -5.26 %","   .00 %","-37.50 %","  3.39 %","  1.09 %","  1.12 %","   .00 %"
"2020-05-04","   .00 %","","  2.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.55 %","   .00 %","  1.33 %"," -2.94 %","  2.95 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .85 %","   .00 %","   .00 %","-25.00 %","   .74 %","   .00 %","   .00 %","   .80 %","   .00 %"," 25.00 %","  5.26 %"," -3.85 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .55 %","  5.26 %","   .00 %","  3.81 %","","   .00 %","   .00 %","   .00 %","  2.80 %"," -1.39 %","   .00 %","   .00 %","  -.35 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  1.41 %","   .00 %","   .00 %","  2.89 %","  2.27 %","   .00 %","  2.62 %","  7.69 %","  -.25 %"," 18.75 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","  5.88 %","  1.11 %"," -2.70 %","   .00 %","   .54 %","  1.19 %"," 16.67 %","   .00 %"," 10.00 %","  9.84 %","   .45 %","   .09 %","   .00 %"
"2020-05-05","   .00 %","","  3.45 %","  2.41 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .62 %","   .00 %","  3.62 %","  6.06 %","   .82 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","  7.69 %","   .00 %","   .73 %","   .00 %","  3.16 %","  1.28 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.58 %","   .00 %","  4.17 %","  2.37 %","  3.33 %","   .00 %","","   .00 %","  1.10 %","  1.88 %","   .00 %","  3.24 %","","   .00 %","  1.17 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %","   .92 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","  1.50 %","   .00 %","   .00 %","  2.19 %","  2.22 %","   .00 %","  1.60 %"," 10.71 %","   .31 %"," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","  7.79 %"," ##.## %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %","  2.16 %","   .88 %","  2.38 %","  3.54 %"," 18.18 %","  2.99 %","   .45 %","   .44 %","   .00 %"
"2020-05-06","   .00 %","","  3.33 %","  1.18 %","   .00 %"," -3.57 %","   .00 %","   .00 %","  8.64 %","   .00 %","  9.21 %","  2.86 %","  1.63 %","  2.94 %","  7.69 %","   .00 %","   .00 %","  9.09 %","  2.50 %","   .00 %","   .00 %"," 33.33 %","  2.17 %","   .00 %","  6.12 %","  2.52 %","  7.14 %","-20.00 %","   .00 %","   .00 %","   .73 %","   .00 %"," 12.00 %","  4.05 %","  5.38 %","  1.92 %","","   .00 %","  1.63 %"," 10.22 %","   .00 %","  5.33 %","","   .00 %","   .58 %","   .00 %","  3.64 %","  1.10 %","   .00 %","   .00 %","   .74 %","   .00 %","  2.00 %","  7.69 %","  7.14 %","   .00 %","  2.00 %","  1.61 %","   .00 %","  8.26 %","   .00 %","   .00 %","  5.35 %","  3.23 %","   .68 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %","  6.36 %","   .00 %","   .00 %","   .00 %","  2.43 %","  5.56 %","   .00 %","  3.70 %","   .00 %","  2.33 %","   .85 %","   .00 %"," -1.45 %","   .53 %","  1.04 %","   .00 %"
"2020-05-07","   .00 %","","  1.61 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.13 %","  1.70 %","   .00 %","  2.91 %","  1.39 %","   .80 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","  7.14 %","   .00 %","  3.55 %","   .00 %","  1.92 %","  1.23 %","   .00 %","   .00 %","   .00 %","  3.85 %","  5.80 %","   .00 %"," 10.71 %","  3.34 %","  1.02 %","  1.89 %","","   .00 %","  1.88 %","  4.08 %","   .00 %","  2.98 %","","   .00 %","   .00 %","   .00 %","  6.14 %","   .55 %","   .00 %","   .00 %","   .75 %","   .00 %","  3.92 %","  7.14 %","   .00 %","   .00 %","  5.17 %","   .00 %","   .00 %","  4.80 %","   .00 %","   .00 %","  2.69 %","  6.25 %","   .67 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  1.58 %","   .00 %"," 33.33 %","  1.02 %","   .00 %","  6.82 %","  6.78 %"," ##.## %","  7.35 %","   .97 %","   .55 %","   .00 %"
"2020-05-08","   .00 %","","  3.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.32 %","  3.35 %","   .00 %","  6.21 %","  4.11 %","   .79 %","  8.33 %"," -7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  4.11 %","   .00 %","  2.83 %","   .46 %","  6.67 %","   .00 %","   .00 %","   .00 %","  3.42 %","   .00 %","  9.68 %","  1.08 %","  4.04 %","   .00 %","","   .00 %","   .26 %","  2.14 %","   .00 %","  2.84 %","","   .00 %","   .00 %","   .00 %","  4.13 %","  1.63 %","   .00 %","   .00 %","  1.48 %","   .00 %"," -3.77 %"," 20.00 %","  6.67 %","   .00 %","  4.32 %","  4.76 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .52 %","  4.35 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %"," 12.23 %","-89.06 %"," -8.33 %"," 11.11 %","   .91 %","   .00 %","   .00 %","  1.52 %","  3.22 %","  8.51 %","  3.17 %"," ##.## %"," 10.96 %","  1.75 %","   .89 %"," 11.11 %"
"2020-05-09","   .00 %","","  4.62 %","  1.16 %","   .00 %","   .00 %","   .00 %"," 11.36 %","  2.16 %","   .00 %","  2.13 %","  3.95 %","  1.57 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %","  1.79 %"," -6.67 %","   .00 %"," -1.32 %","   .00 %","   .92 %","   .63 %","   .00 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %","   .00 %","  2.13 %","  3.88 %","   .00 %","","   .00 %","  2.10 %","  3.14 %","   .00 %","  3.65 %","","   .00 %","   .57 %","   .00 %","   .79 %","   .27 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","  2.91 %","   .00 %","   .37 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.11 %","  4.60 %"," ##.## %","   .00 %","   .00 %","   .13 %"," -2.63 %","   .00 %","  1.00 %","   .00 %"," 27.45 %","   .77 %","-83.10 %","  3.70 %","  1.38 %","   .76 %","   .00 %"
"2020-05-10","   .00 %",""," 10.29 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.04 %","  1.59 %","   .00 %","  1.82 %","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .46 %","  6.25 %","   .00 %","   .00 %","  6.90 %","   .66 %","   .00 %","  2.94 %","   .70 %","   .93 %","  1.85 %","","  1.64 %","  1.03 %","  1.69 %","  5.88 %","  3.07 %","","   .00 %","   .57 %","   .00 %","   .00 %","   .27 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .09 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","  3.67 %","   .00 %","   .57 %"," 12.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .49 %","  1.13 %","   .00 %","  2.29 %"," 41.67 %","  4.76 %","   .51 %","   .64 %"," 10.00 %"
"2020-05-11","   .00 %","","  4.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","  6.25 %","   .00 %","  3.07 %","  1.27 %","  3.08 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","  3.64 %","   .40 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .66 %","   .00 %","  2.86 %","  1.21 %","  1.85 %","   .00 %","","   .00 %","  1.78 %","  3.49 %","   .00 %","  2.24 %","","   .00 %","   .57 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %","  4.63 %","  2.94 %","   .21 %","  7.14 %","  6.67 %","   .00 %","   .00 %","   .00 %","  1.03 %"," -2.78 %"," 18.18 %","   .00 %","   .00 %","  2.53 %","  2.70 %","   .00 %","  3.43 %","   .28 %","   .00 %","  3.73 %","-41.18 %","  5.68 %","   .85 %","   .66 %","   .00 %"
"2020-05-12","   .00 %","","  2.55 %","   .00 %","   .00 %","  3.70 %","   .00 %","  1.96 %","  4.90 %","   .00 %","  1.99 %","  2.50 %","  2.61 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.56 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","   .96 %","  5.88 %","   .00 %","  5.00 %","   .00 %","  -.65 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %",""," -1.61 %","   .25 %","  2.25 %"," -5.56 %","  3.60 %","","   .00 %"," -1.13 %","   .00 %","   .78 %","   .27 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","  9.52 %","   .00 %","   .00 %","   .23 %","  1.52 %","   .00 %","  1.53 %","  2.17 %","   .00 %","  4.43 %","  2.86 %","   .41 %"," 13.33 %"," -6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %"," ##.## %","   .00 %","   .00 %","  2.47 %","   .00 %","   .00 %","  1.42 %","  2.23 %","  9.23 %"," 16.55 %","-20.00 %","  1.08 %","  1.17 %","   .44 %","   .00 %"
"2020-05-13","   .00 %","","  2.48 %","  1.15 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","  3.41 %","  2.44 %","  1.82 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","  1.97 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .91 %","   .00 %","","   .00 %","  1.00 %","  1.10 %","   .00 %","  1.24 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .27 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %"," -4.35 %","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","  1.25 %"," 10.64 %","   .00 %","  1.25 %","  2.78 %","   .59 %"," 11.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.26 %"," 12.00 %","   .00 %","   .00 %","  2.41 %","   .00 %","   .00 %","  -.47 %","  1.91 %","  7.04 %","  -.62 %"," 25.00 %","   .00 %","   .33 %","   .63 %","   .00 %"
"2020-05-14"," 25.00 %","","  1.82 %","   .00 %","   .00 %","  3.57 %","   .00 %","  7.41 %","  5.61 %","   .00 %"," 10.59 %","  7.14 %","  2.14 %","  4.55 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  1.57 %","   .00 %","   .00 %","   .00 %","  3.87 %","   .00 %","   .88 %","  1.63 %"," -5.56 %","   .00 %","  9.52 %","  2.94 %","  1.97 %","   .00 %","  8.33 %","  2.31 %","  2.70 %","  1.82 %","","  1.64 %","  1.48 %","  4.04 %","   .00 %","  7.40 %","","   .00 %","   .57 %"," 11.11 %","  2.33 %","   .53 %","   .00 %","   .00 %","  1.55 %","   .00 %","   .00 %","  4.55 %","  6.25 %"," 16.67 %","  1.21 %","   .00 %","   .00 %","  2.72 %","   .00 %","   .00 %","  7.14 %","  2.70 %","  1.56 %"," 15.79 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.78 %"," 10.71 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  2.82 %","  5.63 %","  3.95 %","  1.24 %"," ##.## %","  6.38 %","  1.74 %","  2.07 %","   .00 %"
"2020-05-15"," 20.00 %","","  2.98 %","  2.27 %","   .00 %","   .00 %","   .00 %"," -3.45 %","   .88 %","   .00 %","  3.19 %","  2.22 %","  1.40 %","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","  1.21 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.52 %","   .00 %"," -2.56 %","  1.62 %","  1.75 %","  1.79 %","","   .00 %","  1.22 %","  1.49 %","   .00 %","  2.97 %","","   .00 %","  1.70 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","  8.70 %","  5.88 %"," 14.29 %","  2.58 %","  2.99 %","   .00 %","   .48 %","   .00 %","   .00 %","  3.91 %","  7.89 %","   .53 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","  3.73 %","  4.30 %","   .00 %","  5.00 %","  1.27 %","   .00 %","   .00 %","  1.37 %","  1.27 %","  3.80 %","  1.84 %","-57.14 %","  6.00 %","   .41 %","   .60 %","   .00 %"
"2020-05-16","   .00 %","","   .58 %","  1.11 %"," 10.00 %","  3.45 %","   .00 %","   .00 %","  2.63 %","   .00 %","  3.09 %","  3.26 %","  1.72 %","  6.00 %","  7.69 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .54 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.47 %","   .00 %","  7.89 %","  2.23 %","  1.72 %","  1.75 %","","   .00 %","   .00 %","  4.27 %","   .00 %","  2.26 %",""," 50.00 %","   .56 %","   .00 %","  1.52 %","   .52 %"," ##.## %","   .00 %","   .48 %","   .00 %","  1.96 %","   .00 %","  5.56 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .72 %","  1.92 %","   .00 %","  3.54 %","   .00 %","   .36 %","  2.17 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.39 %","   .00 %","   .00 %","   .00 %","  2.96 %","   .00 %","   .00 %","   .45 %","  2.26 %","  2.44 %","   .00 %","   .00 %","  3.77 %","   .40 %","   .71 %","   .00 %"
"2020-05-17","   .00 %","","  2.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.99 %","   .00 %","  4.40 %","   .00 %","  2.03 %"," 11.32 %","   .00 %","   .00 %","-33.33 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .86 %","  1.14 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.32 %","   .78 %","   .85 %","   .00 %","","   .00 %","  -.24 %","  -.14 %","   .00 %","  2.13 %","","   .00 %","   .00 %","   .00 %","  1.49 %","   .52 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","  4.00 %"," -5.26 %","   .00 %"," 13.96 %","   .00 %","   .00 %","  2.14 %","   .00 %","   .00 %","  3.85 %","  4.88 %","   .25 %","  6.38 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  2.51 %"," -9.28 %","   .00 %","   .00 %","  1.11 %","  2.63 %","   .00 %","   .90 %"," -1.23 %","  2.38 %","  2.41 %","-80.00 %","  1.82 %","   .08 %","   .26 %","   .00 %"
"2020-05-18","   .00 %","","  3.91 %","   .00 %","   .00 %","  3.33 %","   .00 %","  1.79 %","  2.90 %","   .00 %","  1.15 %","   .00 %","  1.00 %","  1.69 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .75 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .85 %","   .16 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .60 %","   .00 %","   .00 %","   .15 %","   .00 %","  1.72 %","","   .00 %","   .00 %","  1.70 %","   .00 %","  1.52 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %","   .19 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %"," 20.21 %","  1.43 %","   .00 %","   .93 %","  3.77 %","   .00 %","  5.56 %"," 16.28 %","   .09 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.08 %","-29.55 %","   .00 %","   .00 %","  1.86 %","   .00 %","   .00 %","   .89 %","   .99 %","  1.16 %","  1.18 %","-33.33 %","  2.68 %","   .24 %","   .33 %","   .00 %"
"2020-05-19","   .00 %",""," -1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .81 %","   .00 %","  1.89 %","   .00 %","  1.32 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","  2.04 %"," -1.20 %","   .00 %","   .00 %","   .15 %","  3.36 %"," 10.17 %","","   .00 %","   .72 %","  2.78 %","   .00 %","  2.30 %","","   .00 %","   .00 %"," 10.00 %","  2.94 %","  -.26 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","  2.33 %","  7.04 %","   .00 %","   .00 %","  1.82 %","   .00 %","  1.17 %","  2.00 %","   .35 %","  7.41 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.69 %","-79.03 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","  3.52 %","  1.23 %","  3.45 %","   .58 %","   .00 %","   .87 %","   .48 %","   .86 %","   .00 %"
"2020-05-20"," 33.33 %","","  3.80 %","   .00 %","   .00 %","  3.23 %","   .00 %"," -1.72 %","  2.00 %","   .00 %","  2.60 %","  2.11 %","  3.90 %","  8.20 %","   .00 %"," 10.53 %","   .00 %"," 13.33 %","   .00 %","  1.75 %","  6.67 %","   .00 %","  1.82 %","   .00 %","  3.39 %","  1.27 %","   .00 %","   .00 %","   .00 %"," 12.00 %","  1.21 %","   .00 %"," -6.82 %","  2.62 %","   .81 %","  9.23 %","","  4.84 %","   .72 %","  1.62 %","  5.88 %","  3.48 %","","   .00 %","  1.11 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","  2.34 %","   .00 %","   .00 %","  1.15 %","  7.14 %","   .00 %","  2.12 %"," 23.53 %","   .48 %"," 13.79 %"," 11.11 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  7.50 %"," 61.54 %","   .00 %","   .00 %","  1.81 %","   .00 %","   .00 %","  4.68 %","  1.70 %","  2.22 %","   .58 %"," 50.00 %","   .00 %","   .80 %","   .73 %","   .00 %"
"2020-05-21"," 12.50 %","","  2.09 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","  2.17 %","  1.03 %","  2.19 %","  3.03 %","   .00 %","   .00 %","   .00 %"," -5.88 %","   .74 %","   .00 %","  6.25 %","   .00 %","  1.19 %","   .00 %","  2.46 %","   .57 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .60 %","   .00 %","  2.44 %","  1.05 %","  4.03 %","  2.82 %","","   .00 %","   .95 %","  1.46 %","   .00 %","  3.59 %","","   .00 %","   .00 %","   .00 %","  1.43 %","   .52 %","   .00 %","   .00 %","   .44 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .91 %","  3.33 %","   .00 %","  4.15 %"," 12.70 %","   .10 %","  4.55 %","   .00 %","   .00 %","   .00 %","-16.67 %","   .00 %","  2.60 %"," ##.## %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","  1.22 %","   .72 %","   .00 %","  2.30 %","   .00 %","   .86 %","   .32 %","   .55 %","   .00 %"
"2020-05-22","   .00 %","","  1.03 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.46 %","   .00 %","  1.24 %","  1.02 %","  2.14 %","  7.35 %","   .00 %","   .00 %","   .00 %","  6.25 %","  -.73 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %","  1.19 %","  4.65 %","  4.11 %","","  3.08 %","  1.18 %","  2.10 %","   .00 %","  2.73 %",""," 66.67 %","   .55 %","   .00 %","  1.41 %","   .26 %"," 50.00 %","   .00 %","   .39 %","   .00 %","   .00 %","  6.90 %","   .00 %","   .00 %","   .55 %","  3.95 %","   .00 %","  2.94 %","  1.61 %","   .00 %","  1.63 %","  5.63 %","   .07 %","  5.80 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","  3.96 %"," 14.29 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","  -.80 %","   .95 %","  4.35 %","  -.56 %"," ##.## %","  2.56 %","   .79 %","   .33 %","   .00 %"
