"date","Maharashtra/Ahmednagar","Maharashtra/Akola","Maharashtra/Amravati","Maharashtra/Aurangabad","Maharashtra/Beed","Maharashtra/Bhandara","Maharashtra/Buldhana","Maharashtra/Chandrapur","Maharashtra/Dhule","Maharashtra/Gadchiroli","Maharashtra/Gondia","Maharashtra/Hingoli","Maharashtra/Jalgaon","Maharashtra/Jalna","Maharashtra/Kolhapur","Maharashtra/Latur","Maharashtra/Mumbai","Maharashtra/Nagpur","Maharashtra/Nanded","Maharashtra/Nandurbar","Maharashtra/Nashik","Maharashtra/Osmanabad","Maharashtra/Other State","Maharashtra/Other State ","Maharashtra/Palghar","Maharashtra/Parbhani","Maharashtra/Pune","Maharashtra/Raigad","Maharashtra/Ratnagiri","Maharashtra/Sangli","Maharashtra/Satara","Maharashtra/Sindhudurg","Maharashtra/Solapur","Maharashtra/Thane","Maharashtra/Unknown","Maharashtra/Wardha","Maharashtra/Washim","Maharashtra/Yavatmal"
"2021-01-03","64414","9868","19284","45833","16562","11597","12308","20903","14892","7685","12796","4027","55482","11990","48628","22603","289631","117583","20704","7471","107514","16567","","","45596","7223","358640","63875","10993","48873","53160","5535","50847","244683","","8628","6415","12634"
"2021-01-04","64407","9940","19279","45912","16613","11605","12367","20961","14877","7704","12826","4029","55511","12027","48252","22605","289376","118021","20695","7553","107782","16605","1390","","45844","7233","359116","64120","10960","48928","53268","5557","51129","248128","","8677","6430","12687"
"2021-01-05","64484","9971","19343","45945","16644","11679","12405","21021","14896","7713","12859","4035","55577","12044","48262","22654","289915","118373","20717","7620","107938","16622","","","45881","7253","359623","64237","10972","48951","53309","5587","51216","248520","","8721","6448","12749"
"2021-01-06","64610","10045","19394","46076","16680","11720","12410","21068","14905","7726","12888","4060","55649","12069","48281","22676","290710","118865","20782","7684","108449","16643","1390","","45937","7258","360288","64362","10991","48989","53394","5594","51303","249018","","8793","6460","12789"
"2021-01-07","64725","10081","19460","46105","16713","11766","12455","21126","14913","7744","12922","4065","55684","12082","48287","22705","291375","119400","20831","7714","108591","16661","1390","","45994","7262","361026","64456","11003","49022","53452","5598","51394","249498","","8860","6472","12853"
"2021-01-08","64835","10113","19513","46169","16754","11810","12509","21179","14933","7758","12951","4074","55730","12082","48295","22728","292029","119838","20856","7766","108889","16686","","","46018","7279","361633","64555","11016","49049","53504","5617","51492","250008","","8909","6478","12933"
"2021-01-09","64937","10166","19566","46307","16784","11831","12548","21228","14961","7770","12968","4075","55779","12120","48302","22757","292625","120257","20907","7818","109104","16706","1390","","46069","7299","362272","64630","11022","49065","53597","5623","51593","250430","","8966","6490","12997"
"2021-01-10","65041","10204","19636","46321","16823","11869","12595","21271","14969","7781","12989","4091","55833","12135","48323","22812","293282","120722","20917","7860","109322","16734","","","46104","7312","362907","64704","11039","49090","53657","5634","51692","250872","","9018","6506","13062"
"2021-01-11","65134","10248","19677","46336","16859","11899","12622","21296","14980","7794","13005","4098","55861","12152","48341","22843","293716","121025","20960","7977","109419","16769","","","46129","7321","363252","64765","11048","49120","53681","5635","51755","251178","","9046","6519","13105"
"2021-01-12","65193","10261","19750","46358","16877","11923","12696","21321","15000","7807","13026","4101","55962","12162","48354","22888","294189","121361","20983","8044","109705","16786","","","46153","7328","363748","64816","11058","49146","53715","5649","51813","251552","","9077","6538","13161"
"2021-01-13","65319","10296","19804","46398","16933","11963","12699","21341","15015","7817","13037","4112","56008","12185","48369","22913","294864","121733","21043","8109","109890","16820","","","46205","7342","364436","64896","11071","49167","53783","5672","51929","251992","","9120","6546","13230"
"2021-01-14","65394","10336","19891","46430","16950","12007","12820","21383","15048","7843","13065","4120","56043","12199","48387","22973","295471","122199","21076","8151","110100","16851","","","46243","7362","364999","64981","11094","49193","53832","5685","52093","252372","","9154","6567","13324"
"2021-01-15","65527","10365","19962","46457","16986","12042","12843","21400","15068","7851","13080","4129","56119","12229","48410","23022","296045","122494","21107","8208","110324","16866","1390","","46283","7374","365572","65065","11134","49209","53883","5699","52173","252701","","9190","6583","13381"
"2021-01-16","65630","10416","20018","46545","17021","12063","12873","21432","15093","7864","13087","4131","56150","12236","48426","23067","296616","122833","21127","8253","110409","16896","1390","","46321","7389","366029","65146","11139","49229","53925","5707","52266","253094","","9215","6608","13437"
"2021-01-17","65730","10450","20095","46621","17052","12078","12899","21447","15111","7875","13099","4138","56194","12252","48438","23099","297147","123146","21164","8317","110664","16919","1390","","46352","7407","366525","65218","11166","49278","53997","5728","52336","253452","","9247","6631","13500"
"2021-01-18","65813","10475","20110","46641","17082","12098","12955","21459","15121","7876","13113","4151","56217","12260","48446","23118","297542","123384","21198","8336","110749","16929","","","46368","7421","366828","65275","11169","49290","54061","5733","52378","253658","","9263","6649","13530"
"2021-01-19","65863","10499","20145","46690","17102","12113","12995","21470","15140","7888","13129","4159","56250","12271","48453","23203","298015","123562","21214","8412","110813","16951","1390","","46388","7431","367214","65320","11184","49309","54101","5753","52480","253984","","9283","6652","13554"
"2021-01-20","65942","10540","20209","46722","17147","12129","13029","21496","15169","7890","13142","4167","56292","12281","48471","23239","298516","123848","21247","8458","111108","16963","","","46411","7448","367796","65411","11191","49324","54186","5763","52551","254362","","9313","6663","13581"
"2021-01-21","66048","10578","20253","46767","17178","12157","13089","21517","15189","7897","13149","4193","56311","12306","48494","23299","299043","124185","21269","8517","111325","16976","1390","","46452","7463","368251","65479","11204","49336","54256","5777","52606","254668","","9346","6688","13625"
"2021-01-22","66116","10626","20337","46811","17216","12172","13136","21543","15195","7902","13158","4202","56374","12330","48516","23362","299526","124462","21285","8571","111442","17000","1390","","46481","7476","368817","65516","11214","49354","54326","5793","52650","254990","","9375","6709","13687"
"2021-01-23","66236","10665","20385","46844","17267","12195","13182","21555","15214","7909","13170","4208","56403","12346","48529","23402","299961","124745","21333","8615","111597","17021","","","46520","7481","369304","65577","11233","49364","54393","5806","52728","255304","","9414","6734","13727"
"2021-01-24","66363","10698","20441","46884","17308","12206","13236","21568","15226","7912","13191","4217","56422","12358","48538","23440","300440","125080","21339","8641","111758","17038","","","46556","7491","369810","65618","11243","49391","54457","5811","52780","255668","","9456","6747","13787"
"2021-01-25","66426","10751","20497","46912","17330","12222","13268","21585","15232","7914","13200","4221","56443","","48545","23485","300788","125310","21345","8676","111796","17045","1390","","46570","7497","370076","65670","11245","49403","54496","5823","52821","255922","","9490","6765","13834"
"2021-01-26","66533","10767","20542","46933","17377","12236","13292","21618","15244","7926","13221","4230","56457","12381","48549","23540","301130","125523","21364","8730","111991","17075","1390","","46595","7499","370588","65704","11248","49411","54566","5843","52888","256192","","9499","6773","13901"
"2021-01-27","66642","10793","20638","46975","17422","12251","13318","21631","15252","7933","13230","4236","56476","12381","48557","23575","301565","125676","21389","8763","112097","17097","","","46616","7503","370911","65751","11253","49425","54589","5843","52989","256472","","9511","6800","13977"
"2021-01-28","66767","10815","20721","47001","17454","12268","13346","21648","15259","7936","13248","4236","56516","12420","48572","23619","301959","125968","21480","8781","112326","17117","","","46639","7515","371487","65826","11256","49456","54641","5864","53074","256819","","9557","6833","14002"
"2021-01-29","66857","10878","20805","47055","17498","12291","13393","21669","15264","7941","13248","4243","56588","12428","48600","23644","302453","126325","21490","8799","112437","17124","1390","","46690","7518","371958","65881","11258","49477","54733","5883","53122","257151","","9596","6850","14050"
"2021-01-30","66936","10912","20959","47080","17527","12301","13449","21684","15269","7944","13260","4249","56604","12466","48612","23684","302882","126608","21506","8815","112534","17152","","","46733","7523","372413","65940","11263","49496","54817","5895","53206","257450","","9643","6866","14149"
"2021-01-31","67011","10956","21117","47108","17561","12310","13504","21700","15286","7953","13268","4249","56618","12485","48620","23722","303365","126931","21519","8851","112597","17168","","","46766","7534","372887","65994","11265","49511","54882","5900","53261","257733","","9682","6889","14209"
"2021-02-01","67119","11002","21220","47138","17582","12321","13531","21706","15288","7959","13276","4260","56643","12527","48638","23746","303693","127182","21535","8875","112693","17177","","","46783","7539","373134","66019","11266","49527","54945","5909","53302","257955","","9719","6901","14250"
"2021-02-02","67181","11014","21360","47165","17598","12329","13570","21716","15309","7962","13282","4260","56663","12538","48646","23770","304027","127363","21548","8887","112815","17181","","","46806","7542","373494","66067","11275","49546","54985","5918","53344","258177","","9747","6917","14285"
"2021-02-03","67288","11039","21449","47195","17628","12342","13629","21727","15331","7969","13286","4271","56761","12552","48662","23805","304531","127595","21565","8901","113325","17193","","","46834","7546","373977","66136","11295","49558","55049","5924","53394","258518","","9762","6926","14316"
"2021-02-04","67390","11070","21613","47248","17678","12354","13681","21742","15345","7972","13296","4273","56804","12559","48672","23827","304994","127853","21579","8951","113498","17202","1390","","46870","7553","374493","66190","11340","49572","55110","5932","53461","258791","","9804","6940","14358"
"2021-02-05","67450","11124","21773","47278","17712","12377","13760","21755","15354","7973","13304","4275","56851","12576","48696","23858","305409","128082","21581","8982","113672","17218","","","46900","7560","374942","66248","11384","49591","55177","5937","53508","259118","","9848","6961","14409"
"2021-02-06","67551","11171","21941","47332","17731","12394","13811","21767","15369","7978","13320","4278","56878","12617","48709","23898","305823","128428","21667","9023","113813","17240","","","46920","7564","375357","66303","11398","49611","55238","5944","53565","259426","","9897","6975","14474"
"2021-02-07","67600","11223","22165","47367","17753","12399","13840","21778","15383","7980","13324","4286","56938","12632","48729","23915","306271","128736","21705","9049","113865","17264","","","46956","7569","375803","66373","11407","49638","55363","5958","53609","259724","","9954","6990","14538"
"2021-02-08","67672","11275","22301","47407","17774","12410","13879","21790","15392","7982","13332","4288","56972","12633","48734","23939","306670","128994","21714","9061","114051","17269","","","46986","7578","376137","66427","11417","49653","55429","5962","53651","259946","","9990","7000","14585"
"2021-02-09","67740","11300","22617","47446","17794","12413","13894","21792","15402","7983","13334","4289","57028","12671","48742","23977","307045","129324","21735","9066","114080","17283","","","47008","7587","376634","66462","11430","49670","55490","5965","53721","260207","","10048","7006","14632"
"2021-02-10","67822","11371","22948","47519","17819","12419","13944","21801","15424","7987","13339","4293","57072","12676","48756","24000","307603","129689","21738","9076","114395","17302","","","47048","7609","377168","66536","11471","49688","55552","5975","53784","260610","","10115","7017","14700"
"2021-02-11","67938","11441","23251","47561","17844","12398","13973","21822","15438","7982","13341","4273","57076","12692","48773","24037","306693","129885","21731","9070","114724","17308","1386","","47035","7616","377276","66572","11476","49691","55616","5985","53815","260661","","10129","7030","14769"
"2021-02-12","68041","11524","23664","47623","17861","12409","14068","21840","15456","7984","13349","4285","57108","12749","48800","24074","307292","130338","21739","9088","114959","17322","","","47073","7626","377793","66622","11490","49701","55704","5995","53867","260990","","10267","7039","14852"
"2021-02-13","68115","11613","24056","47704","17891","12418","14153","21864","15472","7985","13350","4294","57158","12793","48840","24110","308420","130855","21759","9120","115134","17338","","","47147","7630","378931","66745","11514","49724","55858","6013","53998","261614","","10333","7055","14933"
"2021-02-14","68178","11741","24585","47794","17920","12435","14188","21893","15501","7990","13360","","57274","12818","48844","24161","309065","131364","21778","9122","115328","17349","","","47169","7651","379548","66820","11535","49746","55961","6024","54028","262013","","10420","7094","15038"
"2021-02-15","68259","11845","25084","47850","17936","12444","14361","21910","15526","7997","13365","4309","57326","12858","48856","24176","309558","131824","21852","9124","115454","17354","","","47184","7677","379942","66878","11572","49755","56032","6028","54076","262327","","10462","7101","15092"
"2021-02-16","68335","11919","25476","47937","17956","12463","14450","21920","15548","8005","13367","4318","57375","12879","48875","24196","310019","132422","21866","9155","115678","17370","","","47189","7708","380592","66950","11604","49769","56071","6034","54136","262651","","10524","7137","15163"
"2021-02-17","68450","12108","26101","48041","17984","12481","14552","21944","15569","8015","13374","","57452","12975","48891","24227","310740","132934","21887","9177","115892","17389","","","47230","7726","381456","67011","11634","49784","56157","6041","54199","263065","","10615","7180","15245"
"2021-02-18","68588","12320","26834","48203","18021","12499","14696","21964","15607","8022","13376","4328","57617","13002","48909","24265","311476","133632","21901","9188","116058","17415","","","47290","7754","382287","67114","11638","49802","56244","6046","54266","263598","","10717","7218","15376"
"2021-02-19","68716","12503","27589","48346","18055","12517","14801","21992","15650","8033","13382","4342","57799","13050","48920","24317","312299","134384","21956","9244","116338","17444","","","47320","7792","383292","67216","11682","49812","56313","6052","54357","264096","","10823","7317","15634"
"2021-02-20","68852","12851","28644","48524","18113","12537","14940","22019","15691","8035","13387","4370","57898","13112","48938","24344","313196","135101","21982","9247","116630","17460","","","47365","7810","384139","67305","11756","49827","56385","6053","54436","264647","","10935","7409","15726"
"2021-02-21","69015","13072","29570","48644","18165","12557","15156","22048","15727","8039","13393","4383","58174","13180","48959","24389","314117","135860","22122","9269","117016","17495","","","47405","7833","385311","67410","11770","49866","56438","6057","54520","265259","","11059","7535","15822"
"2021-02-22","69135","13298","30219","48858","18204","12576","15291","22083","15765","8054","13407","4401","58309","13203","48965","24424","314878","136633","22151","9275","117209","17500","","","47442","7853","385999","67497","11772","49876","56528","6066","54586","265738","","11149","7585","15916"
"2021-02-23","69240","13489","31005","49069","18253","12598","15452","22112","15843","8055","13423","4424","58560","13334","48986","24479","315521","137320","22221","9323","117419","17525","","","47468","7893","387194","67573","11830","49907","56564","6071","54643","266243","","11271","7674","16081"
"2021-02-24","69555","13685","31826","49295","18303","12613","15620","22164","15915","8065","13433","4462","58981","13404","49048","24575","316688","138368","22277","9339","117805","17543","1386","","47540","8003","388667","67681","11839","49932","56764","6077","54781","266914","","11459","7989","16260"
"2021-02-25","69824","13848","32532","49647","18356","12634","15755","22219","15986","8071","13457","4472","59277","13456","49083","24655","317833","139535","22338","9356","118536","17571","","","47579","8046","390192","67765","11848","49954","56876","6087","54878","267622","","11644","8218","16422"
"2021-02-26","70007","14083","33499","49847","18406","12677","15895","22282","16044","8093","13468","4529","59633","13493","49120","24724","318868","140709","22461","9388","118898","17598","1386","","47620","8081","391637","67890","11854","49972","57013","6088","54986","268300","","11843","8368","16531"
"2021-02-27","70278","14370","34044","50113","18483","12716","16122","22310","16128","8110","13490","4545","60014","13595","49157","24803","319855","141803","22554","9445","119623","17612","1386","","47675","8123","393121","68004","11896","49989","57193","6095","55087","268967","","12004","8492","16712"
"2021-02-28","70442","14758","34906","50405","18528","12738","16185","22406","16194","8144","13501","4596","60392","13632","49208","24889","320906","142797","22633","9461","119849","17646","","","47736","8173","394706","68124","11913","50016","57310","6108","55181","269666","","12216","8578","16878"
"2021-03-01","70659","15075","35460","50636","18580","12763","16197","22436","16267","8158","13511","4608","60634","13684","49259","24932","321761","143696","22770","9462","120112","17653","","","47783","8202","395584","68234","11918","50035","57503","6113","55227","270281","","12308","8748","16969"
"2021-03-02","70878","15484","36233","50773","18630","12806","16380","22485","16377","8169","13524","4619","61114","13861","49283","24983","322610","144784","22835","9505","120353","17687","1386","","47823","8222","396811","68333","11924","50061","57554","6121","55343","270942","","12476","8932","17166"
"2021-03-03","71087","15923","36894","51291","18713","12831","16577","22539","16495","8179","13549","4675","61547","13907","49320","25034","323731","145965","22905","9613","121110","17719","","","47895","8274","398507","68506","11957","50091","57683","6127","55467","271785","","12582","9074","17384"
"2021-03-04","71353","16171","37512","51612","18773","12869","16761","22612","16604","8196","13569","4690","61938","13972","49355","25121","324835","147101","22964","9638","121446","17749","","","47942","8297","400355","68679","11963","50122","57777","6146","55611","272564","","12750","9253","17634"
"2021-03-05","71648","16424","38202","51970","18870","12901","16832","22745","16686","8211","13581","4722","62478","14059","49378","25230","326009","148622","23064","9763","122018","17792","","","48013","8343","402122","68802","11974","50156","57991","6157","55700","273331","","13011","9460","17885"
"2021-03-06","71970","16765","38746","52339","18977","12949","17018","22814","16779","8232","13597","4780","63096","14182","49410","25309","327197","149839","23251","9805","122516","17822","","","48062","8405","404047","68959","11976","50193","58176","6166","55802","274145","","13224","9707","18082"
"2021-03-07","72326","17142","39341","52871","19101","12983","17217","22971","16866","8258","13612","4809","63582","14349","49431","25377","328558","151197","23514","9865","122930","17873","1386","","48123","8447","406047","69112","12017","50234","58241","6178","55910","275063","","13494","9956","18483"
"2021-03-08","72646","17399","39693","53299","19192","13028","17378","23029","16957","8275","13636","4854","64006","14462","49456","25488","329572","152593","23615","9877","123574","17903","","","48161","8494","407442","69208","12019","50259","58419","6179","56003","275685","","13651","10085","18685"
"2021-03-09","72878","17723","40141","53577","19284","13071","17569","23078","17092","8294","13648","4889","64767","14620","49477","25576","330584","153885","23810","9947","124094","17941","","","48216","8562","409540","69326","12022","50280","58478","6194","56137","276440","","13813","10184","19012"
"2021-03-10","73207","18062","40542","54209","19399","13108","17832","23151","17260","8331","13674","4929","65488","14930","49499","25650","332123","155745","24031","10065","125123","17984","","","48280","8661","412047","69525","12030","50323","58671","6207","56319","277571","","14099","10318","19415"
"2021-03-11","73523","18497","41016","54824","19587","13165","18150","23231","17427","8348","13690","4947","66448","15203","49524","25798","333632","157895","24240","10163","126018","18006","","","48404","8718","414858","69717","12078","50380","58821","6222","56446","278602","","14416","10446","19685"
"2021-03-12","74024","18813","41476","55525","19751","13241","18540","23373","17628","8384","13715","5039","67512","15428","49559","25927","335279","159962","24504","10225","127097","18079","","","48479","8798","418122","69870","12100","50415","58976","6245","56607","279864","","14619","10626","20140"
"2021-03-13","74464","19191","41903","56296","19934","13307","19075","23444","17824","8408","13730","5100","68224","15602","49601","26035","336988","162241","24914","10432","128189","18116","1386","","48566","8852","421188","70098","12120","50468","59090","6251","56792","281038","","14854","10786","20423"
"2021-03-14","74900","19478","42278","57199","20194","13377","19409","23540","18066","8430","13771","5162","68808","15842","49635","26143","338951","164594","25405","10602","129533","18171","","","48664","8936","424447","70365","12133","50509","59240","6269","56992","282386","","15134","10918","20683"
"2021-03-15","75448","19690","42646","57984","20438","13458","19758","23668","18376","8446","13820","5208","69508","16016","49665","26285","340664","167042","25837","10868","130648","18244","","","48738","9075","426630","70583","12138","50556","59389","6274","57146","283428","","15479","11104","20958"
"2021-03-16","75912","20032","42997","58976","20723","13532","20193","23760","18685","8493","13869","5306","70071","16267","49706","26480","342586","169663","26388","11259","131404","18314","","","48841","9226","430204","70829","12250","50627","59524","6292","57431","284828","","15698","11320","21393"
"2021-03-17","76514","20487","43466","60121","20988","13676","20725","23910","19022","8540","13908","5380","70641","16457","49755","26667","344963","173068","26874","11641","133530","18420","1386","","48956","9418","434928","71196","12258","50745","59827","6310","57672","286780","","16058","11601","21756"
"2021-03-18","76960","21340","43837","61782","21227","13774","21113","24042","19352","8585","13959","5468","71450","16764","49822","26948","347840","176899","27580","12003","136100","18516","","","49124","9587","439901","71502","12260","50829","60124","6331","57985","288619","","16424","11830","22214"
"2021-03-19","77609","21998","44289","63662","21529","13877","21555","24147","19687","8614","14005","5496","72502","17449","49876","27185","350903","180197","28381","12427","137576","18601","","","49317","9780","444999","71882","12298","50908","60249","6353","58234","290720","","16781","12040","22646"
"2021-03-20","78241","22708","44714","65186","21802","14005","22040","24260","20097","8693","14057","5608","73341","18012","49946","27465","353885","183928","29175","12903","139499","18720","1386","","49523","10078","450590","72312","12321","51092","60475","6368","58534","292799","","17111","12304","23106"
"2021-03-21","78995","23339","45039","66900","22137","14126","22608","24522","20463","8719","14147","5734","74835","18533","50015","27832","357664","187593","30528","13227","142221","18826","","","49730","10330","456011","72751","12343","51232","60801","6385","58938","295344","","17487","12602","23476"
"2021-03-22","79834","23872","45304","68292","22383","14239","23063","24620","20761","8739","14201","5827","75826","18815","50099","28074","360926","191255","31619","13456","143585","18980","","","49838","10605","460356","73202","12351","51371","60934","6403","59197","297735","","17771","12842","23703"
"2021-03-23","80512","24432","45517","70069","22596","14438","23390","24730","21178","8802","14249","5935","76930","19219","50165","28510","364440","194346","33285","14074","145087","19163","","","50061","10946","466097","73545","12484","51575","61091","6427","59665","300525","","18005","13122","24167"
"2021-03-24","81106","24988","45767","71520","22908","14658","23654","25143","21587","8841","14295","6064","77845","19651","50222","28895","369630","198093","34307","14572","146780","19316","","","50383","11235","472851","74091","12516","51729","61379","6455","60185","303614","","18373","13342","24637"
"2021-03-25","82419","25452","46043","73422","23253","14899","24256","25357","21951","8877","14381","6097","78707","19988","50315","29414","375135","201763","35718","15103","150203","19494","","","50715","11646","479278","74713","12539","51875","61742","6502","60786","307217","","18682","13653","24989"
"2021-03-26","83237","26011","46323","75295","23640","15172","24598","25576","22383","8937","14474","6205","79928","20595","50375","29943","380650","205920","36826","15316","153728","19683","","","51061","11977","486425","75292","12610","52078","62229","6528","61390","310692","","18971","13982","25436"
"2021-03-27","83876","26333","46714","76796","24022","15373","25052","25731","22957","8983","14573","6328","81000","21119","50424","30417","386780","209661","37932","15715","157243","19873","","","51471","12176","493016","75920","12662","52252","62588","6584","61922","314162","","19216","14501","25840"
"2021-03-28","85087","26813","47224","78022","24319","15798","25356","26130","23804","9025","14676","6409","81924","21468","50498","30902","393713","213660","39143","15893","160856","20110","","","51961","12506","501340","76542","12686","52464","62988","6655","62517","318436","","19586","14927","26188"
"2021-03-29","86382","26967","47653","78951","24717","16037","25791","26202","24187","9047","14800","6452","82807","21724","50616","31291","399603","216903","40151","16270","163577","20433","","","52251","12913","506312","77016","12746","52713","63448","6682","62970","321963","","19850","15353","26491"
"2021-03-30","87440","27126","47732","80302","25044","16071","25936","26227","24634","9063","14826","6611","83543","21840","50690","31841","404363","218111","41178","16618","166066","20712","","","52441","13365","512594","77442","12819","52930","63633","6720","63621","325394","","19904","15610","26740"
"2021-03-31","89064","27544","48039","81687","25383","16648","26312","26569","25227","9167","14939","6827","84647","22135","50792","32442","409762","221234","42480","17186","170581","21033","1386","","52864","13756","521147","78031","12913","53220","64005","6801","64267","328924","","20206","15777","27122"
"2021-04-01","90343","27998","48339","83141","25777","17398","26677","27095","25670","9242","15102","6930","85712","22451","50888","33120","418408","224930","43802","17652","173679","21320","","","53442","14205","529172","78798","12982","53487","64533","6854","65023","333719","","20571","16073","27381"
"2021-04-02","92088","28405","48553","84366","26162","18196","27277","27358","26131","9329","15311","7104","86982","23074","51049","33879","427356","229085","45078","18338","177517","21604","1386","","54135","14705","538298","79708","12939","53848","65257","6908","66053","338689","","21013","16370","27662"
"2021-04-03","94052","28722","48806","85504","26610","19033","28126","27711","26498","9393","15561","7181","88286","23481","51233","34557","436464","233028","46296","19158","181480","21953","","","54703","14960","549171","80530","12996","54052","65945","6978","66760","344180","","21313","16655","27898"
"2021-04-04","95605","28950","49033","87290","27110","19889","29145","28110","26976","9451","15873","7373","89618","24035","51396","35232","447670","237286","47585","19802","185139","22372","1386","","55453","15831","561643","81708","13224","54497","66432","7066","67778","350988","","21734","16878","28176"
"2021-04-05","97381","29419","49228","88342","27699","20540","30398","28432","27322","9529","16119","7484","90196","25090","51540","36018","457549","240914","48477","20207","189309","22613","","","56135","16160","569854","82500","13247","54787","67179","7137","68463","356774","","22054","17087","28453"
"2021-04-06","99340","29687","49477","89797","28440","21405","31718","28884","28047","9652","16502","7758","91577","25559","51792","36921","467589","244667","49831","20959","193694","23049","1386","","57151","16789","580894","83580","13343","55217","67686","7206","69247","363232","","22417","17249","28749"
"2021-04-07","100948","29868","49826","91562","29037","22564","33281","29450","28895","9814","17053","7942","92771","26480","52025","37871","478031","250388","51296","21637","197547","23342","","","58092","17317","591917","84793","13388","55607","68589","7322","70093","370588","","23104","17539","29035"
"2021-04-08","103109","30215","50151","92773","29783","23608","34164","30015","29613","10008","17602","8197","94013","27297","52198","38870","486969","256318","52643","22219","200976","23704","1386","","58881","18044","603976","85754","13484","56024","69231","7413","70953","376474","","23545","17746","29328"
"2021-04-09","105087","30575","50601","94098","30536","24822","34804","30811","29968","10221","18251","8376","95245","27924","52384","40260","496171","263215","54523","22920","205085","24153","1386","","59847","18764","614059","87046","13606","56398","69922","7505","72041","383422","","24111","17955","29585"
"2021-04-10","107231","30934","50920","95209","31319","25801","35106","31581","30344","10374","18853","8505","96408","28148","52698","41718","505501","268514","56340","23485","208693","24688","","","60711","19490","623881","88199","13767","56822","70792","7646","73098","390316","","24681","18167","29762"
"2021-04-11","109551","31233","51201","96614","32409","27250","35194","32205","30652","10535","19580","8612","98104","28753","52933","43324","515487","275305","57944","23964","212036","25369","1386","","61822","20388","636471","89550","13943","57251","71635","7842","74318","397821","","25063","18632","30005"
"2021-04-12","111477","31651","51491","97637","33126","28866","35309","32905","30885","10685","20143","8846","99080","29075","53173","44649","522380","281039","59872","24457","215276","25901","","","62619","20920","646292","90606","14081","57784","72626","8016","75267","403499","","25754","19044","30316"
"2021-04-13","114029","31934","51869","99372","34178","30004","35412","33755","31152","11023","20873","9236","100048","29733","53588","46534","530253","288245","61488","24982","219614","26558","1386","","63612","21470","656311","92179","14242","58417","73704","8335","76542","409656","","26585","19456","30570"
"2021-04-14","116353","32217","52379","100732","35123","31485","35512","34791","31622","11405","21521","9462","101065","30930","53942","48266","540184","294807","63030","25520","223574","27131","","","64661","22016","664198","93595","14374","59234","74763","8400","77505","415936","","27292","19992","30894"
"2021-04-15","119330","32654","53135","102080","36116","32737","35590","36332","32142","11579","22123","9795","101924","31665","54335","49901","548393","301882","64278","25907","228413","27816","","","65711","22934","674159","95065","14796","60075","75916","8763","78560","422113","","27679","20292","31416"
"2021-04-16","122254","33087","53744","103416","37123","34121","35698","37343","32633","12045","22689","10091","102849","32287","54756","51633","557196","308277","65632","26574","232692","28616","","","66973","23775","685204","96534","15274","61154","77281","8891","80041","428214","","28416","20835","31987"
"2021-04-17","125356","33325","54495","104812","38350","35339","35771","38394","32886","12349","23553","10279","104110","33189","55238","53227","566007","315761","67139","26939","236540","29240","1386","","68382","24644","698029","98156","15632","62024","78770","9214","81501","434347","","29219","21508","32733"
"2021-04-18","128832","33840","55345","106227","39507","36561","35824","40143","33224","13000","24297","10558","105680","34056","55817","55012","574475","322920","68403","27369","240325","29955","1386","","69778","25501","710704","99898","15938","63064","80176","9553","83007","440373","","30177","21886","33664"
"2021-04-19","131933","34560","55837","107615","40623","37385","35947","42440","33424","13374","24802","10876","106413","34862","56554","56411","581856","329667","69786","27733","244157","30560","","","70905","26136","720263","101136","16199","63931","81351","9712","83946","446250","","30933","22223","34213"
"2021-04-20","134607","34929","56466","108939","41664","38231","36013","43546","33801","14051","25705","11025","107407","35703","57175","57860","589048","336913","70890","28276","248170","31302","1386","","72300","26905","730709","103054","16600","65075","82871","9991","85318","451947","","31847","22612","35160"
"2021-04-21","137599","35292","57166","110130","42720","39391","36113","45122","34138","14612","26311","11274","108517","36580","57938","59497","596702","344468","72208","28647","254938","32031","","","73789","27733","741561","104918","16938","66240","84519","10170","86780","457431","","32736","22979","36390"
"2021-04-22","140691","36032","57684","111403","43870","40341","36986","46664","34485","14995","26951","11507","109610","37181","58555","60745","604069","352544","73310","28895","260626","32770","1386","","75280","28406","751468","106620","17450","67298","86288","10404","88323","464066","","33653","23346","38075"
"2021-04-23","144298","36613","58297","112617","45104","41465","37760","48240","34821","15472","27604","11726","110900","38068","59125","62193","611268","360514","74559","29339","264050","33575","1386","","77117","29424","761331","108364","17999","68694","87993","10533","89975","470254","","34676","23848","39611"
"2021-04-24","147845","37235","58934","114212","46337","42834","38401","49982","35183","15944","28166","11974","111841","38940","60026","63556","617135","368547","75427","29747","268842","34162","","","78759","30340","771356","110094","18813","70007","89905","10820","91753","476121","","35901","24410","41038"
"2021-04-25","151120","37644","59639","116065","47591","44198","38793","51805","35462","16411","28793","12225","112701","39628","60975","65023","622633","376495","76518","30462","273650","34994","","","80324","31184","781530","111806","19461","71223","91784","11054","93728","481642","","36861","24779","42577"
"2021-04-26","153891","37838","60179","116942","48690","44919","39644","53204","35666","16776","29390","12464","113520","40326","61749","66076","626473","382374","77369","30707","278087","35536","","","81311","31689","787692","112940","19997","72311","93192","11245","95251","485364","","37354","25029","44283"
