"date","Tennessee/Anderson","Tennessee/Bedford","Tennessee/Benton","Tennessee/Bledsoe","Tennessee/Blount","Tennessee/Bradley","Tennessee/Campbell","Tennessee/Cannon","Tennessee/Carroll","Tennessee/Carter","Tennessee/Cheatham","Tennessee/Chester","Tennessee/Claiborne","Tennessee/Clay","Tennessee/Cocke","Tennessee/Coffee","Tennessee/Crockett","Tennessee/Cumberland","Tennessee/Davidson","Tennessee/DeKalb","Tennessee/Decatur","Tennessee/Dickson","Tennessee/Dyer","Tennessee/Fayette","Tennessee/Fentress","Tennessee/Franklin","Tennessee/Gibson","Tennessee/Giles","Tennessee/Grainger","Tennessee/Greene","Tennessee/Grundy","Tennessee/Hamblen","Tennessee/Hamilton","Tennessee/Hancock","Tennessee/Hardeman","Tennessee/Hardin","Tennessee/Hawkins","Tennessee/Haywood","Tennessee/Henderson","Tennessee/Henry","Tennessee/Hickman","Tennessee/Houston","Tennessee/Humphreys","Tennessee/Jackson","Tennessee/Jefferson","Tennessee/Johnson","Tennessee/Knox","Tennessee/Lake","Tennessee/Lauderdale","Tennessee/Lawrence","Tennessee/Lewis","Tennessee/Lincoln","Tennessee/Loudon","Tennessee/Macon","Tennessee/Madison","Tennessee/Marion","Tennessee/Marshall","Tennessee/Maury","Tennessee/McMinn","Tennessee/McNairy","Tennessee/Meigs","Tennessee/Monroe","Tennessee/Montgomery","Tennessee/Moore","Tennessee/Morgan","Tennessee/Obion","Tennessee/Out of TN","Tennessee/Out-of-state","Tennessee/Overton","Tennessee/Perry","Tennessee/Pickett","Tennessee/Polk","Tennessee/Putnam","Tennessee/Rhea","Tennessee/Roane","Tennessee/Robertson","Tennessee/Rutherford","Tennessee/Scott","Tennessee/Sequatchie","Tennessee/Sevier","Tennessee/Shelby","Tennessee/Smith","Tennessee/Stewart","Tennessee/Sullivan","Tennessee/Sumner","Tennessee/Tipton","Tennessee/Trousdale","Tennessee/Unassigned","Tennessee/Unicoi","Tennessee/Union","Tennessee/Unknown","Tennessee/Van Buren","Tennessee/Warren","Tennessee/Washington","Tennessee/Wayne","Tennessee/Weakley","Tennessee/White","Tennessee/Williamson","Tennessee/Wilson"
"2020-05-19","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","1","1","46","0","0","0","0","2","0","1","1","0","0","2","1","2","13","0","0","1","2","1","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","12","0","0","2","2","0","0","1","4","","0","0","0","0","5","0","0","0","19","0","0","2","87","1","0","2","41","2","4","1","0","0","","0","0","0","0","0","0","10","8"
"2020-05-20","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","1","1","46","0","0","0","0","2","0","1","1","0","0","2","1","2","13","0","0","1","2","1","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","12","0","0","2","2","0","0","1","4","","0","0","0","0","5","0","0","0","19","0","0","2","87","1","0","2","41","2","4","1","0","0","","0","0","0","0","0","0","10","8"
"2020-05-21","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","1","1","48","0","0","0","0","2","0","1","1","0","0","2","1","2","13","0","0","2","2","1","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","12","0","0","2","2","0","0","1","4","","0","0","0","0","5","0","0","0","20","0","0","2","91","1","0","2","42","2","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-22","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","1","1","48","0","0","0","0","2","0","1","1","0","0","2","1","2","13","0","0","2","2","1","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","12","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","0","20","0","0","2","92","1","0","2","42","2","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-23","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","1","1","54","0","0","0","0","2","0","1","1","0","0","2","1","2","14","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","13","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","0","22","0","0","2","92","1","0","2","45","2","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-24","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","1","1","57","0","0","0","0","2","0","1","1","0","0","2","1","2","14","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","13","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","1","22","0","0","2","94","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-25","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","1","1","58","0","0","0","0","2","0","1","1","0","0","2","1","2","14","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","1","22","0","0","2","94","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-26","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","1","1","60","0","0","0","0","2","0","1","1","0","0","2","1","2","15","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","1","22","0","0","2","96","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-27","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","1","1","60","0","0","0","0","2","0","1","1","0","0","2","1","2","15","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","2","22","0","0","2","105","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-28","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","2","1","60","0","0","0","0","2","0","1","1","0","0","2","1","2","15","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","2","22","0","0","2","107","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-29","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","2","1","60","0","0","0","0","2","0","1","1","0","0","2","1","2","15","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","1","4","","0","0","0","0","6","0","0","3","22","0","0","2","110","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-30","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","2","1","62","0","0","0","0","2","0","1","1","0","0","2","1","2","15","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","3","23","0","0","2","111","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-05-31","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","2","1","62","0","0","0","0","2","0","1","1","0","0","2","1","2","15","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","3","23","0","0","2","111","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-06-01","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","2","1","62","0","0","0","0","2","0","1","1","0","0","2","1","2","15","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","1","4","","0","0","0","0","5","0","0","3","23","0","0","2","111","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","10","8"
"2020-06-02","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","2","1","64","0","0","0","0","2","0","1","1","0","0","2","1","2","16","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","3","4","","0","0","0","0","5","0","0","4","27","0","0","2","117","1","0","2","45","3","4","0","0","0","","0","0","0","0","0","0","11","8"
"2020-06-03","1","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","2","1","65","0","0","0","0","2","0","1","1","0","0","2","1","2","16","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","0","14","0","0","2","3","0","0","3","4","","0","0","0","0","6","0","0","5","28","0","0","2","119","1","0","2","46","3","4","0","0","0","","0","0","0","0","0","0","11","8"
"2020-06-04","2","4","1","1","3","1","1","0","1","1","0","0","0","0","0","0","2","2","66","0","0","0","0","2","0","1","1","0","0","2","1","2","19","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","1","14","0","0","3","3","0","0","3","4","","0","0","0","0","6","0","0","5","28","0","0","2","124","1","0","2","46","3","4","0","0","0","","0","0","0","0","0","0","11","8"
"2020-06-05","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","69","0","0","0","0","2","0","1","1","0","0","2","1","2","19","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","1","14","0","0","3","3","0","0","1","4","","0","0","0","0","6","0","0","5","29","0","0","2","127","1","0","2","46","3","4","0","0","0","","0","0","0","0","0","0","11","8"
"2020-06-06","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","73","0","0","0","0","2","0","1","1","0","0","2","1","2","19","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","1","14","0","0","4","3","0","0","1","4","","0","0","0","0","6","0","0","6","29","0","0","2","129","1","0","2","46","3","4","0","0","0","","0","0","0","0","0","0","11","9"
"2020-06-07","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","73","0","0","0","0","2","0","1","1","0","0","2","1","2","19","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","1","14","0","0","4","3","0","0","1","4","","0","0","0","0","6","0","0","6","29","0","0","2","130","1","0","2","46","3","4","0","0","0","","0","0","0","0","0","0","11","9"
"2020-06-08","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","73","0","0","0","0","2","0","1","1","0","0","2","1","2","19","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","1","14","0","0","4","3","0","0","1","4","","0","0","0","0","6","0","0","6","29","0","0","2","133","1","0","2","46","3","4","0","0","0","","0","0","0","0","0","0","11","9"
"2020-06-09","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","80","0","0","0","0","2","0","1","1","0","0","2","1","3","19","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","1","14","0","0","4","4","0","0","1","5","","0","0","0","0","6","0","0","7","29","0","0","2","135","1","0","2","46","3","4","0","0","0","","0","0","0","0","0","0","11","10"
"2020-06-10","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","80","0","0","0","0","2","0","2","1","0","0","2","1","3","19","0","0","2","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","3","2","1","1","1","14","0","0","4","4","0","0","1","5","","0","0","0","0","6","0","0","7","29","0","0","2","135","1","0","2","47","3","4","0","0","0","","0","0","0","0","0","0","11","10"
"2020-06-11","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","81","0","0","0","0","2","0","2","1","0","0","2","1","3","19","0","0","3","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","1","3","2","1","1","1","14","0","0","4","4","0","0","1","5","","0","0","0","0","6","0","0","7","29","0","0","2","135","1","0","2","47","3","4","0","0","0","","0","0","0","0","0","0","11","11"
"2020-06-12","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","84","0","0","0","0","2","0","2","1","0","0","2","1","3","20","0","0","3","2","2","0","0","0","0","1","0","0","0","5","0","1","0","0","0","1","3","2","2","1","1","14","0","0","4","5","0","0","1","5","","0","0","0","0","6","0","0","8","30","0","0","2","151","1","0","2","47","3","4","0","0","0","","0","0","0","0","0","0","12","11"
"2020-06-13","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","84","0","0","0","0","2","0","2","1","0","0","2","1","3","20","0","0","3","2","2","0","0","0","0","1","0","0","0","5","0","1","1","0","0","1","3","2","2","1","1","14","0","0","4","5","0","0","1","7","","0","0","0","0","6","0","0","8","30","0","0","2","151","1","0","2","48","3","4","0","0","0","","0","0","0","0","0","1","12","12"
"2020-06-14","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","84","0","0","0","0","2","0","2","1","0","0","2","1","3","20","0","0","4","2","2","0","0","0","0","1","0","0","0","5","0","1","1","0","0","1","3","2","2","1","1","14","0","0","4","5","0","0","1","7","","0","0","0","0","6","0","0","9","30","0","0","2","151","1","0","2","48","3","4","0","0","0","","0","0","0","0","0","1","12","12"
"2020-06-15","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","88","0","0","0","0","2","0","2","1","0","0","2","1","3","20","0","0","4","2","2","0","0","0","0","1","0","0","0","5","0","1","1","0","0","1","3","2","2","1","1","14","0","0","4","5","0","0","1","7","","0","0","0","0","6","0","0","9","30","0","0","2","153","1","0","2","48","3","4","0","0","0","","0","0","0","0","0","2","12","13"
"2020-06-16","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","2","90","0","0","0","0","2","0","2","1","0","0","2","1","3","21","0","0","5","2","2","0","0","0","0","1","0","0","0","5","0","1","2","0","0","1","3","2","2","1","1","15","0","0","4","5","0","1","1","7","","0","0","0","0","6","0","0","9","31","0","0","2","155","1","0","2","48","3","4","0","0","0","","0","0","0","0","0","2","12","14"
"2020-06-17","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","3","91","0","0","0","0","2","0","2","1","0","0","2","1","4","21","0","0","5","2","2","0","0","0","0","1","0","0","0","5","0","1","2","0","0","1","3","2","2","1","1","15","0","0","4","5","0","1","1","7","","0","0","0","0","6","0","0","9","31","0","0","3","155","1","0","2","48","4","4","0","0","0","","0","0","0","0","0","2","12","14"
"2020-06-18","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","3","93","0","0","0","0","2","0","2","1","0","0","2","1","4","22","0","0","5","2","2","0","0","0","0","1","0","0","0","5","0","1","2","0","0","1","3","2","2","1","2","15","0","0","4","5","0","1","1","7","","0","0","0","0","6","0","0","9","32","0","0","3","158","1","0","2","49","4","5","0","0","0","","0","0","0","0","0","2","12","14"
"2020-06-19","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","3","93","0","0","0","0","2","0","2","1","0","0","2","1","4","24","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","1","2","0","0","1","3","2","2","1","2","15","0","0","4","5","0","1","1","8","","0","0","0","0","7","0","0","9","32","0","0","3","160","1","0","2","49","4","5","0","0","0","","0","0","0","0","0","2","12","14"
"2020-06-20","2","4","1","1","3","2","1","0","1","1","0","0","0","0","0","0","3","3","95","0","0","0","0","2","0","2","1","0","0","2","1","4","25","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","1","2","0","0","1","3","2","3","1","2","15","0","0","4","5","0","1","1","8","","0","0","0","0","7","0","0","9","32","0","0","3","163","1","0","2","49","4","5","0","0","0","","0","0","0","0","0","3","12","15"
"2020-06-21","2","4","1","1","3","3","1","0","1","1","0","0","0","0","0","0","3","3","95","0","0","0","0","2","0","2","1","0","0","2","1","4","25","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","1","2","0","0","1","3","2","3","1","2","15","0","0","4","5","0","1","1","8","","0","0","0","0","7","0","0","9","32","0","0","3","163","1","0","2","49","4","5","0","0","0","","0","0","0","0","0","3","13","15"
"2020-06-22","2","4","1","1","3","3","1","0","1","1","0","0","0","0","0","0","3","3","96","0","0","0","0","2","0","2","1","0","0","2","1","4","26","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","1","2","0","0","1","3","2","3","1","2","15","0","0","4","5","0","1","1","8","","0","0","0","0","7","0","0","10","32","0","0","3","165","1","0","2","49","4","5","0","0","0","","0","0","0","0","0","3","13","15"
"2020-06-23","2","4","1","1","3","3","1","0","1","1","0","0","0","0","0","0","3","3","98","0","0","0","0","2","0","3","1","0","0","2","1","4","28","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","1","3","0","0","1","3","2","4","1","2","16","0","0","4","5","0","1","1","8","","0","0","0","0","7","0","0","10","33","0","0","3","166","1","0","2","49","4","5","0","0","0","","0","0","0","0","0","3","14","15"
"2020-06-24","2","4","1","1","3","3","1","0","1","1","0","0","0","0","0","0","3","3","102","0","0","0","0","2","0","3","1","0","0","2","1","4","29","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","1","3","0","0","1","3","2","4","1","2","17","0","0","4","6","0","1","1","8","","0","0","0","0","7","0","0","10","33","0","0","3","170","1","0","2","51","4","5","0","0","0","","0","0","0","0","1","3","14","15"
"2020-06-25","2","4","1","1","3","3","1","0","1","1","0","0","0","0","0","0","3","3","103","0","0","0","0","2","0","3","1","0","0","2","1","4","29","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","2","3","0","0","1","3","2","4","1","2","17","0","0","4","7","0","1","2","9","","0","0","0","0","7","0","0","10","34","0","0","3","175","1","0","2","51","4","5","0","0","0","","0","0","0","0","1","3","14","15"
"2020-06-26","2","4","1","1","3","3","1","0","1","1","0","0","0","0","0","0","3","3","105","0","0","0","0","2","0","3","1","0","0","3","1","4","29","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","2","4","0","0","1","3","2","4","1","2","17","0","0","4","7","0","1","2","8","","0","0","0","0","7","0","0","11","34","0","0","3","181","1","0","2","51","4","5","0","0","0","","0","0","0","0","1","3","14","15"
"2020-06-27","2","5","1","1","3","3","1","0","1","1","0","0","0","0","0","0","3","3","110","0","0","0","0","2","0","3","1","0","0","2","1","4","29","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","2","4","0","0","1","3","2","4","1","3","17","0","0","4","7","0","1","2","7","","0","0","0","0","7","0","0","11","34","0","0","3","182","1","0","2","51","4","5","0","0","0","","0","0","0","0","1","3","14","16"
"2020-06-28","2","5","1","1","3","3","1","0","1","1","0","0","0","0","0","0","3","3","110","0","0","0","0","2","0","3","1","0","0","2","1","4","29","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","2","4","0","0","1","3","2","4","1","3","17","0","0","4","7","0","1","2","7","","0","0","0","0","7","0","0","11","34","0","0","3","182","1","0","2","51","4","5","0","0","0","","0","0","0","0","1","3","14","16"
"2020-06-29","2","5","1","1","3","3","1","0","1","1","1","0","0","0","0","0","3","3","110","0","0","0","0","2","0","3","1","1","0","2","1","4","30","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","2","4","0","0","1","3","2","4","1","3","17","0","0","4","7","0","1","2","7","","0","0","0","0","7","0","0","11","34","0","0","3","186","1","0","2","51","4","5","0","0","0","","0","0","0","0","1","3","14","17"
"2020-06-30","2","5","1","1","3","3","1","0","1","1","1","0","0","0","0","0","3","3","113","0","0","0","1","2","0","3","1","1","0","2","1","4","30","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","2","5","0","0","1","3","2","4","1","3","17","0","0","4","7","0","1","2","7","","0","0","0","0","7","0","0","11","34","0","0","3","192","1","0","2","52","4","5","0","0","0","","0","0","0","0","1","3","14","17"
"2020-07-01","2","5","1","1","3","3","1","0","1","1","1","0","0","0","0","0","3","3","114","0","0","0","1","2","0","3","1","1","0","2","1","4","30","0","1","5","2","2","0","0","0","0","1","0","0","0","5","0","2","5","0","0","1","3","2","4","1","3","17","0","0","4","7","0","1","2","7","","1","0","0","0","7","0","0","11","35","0","0","3","193","1","0","2","52","4","5","1","0","0","","0","0","0","0","1","3","14","17"
"2020-07-02","2","5","1","1","3","3","1","0","1","1","1","0","0","0","0","0","3","4","115","0","0","0","1","2","0","3","1","1","0","2","1","4","30","0","3","7","2","2","0","0","0","0","1","0","0","0","5","0","2","5","0","0","1","3","2","4","1","3","17","0","0","5","7","0","1","2","8","","1","0","0","0","7","0","0","11","35","0","0","3","195","1","0","2","52","5","5","1","0","0","","0","0","0","0","1","3","14","17"
"2020-07-03","2","5","1","1","3","3","1","0","1","1","1","0","0","0","0","0","3","4","118","0","0","0","1","2","0","3","1","1","0","2","1","4","33","0","5","7","2","2","0","0","0","0","1","0","0","0","5","0","3","6","0","0","1","3","2","4","1","3","18","0","0","6","7","0","1","2","7","","1","0","0","0","7","0","0","11","35","0","0","3","197","1","0","2","52","5","5","1","0","0","","0","0","0","0","1","3","14","17"
"2020-07-04","2","5","1","1","3","3","1","0","1","1","1","0","0","0","0","0","3","4","118","0","0","0","1","2","0","3","1","1","0","2","1","4","35","0","5","7","2","2","0","0","0","0","1","0","0","0","5","0","3","6","0","0","1","3","2","4","1","3","18","0","0","6","7","0","1","2","7","","1","0","0","0","7","0","0","11","35","0","0","3","198","1","0","2","52","5","5","1","0","0","","0","0","0","0","1","3","15","17"
"2020-07-05","2","5","1","1","3","3","1","0","1","1","1","0","0","0","0","0","3","4","122","0","0","0","1","2","0","3","1","1","0","2","1","4","35","0","4","7","2","2","0","0","0","0","1","0","0","0","7","0","3","6","0","0","1","4","2","4","1","3","18","0","0","6","7","0","1","2","7","","1","0","0","0","7","0","0","11","35","0","0","3","200","1","0","2","52","5","5","1","0","0","","0","0","0","0","1","3","15","17"
"2020-07-06","2","5","1","1","3","4","1","0","1","1","1","0","0","0","0","0","3","4","121","0","0","0","3","2","0","3","1","1","0","2","1","4","35","0","4","7","2","2","0","0","0","0","2","0","2","0","8","0","3","6","0","0","1","4","2","4","1","3","18","0","0","6","7","0","1","2","7","","1","0","0","0","7","0","0","11","35","0","0","3","201","1","0","2","52","5","5","1","0","0","","0","0","0","0","1","3","15","17"
"2020-07-07","2","7","1","1","3","4","1","0","1","1","1","0","0","0","0","0","3","4","127","0","0","0","3","2","0","3","1","1","0","2","1","4","36","0","4","7","2","2","0","0","0","0","2","0","1","0","8","0","3","6","0","0","1","4","2","4","1","3","18","0","0","6","7","0","1","2","8","","1","0","0","0","7","0","0","11","36","0","0","3","202","1","0","2","53","5","5","2","0","0","","0","0","0","0","1","3","15","17"
"2020-07-08","2","8","1","1","3","4","1","0","1","1","2","0","0","0","0","0","3","4","132","0","0","0","3","3","0","3","1","1","0","2","2","4","36","0","4","7","2","2","0","0","0","0","2","0","1","0","9","0","3","6","0","0","1","4","2","4","1","3","18","1","0","6","7","0","1","2","7","","1","0","0","0","7","0","0","11","37","0","0","3","208","2","0","2","55","5","5","2","0","0","","0","0","0","0","1","3","15","17"
"2020-07-09","2","9","1","1","3","4","1","0","1","1","2","0","0","0","0","0","3","4","138","0","0","0","3","3","0","3","1","1","0","2","2","4","37","0","4","7","2","2","0","0","0","0","2","0","1","0","9","0","3","6","0","0","1","6","2","4","2","3","18","1","0","6","7","0","1","2","10","","1","0","0","0","7","0","0","13","38","0","0","3","214","2","0","2","56","6","5","2","0","0","","0","0","0","0","1","3","15","17"
"2020-07-10","2","9","1","1","3","4","1","0","1","1","3","0","0","0","0","0","3","4","142","0","0","0","3","3","0","3","1","1","0","2","2","4","37","0","4","7","2","2","0","0","0","0","2","0","1","0","9","0","4","6","0","0","1","6","2","4","2","3","18","1","0","6","7","0","1","2","10","","1","0","0","0","7","0","0","13","39","0","0","3","219","2","0","2","56","6","5","2","0","0","","0","0","0","0","1","3","16","17"
"2020-07-11","2","9","1","1","3","4","1","0","1","1","3","0","0","0","0","0","3","4","143","0","0","0","3","5","0","3","1","1","0","2","2","4","38","0","4","7","2","3","0","0","0","0","2","0","1","0","9","0","4","6","0","0","2","7","2","4","2","3","19","1","0","6","7","0","1","2","10","","1","0","0","0","7","0","0","13","39","0","0","3","223","2","0","4","56","7","5","2","0","0","","0","0","0","0","1","3","16","17"
"2020-07-12","2","9","1","1","3","4","1","0","1","2","3","0","0","0","0","0","3","4","143","0","0","0","3","5","0","3","1","1","0","2","2","4","38","0","4","7","2","3","0","0","0","0","2","0","1","0","9","0","4","6","0","0","2","7","2","4","2","3","19","1","0","6","7","0","1","3","10","","1","0","0","0","7","0","0","13","39","0","0","3","224","2","0","4","56","7","5","2","0","0","","0","0","0","0","1","3","16","17"
"2020-07-13","2","9","1","1","3","4","1","0","1","2","3","0","0","0","0","0","3","4","146","0","0","0","3","5","0","3","1","1","0","2","2","4","38","0","4","7","2","3","0","0","0","0","2","0","1","0","10","0","4","6","0","0","2","7","2","4","2","3","19","1","0","6","7","0","1","3","12","","1","0","0","0","7","0","0","13","39","0","0","4","224","2","0","5","56","7","5","2","0","0","","0","0","0","0","1","3","16","17"
"2020-07-14","2","9","1","1","3","5","1","0","1","2","3","0","0","0","0","0","3","5","155","0","0","0","3","6","0","3","1","1","0","2","2","4","38","0","4","7","2","3","0","0","0","0","2","0","1","0","12","0","4","6","0","0","2","7","2","4","2","3","19","1","0","6","7","0","1","3","11","","1","0","0","0","7","0","0","13","39","0","0","4","229","2","0","5","57","7","5","1","0","0","","0","0","0","0","1","3","16","17"
"2020-07-15","2","10","1","1","3","6","1","0","1","2","3","0","0","0","0","0","3","5","157","0","0","0","3","6","0","3","1","1","0","2","2","5","39","0","4","7","2","3","0","0","0","0","2","0","1","0","15","0","4","6","0","0","2","7","2","4","2","3","19","1","0","6","7","0","1","3","10","","1","0","0","0","7","0","0","13","39","0","0","4","233","2","0","5","57","7","5","1","0","0","","0","1","0","0","1","3","18","18"
"2020-07-16","2","10","1","1","4","6","1","0","1","2","4","0","0","0","1","0","3","5","160","0","0","0","3","6","0","3","1","1","0","2","2","5","39","0","4","7","2","3","0","0","0","0","2","0","1","0","17","0","4","6","0","0","3","7","2","4","2","4","19","1","0","7","7","0","1","3","10","","1","0","0","0","7","0","0","14","40","0","0","4","233","2","0","5","57","7","6","0","0","0","","0","1","0","0","1","3","18","18"
"2020-07-17","2","10","1","1","4","6","1","0","1","2","4","0","0","0","1","0","3","6","164","0","0","0","3","7","0","3","1","2","0","2","2","6","40","0","5","7","2","4","0","0","0","0","2","0","1","0","17","0","4","6","0","0","3","7","2","4","2","4","19","1","0","7","8","0","1","3","10","","1","0","1","0","7","0","0","14","41","0","0","4","235","2","0","5","57","8","6","1","0","0","","0","2","0","0","1","3","18","18"
"2020-07-18","2","10","1","1","6","7","1","0","2","2","4","0","0","0","1","0","3","6","166","0","0","0","3","7","0","3","1","2","0","3","2","6","40","0","7","7","2","4","0","0","0","0","2","0","1","0","18","0","5","6","0","0","3","8","2","4","2","4","19","1","0","7","8","0","1","3","10","","1","0","1","0","7","0","0","14","41","0","0","4","241","2","0","6","60","8","6","1","0","0","","0","3","0","0","1","3","18","18"
"2020-07-19","2","10","1","1","6","7","1","0","2","2","4","0","0","0","1","0","3","6","166","1","0","0","3","7","0","3","1","2","0","3","2","6","40","0","7","7","2","4","0","0","0","0","2","0","1","0","18","0","5","6","0","0","3","8","2","4","2","4","19","1","0","7","8","0","1","3","9","","1","0","1","0","7","0","0","14","41","0","0","4","245","2","0","6","60","8","6","1","0","0","","0","3","0","0","1","3","18","19"
