"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2021-02-23","   .00 %"," 62.21 %","  1.98 %","  1.04 %"," ##.## %","   .93 %","   .15 %"," ##.## %","   .19 %"," ##.## %","   .00 %"," ##.## %","   .65 %","   .51 %","   .27 %"," ##.## %","   .45 %"
"2021-02-24","   .00 %"," 62.12 %","  2.00 %","   .68 %"," -4.51 %","   .69 %","   .12 %","-12.68 %","   .32 %"," ##.## %","   .00 %","-15.57 %","   .57 %","   .63 %","   .26 %"," -8.59 %","   .36 %"
"2021-02-25","   .00 %","-38.45 %","  -.25 %","   .68 %"," ##.## %","   .75 %","   .16 %"," ##.## %","   .25 %","-15.25 %","   .00 %"," ##.## %","   .50 %","   .04 %","   .26 %"," ##.## %","   .27 %"
"2021-02-26","   .00 %"," ##.## %","  4.16 %","   .67 %"," ##.## %","   .75 %","   .12 %"," ##.## %","   .63 %"," ##.## %","   .00 %"," ##.## %","   .48 %","   .22 %","   .26 %"," ##.## %","   .28 %"
"2021-02-27","   .00 %"," 43.68 %","  1.85 %","   .50 %"," 11.72 %","   .54 %","   .14 %"," 62.30 %","   .50 %"," 67.45 %","   .00 %"," 97.61 %","   .00 %","   .00 %","   .25 %"," 81.75 %","   .24 %"
"2021-02-28","   .00 %"," 10.11 %","   .27 %","   .00 %","  1.29 %","   .51 %","   .16 %","  6.68 %","   .12 %"," 11.35 %","   .00 %"," 11.70 %","   .00 %","   .00 %","   .23 %"," ##.## %","   .12 %"
"2021-03-01","   .00 %"," ##.## %","  4.29 %","  1.33 %"," ##.## %","   .44 %","   .18 %"," ##.## %","   .06 %"," ##.## %","   .00 %"," ##.## %","   .68 %","   .00 %","   .24 %"," ##.## %","   .08 %"
"2021-03-02","   .00 %"," ##.## %","  4.27 %","   .16 %"," ##.## %","   .53 %","   .14 %"," ##.## %","   .37 %"," ##.## %","   .00 %"," ##.## %","   .28 %","   .44 %","   .24 %"," ##.## %","   .28 %"
"2021-03-03","   .00 %"," ##.## %","  4.29 %","  1.15 %"," ##.## %","   .56 %","   .14 %"," ##.## %","   .43 %"," ##.## %","   .00 %"," ##.## %","   .64 %","   .64 %","   .23 %"," ##.## %","   .39 %"
"2021-03-04","   .00 %"," 58.42 %","  2.00 %","   .00 %"," ##.## %","   .48 %","   .13 %"," ##.## %","   .49 %"," 92.38 %","   .00 %"," ##.## %","   .36 %","   .10 %","   .24 %"," ##.## %","   .20 %"
"2021-03-05","   .00 %"," ##.## %","  4.29 %","  2.44 %"," ##.## %","   .35 %","   .13 %"," ##.## %","   .31 %"," ##.## %","   .00 %"," ##.## %","   .90 %","   .20 %","   .21 %"," ##.## %","   .19 %"
"2021-03-06","   .00 %"," ##.## %","  3.35 %","  1.27 %"," ##.## %","   .35 %","   .14 %"," ##.## %","   .12 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .22 %"," ##.## %","   .13 %"
"2021-03-07","   .00 %"," 74.09 %","  2.09 %","   .00 %"," 41.87 %","   .30 %","   .15 %"," ##.## %","   .49 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .22 %"," ##.## %","   .07 %"
"2021-03-08","   .00 %"," ##.## %","  4.31 %","   .63 %"," 38.50 %","   .75 %","   .16 %"," ##.## %","   .18 %"," ##.## %","   .00 %"," ##.## %","   .42 %","   .00 %","   .22 %"," ##.## %","   .05 %"
"2021-03-09","   .00 %"," 48.17 %","  1.87 %","   .16 %"," 10.52 %","   .56 %","   .13 %"," 56.91 %","   .18 %"," 67.08 %","   .00 %"," 92.31 %","   .41 %","   .30 %","   .23 %"," 77.48 %","   .19 %"
"2021-03-10","   .00 %"," 52.64 %","  1.96 %","   .00 %"," 12.22 %","   .46 %","   .10 %"," 66.34 %","   .24 %"," 73.32 %","   .00 %"," ##.## %","   .33 %","   .35 %","   .23 %"," 86.86 %","   .15 %"
"2021-03-11","   .00 %"," 32.49 %","   .90 %","  1.86 %"," ##.## %","   .31 %","   .14 %"," ##.## %","   .61 %"," 40.72 %","   .00 %"," ##.## %","   .17 %","   .18 %","   .22 %"," ##.## %","   .14 %"
"2021-03-12","   .00 %","  8.81 %","   .10 %","   .00 %","   .96 %","   .47 %","   .09 %","  4.46 %","   .30 %","  4.99 %","   .00 %","  6.91 %","   .24 %","   .27 %","   .23 %","  4.24 %","   .14 %"
"2021-03-13","   .00 %"," ##.## %","  4.36 %","   .00 %"," ##.## %","   .26 %","   .12 %"," ##.## %","   .12 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .22 %"," ##.## %","   .10 %"
"2021-03-14","   .00 %"," 18.47 %","   .29 %","   .00 %","  2.17 %","   .25 %","   .14 %"," 10.62 %","   .36 %"," 14.56 %","   .00 %"," 17.80 %","   .00 %","   .00 %","   .23 %"," 12.11 %","   .04 %"
"2021-03-15","   .00 %"," 11.73 %","   .10 %","  1.22 %","  1.37 %","   .38 %","   .16 %","  6.03 %","   .18 %","  6.58 %","   .00 %","  9.53 %","   .23 %","   .00 %","   .21 %","  5.76 %","   .05 %"
"2021-03-16","   .00 %"," -6.17 %","  -.02 %","   .00 %","   .95 %","   .47 %","   .16 %","  4.07 %","   .48 %"," -2.27 %","   .00 %","  5.82 %","   .19 %","   .20 %","   .24 %","  2.96 %","   .09 %"
"2021-03-17","   .00 %"," ##.## %","  2.24 %","  2.41 %"," ##.## %","   .42 %","   .11 %"," ##.## %","   .12 %"," ##.## %","   .00 %"," ##.## %","   .31 %","   .43 %","   .25 %"," ##.## %","   .11 %"
"2021-03-18","   .00 %"," ##.## %"," 45.93 %","   .74 %"," ##.## %","   .58 %","   .14 %"," ##.## %","   .12 %"," ##.## %","   .00 %"," ##.## %","   .16 %","   .06 %","   .27 %"," ##.## %","   .08 %"
"2021-03-19","   .00 %"," ##.## %","  2.50 %","   .00 %"," ##.## %","   .50 %","   .11 %"," ##.## %","   .18 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .20 %","   .29 %"," ##.## %","   .08 %"
"2021-03-20","   .00 %","  7.28 %","   .00 %","  1.46 %","  5.29 %","   .27 %","   .12 %"," 30.27 %","   .18 %","  2.45 %","   .00 %"," 49.03 %","   .00 %","   .00 %","   .32 %"," 40.91 %","   .08 %"
"2021-03-21","   .00 %"," 78.99 %","  2.05 %","   .14 %"," 24.33 %","   .26 %","   .12 %"," ##.## %","   .06 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .34 %"," ##.## %","   .03 %"
"2021-03-22","   .00 %"," 52.38 %","  1.21 %","   .00 %","  7.68 %","   .41 %","   .13 %"," 43.10 %","   .41 %"," 57.88 %","   .00 %"," 68.45 %","   .87 %","   .00 %","   .39 %"," 58.68 %","   .01 %"
"2021-03-23","   .00 %"," ##.## %","  4.29 %","   .14 %"," ##.## %","   .39 %","   .12 %"," ##.## %","   .18 %"," ##.## %","   .00 %"," ##.## %","   .27 %","   .40 %","   .46 %"," ##.## %","   .09 %"
"2021-03-24","   .00 %"," 15.22 %","   .06 %","  2.73 %"," 24.39 %","   .30 %","   .15 %"," ##.## %","   .12 %","  5.71 %","   .00 %"," ##.## %","   .00 %","   .32 %","   .48 %"," ##.## %","   .08 %"
"2021-03-25","   .00 %"," 63.46 %","  1.62 %","   .00 %"," ##.## %","   .25 %","   .16 %"," ##.## %","   .41 %"," 69.41 %","   .00 %"," ##.## %","   .92 %","   .12 %","   .52 %"," ##.## %","   .05 %"
"2021-03-26","   .00 %","  8.86 %","   .04 %","   .28 %","   .34 %","   .21 %","   .13 %","   .86 %","   .29 %","  2.97 %","   .00 %","   .83 %","   .79 %","   .22 %","   .50 %","   .49 %","   .06 %"
"2021-03-27","   .00 %"," ##.## %","  4.38 %","   .14 %"," ##.## %","   .49 %","   .14 %"," ##.## %","   .06 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .49 %"," ##.## %","   .05 %"
"2021-03-28","   .00 %"," 74.42 %","  1.96 %","   .97 %"," ##.## %","   .21 %","   .14 %"," ##.## %","   .23 %"," 78.99 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .49 %"," ##.## %","   .02 %"
"2021-03-29","   .00 %"," ##.## %","  2.15 %","   .00 %"," 59.28 %","   .33 %","   .13 %"," ##.## %","   .17 %"," ##.## %","   .00 %"," ##.## %","   .25 %","   .00 %","   .50 %"," ##.## %","   .02 %"
"2021-03-30","   .00 %"," 86.01 %","  2.09 %","   .00 %","-11.00 %","   .43 %","   .15 %"," -7.73 %","   .12 %"," 94.04 %","   .00 %"," -7.74 %","   .14 %","   .21 %","   .50 %"," -3.23 %","   .04 %"
"2021-03-31","   .00 %"," 60.36 %","  1.11 %","  2.75 %","  8.21 %","   .26 %","   .15 %"," 41.47 %","   .23 %"," 54.50 %","   .00 %"," 63.04 %","   .20 %","   .26 %","   .48 %"," 51.17 %","   .03 %"
"2021-04-01","   .00 %"," ##.## %","  2.76 %","   .54 %"," ##.## %","   .48 %","   .15 %"," ##.## %","   .12 %"," ##.## %","   .00 %"," ##.## %","   .11 %","   .25 %","   .56 %"," ##.## %","   .04 %"
"2021-04-02","   .00 %"," 12.11 %","   .04 %","   .67 %","  3.67 %","   .24 %","   .19 %","  9.04 %","   .17 %","  2.95 %","   .00 %","  9.82 %","   .00 %","   .00 %","   .56 %","  4.21 %","   .04 %"
"2021-04-03","   .00 %"," ##.## %","  4.35 %","   .93 %","   .00 %","   .22 %","   .20 %"," ##.## %","   .23 %"," ##.## %","   .00 %","   .00 %","   .21 %","   .00 %","   .58 %"," ##.## %","   .01 %"
"2021-04-04","   .00 %"," ##.## %","  4.31 %","   .00 %"," ##.## %","  1.04 %","   .26 %"," ##.## %","   .23 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .58 %","   .00 %","   .01 %"
"2021-04-05","   .00 %"," ##.## %","  2.15 %","   .00 %"," ##.## %","   .35 %","   .27 %"," ##.## %","   .23 %"," ##.## %","   .00 %"," ##.## %","   .11 %","   .00 %","   .60 %"," ##.## %","   .02 %"
"2021-04-06","   .00 %","-18.69 %","  -.10 %","  -.39 %"," -3.80 %","   .39 %","   .27 %"," -2.90 %","   .23 %"," -5.87 %","   .00 %"," -2.41 %","   .17 %","   .26 %","   .65 %"," -1.23 %","   .02 %"
"2021-04-07","   .00 %"," 62.39 %","   .92 %","  1.71 %"," 61.83 %","   .21 %","   .30 %"," ##.## %","   .11 %"," 45.71 %","   .00 %"," ##.## %","   .17 %","   .33 %","   .84 %"," ##.## %","   .04 %"
"2021-04-08","   .00 %"," ##.## %","  4.40 %","   .26 %"," ##.## %","   .39 %","   .29 %"," ##.## %","   .34 %"," ##.## %","   .00 %"," ##.## %","   .19 %","   .13 %","   .78 %"," ##.## %","   .04 %"
"2021-04-09","   .00 %"," 18.04 %","   .08 %","   .78 %","  4.67 %","   .29 %","   .24 %","  7.83 %","   .06 %","  4.37 %","   .00 %","  7.19 %","   .20 %","   .19 %","   .76 %","  3.29 %","   .05 %"
"2021-04-10","   .00 %","  1.83 %","   .04 %","  1.41 %","   .94 %","   .22 %","   .30 %","   .94 %","   .17 %","  1.43 %","   .00 %","   .79 %","   .00 %","   .00 %","   .74 %","   .30 %","   .03 %"
"2021-04-11","   .00 %"," ##.## %","  4.47 %","   .00 %"," ##.## %","   .20 %","   .40 %"," ##.## %","   .11 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .70 %"," ##.## %","   .01 %"
"2021-04-12","   .11 %"," -2.01 %","  -.04 %","   .00 %"," -1.70 %","   .30 %","   .42 %","  -.82 %","   .28 %","  -.52 %","   .00 %","  -.71 %","   .26 %","   .00 %","   .72 %","  -.33 %","   .01 %"
"2021-04-13","   .00 %"," ##.## %","  4.13 %","  1.52 %"," ##.## %","   .30 %","   .45 %"," ##.## %","   .39 %"," ##.## %","   .00 %"," ##.## %","   .13 %","   .29 %","   .80 %"," ##.## %","   .02 %"
"2021-04-14","   .00 %"," ##.## %","  4.49 %","   .00 %"," ##.## %","   .29 %","   .47 %"," ##.## %","   .34 %"," ##.## %","   .00 %"," ##.## %","   .17 %","   .44 %","   .81 %"," ##.## %","   .03 %"
"2021-04-15","   .00 %"," 75.49 %","  1.02 %","   .25 %"," ##.## %","   .39 %","   .49 %"," ##.## %","   .11 %"," 51.28 %","   .00 %"," ##.## %","   .16 %","   .30 %","   .86 %"," ##.## %","   .02 %"
"2021-04-16","   .00 %"," 36.24 %","   .12 %","   .00 %"," 10.19 %","   .29 %","   .50 %"," 15.43 %","   .22 %","  9.75 %","   .00 %"," 16.09 %","   .13 %","   .20 %","   .82 %","  6.81 %","   .03 %"
"2021-04-17","   .00 %"," ##.## %","  2.24 %","   .00 %"," 59.89 %","   .31 %","   .48 %"," ##.## %","   .17 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .82 %"," ##.## %","   .03 %"
"2021-04-18","   .00 %"," ##.## %","  1.85 %","  1.49 %"," ##.## %","   .22 %","   .61 %"," ##.## %","   .22 %"," 81.40 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .89 %"," ##.## %","   .01 %"
"2021-04-19","   .00 %"," 56.61 %","   .33 %","   .00 %"," 15.92 %","   .33 %","   .60 %"," 25.29 %","   .06 %"," 21.50 %","   .00 %"," 32.16 %","   .16 %","   .00 %","   .95 %"," 16.54 %","   .00 %"
"2021-04-20","   .00 %"," ##.## %","  2.76 %","   .12 %","   .00 %","   .48 %","   .59 %","   .00 %","   .22 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .27 %","   .95 %","   .00 %","   .03 %"
"2021-04-21","   .00 %"," 29.73 %","   .12 %","   .86 %"," ##.## %","   .53 %","   .57 %"," ##.## %","   .11 %","  7.56 %","   .00 %"," ##.## %","   .34 %","   .27 %","   .99 %"," ##.## %","   .02 %"
"2021-04-22","   .00 %"," 64.23 %","   .44 %","   .00 %"," 20.40 %","   .37 %","   .67 %"," 28.65 %","   .17 %"," 26.65 %","   .00 %"," 37.96 %","   .17 %","   .14 %","   .96 %"," 20.22 %","   .02 %"
"2021-04-23","   .00 %"," ##.## %"," 48.67 %","   .00 %"," ##.## %","   .39 %","   .56 %"," ##.## %","   .06 %"," ##.## %","   .00 %"," ##.## %","   .12 %","   .30 %","   .92 %"," ##.## %","   .03 %"
"2021-04-24","   .00 %"," 73.49 %","   .58 %","   .12 %"," 22.77 %","   .35 %","   .54 %"," 34.46 %","   .06 %"," 35.06 %","   .00 %"," 47.31 %","   .00 %","   .00 %","   .90 %"," 27.38 %","   .03 %"
"2021-04-25","   .00 %"," 88.70 %","  1.02 %","   .12 %"," 26.59 %","   .21 %","   .66 %"," 47.48 %","   .22 %"," 55.16 %","   .00 %"," 68.90 %","   .00 %","   .00 %","   .91 %"," 44.61 %","   .01 %"
"2021-04-26","   .00 %"," 96.98 %","  1.19 %","  2.54 %"," ##.## %","   .40 %","   .71 %"," ##.## %","   .17 %"," 64.50 %","   .00 %"," ##.## %","   .19 %","   .00 %","   .92 %"," ##.## %","   .01 %"
"2021-04-27","   .00 %"," 15.92 %","   .08 %","   .83 %"," 19.09 %","   .38 %","   .66 %","  6.71 %","   .05 %","  4.68 %","   .00 %","  7.38 %","   .15 %","   .32 %","   .89 %","  2.55 %","   .01 %"
"2021-04-28","   .00 %"," ##.## %","  1.57 %","   .35 %"," 36.54 %","   .39 %","   .62 %"," 68.52 %","   .22 %"," 75.71 %","   .00 %"," ##.## %","   .11 %","   .23 %","   .87 %"," 73.91 %","   .02 %"
"2021-04-29","   .00 %"," ##.## %","  3.02 %","   .23 %"," ##.## %","   .48 %","   .54 %"," ##.## %","   .16 %"," ##.## %","   .00 %"," ##.## %","   .18 %","   .01 %","   .86 %"," ##.## %","   .02 %"
"2021-04-30","   .00 %"," ##.## %","  3.02 %","   .00 %"," ##.## %","   .41 %","   .57 %"," ##.## %","   .16 %"," ##.## %","   .00 %"," ##.## %","   .17 %","   .33 %","   .99 %"," ##.## %","   .01 %"
"2021-05-01","   .00 %"," 59.88 %","   .25 %","   .00 %"," ##.## %","   .29 %","   .46 %"," ##.## %","   .11 %"," 16.89 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .93 %"," ##.## %","   .01 %"
"2021-05-02","   .00 %"," 41.79 %","   .14 %","  3.14 %"," 35.25 %","   .32 %","   .55 %"," 16.68 %","   .05 %"," 10.25 %","   .00 %"," 18.15 %","   .00 %","   .00 %","   .84 %","  6.80 %","   .01 %"
"2021-05-03","   .00 %"," ##.## %","  4.42 %","   .00 %"," ##.## %","   .33 %","   .54 %"," ##.## %","   .33 %"," ##.## %","   .00 %"," ##.## %","   .10 %","   .00 %","   .85 %"," ##.## %","   .00 %"
"2021-05-04","   .00 %"," 79.89 %","   .50 %","   .34 %"," ##.## %","   .41 %","   .47 %"," ##.## %","   .38 %"," 34.70 %","   .00 %"," ##.## %","   .14 %","   .31 %","   .82 %"," ##.## %","   .00 %"
"2021-05-05","   .00 %"," 15.62 %","   .04 %","   .22 %"," ##.## %","   .46 %","   .48 %"," ##.## %","   .22 %","  3.71 %","   .00 %"," ##.## %","   .21 %","   .43 %","   .86 %"," ##.## %","   .02 %"
